S	E	I1	I2	I3	I4	I5_h	I6_h	R_h	R	D1	D2	H	T	P1	P2	Q	QT	NQ	MUT	HOM	VAC	NI
164185	425	863	571	298	262	112	38	8	12306	91	374	821	301	3	97	11607	966	1603	0	80362	0	227
163957	373	861	552	301	268	110	40	8	12587	93	383	826	279	5	71	11192	960	1545	0	79903	0	217
163695	365	855	557	296	271	116	43	9	12842	96	388	844	277	4	82	10341	975	1528	0	48003	0	258
163424	383	852	530	276	264	112	48	10	13142	97	395	865	315	3	80	11204	944	1521	0	47614	0	265
163187	381	837	533	264	262	120	49	10	13393	99	398	858	275	6	67	11845	920	1526	0	48304	0	233
162954	345	846	522	269	251	115	44	15	13668	102	402	837	279	3	74	8879	873	1519	0	48978	0	230
162683	375	831	528	258	254	110	43	14	13928	104	405	847	298	4	93	9704	919	1480	0	46359	0	265
162457	349	821	548	248	266	96	46	13	14169	108	412	855	257	3	75	9324	903	1471	0	78685	0	217
162249	340	778	536	247	282	98	45	13	14415	112	418	856	282	6	79	8705	894	1432	0	78534	0	201
162000	329	790	527	241	261	102	51	12	14681	114	425	831	287	4	74	9217	860	1441	0	46055	0	243
161745	339	790	517	252	267	98	49	10	14918	117	431	816	173	5	65	9902	847	1465	0	46292	0	249
161464	375	763	529	250	245	102	50	10	15191	118	436	809	309	7	63	10341	810	1504	0	47455	0	274
161201	389	774	527	233	244	92	48	10	15451	123	441	790	275	5	75	9861	777	1530	0	47076	0	258
160940	398	773	521	250	239	90	45	11	15696	126	444	794	254	6	61	8355	787	1529	0	46815	0	259
160740	370	762	533	240	243	92	46	11	15919	129	448	790	362	8	73	7843	784	1502	0	77035	0	195
160538	336	732	551	251	242	89	46	11	16152	130	455	832	291	5	79	8940	824	1423	0	78325	0	193
160322	315	740	516	250	249	86	44	15	16406	132	458	846	262	2	69	7834	810	1390	0	45725	0	213
160103	314	725	477	242	255	85	43	16	16677	134	462	829	295	7	55	8319	769	1372	0	45229	0	215
159886	330	711	471	240	234	83	39	14	16920	141	464	842	280	4	91	9573	805	1303	0	46820	0	214
159649	336	696	478	243	254	85	37	15	17123	146	471	826	280	8	63	9018	801	1328	0	46541	0	231
159425	352	687	483	228	252	85	39	15	17342	148	477	830	238	5	76	8154	812	1314	0	45770	0	217
159253	320	672	459	243	244	81	38	13	17581	149	480	809	327	3	75	8600	831	1226	0	77948	0	166
159086	297	647	445	231	250	82	36	13	17811	151	484	831	279	8	58	9340	767	1221	0	78525	0	163
158878	283	668	451	238	227	85	37	14	18007	155	490	844	279	3	69	10987	795	1194	0	47253	0	201
158714	278	622	434	232	232	82	35	15	18236	158	495	843	281	4	57	10306	775	1140	0	79796	0	159
158560	261	596	406	235	227	80	35	15	18457	161	500	824	244	4	63	10239	763	1077	0	78811	0	147
158423	235	583	389	223	208	78	35	14	18678	163	504	828	128	7	57	8853	728	1023	0	78914	0	133
158295	232	532	395	207	204	74	38	12	18873	163	508	857	299	3	57	9719	718	964	0	78735	0	124
158184	214	476	361	213	187	69	37	14	19100	166	512	894	250	3	46	8625	633	924	0	78088	0	108
158066	194	461	340	201	175	68	35	12	19296	168	517	881	140	1	39	8552	588	886	0	77986	0	113
157931	177	439	352	193	170	66	39	10	19467	169	520	851	110	1	49	7980	573	863	0	45535	0	133
157820	186	413	329	178	162	62	36	9	19642	172	524	822	257	7	51	6997	565	801	0	45016	0	108
157727	169	394	316	178	148	64	35	9	19787	176	530	818	250	3	38	6031	540	764	0	76959	360	87
157632	159	362	305	159	138	66	34	9	19953	182	534	834	158	1	41	5865	492	731	0	68298	360	91
157546	140	351	272	148	136	61	35	8	20114	184	538	795	303	2	44	6720	467	676	0	68307	360	83
157454	130	340	253	133	134	57	33	9	20259	187	544	840	111	2	37	7093	451	629	0	68282	360	86
157341	151	313	236	120	135	55	29	9	20400	193	551	817	110	1	28	7035	419	620	0	69422	360	109
157248	148	307	229	106	119	50	24	13	20533	197	559	827	264	2	39	6750	408	575	0	40196	360	84
157158	142	308	231	105	113	49	25	12	20632	197	561	848	139	2	30	6609	416	557	0	39980	360	88
157079	137	294	228	94	107	45	25	12	20746	199	567	853	296	2	30	6669	399	531	0	39654	360	73
156985	132	301	214	93	103	42	26	14	20854	199	570	831	272	1	17	6720	354	557	0	40068	360	90
156891	122	295	206	97	112	44	27	12	20953	200	574	820	124	2	28	6838	348	555	0	39890	360	92
156788	133	288	216	99	93	45	24	12	21052	202	581	831	122	2	30	5682	321	577	2	68190	360	81
156686	152	273	207	104	107	44	19	11	21136	207	587	817	119	3	26	5621	323	583	4	68027	360	73
156555	169	291	215	103	101	41	22	10	21223	207	596	828	297	1	33	6790	350	592	6	40521	360	110
156448	179	282	221	102	102	37	24	10	21321	207	600	833	122	1	34	5735	346	601	8	39944	360	84
156327	185	305	207	93	96	32	24	9	21442	209	604	819	121	1	24	5761	313	629	12	39075	360	103
156185	198	342	194	80	101	35	23	8	21547	211	609	843	285	0	26	5179	303	670	15	39183	360	116
156069	174	373	201	83	98	34	23	8	21641	214	615	842	153	3	29	5067	298	688	17	38653	360	111
155950	173	363	203	99	107	29	23	7	21743	216	620	869	331	3	27	4937	300	697	19	67033	360	114
155842	186	350	204	102	113	25	22	8	21840	217	624	846	259	1	32	5507	307	695	21	67464	360	104
155707	197	367	223	102	111	28	20	10	21918	217	633	865	276	4	31	6489	337	711	23	39809	360	129
155583	214	363	222	106	113	28	19	9	22021	218	637	866	267	3	37	6020	349	716	25	40254	360	120
155462	205	364	250	105	101	28	17	9	22126	220	646	844	309	5	35	4680	350	720	27	39640	360	112
155352	189	384	257	102	95	25	15	10	22232	222	650	828	283	1	25	4686	343	724	29	37834	360	106
155211	189	377	278	111	104	26	15	8	22337	222	655	849	232	3	36	4655	342	758	31	37725	360	134
155082	190	394	260	117	94	26	14	7	22467	223	659	819	356	2	35	4788	355	740	33	67010	360	126
154996	167	373	261	129	102	28	14	8	22569	224	662	807	265	2	34	7007	387	687	34	68322	360	85
154871	169	362	255	132	117	24	14	7	22691	225	666	836	261	3	36	7577	404	669	36	40351	360	120
154735	198	352	258	134	117	26	15	5	22794	225	674	817	268	3	34	6584	424	676	37	40746	360	128
154579	208	376	263	124	122	28	17	6	22907	225	678	822	255	5	33	6594	432	706	41	40046	360	150
154422	217	406	250	132	106	30	18	8	23032	225	687	816	324	0	44	7180	419	740	43	40530	360	145
154254	238	414	247	149	108	31	17	8	23149	226	692	842	293	4	31	6739	414	790	46	40140	360	162
154126	228	412	264	142	115	30	17	8	23266	226	699	855	255	3	40	6739	419	789	48	68061	360	122
153990	217	436	253	130	122	33	17	7	23394	227	707	859	106	1	33	6937	415	793	50	68389	360	128
153824	223	439	279	128	124	34	17	7	23516	228	714	863	288	2	43	7962	437	807	52	41175	360	159
153653	226	484	281	135	118	35	17	7	23631	229	717	874	276	2	47	6340	469	827	54	41214	360	169
153451	243	506	290	142	124	38	19	7	23761	230	722	889	128	4	37	5998	480	882	56	39819	360	196
153273	262	509	287	151	151	40	21	7	23874	230	728	884	256	1	34	6077	503	918	58	39528	360	171
153069	285	549	282	157	140	50	20	6	24013	231	731	873	357	5	52	6262	533	950	60	39226	360	200
152926	283	530	279	155	157	48	22	7	24160	232	734	884	315	1	49	5914	566	908	61	67990	360	140
152776	265	529	301	146	161	51	23	5	24306	232	738	878	280	2	42	5427	570	906	63	67961	360	147
152577	287	536	326	145	159	57	22	4	24442	235	743	896	293	2	44	8687	617	915	64	41178	360	193
152374	309	543	329	144	170	57	22	3	24595	237	750	852	267	2	35	8637	578	996	66	42051	360	197
152139	343	582	338	148	175	58	18	5	24731	240	756	861	269	2	54	7539	598	1064	68	41929	360	230
151909	370	602	337	164	180	55	18	7	24887	242	762	885	321	8	42	8222	615	1111	70	41197	360	225
151656	357	666	326	181	199	53	18	4	25061	243	769	857	313	2	55	8140	598	1202	72	41121	360	247
151466	350	668	335	197	192	57	21	3	25225	243	776	884	255	2	54	8244	616	1204	73	69138	360	184
151272	327	671	361	207	192	57	24	4	25391	244	783	879	98	4	46	8331	636	1203	75	69553	360	187
151021	347	694	389	194	206	58	27	5	25557	245	790	849	285	6	54	8765	648	1267	77	41975	360	247
150731	372	723	420	213	215	54	24	6	25728	248	799	816	295	3	53	7886	644	1377	78	42111	360	281
150430	397	787	439	217	207	55	27	7	25915	248	804	846	271	6	68	7006	672	1457	80	40837	360	298
150079	457	819	454	216	233	58	30	7	26122	249	809	833	126	1	61	6984	706	1561	81	40656	360	346
149731	518	847	480	244	230	59	34	6	26321	250	813	866	278	1	71	7195	749	1663	83	40067	360	342
149453	487	901	499	250	215	62	35	8	26553	252	818	900	284	3	67	7112	758	1691	83	68705	360	273
149191	435	955	519	248	215	66	29	11	26784	255	825	897	283	6	79	7343	784	1683	84	68730	360	254
148853	439	980	527	271	228	64	32	10	27040	257	832	870	287	5	67	9187	839	1702	85	42788	360	329
148475	489	1002	545	282	253	63	34	9	27284	258	839	860	286	4	80	9973	899	1769	86	42487	360	371
148098	547	990	589	281	292	64	33	11	27523	259	846	815	272	4	83	10489	949	1847	87	43573	360	368
147683	573	1065	598	289	299	73	31	10	27803	263	846	842	358	6	87	10843	997	1931	87	43774	360	412
147230	610	1135	624	319	287	77	32	10	28091	266	852	868	349	0	93	11433	1029	2055	88	44101	360	447
146887	592	1171	624	332	295	78	39	10	28382	267	856	876	300	3	96	10028	1073	2058	88	71466	360	337
146575	547	1177	640	340	316	85	37	11	28674	272	859	860	274	6	99	9795	1103	2039	89	71093	360	304
146127	586	1207	671	359	311	91	37	12	28991	274	867	854	304	2	89	11244	1128	2134	89	43953	360	439
145676	627	1222	697	368	348	92	39	10	29303	278	873	833	267	6	107	11598	1181	2212	90	44840	360	446
145227	662	1276	684	373	373	89	40	9	29643	280	877	862	329	8	106	10931	1228	2269	90	44667	360	444
144808	653	1312	697	369	374	97	43	9	30011	281	879	876	278	7	105	11315	1227	2318	90	44029	360	414
144356	663	1340	732	394	379	99	47	8	30347	284	884	875	282	10	120	11731	1286	2368	91	44290	360	446
143939	650	1346	775	416	400	107	51	7	30661	287	894	864	310	5	101	10846	1305	2440	92	79454	360	398
143569	614	1333	805	424	392	110	52	7	31038	290	899	860	295	6	136	11869	1387	2343	92	79806	360	366
143076	636	1418	804	428	382	118	48	7	31415	294	907	848	327	7	114	12604	1397	2437	93	49396	360	480
142595	716	1363	827	422	426	115	55	6	31801	296	911	850	302	4	116	13289	1366	2558	93	49233	360	474
142122	725	1380	824	457	433	122	58	5	32196	296	915	838	285	5	136	12824	1419	2580	94	50268	360	464
141621	729	1443	825	465	444	122	64	6	32599	297	918	871	365	4	123	12453	1462	2630	94	49353	360	495
141135	730	1488	858	451	426	127	65	9	33020	299	925	875	354	8	127	13902	1505	2640	95	49406	360	478
140748	689	1448	884	470	428	122	72	9	33430	304	929	890	337	8	114	12565	1507	2606	95	80549	360	384
140358	677	1389	895	472	449	134	70	13	33838	307	931	863	356	4	129	13507	1532	2554	95	80996	360	383
139874	716	1413	900	465	449	134	70	12	34251	313	936	871	349	10	133	13119	1525	2622	95	50777	360	478
139378	753	1390	933	456	450	130	71	14	34702	316	940	910	330	4	111	14012	1500	2683	95	50745	360	490
138875	770	1440	923	434	446	134	79	14	35152	319	947	913	262	3	127	13973	1482	2744	96	51436	360	496
138421	759	1451	941	440	467	141	80	12	35546	323	952	885	291	4	129	14179	1511	2768	96	50647	360	448
137901	755	1531	921	465	437	145	80	13	36000	327	958	903	200	9	131	13526	1494	2840	96	50671	360	513
137486	719	1488	923	486	452	143	82	16	36444	332	962	882	324	2	117	13743	1469	2824	96	80686	360	411
137098	646	1492	932	481	437	140	80	17	36907	339	964	922	348	9	159	15728	1485	2723	96	74262	360	385
136611	670	1528	930	424	438	137	90	15	37374	344	972	894	380	9	131	14703	1489	2728	96	49171	360	479
136100	711	1525	929	436	463	135	88	15	37801	350	980	876	269	9	135	14546	1491	2796	96	47744	360	507
135545	797	1546	937	452	465	138	90	13	38208	355	987	828	278	5	158	13761	1554	2871	96	47482	360	547
135033	828	1533	979	465	446	141	88	13	38650	365	992	848	307	11	132	13950	1547	2933	96	46921	360	507
134521	825	1548	999	449	463	143	86	13	39117	371	998	826	340	2	138	13057	1547	2966	97	46945	360	506
134034	787	1603	1016	454	452	148	85	14	39561	378	1001	834	299	6	140	12510	1554	2991	97	71777	360	486
133585	759	1581	1039	471	463	143	81	17	40005	381	1008	815	349	7	132	13727	1566	2971	97	72619	360	440
133063	778	1575	1037	483	474	144	77	17	40484	390	1011	794	278	5	138	13959	1596	2972	97	46529	360	519
132463	815	1650	1012	474	507	147	76	17	40959	398	1015	794	307	7	141	13497	1601	3080	97	46735	360	597
131940	853	1637	1018	457	521	149	75	17	41444	402	1020	805	341	9	158	13748	1638	3072	97	46333	360	520
131385	835	1685	1034	461	499	159	73	16	41948	410	1028	816	344	12	161	14900	1665	3081	97	47460	360	544
130797	847	1731	1066	483	501	163	67	18	42407	420	1033	829	299	8	131	14922	1685	3173	98	47702	360	581
130385	777	1671	1091	518	473	167	70	20	42900	425	1036	825	320	17	146	14830	1654	3113	98	73170	360	407
129933	710	1625	1129	521	488	172	71	14	43399	431	1040	820	300	5	136	15880	1683	3033	98	74131	360	444
129305	773	1712	1087	492	487	172	77	14	43937	435	1042	821	316	7	154	16007	1705	3095	98	48597	360	627
128735	839	1684	1118	489	500	170	80	12	44421	441	1044	868	352	7	143	15511	1751	3129	98	48354	360	567
128169	838	1747	1128	497	459	170	86	12	44933	446	1048	873	341	3	157	15727	1785	3140	98	48357	360	558
127634	827	1742	1139	501	470	170	86	11	45446	454	1053	893	311	3	120	15518	1698	3237	98	48663	360	524
127068	849	1761	1128	525	484	166	80	11	45941	463	1057	908	298	7	156	15775	1753	3240	99	48970	360	560
126610	787	1711	1112	550	498	158	76	13	46487	468	1063	889	279	6	130	14405	1705	3187	99	73855	360	454
126170	754	1644	1114	578	494	158	77	10	46987	476	1071	849	344	9	164	14279	1746	3073	99	73136	360	430
125638	758	1644	1109	565	481	164	81	9	47525	482	1077	833	350	7	152	15519	1728	3074	99	49016	360	528
125130	745	1633	1128	536	467	151	78	9	48088	486	1082	825	363	6	141	14821	1639	3099	99	48071	360	503
124603	791	1603	1109	541	481	158	83	10	48582	488	1084	827	358	14	168	16375	1713	3053	99	48561	360	524
124114	783	1641	1089	534	472	159	85	12	49062	492	1090	836	345	6	164	16738	1766	2997	99	49347	360	486
123599	787	1609	1132	531	467	148	86	14	49567	498	1095	858	323	2	149	15853	1715	3045	99	49206	360	513
123231	705	1554	1127	523	469	144	83	18	50071	507	1101	829	265	7	144	16085	1679	2926	99	73818	360	361
122846	672	1462	1114	520	484	139	82	16	50580	513	1105	851	298	6	157	16102	1677	2796	99	74367	360	382
122362	694	1455	1087	515	480	143	84	15	51071	516	1111	836	280	7	149	14984	1660	2798	99	49212	360	479
121890	712	1461	1038	492	464	143	81	16	51599	524	1113	856	275	8	137	16761	1648	2743	99	48379	360	465
121474	714	1438	1016	459	457	138	79	15	52097	528	1118	866	323	8	137	14655	1564	2737	99	48760	360	410
121005	679	1494	987	453	448	142	80	17	52573	531	1124	869	288	6	133	15493	1502	2781	99	46944	360	463
120547	670	1496	1005	465	454	132	79	17	53004	536	1128	870	359	7	139	14787	1474	2827	99	47709	360	453
120228	638	1392	996	437	457	130	76	16	53491	541	1131	861	276	5	147	12646	1453	2673	99	72933	360	316
119912	593	1298	993	410	452	128	80	13	53971	545	1138	870	302	6	134	12862	1434	2520	99	72687	360	308
119531	583	1299	962	388	429	130	80	12	54428	550	1141	882	269	5	116	14706	1407	2464	99	46854	360	376
119141	584	1276	943	418	411	123	72	12	54847	559	1147	852	345	5	121	14741	1393	2434	99	47494	360	384
118769	573	1243	924	437	425	118	67	11	55250	565	1151	886	278	4	109	15322	1380	2407	99	47302	360	367
118401	582	1195	890	420	442	122	62	13	55678	569	1159	886	306	2	129	15447	1335	2378	99	47629	360	361
118036	566	1193	873	388	429	119	63	15	56121	569	1161	863	320	5	130	15504	1306	2325	99	46808	360	362
117734	531	1154	854	403	405	129	55	15	56507	576	1170	866	276	4	111	15438	1275	2256	99	73419	360	292
117471	455	1133	811	374	407	127	55	12	56931	580	1177	864	287	4	111	14847	1235	2127	99	74115	360	255
117137	464	1096	816	357	405	117	57	13	57304	585	1182	856	326	3	115	14851	1244	2068	99	47358	360	331
116805	476	1063	808	355	362	127	54	16	57690	588	1189	882	262	2	111	14468	1174	2071	99	47135	360	326
116467	490	1041	789	350	358	112	48	15	58074	594	1195	899	316	4	93	13643	1110	2078	99	47370	360	329
116177	483	1023	758	343	346	103	45	16	58441	599	1199	912	346	6	98	13076	1089	2012	99	46247	360	287
115885	466	997	763	321	337	106	39	17	58793	603	1206	885	335	2	99	13080	1063	1966	99	45472	360	285
115666	441	930	750	315	320	102	46	17	59133	606	1207	915	346	1	88	12043	1012	1892	99	71909	360	218
115455	389	886	719	292	319	86	45	17	59503	609	1213	907	268	4	93	12311	974	1762	99	72154	360	205
115197	376	864	711	275	317	85	42	14	59824	612	1216	897	281	4	81	10277	926	1744	99	44830	360	255
114947	371	851	698	273	287	84	40	11	60134	617	1220	879	271	3	76	10752	909	1695	99	43751	360	246
114709	373	811	680	278	274	85	38	9	60429	622	1225	846	319	2	79	12194	903	1636	99	43495	360	236
114449	386	782	659	260	263	82	40	8	60751	624	1229	869	267	5	84	11749	874	1598	99	44851	360	256
114212	387	778	624	246	246	78	37	9	61053	628	1235	866	263	2	70	10679	807	1589	99	44387	360	230
114038	345	740	600	247	234	78	37	8	61337	629	1240	864	333	3	75	9953	784	1497	99	70453	360	167
113862	299	739	600	233	217	65	38	10	61596	629	1245	873	287	6	60	9266	754	1437	99	70444	360	173
113640	311	703	601	223	213	63	33	15	61847	631	1253	875	407	5	66	9640	761	1386	99	42447	360	217
113473	300	654	578	231	195	64	30	15	62102	634	1257	878	258	2	54	8913	734	1318	99	42600	360	163
113293	282	640	542	207	200	70	29	14	62354	639	1263	885	366	4	52	8950	694	1276	99	41680	360	175
113110	281	613	513	194	202	66	26	13	62604	643	1268	882	274	5	70	9442	696	1199	99	41848	360	177
112938	274	612	482	198	188	62	26	11	62817	646	1279	836	292	3	55	8248	667	1175	99	42511	360	163
112764	281	597	447	206	183	61	26	12	63025	648	1283	817	351	6	41	6624	632	1169	99	68654	360	168
112642	228	579	446	181	178	58	24	13	63248	649	1287	850	315	4	51	7998	610	1084	99	68869	360	119
112481	200	585	435	176	160	60	24	11	63461	650	1290	833	243	0	52	9375	590	1050	99	41295	360	159
112354	202	509	442	178	163	59	21	10	63650	652	1293	841	269	2	48	9467	575	999	99	42416	360	121
112223	193	468	416	172	163	60	19	10	63857	654	1298	828	260	4	48	9645	536	955	99	42599	360	126
112101	192	446	402	163	161	57	18	10	64027	657	1299	829	266	0	52	8333	515	924	99	42445	360	122
111979	191	412	372	148	170	53	15	11	64218	658	1306	825	274	0	34	9115	487	874	99	41187	360	117
111894	176	363	360	151	163	49	16	11	64379	658	1313	823	256	1	52	9217	480	798	99	69698	360	80
111813	146	351	344	154	140	44	15	13	64539	658	1316	826	114	0	42	8765	455	739	99	69992	360	79
111704	133	348	328	137	132	41	18	14	64694	660	1324	822	248	2	36	9779	421	716	99	42309	360	103
111595	143	332	304	123	127	42	20	12	64846	660	1329	828	284	2	33	8449	399	692	99	43171	360	107
111476	159	332	292	118	112	45	19	11	64976	660	1333	850	300	1	31	7886	382	695	99	41340	360	116
111387	147	321	290	115	107	45	17	13	65093	660	1338	843	132	1	24	6706	355	687	99	40723	360	87
111302	140	314	256	120	100	44	15	13	65223	662	1344	837	268	1	22	7050	333	656	99	39734	360	81
111235	131	282	255	117	102	42	15	8	65335	663	1348	849	278	2	29	6487	322	622	100	67802	360	63
111182	111	258	255	104	86	38	14	8	65463	664	1350	815	284	1	25	7888	288	578	100	68997	360	52
111102	108	254	217	90	89	37	15	8	65593	665	1355	853	277	1	22	7171	266	544	100	41276	360	76
111029	100	255	201	78	90	33	17	7	65696	665	1362	832	276	0	31	7403	263	511	100	40724	360	68
110954	102	239	188	91	82	30	16	5	65795	667	1364	789	288	1	22	7145	261	487	100	40222	360	74
110888	105	220	187	84	82	33	14	6	65878	669	1367	812	290	2	23	6339	244	481	100	40199	360	64
110816	109	205	188	82	83	31	14	7	65952	669	1377	813	249	2	19	6152	229	483	100	39100	360	66
110767	104	193	176	70	76	26	14	4	66054	669	1380	784	351	1	26	6081	216	443	100	67426	360	45
110725	88	202	165	63	63	23	12	4	66131	671	1386	826	235	4	14	5995	198	418	100	67516	360	37
110664	79	195	176	59	58	20	9	3	66203	674	1393	801	109	0	12	5607	174	422	100	39728	360	55
