S	E	I1	I2	I3	I4	I5_h	I6_h	R_h	R	D1	D2	H	T	P1	P2	Q	QT	NQ	MUT	HOM	VAC	NI
175205	226	516	260	130	145	41	21	2	2832	17	138	844	345	1	44	4687	448	891	0	23689	0	175
175015	265	526	261	134	158	44	20	2	2946	19	143	829	264	4	38	4719	455	953	0	22712	0	185
174799	297	550	283	140	152	51	19	2	3067	21	152	835	283	5	51	4995	494	998	0	22735	0	206
174586	317	569	304	146	162	51	19	2	3195	22	160	846	340	3	46	4190	486	1082	0	23424	0	203
174357	305	625	302	158	165	49	19	3	3363	24	163	861	279	1	53	4831	500	1123	0	23267	0	225
174162	294	620	331	161	182	53	23	3	3509	25	170	863	137	3	57	5015	528	1136	0	45905	0	188
173976	278	628	348	153	179	60	22	5	3684	25	175	843	354	2	47	6018	544	1124	0	46023	0	182
173756	295	626	364	159	193	60	24	4	3845	26	181	845	292	1	56	6167	547	1174	0	24619	0	213
173525	325	619	386	170	202	60	23	6	4007	28	182	834	266	2	68	7203	595	1190	0	24295	0	229
173268	356	654	403	166	202	60	26	5	4179	28	186	853	330	7	56	9581	631	1236	0	27433	0	254
172979	402	690	403	179	199	62	23	6	4370	29	191	875	262	3	56	10505	648	1310	0	27886	0	284
172705	413	745	404	168	204	62	24	4	4577	30	197	848	319	2	68	10981	683	1337	0	29591	0	266
172461	397	769	434	173	204	66	25	6	4765	30	203	874	339	5	53	10863	675	1393	0	49921	0	234
172221	365	788	449	187	223	70	26	6	4958	32	208	880	273	4	63	10931	693	1415	0	50194	0	233
171916	380	828	474	195	243	67	24	6	5151	34	215	882	292	4	73	10709	739	1472	0	29845	0	298
171631	416	838	482	215	237	68	25	3	5365	36	217	866	319	5	76	10044	768	1513	0	28796	0	281
171297	455	877	499	224	224	67	23	4	5606	38	219	869	275	6	69	10353	776	1593	0	28593	0	332
170958	467	931	521	222	240	65	23	3	5835	42	226	858	257	5	63	11326	799	1670	0	28980	0	332
170595	492	965	554	227	241	70	25	3	6082	46	233	874	300	7	66	9213	806	1768	0	30411	0	355
170313	463	979	572	237	246	75	25	4	6336	47	236	868	360	4	77	8889	816	1781	0	48598	0	276
170015	430	1004	615	249	254	80	23	5	6564	51	243	858	308	1	80	8509	852	1803	0	48702	0	290
169678	459	990	638	261	278	81	27	5	6816	52	248	872	324	6	69	10728	848	1886	0	48027	0	329
169349	507	936	649	276	286	86	30	4	7105	53	252	877	341	4	78	11006	893	1877	0	47767	0	323
169036	508	967	610	282	283	84	33	3	7415	56	256	859	328	2	102	10834	933	1834	0	47900	0	308
168709	499	989	601	292	293	82	37	5	7708	57	261	854	271	7	91	10893	938	1855	0	47632	0	321
168385	479	1018	598	298	298	85	34	6	8004	61	267	848	284	3	81	11078	914	1896	0	47954	0	316
168099	459	1013	593	312	300	85	35	7	8293	61	276	820	267	4	99	10227	951	1846	0	79059	0	274
167828	441	996	593	303	311	80	36	7	8594	62	282	837	294	6	109	10313	987	1773	0	79488	0	266
167521	452	944	628	297	338	89	38	7	8869	63	287	863	188	4	88	11238	1027	1759	0	48223	0	301
167194	467	940	641	302	335	88	43	5	9153	66	299	854	280	2	100	11409	1050	1766	0	47954	0	317
166870	468	975	609	290	340	91	46	5	9467	68	304	859	289	3	89	8863	1047	1772	0	48103	0	318
166561	475	970	618	290	328	101	45	7	9759	71	308	844	281	6	93	10494	1055	1772	0	46054	0	304
166261	440	1015	603	278	328	104	47	8	10066	74	309	843	289	6	88	10643	1050	1765	0	47335	0	299
165996	439	958	604	295	310	104	50	8	10378	75	316	855	341	6	89	10422	1028	1732	0	79007	0	260
165748	426	918	574	301	316	110	49	7	10685	78	321	847	306	1	84	10499	1021	1673	0	79269	0	242
165446	433	900	574	318	307	113	53	6	10975	80	328	836	257	2	90	10550	1021	1677	0	47712	0	295
165139	433	920	583	306	309	107	49	6	11265	85	331	852	309	4	88	11549	1034	1673	0	48295	0	303
164812	439	938	583	306	296	111	56	4	11566	87	335	839	297	8	86	10763	995	1734	0	48702	0	323
164514	476	897	593	296	296	114	57	5	11853	91	341	888	264	2	67	10518	949	1780	0	47494	0	293
164220	468	883	595	310	286	109	57	5	12152	95	353	839	282	6	95	11126	962	1746	0	47653	0	283
163985	436	870	608	298	288	115	62	5	12415	96	355	839	299	5	84	11094	963	1714	0	79383	0	231
163755	388	854	601	288	296	118	62	4	12702	100	365	856	284	6	92	9487	960	1647	0	79724	0	215
163493	365	857	593	283	297	123	67	6	12975	102	372	861	294	4	88	9492	968	1617	0	46419	0	256
163190	400	865	576	265	270	117	66	6	13291	107	380	859	320	4	83	10341	942	1617	0	46216	0	295
162941	418	842	579	265	270	119	72	4	13531	110	382	840	279	8	86	11449	985	1580	0	48023	0	247
162707	378	856	544	278	271	119	64	5	13808	119	384	838	273	6	75	10612	969	1541	0	48310	0	231
162419	406	868	546	268	265	115	63	5	14063	125	390	832	285	2	88	9241	963	1568	0	47478	0	282
162181	378	874	554	266	257	107	63	6	14321	129	397	850	251	4	82	9452	954	1545	0	78436	0	229
161969	321	880	565	270	254	105	60	8	14567	132	402	845	273	3	69	9442	953	1502	0	79002	0	207
161682	358	872	563	261	256	101	60	10	14829	136	405	842	164	1	69	9289	951	1520	0	46236	0	283
161416	389	830	577	257	254	105	59	11	15084	141	410	829	330	4	74	9685	933	1538	0	46214	0	261
161153	393	823	572	261	244	102	57	11	15358	144	415	841	286	3	64	10187	899	1553	0	46750	0	254
160897	392	810	573	261	260	102	55	13	15601	149	420	839	272	3	68	10213	881	1572	0	47043	0	250
160623	391	823	540	262	264	101	51	14	15886	153	425	832	276	6	66	8378	824	1608	0	47005	0	268
160427	365	793	528	253	253	98	51	14	16166	155	430	824	362	7	95	7345	809	1532	0	77189	0	192
160238	324	764	531	257	266	100	48	18	16393	158	436	865	285	3	77	10101	836	1454	0	79028	0	184
159972	328	784	513	252	254	98	50	18	16660	164	440	865	263	6	77	10399	808	1471	0	47516	0	261
159712	356	775	516	252	259	92	49	15	16898	167	442	842	283	4	70	10912	825	1474	0	47588	0	257
159479	365	781	510	247	254	90	46	15	17130	172	444	818	279	9	64	11269	848	1445	0	48253	0	229
159221	359	796	518	248	253	96	44	17	17359	174	448	828	324	8	72	11196	847	1467	0	48278	0	251
158975	368	764	523	272	251	93	43	17	17598	177	452	862	248	4	77	11425	860	1454	0	47902	0	241
158763	348	766	490	264	244	93	40	19	17872	181	453	855	321	5	83	10521	847	1398	0	79642	0	211
158563	332	748	511	251	248	91	35	18	18092	186	458	883	277	5	61	10432	834	1382	0	79456	0	196
158338	339	707	506	263	245	92	34	18	18340	189	462	854	289	3	67	10541	816	1370	0	47381	0	219
158159	320	656	516	254	253	89	33	18	18573	191	471	833	296	5	67	7734	777	1344	0	79124	0	170
157977	289	671	488	241	237	86	35	17	18820	194	478	818	271	4	75	7354	777	1270	0	77545	0	175
157812	262	662	466	227	236	95	37	16	19043	197	480	851	149	6	65	7218	780	1205	0	77684	0	161
157649	265	602	471	217	228	97	35	18	19267	199	485	852	298	6	63	7335	748	1167	0	78119	0	159
157491	261	576	443	204	213	94	34	19	19507	200	491	882	261	2	61	8465	733	1092	0	77694	0	151
157342	248	559	431	190	201	95	30	17	19721	204	495	874	337	5	53	8704	711	1043	0	78385	0	145
157190	233	541	423	187	201	82	30	15	19925	206	500	866	291	3	51	8670	672	1025	0	46221	0	146
157040	223	528	388	192	176	82	31	12	20150	208	503	847	248	3	50	8806	649	971	0	45695	0	148
156913	206	523	374	171	175	77	28	12	20333	211	510	846	286	5	53	9534	653	901	0	78656	360	123
156806	179	465	351	197	190	75	31	11	20503	211	514	874	263	4	50	9290	634	854	0	69929	360	103
156700	157	444	342	197	166	72	32	10	20682	212	519	837	113	3	57	9135	632	778	0	69735	360	102
156591	152	401	333	185	165	67	36	10	20851	212	530	868	311	0	49	8572	615	724	0	69587	360	101
156482	160	371	302	167	151	67	35	10	21037	214	537	848	120	2	49	6420	562	691	0	69901	360	104
156362	174	358	275	141	148	64	38	10	21202	215	546	843	273	0	44	5677	530	668	0	39922	360	113
156255	184	347	271	124	158	63	38	10	21319	216	548	868	129	2	37	5343	506	679	0	38794	360	105
156156	166	349	264	126	143	59	38	12	21444	218	558	858	280	3	43	5012	483	662	0	38691	360	91
156045	153	355	263	127	129	60	37	10	21571	221	562	824	267	3	30	5053	445	679	0	37994	360	108
155940	150	330	254	139	131	62	37	9	21692	223	566	838	351	2	34	4681	424	679	0	38696	360	103
155833	136	348	252	123	119	62	35	12	21818	225	570	867	290	4	41	4558	410	665	1	67024	360	84
155723	159	325	239	120	126	60	33	11	21937	227	573	871	291	5	32	4959	393	669	3	67449	360	88
155600	169	339	227	112	122	61	28	10	22050	233	582	838	291	4	27	6322	374	684	5	39516	360	103
155468	184	333	235	114	128	62	28	11	22151	233	586	883	107	1	35	6164	364	720	7	39386	360	113
155329	189	357	223	106	118	61	25	12	22287	235	591	856	129	3	33	5750	357	722	10	39534	360	119
155181	204	373	234	104	111	54	23	12	22406	238	593	852	276	1	36	6173	364	739	12	39142	360	131
155041	213	378	238	100	127	50	23	9	22512	241	601	837	171	6	38	6958	375	754	13	40096	360	134
154908	220	379	236	121	120	43	22	8	22626	242	608	829	279	0	38	7266	388	753	16	68424	360	125
154814	191	375	247	119	118	42	21	8	22745	244	609	840	106	3	32	6952	391	722	17	68606	360	91
154691	201	379	224	115	116	40	18	7	22880	246	616	859	266	3	39	7479	386	707	18	40442	360	117
154560	196	389	224	118	116	43	16	6	22997	249	619	893	287	2	39	7458	400	702	20	40879	360	126
154430	189	380	242	120	115	42	16	7	23117	249	626	843	313	5	23	6038	370	734	21	40643	360	123
154325	171	392	233	114	113	43	15	7	23238	250	632	831	280	1	35	6054	375	706	22	39234	360	101
154177	179	413	233	114	117	39	13	6	23356	251	635	846	102	1	39	5878	382	726	23	39210	360	145
154086	176	372	242	107	115	40	12	6	23483	253	641	842	310	3	37	5805	352	712	24	67942	360	86
153971	166	389	242	111	114	39	12	7	23584	254	644	863	271	2	41	5118	370	703	25	68093	360	112
153841	169	382	241	116	121	39	13	6	23701	254	650	884	120	1	36	4679	386	695	26	38579	360	125
153733	168	360	231	129	121	37	17	5	23823	254	655	863	277	3	35	6255	401	662	27	38553	360	105
153605	167	376	230	120	110	31	20	4	23958	255	657	870	233	1	28	6818	385	669	30	39752	360	125
153483	175	368	215	134	111	35	20	4	24070	256	662	860	311	1	42	5808	395	663	32	39898	360	118
153334	186	380	225	137	119	34	19	3	24170	258	668	901	288	3	37	6266	402	698	33	39334	360	144
153219	204	342	256	129	116	34	19	3	24276	260	675	915	254	1	36	6710	417	683	34	68006	360	110
153120	196	341	256	118	110	32	18	2	24393	263	684	909	300	2	30	7082	396	675	36	68486	360	94
152960	201	384	241	108	113	35	15	3	24520	265	688	871	102	0	24	7566	376	721	38	40613	360	155
152832	198	408	239	109	112	40	15	3	24617	266	694	897	258	2	36	7113	374	747	40	40740	360	121
152691	194	442	238	114	106	40	16	4	24723	267	698	933	263	2	34	6701	377	773	42	40382	360	137
152527	205	454	248	116	111	41	17	5	24834	270	705	910	265	1	31	6495	365	827	44	40153	360	159
152356	233	454	260	124	125	39	16	5	24939	270	712	877	130	3	47	7073	408	843	46	40266	360	164
152226	235	429	276	127	138	37	15	6	25055	273	716	895	256	0	31	6732	428	829	45	68402	360	127
152091	204	450	282	123	139	43	16	5	25185	273	722	897	276	2	35	6664	433	824	47	68160	360	129
151943	204	453	271	133	138	50	19	5	25320	274	723	908	356	2	37	5412	406	862	48	39615	360	146
151762	219	462	279	134	145	48	19	4	25457	274	730	891	299	2	45	5602	420	886	50	38817	360	174
151592	240	463	276	126	148	53	20	5	25595	277	738	876	278	3	44	7148	471	855	52	39275	360	161
151414	268	464	285	123	146	53	20	6	25733	279	742	906	254	4	40	7180	482	877	54	40462	360	177
151215	278	505	278	122	159	53	19	5	25872	280	747	885	260	1	48	7119	489	925	56	40070	360	196
151062	264	509	291	130	158	49	19	5	26008	281	757	856	171	5	36	7184	490	930	58	68257	360	145
150902	255	503	313	136	161	52	22	5	26140	282	762	869	95	3	42	7734	513	929	59	69032	360	152
150716	269	510	320	133	151	57	22	5	26300	284	766	860	283	2	51	5391	481	981	61	40801	360	182
150527	296	538	301	146	140	52	23	6	26450	284	770	877	269	2	58	6568	500	996	63	38848	360	185
150315	318	556	305	146	149	55	23	7	26599	285	775	855	260	6	40	8062	503	1049	65	40815	360	207
150102	322	590	306	151	161	53	26	7	26752	285	778	830	121	2	50	9679	543	1066	67	41641	360	207
149872	340	608	346	154	170	54	27	5	26887	287	783	850	104	0	46	9430	571	1128	69	43035	360	224
149658	330	650	370	167	169	49	28	6	27033	287	786	849	281	4	55	7803	583	1180	70	69837	360	209
149469	313	663	381	175	171	50	24	9	27199	289	790	867	312	2	45	8433	586	1191	71	69472	360	185
149236	309	706	388	176	171	46	25	8	27379	292	797	895	296	0	54	10629	620	1201	73	43544	360	226
148999	340	677	417	188	191	47	26	9	27544	293	802	887	279	6	48	10264	629	1257	74	43782	360	231
148746	356	688	416	185	201	55	25	10	27747	294	810	859	277	0	61	10249	646	1280	75	43309	360	245
148496	372	735	438	169	181	62	27	8	27938	296	811	855	286	2	71	11018	669	1315	76	43661	360	247
148225	379	773	429	187	186	65	28	9	28138	297	817	862	316	3	58	9158	664	1383	77	44292	360	262
147978	379	782	434	198	210	69	29	9	28330	297	818	887	382	4	56	8682	689	1412	78	69532	360	245
147761	359	760	464	194	225	69	31	10	28542	297	821	862	336	3	85	7554	697	1405	79	70106	360	211
147462	387	782	485	211	225	71	28	11	28738	300	833	860	305	9	65	7979	741	1448	80	41019	360	289
147177	411	786	502	213	237	76	31	9	28953	301	837	833	284	5	67	9368	775	1481	80	40829	360	278
146905	450	779	496	231	230	74	32	9	29184	303	840	859	280	4	70	8459	789	1503	81	42836	360	267
146614	440	843	486	254	234	72	35	9	29396	305	845	864	133	5	66	9248	843	1521	82	41064	360	287
146295	471	848	492	262	237	73	35	7	29650	309	854	859	294	5	62	10494	860	1558	83	42850	360	312
146041	429	903	487	271	240	68	36	6	29884	312	856	856	267	4	71	10424	862	1572	83	78391	360	252
145799	399	896	495	290	255	63	35	9	30117	314	861	856	114	1	62	9651	824	1609	83	78940	360	240
145485	422	909	502	299	262	60	33	8	30369	316	868	853	285	3	70	10326	825	1662	84	46779	360	308
145155	484	895	504	299	290	67	33	9	30611	317	869	858	351	2	69	9899	854	1718	85	47090	360	329
144861	498	917	489	310	289	73	36	9	30853	321	877	815	288	2	88	9832	886	1726	86	46438	360	286
144536	484	980	510	291	281	81	38	10	31120	324	878	860	364	8	99	10027	903	1762	87	46739	360	322
144166	499	1013	550	288	295	76	44	8	31389	324	881	828	299	2	99	9870	956	1809	87	47393	360	368
143847	494	1036	578	290	299	81	45	8	31643	327	885	805	269	3	83	9778	985	1838	87	77957	360	313
143574	481	986	598	288	299	88	45	9	31951	329	885	834	303	6	86	10102	965	1820	88	79516	360	273
143195	492	1052	613	300	306	92	45	11	32205	331	891	870	285	4	89	9373	1020	1880	89	47007	360	374
142807	526	1084	638	306	309	89	47	11	32486	332	898	888	147	0	92	10166	1059	1940	89	46651	360	377
142418	573	1081	657	310	318	100	51	11	32778	335	901	880	294	2	94	10455	1089	2001	90	47358	360	383
142026	600	1134	646	312	339	110	51	10	33062	339	904	858	276	5	112	11956	1190	2002	91	47461	360	388
141657	613	1097	695	338	344	112	52	11	33363	341	910	836	128	4	80	11932	1166	2085	91	48567	360	364
141354	544	1161	654	334	338	117	49	12	33704	348	918	858	301	9	111	12202	1202	1995	92	79439	360	295
141036	501	1169	679	334	322	121	53	12	34034	350	922	850	136	2	96	11596	1182	1997	93	72775	360	316
140656	537	1135	712	330	315	122	59	9	34378	352	928	831	320	8	104	12131	1192	2018	93	45091	360	376
140243	572	1127	755	336	341	113	59	8	34685	356	938	860	292	8	98	11876	1253	2050	94	45457	360	407
139828	610	1138	773	351	343	110	60	7	35010	360	943	871	315	6	95	12530	1265	2120	95	45589	360	410
139442	628	1152	769	340	350	110	60	8	35363	365	946	872	267	6	90	12581	1236	2173	95	45428	360	384
139026	614	1226	784	347	347	118	62	8	35680	368	953	876	277	3	98	12347	1234	2264	95	45131	360	409
138686	573	1210	797	356	362	118	62	8	36029	372	960	880	272	6	97	12000	1238	2240	95	71718	360	334
138326	554	1213	808	356	364	115	65	9	36385	375	963	866	326	2	118	11455	1223	2252	95	71692	360	354
137891	609	1243	765	345	367	121	62	11	36772	382	965	866	270	6	107	12810	1231	2281	96	45336	360	429
137469	648	1235	789	357	373	116	61	12	37118	386	969	858	345	8	98	12351	1211	2368	96	46114	360	418
137062	639	1250	819	347	375	120	64	11	37483	388	975	846	348	6	138	13717	1274	2340	96	45492	360	402
136643	639	1253	845	353	388	124	64	12	37834	393	985	842	351	7	100	12891	1271	2395	97	47104	360	407
136197	648	1277	859	359	400	125	59	15	38204	399	991	846	315	7	124	13154	1333	2394	97	46311	360	437
135856	594	1277	883	374	390	131	57	15	38556	405	995	862	355	1	120	13270	1369	2337	97	72127	360	333
135496	568	1266	860	376	386	131	53	14	38974	409	1000	876	287	3	90	14300	1334	2306	97	73113	360	356
135041	587	1299	848	381	372	131	59	11	39383	412	1009	879	251	4	121	13381	1318	2359	98	47084	360	447
134612	631	1286	833	418	372	134	63	10	39742	415	1017	887	329	5	116	14047	1351	2386	97	46265	360	425
134153	676	1319	801	389	367	131	57	11	40185	421	1023	857	319	5	121	14133	1338	2402	98	47156	360	451
133743	658	1360	828	365	371	128	56	10	40558	427	1029	869	305	3	107	14096	1307	2459	98	47235	360	402
133283	623	1407	826	389	402	129	53	11	40944	431	1035	853	298	4	110	13545	1335	2494	98	47099	360	454
132885	609	1360	842	420	389	132	49	13	41357	438	1039	841	309	6	130	11484	1344	2457	98	72408	360	393
132535	591	1261	863	438	410	135	47	13	41755	442	1043	864	341	4	130	12691	1393	2352	98	72428	360	339
132122	620	1265	852	398	419	128	49	14	42175	446	1045	866	336	6	135	14155	1429	2302	98	47885	360	410
131679	631	1315	851	388	416	132	50	13	42558	451	1049	855	341	9	110	13684	1403	2380	98	47192	360	442
131289	630	1316	845	396	404	134	48	8	42958	453	1052	856	293	7	105	14471	1415	2358	98	46732	360	384
130866	617	1357	835	386	392	124	45	7	43392	457	1055	821	345	9	121	14524	1381	2375	98	47457	360	418
130390	655	1370	879	381	402	122	51	8	43758	459	1058	812	320	8	100	13609	1367	2493	98	46980	360	470
130045	650	1274	918	372	386	119	50	8	44182	465	1064	818	326	6	113	12776	1336	2433	98	72319	360	340
129706	607	1225	936	364	398	114	54	8	44587	466	1068	838	262	4	113	12433	1330	2368	98	72230	360	336
129297	594	1256	898	361	385	114	57	8	45020	470	1073	818	322	0	108	14677	1315	2350	98	45788	360	404
128855	632	1286	882	357	392	111	57	10	45403	471	1077	838	286	13	114	14624	1334	2383	98	47860	360	439
128426	643	1273	868	360	407	110	58	9	45822	475	1082	863	331	6	108	12826	1265	2454	98	47267	360	424
127995	657	1296	858	363	395	106	64	9	46223	478	1089	855	285	4	135	13797	1273	2466	98	46398	360	423
127576	653	1309	847	398	391	106	65	10	46599	484	1095	865	288	6	119	13776	1248	2521	98	46971	360	411
127252	609	1259	858	402	402	101	63	12	46984	492	1099	861	244	5	130	13254	1283	2411	98	72516	360	320
126942	527	1272	854	404	386	101	62	12	47372	498	1103	886	341	8	115	13726	1316	2290	98	72390	360	306
126529	554	1259	844	410	378	108	59	14	47769	504	1105	889	278	8	130	14560	1385	2227	98	47226	360	411
126154	591	1199	863	388	363	108	60	17	48175	507	1108	890	298	6	102	14652	1357	2215	98	47374	360	372
125770	588	1208	901	361	356	103	62	15	48545	510	1114	896	291	2	107	14146	1294	2285	98	47334	360	379
125356	607	1204	865	362	383	96	65	14	48949	513	1119	884	245	2	100	12173	1239	2343	98	47371	360	408
124985	571	1252	850	356	367	98	65	15	49332	516	1126	915	285	4	114	12053	1214	2345	99	44810	360	368
124647	529	1232	839	370	374	101	64	16	49708	520	1133	893	262	2	106	11451	1207	2302	99	71555	360	336
124326	529	1165	821	388	368	110	63	19	50081	524	1139	948	341	5	115	9998	1184	2260	99	71071	360	318
123932	546	1167	817	367	394	105	59	20	50450	530	1146	921	298	2	119	11644	1223	2232	99	45180	360	387
123561	550	1147	825	374	385	105	62	21	50823	531	1149	914	322	6	122	12783	1234	2214	99	45534	360	368
123184	554	1161	804	382	372	105	63	19	51200	533	1156	912	308	3	106	12970	1206	2235	99	46049	360	371
122795	575	1154	774	385	374	102	62	21	51598	534	1159	898	368	7	132	12870	1209	2217	99	45959	360	382
122450	563	1158	765	369	360	103	57	25	51985	536	1162	874	281	2	129	13014	1225	2150	99	45773	360	343
122181	482	1144	779	354	327	109	56	24	52367	540	1170	892	269	4	91	13362	1169	2082	99	72114	360	261
121902	455	1065	787	363	335	103	48	22	52729	548	1176	847	272	3	108	12808	1163	1993	99	72526	360	271
121589	445	1045	765	359	341	97	43	22	53090	553	1184	842	293	5	82	13205	1120	1975	99	46203	360	306
121291	456	998	726	370	333	93	42	24	53454	556	1190	822	287	6	94	13156	1113	1905	99	45964	360	292
120985	449	975	722	355	327	89	42	24	53815	558	1192	814	246	5	84	11690	1071	1888	99	45831	360	300
120690	446	944	734	337	305	89	42	21	54161	562	1202	835	315	1	102	12401	1019	1878	99	44933	360	286
120404	434	928	755	316	308	91	40	20	54458	569	1210	842	309	8	97	10871	1017	1855	99	45638	360	278
120184	387	880	727	286	304	86	41	20	54830	572	1216	853	350	6	98	10116	968	1743	99	70604	360	211
119944	374	849	687	275	293	82	34	18	55177	580	1220	857	300	3	80	10939	895	1699	99	71431	360	236
119649	395	866	627	269	271	84	34	15	55518	583	1222	848	319	6	78	10151	840	1706	99	43645	360	292
119407	410	811	627	278	258	83	35	13	55799	584	1228	842	267	2	74	10713	814	1688	99	43145	360	238
119194	377	804	634	272	247	86	32	14	56055	585	1233	839	347	6	74	10603	813	1639	99	43592	360	210
118920	398	795	597	258	246	88	33	13	56360	588	1237	837	363	7	82	10807	800	1615	99	43198	360	269
118706	408	736	561	253	253	85	31	13	56652	594	1241	827	313	2	70	10425	778	1549	99	43882	360	211
118557	348	695	556	236	251	94	38	14	56906	594	1244	807	284	3	74	9334	743	1475	99	70057	360	143
118399	291	677	556	223	237	93	34	15	57162	597	1249	831	272	7	81	7818	722	1389	99	69862	360	155
118163	307	695	544	218	210	88	32	14	57410	599	1253	820	265	4	66	8477	696	1398	99	40956	360	234
117944	345	661	536	223	209	78	33	12	57629	600	1263	837	259	3	69	8246	676	1409	99	42174	360	213
117771	329	627	522	221	209	79	36	12	57855	600	1272	843	244	2	50	8175	647	1376	99	41255	360	171
117588	306	638	484	195	208	72	33	12	58114	604	1279	819	309	5	70	9190	641	1295	99	40999	360	178
117409	295	635	470	185	206	74	34	10	58325	605	1285	821	135	1	58	9019	625	1274	99	42621	360	174
117255	272	603	465	186	218	70	29	12	58524	608	1291	781	256	1	61	8474	620	1223	99	69272	360	148
117125	229	592	451	178	202	66	23	14	58747	612	1294	804	275	3	62	8370	595	1146	99	69627	360	128
116976	221	556	442	177	190	61	22	13	58963	615	1297	835	313	2	46	9477	560	1109	99	41938	360	147
116832	220	521	440	179	165	59	21	13	59166	616	1301	818	241	0	51	9710	536	1069	99	42783	360	142
116690	204	498	423	180	168	55	21	12	59358	616	1308	761	286	3	42	9759	509	1040	99	42642	360	133
116534	205	497	387	178	153	56	23	13	59561	616	1310	790	270	2	48	8342	506	993	99	42838	360	153
116396	209	451	387	186	155	52	20	13	59730	618	1316	793	265	2	46	8392	491	969	99	41430	360	136
116287	195	406	385	164	151	57	24	10	59913	620	1321	824	288	2	44	8653	469	913	99	69413	360	104
116195	175	388	368	152	146	56	22	11	60076	620	1324	828	112	1	39	6755	430	877	99	68896	360	88
116066	172	395	346	145	139	55	24	10	60234	621	1326	829	277	2	42	6727	428	848	99	40520	360	127
115936	175	403	343	133	125	56	22	8	60380	623	1329	857	280	0	38	8082	411	846	99	40267	360	127
115818	176	398	333	131	122	50	21	7	60520	625	1332	861	310	3	37	7721	402	829	99	41149	360	116
115712	168	392	327	121	122	50	18	8	60652	627	1336	865	273	1	38	7099	389	809	99	40851	360	106
115619	151	361	316	121	121	49	18	8	60796	629	1344	844	110	2	29	7199	360	777	99	40305	360	86
115541	139	334	307	107	111	46	18	7	60944	630	1349	827	342	4	40	6687	357	705	99	67964	360	75
115456	132	322	286	98	108	41	20	7	61079	631	1353	853	243	2	33	7655	346	661	99	68730	360	83
115376	120	302	266	91	106	38	19	9	61211	631	1364	864	265	2	24	7534	321	621	99	41168	360	74
115283	129	296	244	91	89	37	23	9	61330	631	1371	857	263	0	28	7513	314	595	99	40511	360	86
