S	E	I1	I2	I3	I4	I5_h	I6_h	R_h	R	D1	D2	H	T	P1	P2	Q	QT	NQ	MUT	HOM	VAC	NI
174162	261	533	349	162	150	44	22	4	3637	29	180	846	296	2	50	7969	498	1023	0	25518	0	203
173943	289	542	361	159	157	48	23	5	3794	30	182	847	271	2	53	8549	511	1068	0	26400	0	216
173711	295	587	356	154	172	51	25	4	3959	31	188	870	325	5	49	6906	521	1119	0	26478	0	227
173454	337	623	362	158	171	50	29	4	4120	32	193	883	309	6	56	8348	547	1183	0	25000	0	251
173214	364	671	339	160	176	53	29	2	4293	33	199	848	319	4	61	9873	588	1204	0	28304	0	235
172999	359	680	361	174	190	53	30	2	4446	35	204	877	271	4	52	10040	607	1240	0	48945	0	207
172782	339	707	369	169	201	56	30	3	4627	38	212	866	275	6	50	11191	602	1269	0	50195	0	205
172507	363	739	380	181	218	57	28	3	4797	41	219	872	272	3	59	9584	610	1356	0	29221	0	267
172248	387	752	400	180	230	57	29	2	4984	43	221	859	252	3	68	9393	646	1389	0	27611	0	254
171980	388	786	424	191	222	65	29	3	5178	44	223	842	279	4	82	9402	712	1393	0	27952	0	265
171685	405	802	451	195	244	67	33	2	5373	47	229	837	257	5	52	8629	714	1483	0	27303	0	289
171345	460	824	476	204	239	66	31	5	5596	50	237	868	370	10	77	8827	738	1562	0	27648	0	330
171112	430	824	476	224	244	69	30	5	5821	55	243	847	286	3	66	8774	769	1528	0	48226	0	227
170870	388	853	491	256	230	75	25	6	6031	60	248	794	304	0	72	7178	747	1571	0	48890	0	237
170579	422	833	509	257	245	82	28	6	6259	60	253	830	269	7	70	8688	777	1599	0	44976	0	283
170284	447	813	516	251	262	82	28	5	6524	63	258	830	345	1	80	8066	799	1600	0	45605	0	288
170017	434	841	507	251	261	85	28	5	6777	66	261	849	349	6	96	10373	876	1531	0	45167	0	262
169731	436	877	505	240	267	78	30	9	7024	68	268	844	298	2	77	10872	897	1536	0	47240	0	275
169451	427	877	543	256	269	82	30	9	7246	69	274	812	275	6	56	10490	878	1606	0	47710	0	275
169210	409	858	535	254	266	79	29	8	7530	72	283	800	280	7	74	10666	837	1593	0	78884	0	230
168966	385	868	525	238	279	78	31	7	7795	72	289	818	291	3	85	10827	862	1542	0	79762	0	238
168724	395	797	564	234	296	77	33	8	8038	74	293	850	351	7	78	10894	864	1532	0	47597	0	237
168436	392	837	541	238	281	75	38	7	8312	74	302	845	272	4	81	11145	857	1545	0	47706	0	280
168148	402	864	532	224	286	73	39	8	8576	75	306	846	278	6	79	11583	863	1557	0	48888	0	281
167877	405	845	551	253	279	75	39	9	8816	76	308	824	284	6	84	11391	890	1557	0	48570	0	267
167604	429	816	548	257	281	81	44	9	9076	77	311	820	295	2	69	11942	883	1573	0	49070	0	269
167377	417	814	518	270	257	76	44	9	9352	81	318	852	348	10	95	10213	870	1526	0	79839	0	220
167174	356	809	531	269	268	80	48	7	9586	82	323	836	313	2	83	11262	901	1460	0	79890	0	197
166912	357	804	521	277	265	75	49	8	9850	85	330	828	251	2	69	12515	914	1434	0	49555	0	255
166675	363	771	520	269	274	70	46	9	10111	89	336	844	313	1	77	12499	894	1419	0	49400	0	230
166370	395	801	516	265	248	77	48	8	10371	92	342	821	253	8	79	12547	894	1456	0	49191	0	298
166089	424	810	529	258	250	89	46	6	10588	94	350	859	257	1	64	12067	888	1518	0	49134	0	274
165814	446	788	531	265	259	90	46	7	10831	98	358	842	274	5	68	10380	879	1546	0	48992	0	267
165594	401	782	538	261	251	94	44	10	11093	101	364	860	311	5	89	9315	870	1501	0	79075	0	214
165387	355	776	533	254	257	88	45	10	11351	104	373	873	288	7	62	9048	841	1467	0	78726	0	197
165130	350	794	516	244	258	88	39	11	11613	112	378	885	284	5	73	8435	820	1469	0	46068	0	252
164872	360	803	492	258	246	81	39	13	11870	113	386	890	258	4	77	8909	824	1455	0	45803	0	249
164647	354	761	523	266	254	87	38	15	12085	114	389	846	289	7	84	8438	834	1449	0	45683	0	221
164410	348	761	503	281	248	89	32	17	12335	118	391	848	257	2	82	10212	873	1389	0	46586	0	234
164173	365	777	476	275	242	85	30	14	12579	122	395	843	319	1	82	10397	886	1364	0	47381	0	233
163957	325	788	501	269	245	77	35	13	12796	124	403	852	258	4	81	10514	887	1353	0	78938	0	207
163764	308	769	464	266	230	84	39	14	13063	124	408	855	272	6	68	10762	849	1311	0	79519	0	188
163524	301	753	492	260	236	81	42	16	13292	126	410	843	288	7	69	10975	849	1316	0	47560	0	237
163295	313	743	491	245	242	80	41	14	13523	128	418	830	353	9	63	10672	834	1321	0	47831	0	222
163043	344	745	488	236	228	78	41	13	13764	129	424	836	270	7	56	10232	812	1348	0	47699	0	245
162821	343	726	504	241	228	76	44	8	13980	133	429	806	260	3	59	9701	797	1365	0	46943	0	214
162584	340	714	499	235	246	76	41	8	14220	136	434	805	251	3	74	8244	790	1361	0	46411	0	231
162406	324	675	494	221	231	85	44	8	14465	138	442	780	363	8	62	6784	729	1345	0	77047	0	171
162225	269	693	497	210	240	81	43	10	14678	139	448	832	301	4	72	5559	753	1280	0	77272	0	176
161997	284	683	482	223	241	77	45	8	14897	142	454	827	279	1	57	7624	730	1305	0	44626	0	222
161786	306	650	450	225	234	77	46	7	15150	144	458	822	288	6	63	8174	705	1283	0	44946	0	207
161595	315	626	458	218	223	74	45	7	15361	151	460	796	265	2	75	8760	703	1256	0	45248	0	189
161340	337	662	452	218	222	76	42	9	15555	154	466	799	160	6	52	9446	713	1296	0	46356	0	248
161116	346	668	429	226	228	72	39	11	15769	157	472	818	118	3	74	9797	751	1257	0	46322	0	216
160933	323	668	425	227	225	72	39	11	15974	161	475	795	330	4	64	9861	765	1214	0	78689	0	179
160779	279	661	418	215	231	67	39	11	16188	164	481	811	279	3	44	9795	728	1182	0	78831	0	149
160570	277	674	417	210	208	71	37	11	16402	171	485	814	281	7	68	9899	726	1168	0	46637	0	204
160379	276	640	445	208	212	71	36	9	16593	173	491	823	296	7	53	9358	713	1175	0	78620	0	183
160220	278	592	413	215	211	70	39	6	16819	175	495	813	248	0	76	7091	700	1118	0	77474	0	153
160076	271	536	426	206	208	69	38	6	17020	180	497	833	130	6	60	8790	679	1075	0	78521	0	143
159956	246	481	430	195	213	71	39	6	17212	182	502	853	309	4	66	7825	688	987	0	78125	0	115
159844	215	457	401	192	200	70	40	9	17415	183	507	867	255	1	49	8350	654	921	0	77842	0	106
159716	197	462	365	182	186	72	31	10	17611	189	512	877	336	1	52	7387	644	851	0	77848	0	122
159576	189	464	340	164	179	72	29	8	17804	192	516	841	290	3	47	6914	606	831	0	44177	0	135
159456	182	450	327	149	183	70	29	7	17967	194	519	840	101	2	45	7153	601	789	0	44081	0	118
159351	176	410	323	150	178	66	26	12	18123	196	522	819	235	4	45	7158	571	758	0	77297	360	101
159260	160	372	322	141	166	66	27	13	18282	197	527	832	277	3	42	6996	535	719	0	68536	360	86
159173	155	347	284	135	161	69	26	11	18439	199	534	799	178	3	45	7473	523	654	0	68949	360	82
159092	129	353	248	129	157	61	26	11	18583	202	542	858	267	2	41	5151	498	605	0	68746	360	73
159011	133	315	243	115	141	62	27	11	18722	202	551	830	110	2	38	5151	453	583	0	67341	360	74
158913	147	289	229	117	126	61	29	9	18851	203	559	858	286	0	41	5899	423	575	0	39116	360	89
158812	155	292	229	112	117	61	28	8	18955	203	561	859	128	1	26	5866	404	590	0	39080	360	99
158709	156	302	210	93	112	58	24	8	19086	207	568	870	285	4	32	5655	372	583	0	38860	360	96
158629	143	294	211	95	108	58	27	8	19180	207	573	848	307	2	24	5024	339	597	0	38577	360	76
158533	145	285	210	91	115	59	26	6	19279	208	576	849	175	1	31	5878	345	586	0	38394	360	95
158444	146	288	174	86	115	58	24	8	19397	211	582	869	115	0	28	5941	330	561	2	67413	360	59
158344	137	289	184	87	114	60	20	9	19483	216	590	872	131	1	23	5285	314	577	4	67651	360	78
158213	153	317	176	89	106	60	17	8	19575	220	599	863	285	1	31	5170	297	621	6	38540	360	115
158076	177	315	185	105	120	57	17	8	19649	221	603	855	277	1	32	4934	303	673	9	38435	360	112
157949	191	315	184	100	110	57	15	8	19772	222	610	839	277	1	34	4073	279	693	11	38279	360	108
157806	208	338	204	87	109	54	15	8	19866	223	615	828	272	3	36	4602	304	711	14	38045	360	115
157690	198	349	217	89	101	49	15	8	19971	225	621	816	324	6	35	5943	312	706	16	38407	360	111
157594	183	351	221	93	106	42	15	8	20071	225	624	813	272	1	29	6322	320	691	17	67879	360	93
157493	188	363	222	86	97	40	17	8	20166	227	626	849	94	1	24	6329	318	695	19	67662	360	98
157365	186	378	227	97	100	42	18	6	20257	227	630	849	274	4	26	5694	304	744	20	39593	360	125
157226	203	373	248	101	109	39	18	6	20350	227	633	855	132	3	28	5836	326	765	21	38981	360	134
157084	213	394	246	105	109	38	18	7	20452	228	639	803	309	4	37	6896	348	775	23	38866	360	134
156949	217	413	243	107	103	38	14	10	20567	229	643	813	276	3	27	8286	350	785	25	40190	360	133
156808	216	409	253	114	115	37	17	9	20677	231	647	821	245	3	38	8665	359	802	26	41319	360	137
156682	200	410	262	120	127	35	17	7	20790	231	652	854	297	3	37	8324	378	793	28	70086	360	122
156561	202	404	258	122	118	30	15	9	20928	232	654	854	263	5	53	6992	393	756	30	69521	360	118
156424	201	393	277	128	119	30	15	9	21039	234	664	881	262	2	38	6442	403	760	32	39890	360	125
156262	224	403	270	122	120	33	17	9	21171	234	668	841	265	3	36	6695	420	769	35	39639	360	158
156081	238	446	278	112	126	35	18	8	21285	234	672	864	261	3	34	6973	440	813	38	40281	360	176
155907	224	488	260	121	133	36	22	8	21418	234	682	882	236	3	41	6977	443	841	41	40139	360	165
155729	244	497	253	142	133	37	20	7	21548	236	687	899	289	5	40	7353	459	867	42	39894	360	174
155566	248	493	289	135	136	34	23	7	21669	236	697	901	115	3	45	6806	475	883	44	68729	360	152
155430	232	487	299	148	150	35	24	8	21780	236	704	881	252	4	42	5729	481	894	46	68310	360	130
155236	254	486	314	152	164	34	23	8	21916	236	710	872	100	2	47	5525	511	916	48	39240	360	188
155027	269	536	311	152	145	37	27	7	22068	237	717	907	119	4	48	6305	523	954	50	39725	360	203
154826	297	534	322	154	146	40	29	5	22215	239	726	887	252	5	42	6621	513	1009	51	39494	360	194
154646	302	544	330	150	167	43	30	5	22346	239	731	889	268	4	42	6155	525	1041	53	40172	360	175
154453	299	560	324	151	189	43	32	5	22502	241	734	870	310	2	57	5899	545	1053	55	39215	360	190
154272	302	561	316	162	202	40	34	5	22658	243	738	867	314	2	58	6372	571	1046	56	67583	360	178
154118	276	557	317	173	184	44	33	5	22836	245	745	847	291	4	50	6457	563	1021	58	68036	360	147
153899	275	606	334	184	170	46	33	5	22984	249	748	852	294	1	41	6034	571	1077	60	40240	360	217
153672	302	599	338	195	189	48	31	5	23143	254	757	829	273	3	57	6594	578	1124	62	39734	360	220
153438	315	614	357	197	187	53	35	6	23313	254	764	834	270	4	62	6956	607	1151	64	39638	360	227
153205	332	651	360	207	181	55	35	5	23479	257	766	854	309	3	51	6733	587	1234	65	41173	360	230
152924	365	700	368	199	200	57	32	6	23648	260	774	861	328	6	70	8057	625	1296	67	39751	360	274
152695	380	686	385	203	195	52	35	6	23852	261	783	853	95	1	59	7763	641	1295	69	69016	360	222
152501	384	663	387	219	208	52	32	4	24030	267	786	847	246	6	58	7386	682	1263	70	68689	360	189
152243	381	706	385	227	212	54	32	5	24228	270	790	841	295	2	59	7485	682	1315	71	40965	360	255
151966	399	743	385	245	217	55	30	3	24417	275	798	827	265	6	62	7662	716	1358	73	40828	360	269
151683	412	797	402	247	230	53	37	4	24589	276	803	822	275	5	76	8223	777	1401	74	41192	360	278
151417	378	846	427	245	246	51	41	4	24793	278	807	817	134	2	73	9202	830	1404	76	42270	360	261
151082	419	856	470	265	235	52	45	3	25015	279	812	847	282	4	69	10248	857	1485	78	42312	360	327
150818	435	820	504	278	251	56	44	4	25223	281	819	838	325	0	79	9152	878	1510	79	70388	360	259
150577	403	857	498	256	246	62	43	6	25476	283	826	822	294	4	81	8809	890	1475	79	69757	360	234
150261	426	875	502	262	264	66	41	9	25708	287	832	843	279	2	74	8227	907	1529	80	42684	360	309
149896	463	926	509	268	269	65	46	9	25958	289	835	863	137	2	84	8749	942	1604	81	40977	360	362
149549	505	943	514	268	274	61	47	8	26231	292	841	822	314	5	65	8951	924	1688	82	42431	360	340
149189	538	970	542	283	270	60	50	7	26489	293	842	852	277	6	80	9999	937	1776	83	42105	360	355
148808	577	1021	557	270	302	67	49	7	26730	297	848	846	335	4	79	10098	944	1899	83	43619	360	368
148489	540	1075	592	282	293	74	51	6	26978	299	854	837	305	5	89	9176	975	1932	84	70384	360	311
148189	506	1061	624	304	314	70	51	7	27244	303	860	807	276	5	91	8814	980	1950	84	69574	360	294
147798	514	1087	639	320	332	71	50	11	27539	307	865	842	284	3	102	9885	1057	1956	85	43287	360	386
147386	588	1073	655	332	352	72	44	14	27831	314	872	821	331	5	111	11838	1102	2014	86	43771	360	402
146969	622	1128	668	323	336	77	44	13	28154	319	880	795	334	9	96	11568	1119	2079	87	44971	360	407
146540	614	1191	706	335	353	78	46	12	28452	322	884	808	271	5	93	11689	1128	2195	88	44546	360	422
146083	684	1198	719	366	366	76	47	12	28769	325	888	818	286	7	108	10708	1174	2282	89	44772	360	451
145720	667	1207	725	374	360	84	47	10	29117	330	892	839	329	7	116	10817	1202	2262	89	79076	360	357
145366	599	1258	765	365	360	86	49	10	29444	334	897	834	287	2	101	11038	1214	2268	89	79782	360	351
144932	628	1277	783	371	374	93	52	11	29771	337	904	837	272	3	106	10576	1251	2327	90	47401	360	428
144433	708	1295	779	366	381	95	56	10	30162	340	908	826	280	3	103	11292	1281	2399	91	47371	360	495
143999	708	1301	788	388	401	99	56	11	30523	345	914	797	302	5	102	10544	1281	2460	91	47523	360	425
143533	700	1367	799	400	417	103	54	13	30882	349	916	830	358	6	106	10153	1264	2576	92	47211	360	463
143026	763	1388	834	400	409	108	57	12	31264	353	919	844	277	6	127	9931	1307	2652	92	47511	360	502
142596	742	1437	838	392	443	105	66	10	31630	354	920	858	287	4	115	9794	1340	2683	93	78057	360	424
142227	683	1450	867	396	439	112	65	10	32005	359	920	873	302	4	128	11217	1377	2635	93	79411	360	366
141683	723	1499	902	427	422	112	63	9	32403	363	927	868	275	5	134	12525	1400	2748	94	48825	360	534
141130	763	1552	940	426	399	115	60	11	32838	366	933	887	127	3	120	11917	1402	2853	94	49055	360	543
140540	802	1644	962	433	421	126	65	12	33219	370	939	894	326	5	108	12556	1428	3025	95	48974	360	579
139989	842	1647	983	444	458	131	71	11	33643	372	942	839	293	6	141	13772	1496	3080	95	49571	360	547
139403	875	1688	1012	451	487	136	70	13	34074	377	947	861	312	10	128	13446	1520	3199	95	50423	360	579
138911	821	1741	1007	451	468	146	77	14	34563	382	952	874	335	10	160	13221	1589	3122	95	80549	360	482
138425	775	1740	1033	460	486	148	78	15	35026	387	960	854	340	6	147	13495	1642	3078	95	73022	360	478
137812	841	1789	1045	451	488	157	85	12	35499	392	962	854	348	7	166	14678	1705	3151	96	46712	360	607
137180	888	1816	1066	466	515	156	88	9	35987	394	968	800	337	10	156	14382	1746	3249	96	48378	360	629
136539	926	1851	1096	487	546	160	87	10	36460	400	971	778	340	16	167	15236	1843	3310	96	48163	360	635
135878	981	1922	1129	481	548	156	93	10	36958	403	974	805	269	10	165	15674	1898	3412	96	48282	360	657
135206	1007	1912	1202	511	596	164	94	14	37440	409	978	784	335	5	152	16494	1965	3521	97	48983	360	670
134648	965	1894	1273	515	597	164	101	13	37964	414	985	794	346	7	166	16224	2017	3492	97	74286	360	553
134163	877	1842	1261	540	623	179	96	14	38524	424	990	820	328	3	151	15023	1976	3442	97	74261	360	482
133572	873	1835	1255	549	632	180	97	15	39103	430	992	807	331	12	192	16789	2081	3340	97	48416	360	589
132952	899	1853	1232	576	596	191	100	17	39678	440	999	812	277	6	172	16384	2057	3390	97	49935	360	617
132313	941	1878	1227	557	594	195	97	17	40259	448	1007	831	339	7	174	17409	2070	3419	98	49472	360	634
131697	972	1848	1245	592	572	195	98	18	40831	452	1013	852	288	8	172	16507	2031	3491	98	50093	360	610
131084	953	1912	1236	598	559	188	100	20	41406	460	1017	876	352	7	169	17566	2032	3514	98	49480	360	607
130548	871	1937	1261	609	538	193	99	19	41967	468	1023	865	312	8	171	16196	1978	3530	98	75361	360	529
130028	819	1901	1265	633	552	194	91	19	42524	479	1028	866	292	5	148	16279	1988	3467	98	74973	360	509
129409	856	1912	1247	618	531	191	95	23	43137	483	1031	845	311	14	137	16711	1949	3501	98	49351	360	612
128841	880	1846	1263	615	559	200	85	25	43690	493	1036	861	298	7	174	17759	1965	3483	98	49565	360	564
128258	881	1861	1243	619	546	199	76	28	44284	499	1039	845	356	10	180	18148	1999	3426	98	50545	360	578
127643	906	1880	1240	574	557	202	79	32	44878	501	1041	837	273	6	187	16699	1952	3486	98	50628	360	607
127072	887	1912	1210	538	553	202	88	29	45491	506	1045	839	309	7	164	18017	1953	3437	98	50029	360	568
126610	833	1817	1273	537	551	205	85	26	46034	512	1050	823	288	4	168	16292	1903	3398	99	75083	360	456
126152	760	1768	1239	550	559	204	88	24	46616	516	1057	854	300	9	159	16146	1895	3273	99	74952	360	453
125640	735	1712	1265	557	562	204	85	26	47163	523	1061	850	289	5	140	15997	1817	3303	99	50063	360	505
125101	767	1709	1193	524	531	198	80	25	47801	534	1070	829	343	15	172	15365	1791	3211	99	48066	360	532
124526	794	1719	1152	538	566	196	80	23	48325	537	1077	849	304	8	162	15752	1777	3268	99	48625	360	567
123995	794	1734	1128	519	549	190	82	21	48896	544	1081	848	276	8	159	15960	1799	3197	99	48316	360	526
123459	794	1707	1145	524	513	190	88	15	49462	550	1086	887	255	8	148	15427	1740	3221	99	48506	360	531
123026	739	1672	1140	517	497	179	87	14	50016	556	1090	867	254	9	157	15559	1772	3059	99	73850	360	427
122647	665	1635	1085	518	495	171	85	14	50563	560	1095	870	329	6	143	15903	1711	2943	99	74791	360	375
122158	681	1581	1094	523	480	160	90	14	51089	564	1099	847	284	6	131	15740	1651	2958	99	48192	360	482
121671	725	1511	1109	515	454	159	89	17	51610	568	1105	869	352	7	160	15653	1644	2918	99	48464	360	483
121214	728	1463	1090	524	452	151	92	16	52116	574	1113	853	286	5	116	15105	1574	2926	99	48366	360	448
120780	721	1425	1115	523	446	141	85	16	52579	584	1118	874	268	5	145	14979	1584	2872	99	47103	360	425
120270	758	1448	1045	499	441	145	77	18	53113	595	1124	878	310	3	130	15405	1551	2862	99	47497	360	500
119931	679	1400	1044	487	409	139	79	19	53617	600	1129	849	328	10	149	14462	1491	2746	99	73475	360	333
119616	601	1340	1015	474	398	143	83	18	54107	606	1132	867	290	6	120	14881	1464	2590	99	73358	360	310
119224	605	1320	977	454	404	144	79	19	54561	612	1134	855	284	3	144	14336	1457	2526	99	47390	360	388
118847	586	1304	931	447	410	141	81	20	55007	618	1141	851	300	4	125	13796	1405	2495	99	46916	360	371
118475	577	1299	929	420	402	139	76	21	55423	626	1146	865	278	3	129	14332	1383	2459	99	46044	360	366
118099	566	1259	916	396	410	131	66	19	55889	634	1148	881	308	7	98	12925	1283	2461	99	47033	360	371
117750	520	1240	919	402	394	122	62	19	56315	639	1151	856	335	3	112	13074	1239	2420	99	45461	360	344
117457	465	1197	897	405	386	120	60	18	56729	644	1155	863	273	3	116	13490	1220	2310	99	72391	360	288
117158	468	1083	874	384	386	122	56	18	57172	653	1159	873	272	1	125	13329	1197	2176	99	72753	360	295
116832	477	1072	848	363	363	117	62	18	57559	655	1167	874	326	5	96	13269	1146	2156	99	46388	360	320
116524	474	1048	846	327	365	121	62	18	57918	656	1174	881	332	7	103	12470	1119	2124	99	45872	360	301
116218	489	1012	797	319	352	114	56	19	58311	664	1182	865	337	3	103	12733	1112	2027	99	45328	360	300
115903	472	997	775	324	343	112	56	19	58676	666	1190	878	377	6	103	11580	1069	2010	99	45176	360	309
115613	460	977	767	296	326	110	58	18	59047	668	1193	858	333	6	98	11273	1027	1967	99	44432	360	287
115395	380	969	715	316	297	107	57	18	59406	674	1199	867	329	7	87	10162	986	1855	99	70872	360	212
115148	353	912	686	295	299	101	56	19	59782	678	1204	868	343	2	96	10099	964	1738	99	70961	360	242
114887	383	856	646	309	281	95	54	20	60112	681	1209	836	274	6	85	10209	964	1660	99	43421	360	256
114629	377	843	629	302	258	93	52	19	60432	686	1213	846	338	2	81	10571	884	1670	99	43222	360	252
114385	393	794	620	282	265	90	54	20	60727	687	1216	823	316	2	78	11139	846	1652	99	43892	360	242
114157	376	776	599	276	257	91	56	19	61016	689	1221	852	329	4	71	11080	848	1583	99	43730	360	220
113928	357	789	589	257	243	89	52	20	61287	693	1229	855	269	5	84	10903	818	1558	99	44014	360	223
113719	330	763	598	253	235	82	50	20	61553	697	1233	877	284	9	70	10659	806	1505	99	70310	360	203
113548	303	726	573	256	227	77	51	20	61813	700	1239	888	290	0	76	11171	834	1379	99	71131	360	166
113333	288	735	536	247	224	67	44	24	62084	704	1247	906	291	5	56	11752	792	1349	99	44833	360	209
113141	294	700	524	228	203	66	48	21	62353	706	1249	888	270	4	64	11505	762	1301	99	44297	360	191
112951	299	665	531	218	206	66	42	20	62565	713	1257	869	288	3	51	11268	719	1308	99	44411	360	183
112770	296	617	509	205	208	68	41	15	62825	716	1263	864	326	4	52	10813	657	1287	99	44036	360	176
112603	305	553	503	207	202	65	41	13	63051	720	1270	859	287	0	58	9673	644	1232	99	44187	360	158
112484	260	546	480	178	192	60	40	12	63283	722	1276	889	267	1	53	9630	606	1150	99	70087	360	114
112362	225	516	474	178	182	60	45	9	63476	723	1283	840	341	1	61	9031	601	1079	99	70301	360	118
112225	219	498	452	174	165	57	41	10	63677	726	1289	810	269	3	60	9963	582	1024	99	42923	360	131
112095	224	451	448	170	159	58	34	12	63858	732	1292	798	277	4	44	9349	551	993	99	42460	360	128
111974	211	439	423	152	150	57	31	14	64051	735	1296	820	268	2	46	8781	508	955	99	42223	360	116
111839	208	440	393	155	143	55	32	12	64212	736	1308	846	248	0	33	8568	490	936	99	41738	360	131
111729	186	423	367	146	131	56	32	12	64398	738	1315	823	268	1	34	7422	430	911	99	41697	360	104
111619	180	414	343	128	125	50	28	12	64574	743	1317	803	307	1	43	7304	425	843	99	68163	360	108
111525	164	390	339	142	122	48	28	11	64694	747	1323	843	161	0	36	7049	434	799	99	69086	360	89
111432	160	358	325	123	123	47	31	10	64847	747	1330	855	272	3	24	7833	408	759	99	41667	360	90
111328	150	364	290	110	117	45	33	10	65006	747	1333	874	235	4	40	7778	411	698	99	40789	360	102
111243	130	346	286	114	108	45	31	10	65132	748	1340	859	114	0	41	7033	393	667	99	40807	360	81
111146	124	338	276	101	110	44	32	9	65255	751	1347	845	265	1	27	7381	365	660	99	40240	360	92
111065	136	308	257	93	103	42	31	9	65386	752	1351	852	280	3	40	8001	357	613	99	41220	360	79
110992	133	292	246	84	88	42	32	9	65505	753	1357	868	278	1	22	7325	331	586	99	68711	360	70
110928	111	291	227	79	84	40	30	9	65615	754	1365	872	256	0	26	7228	320	542	99	68285	360	59
110858	103	273	219	84	78	32	26	9	65725	757	1369	865	256	0	17	7468	294	521	100	40424	360	67
110798	97	246	215	94	85	24	24	9	65807	758	1376	879	249	2	16	7096	284	501	100	40358	360	58
110724	90	229	216	95	88	23	23	9	65892	759	1385	840	284	4	22	5934	271	493	100	40088	360	63
110669	86	214	210	85	88	21	18	11	65981	762	1388	816	297	2	28	7362	267	455	100	39388	360	53
110619	77	210	197	77	82	22	19	10	66064	763	1393	793	332	1	24	7157	247	437	100	40709	360	47
110568	93	170	198	72	72	24	16	6	66150	765	1399	838	346	1	23	6391	235	410	100	67865	360	46
110522	82	161	195	65	62	22	13	8	66231	767	1405	837	241	0	23	5809	219	381	100	67792	360	41
110470	74	162	179	56	61	24	13	8	66304	769	1413	870	130	2	13	5602	191	378	100	39086	360	46
