S	E	I1	I2	I3	I4	I5_h	I6_h	R_h	R	D1	D2	H	T	P1	P2	Q	QT	NQ	MUT	HOM	VAC	NI
163165	475	912	636	294	334	116	52	9	13083	101	356	900	250	4	78	12110	1016	1803	0	48405	0	290
162851	505	867	626	301	348	113	55	7	13390	102	368	846	289	8	90	11590	1041	1774	0	48773	0	299
162601	461	890	615	298	326	113	53	9	13691	105	371	894	319	8	91	8963	987	1769	0	79813	0	244
162359	412	896	583	307	323	112	55	11	13989	108	378	898	290	8	91	8785	1005	1683	0	78127	0	232
162035	416	937	586	285	317	110	55	11	14285	112	384	886	270	2	94	10538	1029	1677	0	47759	0	317
161740	432	919	581	284	309	105	59	12	14590	113	389	892	255	2	78	9668	1017	1672	0	47103	0	289
161478	434	874	604	297	297	110	60	9	14861	116	393	864	266	5	89	10151	994	1682	0	46272	0	258
161211	418	888	578	304	285	108	59	10	15159	118	395	849	336	9	93	11009	1001	1639	0	47280	0	264
160942	401	899	575	287	281	103	57	9	15459	121	399	840	295	1	104	9505	977	1626	0	47875	0	262
160716	387	831	598	303	275	89	54	11	15739	125	405	880	255	4	87	9526	986	1551	0	78489	0	220
160483	364	834	574	286	269	93	55	12	16024	128	411	879	270	8	76	10348	974	1501	0	79447	0	227
160227	365	824	582	281	260	87	55	12	16293	131	416	842	280	3	71	10164	928	1526	0	47173	0	250
159956	369	834	554	278	286	89	51	13	16542	136	425	805	312	5	62	10028	880	1581	0	46876	0	262
159700	364	837	544	265	269	94	54	13	16824	138	431	825	301	5	67	7928	833	1594	0	47073	0	249
159459	377	797	538	272	273	90	54	11	17080	144	438	817	276	5	84	9531	883	1518	0	44624	0	235
159196	377	819	522	263	274	91	51	10	17338	150	442	848	314	7	59	10030	839	1558	0	46491	0	259
158956	370	804	529	256	269	97	52	11	17589	152	448	800	312	6	77	9561	846	1531	0	78108	0	232
158761	342	750	528	256	262	94	50	13	17865	155	457	848	113	3	90	9088	835	1447	0	79044	0	185
158545	329	756	508	258	254	91	48	16	18110	159	459	877	294	7	83	10911	853	1391	0	46457	0	213
158295	368	732	501	257	252	89	47	14	18352	164	462	833	287	3	73	10214	824	1422	0	47980	0	248
158069	383	693	489	248	276	86	40	10	18606	171	462	818	274	6	61	10220	823	1392	0	47283	0	225
157844	363	679	487	262	269	86	40	10	18852	173	468	809	288	3	70	10023	810	1376	0	47074	0	220
157625	330	708	465	251	266	88	43	10	19096	176	475	819	309	3	85	11064	814	1337	0	46760	0	211
157438	311	693	455	246	254	92	43	11	19335	178	477	810	318	1	78	11369	829	1265	0	79734	0	185
157227	319	668	472	229	264	86	38	13	19556	181	480	817	266	3	59	9582	803	1273	0	79723	0	207
157028	313	652	457	249	227	83	37	13	19804	184	486	826	294	6	62	10294	794	1224	0	46941	0	192
156877	294	621	457	221	229	82	37	14	20023	186	492	836	296	0	69	9521	787	1154	0	79399	0	145
156724	273	585	427	228	223	77	36	14	20262	189	495	814	312	3	67	8816	758	1091	0	78342	0	149
156600	244	548	413	218	219	75	36	14	20477	191	498	842	341	5	58	7527	714	1039	0	78459	0	121
156471	222	539	407	206	193	78	33	15	20672	197	500	874	294	5	66	8016	715	963	0	77511	0	125
156336	201	511	374	200	175	76	34	16	20907	198	505	881	246	3	44	8440	670	901	0	77763	0	131
156221	194	483	372	188	171	79	31	18	21069	200	507	878	128	4	46	8777	648	870	0	78143	0	114
156080	192	469	354	177	168	76	32	16	21254	202	513	888	368	1	40	8539	605	863	0	47155	0	135
155942	203	450	336	171	166	71	32	16	21423	203	520	842	240	5	50	8537	582	847	0	45524	0	134
155836	179	442	311	164	166	70	30	15	21589	204	527	828	229	6	46	8386	568	794	0	78259	360	99
155733	179	389	330	157	156	70	32	14	21733	207	533	852	334	0	45	7083	557	756	0	69148	360	98
155644	164	359	315	147	150	69	28	14	21892	211	540	853	123	1	37	6963	517	715	0	68426	360	84
155557	134	345	303	143	148	65	29	14	22033	214	548	866	277	1	44	6938	511	656	0	68499	360	80
155488	118	318	289	128	131	58	28	15	22189	215	556	864	282	3	47	7563	482	588	0	69235	360	63
155383	125	291	268	123	128	56	28	14	22332	218	567	871	273	2	27	7464	441	578	0	40712	360	95
155297	115	273	256	116	132	57	25	15	22457	220	570	860	304	5	32	7299	410	564	0	40660	360	84
155203	116	279	251	117	113	54	26	15	22560	222	577	864	123	5	34	5996	384	572	0	40516	360	88
155118	126	263	236	114	109	59	24	15	22666	222	581	857	252	2	25	6673	363	568	0	39484	360	82
155036	115	266	230	107	107	59	25	14	22766	222	586	850	118	1	27	6442	335	574	0	39764	360	78
154948	121	265	225	111	89	56	25	13	22870	222	588	847	113	0	39	6326	329	563	2	67818	360	68
154851	145	253	206	99	95	53	25	13	22979	224	590	858	124	2	23	6203	304	572	3	68085	360	84
154732	158	271	195	91	98	52	25	13	23074	225	599	839	304	1	33	6340	311	579	6	40241	360	93
154621	176	276	195	92	96	48	23	13	23165	227	601	863	113	0	28	5135	304	602	8	39506	360	93
154496	167	316	190	91	96	43	23	15	23262	228	606	837	132	0	27	5342	297	629	11	38319	360	109
154382	169	331	191	92	92	38	22	16	23359	229	612	843	126	1	29	6006	292	643	15	39344	360	88
154279	157	327	198	95	92	37	19	16	23464	232	617	815	282	3	25	6092	292	633	16	39288	360	98
154178	154	332	191	92	95	35	15	15	23564	235	627	830	282	2	26	6576	295	619	17	68365	360	91
154105	132	332	201	99	85	37	13	11	23652	237	629	851	241	0	29	6549	300	599	18	68039	360	72
153973	146	340	195	104	90	36	13	12	23752	239	633	864	281	1	22	6046	308	616	21	39936	360	128
153847	178	317	198	111	101	36	14	10	23842	239	640	857	287	3	34	6144	320	635	23	39516	360	120
153710	201	320	199	103	97	33	12	12	23955	239	652	826	308	5	36	6114	318	647	24	39887	360	125
153578	206	344	204	97	94	30	13	12	24059	240	656	816	290	1	28	5798	315	673	26	39202	360	129
153460	172	393	212	96	100	29	14	11	24149	240	657	825	242	5	34	5899	327	689	28	39014	360	116
153364	165	355	237	117	101	28	13	12	24240	240	661	852	300	4	28	4893	328	688	29	67649	360	93
153270	168	330	234	128	96	24	11	12	24356	240	664	854	322	0	47	4937	348	643	30	67535	360	92
153144	174	349	212	119	97	29	13	11	24475	240	670	887	265	3	36	4091	353	640	33	38672	360	120
153007	197	351	208	119	105	30	14	8	24578	240	676	887	255	4	31	4116	342	682	33	37441	360	131
152870	211	359	213	119	104	26	15	7	24683	243	683	891	231	3	23	6300	347	700	35	39041	360	130
152717	207	414	199	123	108	22	17	7	24785	243	691	896	261	4	41	6372	371	719	37	39381	360	147
152561	208	425	216	136	109	22	17	8	24888	244	699	930	287	1	25	6472	379	754	39	39674	360	149
152442	201	408	243	134	119	22	20	6	24989	244	705	927	106	0	44	6750	386	761	41	68105	360	114
152325	188	420	222	129	127	24	21	4	25116	245	712	906	255	2	34	7749	412	719	43	69133	360	112
152183	193	413	250	126	135	23	21	5	25221	246	717	887	293	1	44	8289	426	735	44	40949	360	137
152045	187	408	262	119	149	29	22	5	25338	247	722	898	268	1	41	8332	445	731	44	41591	360	133
151890	218	408	266	118	146	31	19	6	25456	249	726	900	254	5	40	7809	447	759	45	41400	360	150
151722	237	417	261	130	146	29	18	8	25583	250	732	937	262	0	34	7731	450	788	47	41501	360	164
151556	256	433	258	129	145	30	19	8	25713	251	735	912	116	2	41	6705	446	824	49	40911	360	163
151406	268	433	267	140	147	31	19	7	25827	252	736	878	114	0	30	5458	440	865	51	68000	360	147
151264	233	475	256	141	149	35	17	7	25959	257	740	882	289	2	45	5401	448	858	52	67099	360	138
151094	228	510	265	144	151	36	16	7	26077	260	745	882	297	0	39	6423	480	870	53	40416	360	167
150914	247	490	291	163	155	34	17	7	26206	261	748	868	270	2	45	6467	496	901	55	40289	360	178
150689	279	528	297	161	166	33	15	6	26344	262	753	854	297	3	38	6647	512	967	57	39819	360	219
150492	296	542	305	160	163	33	15	7	26497	265	758	872	326	2	53	6351	538	976	60	40007	360	194
150289	283	606	318	162	161	34	17	6	26630	266	761	898	276	0	54	6794	547	1034	61	39721	360	199
150102	281	599	336	177	177	33	20	6	26770	266	766	894	251	2	42	6821	571	1052	63	68243	360	182
149928	260	611	354	182	174	32	21	6	26930	267	768	908	109	1	58	7330	584	1050	64	68804	360	171
149694	290	620	380	183	171	32	22	6	27092	268	775	877	269	1	46	8057	581	1117	65	40499	360	229
149453	334	613	391	195	174	34	25	6	27255	268	785	866	264	5	51	8894	613	1153	67	41527	360	234
149249	325	627	383	215	174	42	29	7	27423	269	790	870	280	6	58	7805	635	1160	68	41822	360	198
149023	327	649	392	209	176	43	28	7	27609	273	797	859	300	1	59	7844	644	1180	68	41041	360	221
148776	361	640	402	207	184	48	29	7	27804	274	801	904	276	3	60	8044	647	1224	69	41393	360	244
148569	365	646	385	220	192	49	31	5	27988	275	808	877	276	4	58	8322	667	1221	70	69254	360	198
148378	324	670	404	210	207	54	30	4	28161	278	813	870	296	2	53	9075	674	1225	71	69966	360	186
148157	318	694	391	198	219	54	30	4	28371	281	816	902	276	3	59	8815	649	1255	73	42302	360	217
147899	344	715	395	214	220	55	34	3	28543	283	828	914	292	4	66	8900	704	1273	74	42306	360	248
147642	353	729	421	223	227	58	34	4	28723	283	836	856	120	1	59	8797	717	1328	75	42141	360	251
147372	362	773	430	236	210	57	37	3	28929	284	840	883	356	4	67	8845	724	1381	77	42174	360	267
147054	441	774	448	233	220	59	35	3	29132	288	846	879	284	4	49	8762	698	1512	78	42041	360	313
146805	428	784	476	237	225	57	37	3	29340	290	851	877	317	3	70	8667	718	1526	79	69535	360	241
146609	369	788	488	243	223	60	34	3	29568	294	854	855	282	7	73	7687	698	1507	80	70233	360	193
146281	409	818	501	255	248	61	34	6	29763	295	862	871	293	3	70	7316	748	1578	81	40886	360	320
145934	446	855	521	243	254	64	27	9	30012	300	868	864	267	3	91	7110	797	1613	82	40670	360	340
145621	473	887	499	249	273	67	29	8	30255	301	871	841	272	3	78	9710	846	1631	83	40984	360	311
145310	484	915	531	258	267	72	28	7	30476	305	880	856	337	5	78	10053	889	1666	84	43340	360	304
144946	545	926	530	273	299	78	27	6	30715	306	882	901	149	5	71	10013	878	1800	85	43105	360	359
144685	504	938	550	274	282	84	31	6	30986	307	886	889	271	5	87	10073	905	1758	85	78339	360	255
144451	453	939	558	280	288	86	32	5	31243	310	888	912	181	1	96	9336	947	1689	86	79000	360	230
144109	437	1010	565	289	291	92	28	5	31496	316	895	913	274	2	84	10490	981	1731	87	47440	360	333
143727	491	1019	614	281	298	94	29	6	31761	317	896	912	284	3	78	10590	1003	1823	88	47194	360	379
143348	527	1048	628	279	325	95	30	6	32024	319	904	870	289	5	78	10868	996	1936	89	47328	360	369
142965	551	1076	648	299	330	98	30	5	32301	322	908	900	360	4	83	11315	994	2038	89	47389	360	379
142549	584	1103	656	347	336	99	38	5	32586	322	908	885	276	2	96	10646	1038	2125	90	47780	360	412
142194	573	1129	674	343	305	99	43	6	32933	323	911	904	285	5	121	8018	1068	2098	90	78509	360	352
141891	529	1136	672	322	322	98	42	6	33275	325	915	889	278	4	101	8011	1099	2022	90	77446	360	297
141487	567	1148	694	322	322	99	40	6	33597	330	921	887	287	4	97	8168	1109	2083	91	44487	360	398
141049	622	1160	724	322	332	97	51	6	33910	331	929	919	175	4	98	9663	1133	2175	92	45168	360	432
140604	613	1248	706	354	322	99	55	6	34257	335	934	926	302	6	95	10213	1156	2241	92	47344	360	439
140188	629	1261	737	348	346	97	60	7	34584	338	938	876	337	7	110	9869	1200	2278	92	46814	360	408
139759	629	1274	759	351	377	102	61	6	34928	341	946	901	349	6	109	9752	1218	2335	92	46523	360	420
139387	585	1301	770	342	374	112	64	7	35298	344	949	898	340	2	110	10173	1242	2306	93	78406	360	364
139023	580	1283	772	352	392	114	71	8	35641	344	953	924	334	10	127	10442	1305	2259	93	71154	360	359
138560	635	1287	808	355	383	121	68	8	36001	349	958	887	322	3	110	11421	1316	2341	94	43881	360	457
138060	684	1332	848	368	361	123	70	6	36365	350	966	883	286	1	107	12811	1335	2451	94	44676	360	491
137615	715	1342	840	394	361	122	68	7	36739	357	973	892	278	5	104	13405	1317	2525	94	46014	360	439
137135	735	1379	844	407	389	119	68	9	37109	360	979	898	319	5	104	13706	1322	2619	95	46418	360	475
136621	760	1391	865	430	423	121	67	11	37494	365	985	878	288	5	128	12642	1359	2698	95	45829	360	508
136243	693	1407	863	439	415	122	63	13	37915	371	989	912	269	4	141	11641	1379	2623	95	71854	360	372
135876	626	1390	907	451	409	127	62	14	38298	377	996	899	263	2	128	12665	1413	2559	95	72133	360	359
135334	679	1464	907	449	401	127	63	14	38713	382	1000	893	254	4	119	14173	1422	2668	95	46943	360	540
134796	729	1508	898	443	415	121	72	13	39145	385	1008	884	325	3	115	13625	1396	2790	96	46973	360	532
134264	754	1521	926	443	465	125	73	13	39546	391	1012	881	323	3	138	13325	1466	2841	96	46434	360	528
133746	770	1524	989	447	460	123	75	12	39973	398	1016	879	326	8	145	13103	1511	2877	96	46876	360	511
133207	787	1572	975	469	450	126	75	13	40436	400	1023	875	274	5	143	12627	1535	2919	96	46452	360	530
132778	716	1590	1010	477	439	116	78	13	40881	406	1029	861	312	7	139	12389	1577	2849	97	71865	360	423
132361	676	1533	1034	474	457	118	79	13	41345	410	1033	869	318	4	122	13494	1564	2807	97	72352	360	413
131796	731	1542	1059	466	463	108	79	14	41821	414	1040	903	257	9	136	14305	1599	2849	97	47375	360	558
131297	749	1550	1079	468	445	106	81	12	42279	420	1047	918	355	6	132	14581	1641	2837	97	47401	360	490
130811	725	1601	1077	470	435	109	83	10	42733	425	1054	939	287	4	126	13709	1660	2840	97	47956	360	477
130321	730	1586	1090	452	448	113	84	13	43208	428	1060	915	311	9	142	14192	1616	2887	97	46600	360	484
129799	753	1594	1095	452	437	115	80	17	43691	433	1067	935	325	7	138	14433	1606	2920	97	46725	360	515
129372	739	1516	1093	439	475	119	85	16	44166	434	1079	881	289	6	145	14195	1631	2835	98	73453	360	415
129016	650	1495	1049	447	475	117	91	17	44657	436	1083	886	359	5	138	14382	1610	2714	98	74127	360	352
128473	691	1525	1007	458	474	129	90	14	45141	444	1087	854	329	7	112	13874	1552	2822	98	46908	360	537
127999	717	1472	1015	461	477	135	84	19	45612	449	1093	884	351	9	150	13988	1571	2790	98	46588	360	469
127514	733	1461	995	481	483	138	76	21	46077	455	1099	865	288	7	144	13804	1579	2788	98	47403	360	481
127035	756	1419	1026	491	477	137	72	19	46532	464	1105	843	340	5	132	13460	1541	2837	98	46358	360	474
126600	744	1415	1003	457	448	136	77	17	47057	470	1109	846	271	7	158	13315	1527	2753	98	46283	360	432
126257	679	1381	984	430	460	133	75	18	47527	476	1113	840	360	9	112	12751	1479	2663	98	71984	360	341
125877	627	1376	987	424	444	134	72	19	47977	482	1114	844	272	11	142	13259	1460	2604	98	72790	360	375
125439	654	1328	964	419	445	128	71	20	48458	488	1119	832	286	9	130	14452	1424	2585	98	46937	360	432
124998	657	1366	942	396	445	130	75	19	48887	493	1125	853	281	12	134	14266	1416	2595	99	47052	360	437
124552	666	1394	920	394	423	136	81	17	49322	497	1131	851	336	6	131	14909	1451	2563	99	47058	360	439
124141	646	1363	955	398	432	135	75	18	49733	504	1133	867	338	6	121	15446	1453	2551	99	47633	360	406
123717	637	1372	944	424	442	131	69	18	50124	516	1139	866	402	6	111	15340	1450	2569	99	49039	360	419
123378	579	1326	930	403	454	126	66	19	50588	521	1143	869	319	2	120	14544	1418	2466	99	73565	360	332
123123	502	1275	888	394	438	116	69	19	51036	525	1148	871	354	4	131	14472	1413	2269	99	73793	360	253
122775	486	1237	880	378	402	126	63	17	51486	532	1151	832	280	3	129	14637	1372	2200	99	47317	360	342
122432	503	1171	889	359	395	128	60	19	51881	538	1158	827	339	8	133	14360	1369	2136	99	47312	360	338
122084	487	1139	900	358	378	127	63	17	52274	542	1164	840	335	1	95	14094	1296	2156	99	47090	360	341
121704	525	1105	848	352	399	123	58	16	52685	550	1168	845	285	6	109	14203	1271	2139	99	47415	360	376
121359	563	1088	797	360	386	119	56	19	53063	552	1171	861	254	6	101	13600	1219	2150	99	47153	360	341
121060	528	1070	798	361	354	123	57	20	53429	555	1178	827	322	4	110	12992	1194	2097	99	72596	360	290
120790	462	1047	804	347	334	118	56	20	53815	557	1183	857	296	3	92	12595	1157	2011	99	73297	360	264
120484	444	1023	776	343	323	116	54	23	54194	559	1194	826	266	3	97	14075	1138	1941	99	45737	360	299
120149	490	994	767	354	302	115	48	26	54527	561	1200	866	329	7	102	13069	1135	1935	99	46416	360	330
119828	507	980	742	340	281	107	50	24	54901	565	1208	888	332	2	95	12997	1072	1935	99	45543	360	314
119532	508	966	723	352	275	101	54	21	55223	566	1212	863	293	6	83	12475	1017	1962	99	45752	360	293
119242	462	1016	688	343	259	96	54	20	55560	571	1222	844	116	4	81	12501	962	1956	99	45382	360	282
118992	419	993	687	334	253	93	58	17	55885	574	1228	886	345	8	89	10902	947	1890	99	71570	360	245
118757	395	901	714	315	283	93	57	17	56188	576	1237	827	274	2	96	10837	934	1824	99	71512	360	225
118472	400	911	652	305	279	98	48	19	56521	584	1244	812	345	5	94	11356	920	1773	99	44309	360	278
118204	435	861	633	285	285	96	47	20	56830	587	1250	842	281	2	85	10961	884	1758	99	44217	360	264
117967	409	843	644	289	269	90	44	20	57109	591	1258	830	279	7	96	10614	882	1706	99	43616	360	225
117727	390	822	645	279	265	89	40	20	57394	598	1264	800	350	2	63	9718	859	1671	99	43768	360	232
117449	407	809	658	261	266	84	38	19	57671	601	1270	801	245	7	69	9982	832	1691	99	42151	360	271
117264	377	768	620	238	246	80	41	18	58004	604	1273	814	249	2	80	9367	810	1560	99	69810	360	182
117080	332	746	613	229	237	78	43	18	58277	604	1276	811	342	4	84	9816	822	1456	99	70413	360	182
116855	310	735	594	220	237	77	44	17	58553	608	1283	846	384	4	65	10593	800	1417	99	43698	360	217
116649	310	723	575	210	225	71	49	15	58811	608	1287	835	314	4	69	10905	764	1399	99	44089	360	202
116423	305	720	562	212	223	71	42	16	59045	614	1300	849	284	2	65	9843	727	1408	99	43819	360	218
116218	317	686	544	203	224	71	39	14	59294	618	1305	829	283	3	69	10617	718	1366	99	42606	360	200
116007	317	679	506	203	216	77	37	12	59548	621	1310	831	270	1	63	9984	685	1350	99	43584	360	206
115860	279	663	466	194	219	75	41	10	59791	623	1312	848	286	4	72	9928	664	1273	99	70427	360	145
115719	244	634	472	197	205	71	38	9	60004	628	1312	852	276	7	58	11413	635	1226	100	71230	360	141
115515	263	605	479	196	194	70	35	11	60219	629	1317	836	313	4	46	11238	582	1260	100	44675	360	199
115337	267	583	470	196	188	68	35	9	60426	631	1323	859	266	4	66	10757	593	1214	100	44190	360	173
115174	272	548	459	194	188	67	26	12	60628	638	1327	879	246	2	50	9629	571	1183	100	43906	360	161
115004	283	522	451	179	166	67	26	10	60852	640	1333	844	255	2	60	10900	566	1128	100	42658	360	167
114857	268	536	409	164	157	70	25	8	61059	641	1339	861	287	1	49	9674	529	1100	100	43273	360	141
114708	247	546	398	157	149	66	26	9	61239	643	1345	854	285	4	38	9577	516	1073	100	69826	360	142
114581	234	517	406	169	145	63	26	9	61387	645	1351	841	261	2	45	8249	499	1061	100	69799	360	122
114447	224	504	394	167	141	60	26	7	61561	647	1355	862	331	2	49	8216	489	1027	100	42085	360	130
114304	210	490	403	149	154	55	23	7	61727	650	1361	832	252	2	52	7123	505	979	100	41479	360	137
114149	221	483	392	143	134	50	23	7	61915	651	1365	805	288	0	41	7316	482	964	100	40144	360	151
114026	221	450	388	136	132	48	23	7	62079	652	1371	831	122	1	39	7274	468	930	100	40380	360	117
113895	219	450	354	133	134	46	23	8	62243	653	1375	826	256	2	42	6546	419	940	100	40263	360	129
113798	190	409	358	131	139	45	24	8	62390	654	1387	830	344	2	42	6114	416	880	100	67681	360	89
113700	183	369	364	125	124	45	22	8	62547	654	1392	835	273	1	38	6354	405	827	100	68506	360	94
113590	178	370	333	122	104	39	20	7	62718	656	1396	885	274	3	41	6821	385	781	100	39869	360	107
113480	173	355	324	128	109	40	20	8	62835	656	1405	860	270	1	26	7002	375	774	100	40061	360	105
113389	169	331	315	119	112	37	21	8	62962	656	1414	885	303	4	32	7374	368	736	100	40099	360	83
113291	168	320	291	118	110	35	20	8	63095	658	1419	883	292	3	30	6650	357	705	100	40884	360	95
113186	158	337	272	117	95	37	20	8	63218	661	1424	880	121	0	28	7094	334	702	100	39544	360	101
113105	144	324	272	102	89	34	22	4	63349	662	1426	876	277	1	37	6821	318	669	100	68482	360	81
113017	135	322	247	89	90	34	21	4	63476	665	1433	907	253	1	44	6788	329	609	100	67913	360	83
112929	132	308	240	87	85	36	20	4	63592	665	1435	899	261	2	25	7736	319	589	100	40930	360	87
