S	E	I1	I2	I3	I4	I5_h	I6_h	R_h	R	D1	D2	H	T	P1	P2	Q	QT	NQ	MUT	HOM	VAC	NI
166412	424	747	527	271	258	87	40	8	10305	87	367	865	285	8	82	11585	850	1504	0	48599	0	246
166197	398	728	543	275	255	94	40	9	10531	90	373	867	299	2	71	11165	839	1494	0	79737	0	210
165991	338	769	507	260	261	93	41	9	10793	91	380	876	300	6	92	9558	834	1435	0	79910	0	194
165737	327	780	497	268	255	91	41	10	11045	95	387	876	280	6	69	10515	847	1412	0	47165	0	248
165488	340	810	476	241	236	98	41	9	11302	99	393	877	339	3	76	9686	823	1419	0	48153	0	243
165252	360	784	500	238	237	99	38	6	11523	102	394	846	275	8	71	10153	818	1438	0	46553	0	236
165022	353	789	479	247	230	93	35	6	11776	106	397	853	262	3	67	8980	817	1409	0	46827	0	224
164765	364	790	488	251	233	86	35	6	12005	110	400	845	310	2	72	8359	845	1402	0	46117	0	253
164537	335	801	494	258	217	78	38	5	12252	111	407	864	256	8	67	7751	810	1411	0	77614	0	219
164345	303	774	498	258	222	82	40	7	12479	113	412	843	272	7	66	7840	771	1406	0	77814	0	188
164089	334	733	512	265	245	80	40	8	12697	116	414	835	270	5	64	8343	793	1416	0	45075	0	252
163853	351	721	485	247	246	76	41	9	12964	120	420	850	167	3	83	8654	774	1393	0	45343	0	230
163602	369	727	479	246	227	77	43	11	13207	120	425	862	299	4	71	8785	766	1402	0	45672	0	247
163393	356	734	492	235	230	78	46	8	13406	124	431	841	264	4	58	7537	780	1391	0	45429	0	203
163136	367	734	490	233	236	81	45	7	13640	127	437	827	267	6	59	8057	766	1420	0	44746	0	252
162905	347	759	488	224	234	76	45	6	13877	129	443	795	307	9	80	7950	784	1389	0	77153	0	225
162711	315	715	500	221	238	85	44	9	14116	131	448	824	270	2	69	9938	799	1319	0	79000	0	190
162490	319	706	458	243	243	86	46	8	14349	134	451	836	269	5	64	10357	777	1324	0	47770	0	216
162241	360	677	463	244	239	89	46	8	14579	135	452	810	286	6	77	10259	787	1331	0	47121	0	245
162001	369	711	451	230	246	86	45	5	14796	140	453	805	268	7	60	9771	785	1353	0	47174	0	238
161745	380	716	456	241	243	86	45	5	15016	142	458	811	319	7	63	9474	770	1397	0	46607	0	249
161530	366	707	450	250	252	86	48	5	15230	144	465	827	250	4	80	9820	786	1373	0	46444	0	208
161317	338	750	440	231	238	89	54	4	15457	146	469	802	281	1	77	8907	780	1360	0	78407	0	208
161149	320	703	438	218	249	89	51	7	15688	148	473	809	292	3	55	8895	739	1329	0	78439	0	165
160957	280	703	440	240	229	82	46	8	15917	154	477	818	286	6	74	8825	758	1262	0	46767	0	188
160771	272	679	441	229	223	82	40	10	16141	159	486	833	293	1	59	6741	743	1223	0	78344	0	178
160594	262	657	454	209	218	86	37	10	16352	163	491	840	247	2	67	6204	732	1191	0	77124	0	172
160447	256	600	454	197	214	87	41	10	16569	165	493	869	306	6	61	6746	706	1143	0	76995	0	145
160325	235	556	436	189	199	83	43	10	16793	168	496	875	308	9	64	8295	679	1062	0	78059	0	118
160204	203	539	381	213	176	81	47	11	17004	169	505	872	260	3	52	8519	661	979	0	77821	0	113
160080	191	498	382	203	158	81	41	14	17204	173	508	860	281	4	43	8582	619	935	0	78314	0	120
159932	202	476	373	180	151	76	39	15	17398	178	513	879	270	0	45	9494	587	910	0	46355	0	143
159792	198	471	368	171	154	68	35	13	17563	182	518	863	266	7	36	8854	586	879	0	46199	0	136
159695	170	426	354	169	163	64	33	14	17737	185	523	835	252	1	42	7805	578	801	0	78117	360	91
159589	165	393	336	165	155	70	32	13	17900	188	527	853	282	3	50	8603	565	751	0	69566	360	101
159499	148	378	318	149	137	69	29	14	18069	191	532	851	283	1	47	8040	547	681	0	69642	360	86
159392	127	396	289	136	117	66	27	14	18232	196	541	892	255	0	41	7959	504	654	0	69288	360	96
159295	138	360	264	133	114	57	27	13	18382	197	553	866	258	1	33	6682	460	633	0	68796	360	89
159192	139	336	253	115	121	48	29	12	18527	198	563	871	254	0	39	6383	432	609	0	39983	360	94
159097	149	319	236	103	115	46	27	10	18665	199	567	881	137	0	22	5611	384	611	0	39568	360	93
159012	132	306	241	97	100	45	24	12	18788	202	574	880	272	1	36	4509	354	591	0	38587	360	77
158917	125	306	243	94	104	45	26	11	18882	202	578	846	259	2	32	4287	345	598	0	37679	360	91
158809	126	311	228	96	99	48	25	9	18995	204	583	862	327	0	28	4237	321	612	0	37286	360	104
158713	125	298	226	97	97	46	21	9	19105	206	590	847	112	1	36	3085	309	601	1	66603	360	75
158621	127	284	210	102	98	47	20	10	19212	207	595	873	303	7	23	2974	290	598	3	65944	360	70
158494	145	295	202	99	100	44	18	9	19316	210	601	873	279	1	34	2461	286	617	6	36242	360	110
158355	174	288	205	106	103	39	19	8	19419	210	607	852	106	1	35	2225	287	647	9	35661	360	113
158236	170	311	199	104	92	39	18	8	19533	210	613	822	278	3	34	2443	280	653	12	35757	360	101
158104	184	342	191	96	99	34	16	9	19630	212	616	806	280	2	26	2825	272	690	15	35630	360	107
157971	184	358	214	99	103	31	12	7	19714	217	623	820	333	3	37	4071	306	695	18	36218	360	125
157860	191	342	217	104	96	30	13	6	19825	220	629	794	275	2	30	4493	315	678	19	66734	360	105
157759	181	355	221	103	99	27	13	6	19917	220	632	830	103	3	27	4999	337	662	20	66870	360	98
157627	185	362	223	113	98	22	15	7	20025	220	636	862	261	3	19	5480	336	682	22	38755	360	127
157501	188	366	241	109	97	28	13	9	20119	222	640	861	126	2	30	6391	328	714	24	39489	360	121
157362	179	388	235	117	101	28	13	9	20231	223	647	843	115	0	31	6379	332	729	25	39676	360	131
157227	186	398	231	120	98	28	14	9	20348	224	650	878	267	3	36	7460	352	723	27	39855	360	133
157110	183	397	238	124	102	25	12	8	20455	225	654	881	252	6	31	6900	351	730	29	40640	360	114
156998	194	361	235	124	112	24	14	6	20581	225	659	879	292	6	36	6870	347	717	31	68287	360	109
156907	182	346	247	120	101	28	16	5	20695	225	661	850	267	6	47	6945	376	664	33	68718	360	89
156783	177	347	242	128	103	29	18	4	20806	225	671	858	114	1	27	5971	374	670	35	40710	360	114
156638	202	340	257	114	108	36	19	4	20913	225	677	863	294	5	39	6349	395	681	37	39908	360	139
156514	195	357	251	115	109	36	19	5	21024	226	682	843	304	3	33	6491	404	678	39	40466	360	120
156357	216	369	252	121	105	37	19	6	21138	227	686	849	308	2	35	6986	421	698	40	39746	360	152
156212	221	388	235	122	113	41	24	4	21253	227	693	875	281	4	33	7056	430	714	41	40031	360	138
156108	184	414	240	101	115	41	23	4	21373	228	702	910	280	3	41	7296	429	689	42	68283	360	96
156001	167	394	227	109	123	37	22	5	21511	228	709	893	257	0	30	6708	391	688	43	68938	360	98
155839	180	406	244	121	125	35	20	7	21612	229	715	908	293	0	41	7337	425	706	45	39801	360	157
155659	209	422	247	117	125	37	19	7	21736	232	723	911	120	2	35	7043	426	750	47	40619	360	173
155499	214	439	257	124	136	41	23	6	21834	233	727	921	130	4	37	6328	444	790	49	40133	360	155
155334	231	455	263	128	137	47	21	6	21948	235	728	917	272	2	47	6324	476	806	50	39857	360	163
155165	260	442	279	149	135	47	22	6	22062	235	731	903	295	5	49	5344	498	836	52	39434	360	165
155038	257	425	291	151	123	48	21	6	22202	236	735	887	254	0	37	4856	502	814	52	66628	360	122
154912	229	453	270	138	124	48	22	7	22354	237	739	895	290	6	35	4937	482	802	52	67285	360	122
154757	230	487	272	131	115	50	22	8	22482	238	741	900	276	6	41	3890	486	821	53	38298	360	152
154590	236	492	285	140	119	49	23	8	22606	239	746	889	276	4	32	4670	486	858	55	37393	360	162
154403	246	524	285	157	118	47	20	11	22730	240	752	912	274	3	31	4711	486	911	57	38062	360	181
154200	293	512	304	157	126	41	20	12	22870	240	758	925	252	2	48	4742	511	942	60	38339	360	196
154009	290	546	297	168	145	40	20	12	22998	242	766	905	324	1	39	5423	515	991	62	38036	360	183
153834	286	555	324	179	144	40	21	13	23124	243	770	901	253	1	42	5700	506	1043	63	67453	360	171
153657	259	586	318	178	139	39	23	10	23303	244	777	876	113	1	45	5692	503	1039	65	67544	360	168
153445	272	599	328	180	143	37	25	8	23468	246	782	879	282	3	52	6441	502	1082	67	39393	360	206
153205	296	627	331	177	162	32	27	7	23635	246	788	861	330	2	50	6403	530	1122	68	40166	360	233
152962	345	620	327	190	179	35	21	9	23803	251	791	864	271	2	50	6712	557	1160	71	39649	360	239
152714	355	671	344	201	176	34	24	10	23954	254	796	859	291	2	72	6894	617	1188	72	40079	360	243
152493	335	705	358	209	188	33	28	7	24120	257	800	905	271	3	56	6773	633	1223	73	40300	360	219
152293	328	718	355	209	200	36	28	7	24298	258	803	916	285	6	53	7092	635	1239	74	68278	360	196
152064	339	710	383	226	206	36	29	7	24464	260	809	908	117	3	65	7114	690	1239	76	68718	360	223
151801	376	717	407	202	217	36	31	6	24666	262	812	936	123	1	67	8361	732	1254	77	40982	360	259
151540	365	750	440	215	226	42	31	5	24835	264	820	957	320	2	60	9244	760	1309	78	41913	360	253
151249	373	792	411	233	234	42	31	6	25072	265	825	883	258	1	67	9859	768	1348	79	43214	360	287
150950	406	834	423	225	223	43	34	5	25298	266	826	887	352	3	76	9650	787	1401	80	42851	360	297
150641	446	813	460	254	236	44	35	5	25499	266	834	872	192	5	65	10441	782	1506	82	43331	360	302
150362	435	834	508	257	239	41	35	4	25712	267	839	901	310	3	73	10440	821	1528	83	70867	360	269
150105	434	849	517	255	237	44	37	3	25941	269	842	879	282	6	68	10474	835	1538	84	71353	360	251
149789	456	869	494	262	255	45	36	5	26202	272	848	903	129	3	67	9589	819	1598	85	43589	360	310
149421	502	928	515	251	247	50	42	3	26447	273	854	884	261	3	88	9527	852	1683	86	42847	360	359
149044	536	974	528	275	239	53	47	3	26700	274	860	896	270	2	78	9388	833	1819	86	42850	360	372
148708	535	989	548	296	261	53	50	3	26951	274	865	881	274	5	74	7630	839	1893	87	42176	360	330
148294	585	1052	568	298	263	66	45	4	27208	279	871	879	289	4	88	7756	884	1993	88	41024	360	406
147937	575	1099	607	309	284	75	43	4	27443	281	876	861	278	5	77	6889	908	2084	88	76637	360	350
147609	538	1116	615	322	306	82	48	3	27733	283	878	852	278	5	104	6829	953	2074	89	77288	360	326
147208	554	1167	640	345	289	89	52	2	28021	286	880	876	268	2	96	7116	1008	2128	89	43917	360	396
146761	625	1183	671	341	320	93	53	3	28312	290	881	874	286	4	89	7788	1050	2236	90	44106	360	444
146315	650	1221	684	352	342	93	47	6	28637	297	889	847	291	3	104	8252	1080	2309	91	44589	360	437
145813	679	1308	730	347	354	99	48	6	28958	300	891	855	353	7	98	10379	1149	2416	91	45524	360	499
145326	728	1371	724	352	356	103	54	6	29318	301	894	846	197	4	107	10980	1182	2506	91	47089	360	481
144950	651	1411	763	354	360	105	54	7	29672	306	900	830	285	7	113	11893	1221	2477	92	78870	360	370
144561	622	1415	789	379	380	107	54	10	30006	309	901	835	293	5	115	13082	1297	2449	92	80550	360	388
144052	660	1452	845	389	389	108	56	11	30353	311	907	848	359	5	112	13325	1384	2515	93	49868	360	501
143570	663	1473	880	431	403	114	61	13	30700	315	910	869	358	6	123	13229	1449	2576	93	49906	360	478
143064	721	1452	924	435	416	113	68	13	31093	319	915	832	323	13	123	12894	1475	2654	94	49827	360	503
142587	715	1488	895	435	422	113	75	10	31551	321	921	815	271	8	128	13725	1483	2660	94	49446	360	471
142111	725	1445	940	439	462	120	76	11	31950	325	929	840	339	7	119	13511	1509	2698	95	50182	360	468
141688	696	1432	942	425	440	130	77	11	32425	331	936	867	275	5	136	13205	1499	2643	95	80411	360	415
141354	597	1431	929	427	446	126	78	9	32864	334	938	883	350	7	150	11943	1529	2505	95	73274	360	332
140827	654	1463	927	428	456	129	80	12	33276	336	945	872	311	11	129	13804	1556	2581	95	46973	360	518
140295	723	1494	914	426	449	132	82	11	33715	342	950	865	280	6	104	14201	1525	2695	95	46619	360	525
139808	764	1480	920	424	463	131	86	13	34142	347	955	860	349	8	124	14672	1482	2786	96	47208	360	483
139280	806	1523	923	423	465	133	84	15	34569	354	958	856	253	9	130	14680	1503	2854	96	47407	360	526
138685	831	1595	964	429	459	130	83	20	35015	359	963	883	290	5	112	15518	1459	3032	96	47775	360	590
138216	812	1603	987	421	472	131	84	16	35460	363	968	902	287	7	134	15318	1498	3012	96	73599	360	464
137763	790	1572	1003	439	481	129	80	21	35911	368	976	872	295	6	139	14282	1509	2985	97	73627	360	443
137202	766	1674	1006	443	475	126	77	22	36389	372	981	873	318	10	142	14149	1510	3057	97	47148	360	559
136635	806	1694	1018	460	474	135	84	20	36846	377	984	869	328	9	149	14790	1583	3088	97	46875	360	563
136018	834	1757	1092	481	468	136	86	18	37269	384	990	852	309	12	152	14353	1633	3221	97	47575	360	612
135398	900	1754	1158	491	496	150	83	20	37696	391	996	871	356	9	162	13750	1725	3307	97	45976	360	614
134742	959	1813	1146	505	501	156	78	22	38212	401	998	888	284	14	137	13536	1719	3439	98	47467	360	649
134211	941	1817	1163	525	490	151	76	25	38724	406	1004	847	341	11	158	13235	1764	3399	98	72208	360	521
133791	828	1753	1201	548	507	152	73	22	39238	411	1009	844	328	10	142	14188	1764	3298	98	73526	360	414
133186	818	1837	1192	537	524	153	74	24	39757	417	1014	859	253	8	147	15037	1799	3336	98	47492	360	596
132588	825	1830	1244	549	524	158	74	20	40278	423	1020	866	330	8	168	15690	1804	3400	98	48065	360	593
132014	838	1819	1228	531	544	164	76	16	40850	429	1024	839	354	6	174	16215	1822	3378	98	48113	360	564
131383	881	1823	1227	541	564	165	81	16	41387	435	1030	827	304	8	161	16438	1828	3454	98	48808	360	621
130760	918	1804	1206	549	582	173	88	13	41968	437	1035	848	325	6	165	15739	1841	3479	98	49140	360	619
130242	905	1756	1202	546	593	167	91	14	42536	440	1041	833	334	10	193	15853	1883	3377	98	74056	360	508
129818	799	1744	1150	557	584	170	92	14	43113	448	1044	842	302	6	170	13575	1861	3235	98	74694	360	419
129232	825	1774	1117	529	584	172	89	14	43691	455	1051	817	331	5	189	16060	1890	3200	99	46448	360	579
128664	857	1763	1096	534	561	177	95	16	44252	462	1056	855	273	9	146	15157	1856	3227	99	48517	360	562
128118	841	1770	1118	542	576	184	96	15	44746	465	1062	823	279	7	161	14818	1875	3252	99	47613	360	542
127583	804	1783	1159	534	562	189	100	13	45269	469	1068	840	322	7	172	14978	1889	3242	99	47577	360	531
126988	820	1817	1166	529	550	189	105	11	45811	475	1072	812	336	7	158	16207	1885	3291	99	47879	360	590
126551	802	1701	1177	525	557	185	100	11	46366	483	1075	803	269	5	159	15539	1846	3201	99	74150	360	435
126140	720	1678	1140	506	539	188	103	10	46941	491	1077	803	266	12	170	15682	1855	3019	99	74105	360	407
125631	739	1674	1146	505	512	180	102	15	47455	496	1078	793	262	10	138	16441	1840	3018	99	49431	360	505
125110	757	1646	1129	513	503	179	100	16	47993	503	1084	811	265	7	128	16153	1778	3049	99	49013	360	516
124577	789	1629	1142	505	498	175	97	16	48506	508	1091	817	324	8	154	15126	1697	3138	99	48519	360	528
124045	796	1640	1151	461	511	180	91	15	49027	519	1097	870	289	10	151	14162	1674	3156	99	47328	360	529
123529	790	1611	1143	482	522	180	84	20	49538	528	1106	860	305	9	128	14525	1675	3137	99	46851	360	508
123109	778	1548	1143	476	512	180	83	17	50044	532	1111	866	322	6	163	15246	1688	3032	99	73893	360	412
122753	706	1519	1107	460	466	183	86	16	50585	538	1114	854	294	8	146	15332	1633	2894	99	74059	360	353
122277	701	1477	1094	455	499	179	80	19	51085	546	1121	843	345	13	125	14916	1590	2895	99	48369	360	473
121859	695	1415	1111	463	485	179	76	16	51555	551	1128	835	282	9	149	15650	1630	2794	99	47604	360	415
121427	690	1416	1041	459	458	174	79	13	52086	555	1135	870	347	10	139	15385	1549	2768	99	48991	360	422
120979	685	1408	1011	468	440	163	79	11	52589	561	1139	847	271	5	146	14947	1537	2717	99	47845	360	443
120537	683	1410	951	459	457	155	74	9	53080	571	1147	860	325	7	136	14665	1535	2654	99	46960	360	438
120209	605	1386	953	440	455	154	75	11	53515	574	1156	862	308	7	134	14963	1520	2548	99	73679	360	320
119893	557	1300	937	430	456	153	76	10	53981	580	1160	883	337	6	119	13832	1473	2436	99	73680	360	313
119509	575	1238	945	405	460	148	74	9	54416	588	1166	840	314	11	142	14586	1477	2368	99	47535	360	376
119143	565	1259	929	400	431	142	67	10	54826	593	1168	883	326	3	127	15554	1468	2325	99	47287	360	359
118786	554	1242	901	365	418	134	71	11	55279	600	1172	855	323	3	87	15436	1343	2342	99	47904	360	353
118440	533	1212	871	366	400	135	69	11	55712	607	1177	874	299	4	122	14945	1347	2239	99	47898	360	342
118116	509	1178	840	355	406	122	66	12	56137	612	1180	849	285	5	88	13425	1238	2238	99	47826	360	319
117836	467	1117	816	355	402	118	64	10	56544	618	1186	821	323	6	112	13344	1229	2110	99	72062	360	273
117591	413	1048	800	343	391	120	62	8	56946	623	1188	832	336	2	116	13673	1197	1980	99	73017	360	242
117274	435	1004	806	329	350	118	62	9	57327	627	1192	843	280	4	114	14129	1194	1910	100	47361	360	313
116991	464	936	770	331	346	116	64	7	57681	629	1198	833	281	7	84	13660	1144	1883	100	46813	360	276
116704	467	917	735	303	332	112	61	8	58056	634	1204	811	272	1	86	13616	1094	1833	100	46662	360	283
116452	437	873	714	311	333	108	53	12	58394	639	1207	809	253	5	101	11766	1050	1779	100	45855	360	250
116190	415	851	711	311	311	99	53	13	58721	645	1213	807	320	5	88	11359	1013	1738	100	44938	360	255
115970	392	828	681	288	297	93	52	13	59055	648	1216	820	274	1	88	11137	981	1650	100	71091	360	215
115794	342	800	670	269	262	91	50	15	59368	651	1221	828	279	2	62	12159	890	1594	100	72095	360	171
115550	336	792	627	267	265	85	47	13	59671	655	1225	853	328	2	67	12151	868	1551	100	44958	360	238
115303	343	767	609	251	250	87	50	12	59973	657	1231	844	333	4	74	11301	806	1551	100	44786	360	241
115061	358	771	602	235	215	85	38	15	60246	667	1240	892	303	6	68	10134	734	1570	100	43742	360	235
114833	353	752	577	240	223	79	32	17	60512	671	1244	873	308	6	56	10642	711	1545	100	43035	360	224
114617	356	718	553	241	224	81	30	13	60778	674	1248	846	309	4	72	10431	676	1527	100	43518	360	212
114458	321	667	558	221	234	76	32	12	61026	675	1253	793	262	5	85	10240	688	1421	100	70538	360	156
114328	252	654	554	218	226	70	30	12	61254	677	1258	824	257	2	69	10200	681	1323	100	70571	360	125
114131	234	664	534	210	192	61	27	13	61524	679	1264	786	267	2	57	9274	613	1309	100	43614	360	193
113952	254	617	517	199	198	58	30	12	61747	679	1270	845	352	1	56	7463	591	1282	100	41860	360	176
113798	253	576	498	194	196	58	26	12	61962	684	1276	855	254	2	62	7365	572	1229	100	40230	360	150
113613	267	561	488	190	198	60	25	13	62154	685	1279	857	302	4	61	7455	588	1201	100	40292	360	185
113454	272	534	460	182	188	64	24	11	62369	687	1288	854	268	0	61	8369	581	1143	100	40510	360	152
113336	223	526	426	174	177	63	22	11	62593	691	1291	843	262	3	47	8060	541	1070	100	69142	360	114
113207	194	529	418	162	169	56	22	8	62777	693	1298	852	315	5	55	7812	545	1005	100	69376	360	121
113083	196	493	415	147	164	49	18	6	62963	697	1302	853	307	5	41	7298	514	968	100	40988	360	123
112949	196	479	388	136	156	45	16	7	63154	700	1307	823	289	2	51	7452	510	906	100	40162	360	132
112837	183	446	384	124	146	45	16	4	63333	700	1315	833	352	4	32	6917	457	887	100	39878	360	105
112720	172	432	367	115	128	48	16	4	63504	700	1327	830	320	1	46	7590	460	818	100	40010	360	109
112616	166	397	344	114	128	50	18	5	63662	701	1332	827	328	2	34	8176	431	786	100	41198	360	100
112536	140	373	347	117	129	47	16	6	63786	702	1334	847	314	2	31	8048	415	754	100	68923	360	77
112461	120	337	353	110	114	42	15	7	63935	703	1336	813	188	2	33	7339	383	708	100	69033	360	73
112363	127	320	321	101	114	33	15	8	64085	703	1343	839	260	0	30	6206	342	689	100	40147	360	92
112273	127	309	306	92	103	30	13	8	64221	705	1346	801	250	0	35	5688	311	669	100	39372	360	87
112189	128	299	268	85	97	29	13	7	64363	706	1349	832	281	2	31	7408	297	622	100	39575	360	81
112115	133	277	254	89	88	28	14	7	64466	706	1356	824	286	0	25	7705	275	608	100	40436	360	71
112045	117	269	241	82	89	29	11	7	64574	708	1361	800	251	1	24	6680	259	579	100	40906	360	66
111978	104	259	224	83	94	27	9	9	64673	708	1365	852	299	0	26	6235	259	541	100	67659	360	64
111926	98	230	216	78	88	26	6	10	64775	710	1370	839	224	1	23	5169	244	498	100	67799	360	48
111859	87	232	191	80	80	23	7	10	64877	711	1376	831	286	1	26	5879	225	475	100	38574	360	64
111797	90	200	199	74	66	25	6	10	64974	712	1380	853	266	1	27	6936	222	438	100	39790	360	58
