S	E	I1	I2	I3	I4	I5_h	I6_h	R_h	R	D1	D2	H	T	P1	P2	Q	QT	NQ	MUT	HOM	VAC	NI
174462	284	627	355	155	172	43	20	3	3212	20	180	859	353	2	58	6358	522	1134	0	46263	0	203
174235	303	619	369	176	191	43	20	3	3364	23	187	875	299	4	58	8008	571	1150	0	25668	0	220
173988	333	624	382	176	200	47	20	3	3547	24	189	861	260	3	52	8100	578	1204	0	26430	0	244
173734	337	671	383	182	212	50	21	3	3723	24	193	880	268	4	53	8978	607	1249	0	26623	0	250
173468	380	678	394	182	210	54	20	5	3920	26	196	882	261	0	55	10021	604	1314	0	27459	0	262
173183	408	721	398	163	216	59	21	5	4132	26	201	865	319	3	70	10671	635	1351	0	29387	0	280
172945	391	755	401	175	212	65	23	7	4326	26	207	873	292	8	62	9003	652	1370	0	49870	0	229
172688	389	776	408	194	217	67	23	6	4523	27	215	879	261	6	70	9097	681	1393	0	48820	0	248
172390	409	798	446	218	228	61	22	5	4705	29	222	862	278	2	63	9849	693	1489	0	28396	0	290
172105	415	839	442	234	231	59	23	5	4926	30	224	853	246	8	73	10499	734	1509	0	28645	0	282
171817	410	871	470	247	224	65	23	3	5145	32	226	850	123	3	79	10349	755	1555	0	29159	0	286
171453	446	918	504	251	233	67	24	2	5368	35	232	853	263	7	74	9560	794	1649	0	28398	0	358
171111	512	895	532	267	231	63	25	3	5617	38	239	872	300	7	85	9199	823	1702	0	28390	0	332
170875	472	909	536	276	237	65	24	3	5853	40	243	861	289	3	73	8326	842	1677	0	48457	0	230
170641	409	933	560	296	230	69	18	6	6078	44	249	853	307	3	69	7457	823	1692	0	48339	0	227
170319	438	925	585	292	245	70	19	5	6334	45	256	873	325	9	83	9551	854	1720	0	46407	0	313
170016	458	916	561	292	256	71	17	5	6633	47	261	880	345	3	80	9790	873	1698	0	46487	0	295
169711	458	931	564	288	273	70	21	4	6902	47	264	878	336	6	88	8582	897	1708	0	46454	0	300
169405	463	939	581	288	280	68	21	8	7163	48	269	867	313	6	87	9854	928	1712	0	45859	0	298
169080	447	979	587	291	277	65	21	9	7451	49	277	834	281	3	78	11144	926	1741	0	47393	0	317
168815	444	925	597	316	289	70	21	11	7708	50	287	819	264	3	71	10635	911	1751	0	79085	0	253
168573	447	888	581	307	290	65	23	9	8007	50	293	826	288	5	84	10844	894	1707	0	79802	0	238
168267	475	840	602	293	306	68	27	9	8296	50	300	869	352	8	91	11814	919	1692	0	47905	0	298
167972	442	900	586	287	293	71	29	10	8584	50	309	869	263	4	82	12450	923	1685	0	48783	0	285
167652	421	969	573	258	296	72	33	10	8883	51	315	875	274	2	81	11034	905	1717	0	49380	0	313
167365	428	929	607	256	296	66	33	11	9169	52	321	858	294	6	90	10186	903	1712	0	47395	0	282
167077	433	925	612	266	291	69	33	12	9434	55	326	854	172	7	76	10926	911	1718	0	47301	0	283
166843	421	883	598	280	278	70	37	12	9723	55	333	862	269	5	95	10107	910	1657	0	79055	0	225
166624	371	882	590	281	276	70	36	9	10000	57	337	860	314	5	86	9032	948	1558	0	79055	0	212
166357	369	851	604	287	268	74	33	11	10276	60	343	851	263	7	65	8712	917	1569	0	45892	0	261
166099	391	783	581	309	280	78	35	10	10556	62	349	868	305	5	79	9984	936	1521	0	45872	0	251
165805	411	787	573	302	272	85	33	8	10839	65	353	855	120	1	82	9996	938	1525	0	47063	0	288
165514	437	800	562	285	285	86	33	9	11099	66	357	898	257	6	69	10382	912	1576	0	46620	0	287
165216	461	800	514	304	285	91	37	9	11379	69	368	824	272	9	89	11062	961	1531	0	47932	0	286
164961	437	817	541	291	272	92	34	9	11630	74	375	840	309	2	84	11491	995	1489	0	79615	0	248
164757	375	793	540	291	293	92	38	9	11884	76	385	842	290	7	76	10964	986	1436	0	80014	0	189
164503	359	823	512	281	277	99	41	9	12155	80	394	853	288	3	79	11632	1002	1390	0	48831	0	248
164229	365	853	506	255	268	96	43	9	12427	82	400	860	329	7	74	12365	989	1397	0	48582	0	267
163997	382	817	526	247	276	103	42	8	12649	84	402	829	287	4	83	12424	993	1400	0	49170	0	230
163791	362	804	509	254	259	95	43	8	12914	87	407	821	247	5	56	11481	946	1380	0	49235	0	202
163560	349	800	504	242	267	94	42	7	13167	92	409	823	152	2	73	10154	929	1369	0	48482	0	228
163350	321	790	501	253	260	89	43	8	13409	92	417	852	248	4	71	10129	911	1346	0	78789	0	200
163157	317	749	495	256	251	91	43	11	13646	94	423	864	268	1	63	9512	887	1315	0	79725	0	186
162929	334	718	494	246	256	91	42	14	13882	96	431	849	319	5	72	8600	852	1329	0	46486	0	221
162693	344	718	496	235	245	87	38	14	14123	102	438	833	130	3	67	8735	810	1353	0	45393	0	230
162444	350	731	478	231	215	89	42	14	14389	102	448	849	124	3	60	9356	780	1356	0	46637	0	242
162219	347	732	482	242	231	87	46	12	14571	106	458	835	268	7	65	9299	780	1387	0	46039	0	218
162002	334	726	463	249	250	82	44	10	14803	110	460	820	257	3	52	8475	743	1405	0	45969	0	214
161790	320	702	474	247	242	88	45	10	15036	112	467	799	362	9	93	9107	778	1340	0	77731	0	204
161603	302	687	501	227	238	87	42	11	15252	113	470	826	100	4	67	9713	806	1278	0	79005	0	183
161398	299	689	476	218	238	86	43	13	15483	116	474	838	274	4	64	10188	788	1261	0	47730	0	199
161195	313	667	454	224	228	84	44	13	15718	117	476	811	285	6	58	10061	750	1264	0	47028	0	200
160981	328	649	463	225	226	81	40	10	15929	124	477	786	277	2	65	10998	747	1265	0	47411	0	211
160747	328	667	432	238	217	84	40	12	16160	124	484	788	259	4	56	11216	750	1256	0	48138	0	227
160530	332	680	425	215	214	82	40	11	16386	129	489	816	247	2	58	10127	737	1251	0	47822	0	208
160353	285	670	445	213	225	77	41	10	16590	132	492	824	345	3	68	9501	749	1207	0	78875	0	172
160173	284	637	444	195	232	67	41	11	16818	134	497	836	320	2	57	9530	719	1181	0	78794	0	174
159997	287	604	443	200	221	62	42	12	17029	137	499	819	272	4	52	8915	699	1160	0	46415	0	173
159860	249	594	420	195	203	56	40	12	17261	140	503	827	293	2	48	8048	632	1125	0	78355	0	133
159723	227	564	424	204	203	55	37	12	17434	144	506	812	240	4	49	8499	634	1080	0	78287	0	134
159597	231	494	415	204	199	55	39	11	17634	146	508	845	136	6	59	8284	611	1026	0	78350	0	123
159468	221	460	405	191	197	52	42	11	17828	147	511	847	301	2	56	7280	621	947	0	77931	0	127
159357	198	428	375	187	182	58	42	10	18027	152	517	871	257	6	59	7205	620	850	0	77310	0	104
159228	188	436	354	168	162	61	38	13	18208	154	523	850	343	5	47	7380	584	823	0	77353	0	125
159101	180	426	329	164	172	53	38	14	18373	154	529	824	108	0	39	7773	556	806	0	44617	0	121
158981	185	411	289	173	169	52	38	12	18533	157	533	840	105	1	38	7521	540	777	0	44495	0	119
158886	166	396	278	170	167	56	35	13	18668	160	538	828	258	3	57	7514	529	739	0	77287	360	90
158802	149	376	268	140	167	57	34	13	18820	165	542	852	273	2	49	7143	519	672	0	68713	360	81
158715	147	343	267	122	147	56	36	13	18975	167	545	819	107	0	43	6466	490	628	0	68712	360	84
158635	125	345	240	114	136	53	34	13	19116	170	552	863	260	0	40	5896	470	577	0	67860	360	73
158554	124	306	238	108	133	50	31	11	19247	174	557	852	287	2	31	6894	430	560	0	68659	360	76
158444	132	300	214	114	121	47	32	11	19375	176	567	855	273	2	37	6876	406	554	0	40777	360	100
158366	133	280	211	107	122	43	33	9	19483	177	569	852	135	2	26	6029	381	548	0	39839	360	77
158270	143	275	198	97	120	46	30	8	19592	180	574	844	101	2	30	5449	355	554	0	39033	360	91
158174	132	287	194	98	111	41	32	7	19697	181	579	822	139	1	33	5549	332	563	0	38483	360	90
158083	122	283	193	102	105	44	28	8	19798	184	583	831	113	2	23	5239	304	573	0	38944	360	88
157990	125	277	197	104	100	42	26	9	19888	185	590	831	188	2	39	4957	310	561	1	67143	360	70
157898	149	252	187	101	122	41	24	9	19968	187	595	857	315	6	30	5466	320	556	3	67762	360	73
157779	170	260	192	91	113	42	24	8	20060	189	605	867	286	2	33	6114	340	552	5	39213	360	97
157660	174	291	191	94	107	41	23	7	20144	192	609	861	108	1	23	4936	331	590	9	39119	360	94
157531	176	316	192	91	101	38	25	5	20249	193	616	837	265	3	20	5298	317	622	11	38148	360	108
157397	183	348	186	85	101	37	24	5	20351	196	620	836	267	3	28	5422	320	644	15	38732	360	111
157279	181	359	205	97	102	35	19	7	20427	200	622	844	287	5	15	5492	301	697	18	38682	360	115
157156	193	359	205	90	102	32	20	7	20541	200	628	849	271	0	25	5420	297	704	20	67436	360	118
157061	180	364	207	95	111	31	21	6	20624	201	632	857	250	1	35	5616	316	693	22	67294	360	90
156917	180	403	210	102	106	31	22	4	20720	201	637	852	118	4	25	6680	326	728	24	39846	360	140
156773	191	400	224	117	117	34	20	4	20810	202	641	863	269	8	32	5576	332	771	26	39896	360	137
156619	209	407	219	121	121	39	17	5	20920	204	652	863	301	5	39	4620	347	786	29	38492	360	142
156485	224	385	238	125	119	39	15	7	21032	206	658	848	262	3	43	5220	363	782	32	38004	360	131
156336	218	416	230	138	118	37	16	6	21147	207	664	866	251	4	41	6113	368	805	33	38822	360	143
156210	215	415	242	124	118	42	16	5	21265	210	671	874	302	3	43	5128	370	802	34	68105	360	119
156089	207	403	244	138	119	41	15	4	21387	211	675	866	329	2	53	5257	394	773	35	67632	360	118
155967	181	429	242	137	121	43	18	3	21498	211	683	862	118	2	39	5302	422	749	36	38266	360	114
155808	196	427	260	148	125	48	19	3	21600	211	688	848	274	3	32	6061	428	795	38	38713	360	156
155650	206	443	264	136	124	45	24	3	21735	211	692	846	250	3	34	6907	432	810	41	39736	360	153
155509	215	433	258	142	134	41	24	2	21864	212	699	869	307	1	51	6927	436	811	41	40162	360	134
155349	207	450	249	157	138	42	24	2	21993	214	708	886	283	5	46	8002	449	818	43	40057	360	153
155220	203	442	248	153	141	37	27	2	22130	214	716	907	276	3	52	8160	447	804	45	68991	360	123
155091	204	433	246	160	143	36	28	3	22254	214	721	906	109	1	38	7138	460	790	48	69133	360	121
154915	223	453	249	157	136	36	30	4	22388	215	727	890	291	2	40	7473	472	812	50	40630	360	169
154735	255	453	269	141	137	38	30	7	22521	216	731	891	274	2	46	7986	483	840	52	40576	360	177
154569	240	483	278	138	144	38	29	7	22647	219	741	914	241	2	31	7922	475	875	54	41010	360	157
154390	236	511	282	137	158	41	29	7	22772	220	750	904	309	4	46	8087	485	909	56	41527	360	171
154185	277	505	297	141	166	47	28	8	22905	221	753	896	119	3	57	7212	539	922	57	41244	360	200
153994	297	520	315	144	158	43	29	9	23045	223	756	886	107	0	44	6812	564	942	58	68577	360	189
153830	286	531	329	150	155	41	27	10	23186	225	763	878	175	2	39	6758	553	966	59	68492	360	158
153638	276	560	350	154	160	44	26	8	23323	229	765	861	284	5	45	6084	582	988	62	40327	360	188
153426	313	548	355	157	181	40	23	9	23479	231	771	843	270	3	41	6974	592	1025	63	39359	360	206
153183	335	590	354	173	187	43	23	7	23630	233	775	864	275	1	57	6715	619	1086	65	40376	360	238
152974	342	611	357	169	182	47	23	8	23803	235	782	863	310	3	53	6789	613	1118	66	40398	360	206
152740	347	673	341	174	171	47	26	8	23983	235	788	866	265	3	51	5895	606	1173	68	39606	360	228
152532	336	672	383	188	185	45	26	10	24126	236	794	868	99	2	53	5980	635	1200	70	67770	360	203
152331	317	678	393	186	187	48	31	9	24317	238	798	870	106	0	53	6865	656	1184	72	68486	360	195
152066	329	712	415	198	197	46	36	9	24485	238	802	856	128	2	60	8162	674	1259	74	41052	360	261
151743	391	742	425	211	199	55	35	9	24670	243	810	852	275	3	57	9150	706	1352	76	41831	360	315
151470	413	759	431	223	209	59	34	11	24868	244	812	872	274	6	56	9512	710	1418	77	42491	360	269
151177	426	814	440	222	198	64	35	12	25080	246	819	872	130	1	86	10131	796	1403	78	43149	360	286
150850	459	850	481	234	210	71	35	11	25256	249	827	897	279	1	59	9223	826	1514	80	43300	360	319
150569	443	875	500	254	228	77	34	11	25459	252	831	873	288	5	75	9342	854	1557	81	69640	360	275
150292	413	903	523	265	242	79	31	12	25675	258	840	874	296	2	81	9506	900	1556	81	70191	360	268
149969	424	931	527	250	273	79	31	9	25930	263	847	871	309	3	84	11205	931	1584	83	43009	360	317
149627	458	952	555	244	278	88	35	7	26171	266	852	870	281	7	80	10813	979	1631	84	44707	360	335
149249	505	985	563	267	275	90	40	7	26424	267	861	795	250	1	85	10625	998	1727	85	44427	360	370
148866	515	1038	599	260	297	89	46	6	26686	267	864	827	292	4	86	10180	1014	1830	86	43434	360	376
148466	562	1062	629	275	293	85	45	8	26966	270	872	843	340	3	81	9590	1015	1936	86	43650	360	392
148142	558	1068	662	285	295	88	43	8	27231	274	879	851	292	3	89	9315	1037	1962	86	70161	360	316
147849	500	1094	661	290	299	89	45	8	27540	274	884	812	268	6	91	10322	1025	1953	87	70793	360	286
147477	504	1086	692	288	350	88	45	11	27826	276	890	863	132	3	80	11014	1049	2004	88	43888	360	363
147066	550	1117	702	309	349	89	48	11	28118	277	897	855	282	8	120	11191	1139	2025	89	44076	360	404
146665	601	1136	670	300	353	89	53	9	28477	278	902	858	268	3	96	11836	1132	2070	90	44614	360	394
146252	618	1185	705	316	366	94	58	9	28745	279	906	845	289	5	105	10162	1188	2154	90	44627	360	410
145782	680	1213	740	328	351	103	57	8	29078	282	911	861	272	2	101	10457	1155	2317	91	42563	360	463
145401	647	1240	755	338	368	99	58	9	29420	286	912	855	327	4	90	10364	1150	2355	91	78689	360	378
145034	606	1266	762	329	377	102	59	11	29779	290	918	857	303	4	102	9886	1140	2361	92	79207	360	361
144545	651	1309	786	332	383	109	56	11	30136	294	921	866	287	5	95	10771	1161	2465	92	46907	360	484
144032	722	1351	790	331	405	106	55	10	30508	299	924	892	281	5	116	10200	1199	2561	93	47714	360	505
143568	723	1417	811	338	397	112	57	10	30870	302	928	883	288	2	112	9899	1244	2611	93	46639	360	456
143033	739	1507	829	342	431	115	62	8	31229	306	932	881	358	5	109	10710	1293	2732	93	46298	360	529
142449	769	1628	848	359	415	120	64	10	31623	310	938	861	294	14	104	11855	1316	2887	94	47603	360	575
142000	755	1593	880	410	414	117	59	12	32039	315	939	895	324	4	123	11491	1350	2878	94	79161	360	441
141583	732	1556	920	428	431	119	61	12	32432	317	942	882	284	8	113	12373	1417	2830	95	80046	360	413
141041	736	1608	946	448	453	122	61	13	32837	323	945	850	281	5	141	12291	1515	2859	95	49334	360	539
140489	762	1622	953	485	448	132	63	15	33289	327	948	895	287	5	132	12057	1549	2916	95	48843	360	545
139935	795	1648	956	495	481	133	68	15	33725	330	952	885	279	5	145	12627	1649	2927	96	48534	360	548
139385	849	1611	990	495	502	134	72	15	34189	334	957	810	330	4	135	12381	1665	2988	96	48666	360	544
138862	844	1640	1023	492	492	141	74	17	34653	337	958	857	295	11	148	12721	1685	3021	96	49045	360	521
138414	808	1619	1042	477	482	152	70	16	35144	344	965	862	316	5	145	12912	1689	2961	96	80101	360	443
137940	771	1608	1083	484	492	158	75	13	35593	347	969	869	299	8	158	12730	1733	2938	96	72932	360	467
137354	826	1638	1091	491	484	157	75	12	36077	352	976	837	303	4	141	12133	1739	3023	96	46025	360	581
136794	847	1660	1105	495	494	162	75	10	36555	357	979	853	322	6	134	12628	1708	3130	97	44819	360	557
136199	859	1738	1081	485	518	166	77	10	37059	359	982	845	284	8	154	13890	1745	3179	97	46609	360	589
135569	911	1782	1098	499	524	168	77	8	37545	365	987	894	274	9	144	14866	1794	3265	97	46964	360	624
134900	976	1824	1109	513	518	165	81	11	38077	367	992	882	335	5	159	15040	1802	3384	97	47382	360	659
134411	941	1795	1109	513	531	170	86	11	38594	373	999	874	308	7	154	14698	1821	3324	97	73486	360	481
133949	840	1766	1134	542	530	168	91	12	39118	379	1004	859	274	8	175	14799	1866	3205	97	74026	360	451
133343	852	1815	1140	534	506	171	94	12	39673	385	1008	855	343	6	146	16271	1882	3230	97	48352	360	601
132707	903	1844	1139	538	517	173	100	11	40201	390	1010	854	284	6	166	16390	1904	3310	97	48552	360	634
132071	942	1856	1182	519	509	171	93	13	40766	399	1012	823	124	7	172	15897	1896	3376	97	48880	360	635
131432	956	1884	1175	557	552	172	87	13	41279	407	1019	839	348	12	145	16829	1910	3473	97	48944	360	631
130787	975	1908	1170	573	570	157	88	12	41850	417	1026	843	343	8	164	16598	1907	3534	97	49956	360	637
130289	928	1853	1192	585	589	166	92	14	42376	421	1028	831	329	15	181	15507	1953	3452	97	74186	360	493
129785	823	1887	1162	584	580	173	92	16	42977	424	1030	839	340	5	189	16284	1974	3327	98	74849	360	497
129170	852	1904	1177	555	576	173	91	17	43546	435	1037	803	341	13	183	17942	2002	3326	98	50087	360	609
128536	899	1896	1190	525	581	180	97	18	44127	441	1043	802	275	2	163	16839	1958	3410	98	50547	360	622
127922	947	1890	1179	530	559	180	95	15	44723	448	1045	813	282	4	184	17383	1976	3404	98	50117	360	610
127318	905	1937	1195	536	549	176	95	17	45303	451	1051	838	279	9	165	17696	1950	3443	98	49980	360	596
126724	876	1951	1223	550	551	169	92	17	45867	458	1055	832	348	6	159	16980	1927	3485	98	50328	360	591
126232	848	1873	1212	567	547	171	95	14	46451	463	1060	840	294	5	152	16779	1896	3417	98	74814	360	486
125796	767	1800	1238	596	558	173	99	16	46960	467	1063	847	302	15	195	16119	1930	3301	98	75199	360	431
125246	788	1768	1254	585	581	166	99	14	47492	474	1066	842	334	4	178	17073	1976	3265	98	49752	360	544
124685	810	1743	1217	599	611	163	94	18	48038	484	1071	830	361	7	169	15761	1953	3284	98	49231	360	553
124167	800	1735	1168	617	583	168	95	19	48614	491	1076	825	298	12	178	15897	1947	3219	98	48834	360	511
123597	831	1738	1154	585	589	168	95	19	49180	496	1081	823	291	9	167	14948	1918	3242	98	47693	360	560
123025	844	1759	1150	577	598	170	94	21	49709	503	1083	849	262	4	151	15581	1915	3277	99	47239	360	566
122590	786	1695	1147	589	572	175	94	25	50258	510	1092	850	293	3	197	14390	1914	3144	99	73692	360	421
122225	698	1626	1135	559	531	180	91	28	50845	519	1096	847	262	12	151	13930	1850	2970	99	73573	360	356
121720	698	1624	1140	538	507	179	102	26	51372	525	1102	809	318	9	163	16402	1894	2894	99	47143	360	498
121240	714	1583	1095	540	501	181	98	26	51913	536	1106	840	292	11	138	16235	1868	2844	99	49071	360	473
120812	701	1504	1101	525	489	168	91	29	52458	542	1113	852	321	11	162	15365	1795	2784	99	48480	360	423
120377	702	1446	1119	523	490	167	96	28	52924	544	1117	833	315	12	159	15083	1819	2724	99	47789	360	427
119909	694	1467	1055	519	467	163	89	31	53467	551	1121	827	292	8	124	15053	1723	2731	99	47518	360	461
119547	667	1375	1061	496	468	162	86	30	53963	554	1124	851	324	14	147	14328	1675	2640	99	73422	360	355
119223	595	1376	1007	453	455	164	80	25	54462	564	1129	857	347	6	142	15052	1632	2498	99	73615	360	319
118821	574	1377	980	470	426	155	73	23	54925	574	1135	850	280	4	117	14399	1564	2491	99	47938	360	398
118426	601	1286	981	463	449	151	66	21	55363	584	1142	852	334	7	108	15619	1551	2446	99	47403	360	389
118065	599	1224	957	456	455	146	67	20	55813	587	1144	840	341	7	139	16147	1554	2350	99	48708	360	358
117742	553	1201	931	425	450	145	71	15	56257	592	1151	840	322	4	139	13795	1459	2317	99	48697	360	317
117415	533	1169	879	395	431	151	72	13	56724	596	1155	863	281	4	121	14628	1375	2255	99	46398	360	323
117146	482	1112	848	394	390	167	72	10	57151	601	1160	855	267	9	106	13831	1291	2174	99	72845	360	263
116910	434	1052	806	359	383	156	72	9	57578	608	1166	848	263	3	113	14637	1221	2041	99	73649	360	230
116600	424	1056	766	350	373	143	75	11	57955	611	1169	874	342	5	115	13725	1226	1961	99	47213	360	306
116283	465	1007	753	342	345	135	77	10	58328	613	1175	874	327	5	110	13512	1185	1939	99	46320	360	315
115997	504	933	755	317	360	137	75	9	58649	619	1178	891	310	5	88	14065	1172	1909	99	46760	360	282
115687	499	955	711	287	345	131	75	9	59025	623	1186	869	260	6	84	13821	1101	1902	99	46441	360	304
115371	488	971	703	279	345	125	71	13	59347	626	1194	859	278	3	85	11199	1026	1956	99	46133	360	309
115155	427	948	688	294	318	124	62	11	59669	636	1201	877	340	4	92	10221	977	1884	99	70333	360	212
114968	370	903	668	275	313	112	57	13	60006	642	1206	870	297	6	103	10699	956	1742	99	71309	360	182
114732	366	846	679	267	303	108	57	12	60305	645	1213	851	265	1	89	10606	945	1681	99	43794	360	233
114492	364	829	651	246	281	100	53	15	60635	647	1220	846	280	2	67	10463	884	1640	99	44092	360	234
114271	353	791	638	239	276	91	52	16	60925	650	1231	826	279	6	61	11991	822	1618	99	43358	360	216
114023	361	795	610	229	259	80	50	17	61218	652	1239	809	338	3	72	11816	801	1583	99	44707	360	242
113798	346	782	598	235	245	78	50	18	61484	656	1243	780	311	3	63	10039	732	1602	99	44547	360	221
113599	335	728	577	263	250	74	51	17	61735	657	1247	827	287	4	77	9319	725	1553	99	69710	360	195
113444	284	719	574	229	249	73	50	15	61984	660	1252	835	290	3	73	10425	737	1441	99	70733	360	152
113253	286	677	528	221	231	74	46	17	62280	662	1258	853	309	6	68	11849	724	1339	99	44131	360	184
113079	271	643	501	225	217	67	41	20	62535	667	1267	803	307	2	62	11270	713	1252	99	44323	360	167
112909	248	631	479	225	217	61	37	21	62764	671	1270	797	301	1	59	10888	693	1205	99	43867	360	166
112740	256	606	464	197	207	63	34	17	62996	676	1277	786	278	4	61	11053	671	1156	99	43972	360	163
112582	239	582	451	191	205	54	30	18	63218	679	1284	813	256	6	62	9715	669	1083	99	43329	360	151
112459	219	530	444	181	207	51	27	18	63429	682	1286	789	270	4	40	8066	614	1045	99	69656	360	121
112360	173	493	419	193	195	54	28	20	63624	684	1290	800	280	5	62	8454	622	933	99	69307	360	96
112224	175	457	409	184	165	59	26	19	63834	687	1294	798	269	0	53	10182	603	872	99	42788	360	133
112098	185	426	401	180	164	58	23	17	63991	689	1301	804	256	1	41	9128	569	868	99	43111	360	119
111981	184	398	371	173	156	59	23	18	64176	689	1305	827	323	0	41	8399	524	840	99	42444	360	114
111854	201	393	358	150	133	60	29	14	64347	689	1305	823	261	2	52	8285	498	826	99	41551	360	126
111752	205	363	337	148	122	55	30	12	64512	689	1308	832	259	5	29	8133	452	808	99	41093	360	102
111664	178	359	319	140	118	55	29	12	64651	693	1315	814	241	1	27	7965	433	765	99	68724	360	86
111583	162	337	310	130	109	51	33	10	64794	694	1320	886	253	1	38	6866	390	742	99	68547	360	79
111492	143	329	311	128	102	50	28	11	64914	699	1326	894	308	1	33	7094	382	709	99	39829	360	87
111393	118	338	293	113	88	53	29	10	65059	702	1337	905	109	2	30	6706	354	678	99	40024	360	92
111297	116	325	279	107	87	51	28	9	65186	704	1344	858	273	3	29	5045	320	673	99	39265	360	89
111222	118	279	286	107	87	48	25	10	65293	706	1352	828	266	2	26	7317	330	620	99	38488	360	69
111123	126	265	274	105	96	43	26	10	65404	706	1355	821	305	1	29	6834	324	611	99	40382	360	98
111066	107	246	248	93	99	40	26	8	65534	710	1356	824	269	1	30	6305	314	545	99	67746	360	56
111014	94	220	250	90	81	37	24	8	65643	712	1360	816	279	3	29	6635	299	497	100	68275	360	49
110937	108	219	229	91	70	38	20	9	65734	715	1363	863	165	1	18	6643	281	494	100	39466	360	76
110876	106	203	218	89	73	38	16	10	65819	719	1366	880	273	1	22	7282	261	482	100	39748	360	59
110819	102	191	209	86	70	35	14	9	65904	720	1374	888	273	1	20	7405	254	453	100	40361	360	54
110767	92	189	196	80	61	32	16	8	65995	721	1376	888	285	0	21	6705	234	432	100	40001	360	50
110712	93	177	165	78	61	33	13	8	66087	724	1382	884	160	1	20	7550	231	389	100	39437	360	52
110655	88	177	150	71	59	33	11	8	66167	725	1389	867	288	1	20	7122	219	370	100	68209	360	52
110612	81	173	135	65	60	32	12	7	66236	726	1394	904	246	1	21	5282	200	358	100	68210	360	39
110560	72	167	131	60	54	30	11	6	66316	727	1399	894	110	1	19	6150	196	329	100	39116	360	48
