S	E	I1	I2	I3	I4	I5_h	I6_h	R_h	R	D1	D2	H	T	P1	P2	Q	QT	NQ	MUT	HOM	VAC	NI
174165	318	566	330	154	157	44	16	5	3565	21	192	865	328	3	48	5820	486	1099	0	23687	0	228
173928	352	592	336	142	161	42	17	4	3741	21	197	841	318	2	59	5777	498	1144	0	25122	0	232
173718	344	631	338	153	168	49	15	5	3885	24	203	866	285	5	56	6134	553	1145	0	45761	0	203
173519	309	669	345	151	181	50	18	5	4051	24	211	869	263	6	42	6176	564	1159	0	46753	0	187
173253	335	698	381	163	183	48	17	5	4205	26	219	884	330	0	53	8071	595	1230	0	25960	0	257
173008	359	721	386	172	195	41	18	4	4379	26	224	852	251	3	50	8376	617	1275	0	27037	0	239
172764	365	734	410	187	206	49	18	2	4544	26	228	859	260	7	51	8462	643	1326	0	26687	0	240
172499	366	749	434	191	215	54	20	2	4738	26	239	863	246	2	53	9141	648	1381	0	26462	0	256
172197	391	771	473	208	203	53	17	3	4937	31	249	884	358	6	74	10204	679	1437	0	28020	0	291
171967	366	798	454	225	209	52	17	5	5155	32	253	882	356	5	56	10374	702	1419	0	49872	0	220
171745	344	808	474	233	197	56	13	6	5362	36	259	845	289	2	69	9823	712	1413	0	49837	0	215
171479	358	782	496	233	222	61	17	6	5577	36	266	873	261	4	59	10237	713	1456	0	47110	0	258
171213	398	769	505	239	217	62	18	6	5801	36	269	881	349	2	75	9741	734	1474	0	47019	0	257
170937	427	779	486	243	222	65	22	5	6034	37	276	871	323	5	71	9319	755	1489	0	46443	0	268
170673	410	805	508	246	228	60	20	7	6254	38	284	873	308	5	78	9157	758	1519	0	46261	0	256
170399	387	860	505	225	225	64	18	8	6514	39	289	838	279	3	61	10085	744	1540	0	46286	0	266
170162	378	833	492	235	245	60	21	9	6759	40	299	833	269	3	77	10514	768	1496	0	78696	0	225
169932	374	817	484	233	251	62	23	7	7000	42	308	853	302	3	75	11065	801	1443	0	80037	0	223
169667	391	786	502	232	259	69	27	7	7238	43	312	867	284	5	78	9877	803	1463	0	48032	0	256
169380	408	813	500	239	245	68	31	7	7479	43	320	878	267	3	68	10349	806	1498	0	46518	0	278
169080	426	845	497	239	241	69	34	7	7725	44	326	872	271	3	60	10558	804	1547	0	47733	0	294
168807	420	861	504	241	241	74	34	8	7966	46	331	862	293	2	72	10007	805	1570	0	46733	0	267
168512	438	863	522	259	253	78	35	9	8180	48	336	863	361	5	75	10463	851	1597	0	46755	0	290
168280	418	864	505	246	254	79	37	9	8448	49	344	874	324	4	74	9264	831	1572	0	78950	0	224
168059	384	843	521	261	264	79	37	9	8675	51	350	858	307	2	84	8234	870	1519	0	78548	0	214
167804	385	813	515	269	270	77	36	9	8943	54	358	843	266	4	71	8935	851	1514	0	45449	0	244
167544	371	805	548	268	268	76	41	7	9186	57	362	852	312	5	77	8958	870	1507	0	45954	0	254
167217	404	851	526	266	269	78	45	5	9443	59	370	841	304	4	75	10449	876	1563	0	46830	0	318
166934	442	826	538	259	277	77	49	4	9689	61	377	872	241	3	81	10692	890	1578	0	47230	0	276
166653	460	800	543	273	283	80	45	6	9935	66	389	824	285	8	74	9713	895	1589	0	47716	0	268
166399	437	809	550	264	277	79	44	10	10204	66	394	837	306	6	81	9875	918	1542	0	78709	0	249
166189	386	822	531	257	273	82	48	9	10465	68	403	837	282	3	70	11091	921	1478	0	79523	0	198
165924	371	837	537	247	268	82	51	11	10726	70	409	853	289	7	71	10682	892	1501	0	48108	0	259
165660	378	855	520	255	263	76	51	11	10976	73	415	872	324	6	78	10755	899	1499	0	47523	0	257
165417	399	805	536	253	264	83	49	10	11227	75	415	835	277	8	77	10519	878	1511	0	47816	0	240
165173	368	815	543	254	250	81	47	9	11494	79	420	837	321	4	80	9166	844	1514	0	47401	0	238
164898	386	824	539	253	254	79	46	6	11746	81	421	858	298	5	97	8200	880	1501	0	46331	0	272
164667	385	796	549	264	245	79	46	5	11984	84	429	909	259	5	70	7477	887	1477	0	77823	0	222
164445	360	792	530	261	261	84	44	8	12227	88	433	888	276	4	73	7601	884	1448	0	77816	0	218
164186	357	818	528	262	256	81	48	10	12461	90	436	892	315	6	73	8832	892	1458	0	45436	0	255
163935	369	798	534	242	249	77	42	11	12736	96	444	876	320	5	72	8168	858	1453	0	44772	0	244
163661	382	814	531	243	218	74	45	11	13006	98	450	873	300	11	70	9925	855	1452	0	45627	0	267
163416	366	825	546	239	242	73	44	10	13214	102	456	857	271	10	61	10131	864	1471	0	46648	0	240
163163	385	789	530	241	273	70	43	8	13467	105	459	854	258	8	55	9528	849	1482	0	46931	0	251
162977	357	726	558	241	265	79	40	9	13705	110	466	828	296	6	66	9395	825	1441	0	77985	0	181
162791	299	728	533	243	254	83	40	11	13965	112	474	858	274	2	72	9830	825	1355	0	78894	0	179
162534	307	737	493	232	268	85	41	9	14232	116	479	885	288	4	71	10078	776	1387	0	47905	0	253
162294	340	688	491	231	262	83	40	8	14494	118	484	851	295	6	72	9900	757	1378	0	46914	0	235
162053	387	657	481	225	263	73	41	8	14738	123	484	823	270	5	67	9678	722	1405	0	47167	0	240
161804	379	719	464	226	253	76	39	10	14948	125	490	832	273	5	76	9894	753	1403	0	46923	0	242
161606	350	734	437	220	258	75	40	11	15179	127	496	813	239	3	80	9795	762	1352	0	46622	0	192
161403	321	728	447	226	242	80	37	12	15409	131	497	809	277	6	66	7907	738	1343	0	78609	0	199
161221	309	671	458	219	254	78	34	13	15639	136	501	843	272	5	76	8110	739	1284	0	77654	0	178
161020	312	646	475	231	237	81	32	13	15841	139	506	839	277	3	76	9661	788	1226	0	46657	0	195
160849	308	613	467	210	230	81	32	13	16078	141	511	842	298	1	60	9138	772	1169	0	78492	0	166
160676	285	597	440	216	223	78	35	12	16315	142	514	832	255	4	64	7691	750	1124	0	78444	0	168
160531	268	579	419	206	204	81	34	13	16534	146	518	836	305	4	66	8596	742	1049	0	78157	0	141
160404	245	545	419	198	178	81	37	12	16745	147	522	850	292	4	55	8585	726	977	0	78452	0	121
160274	218	521	386	203	163	78	37	11	16965	150	527	858	258	4	40	7535	703	903	0	77721	0	127
160147	212	475	400	205	150	82	35	10	17132	152	533	829	281	4	41	7416	659	900	0	77462	0	121
160006	210	462	371	186	149	79	30	9	17338	157	536	839	274	1	44	8136	620	867	0	44671	0	139
159879	202	450	351	170	156	79	30	8	17508	159	541	844	103	1	46	7837	607	831	0	44933	0	125
159767	189	424	332	174	150	74	30	9	17677	163	544	823	253	4	47	6615	566	807	0	77442	360	108
159665	179	391	321	170	156	72	27	11	17830	165	546	873	259	4	46	6983	549	767	0	68344	360	100
159553	182	378	293	152	159	68	26	10	17991	167	554	855	281	3	45	8504	544	714	0	69367	360	107
159451	166	371	277	137	156	62	27	10	18145	169	562	899	268	1	35	7464	505	691	0	69118	360	95
159339	165	359	258	134	141	60	27	10	18297	172	571	876	274	2	46	7281	466	678	0	69093	360	107
159216	172	357	253	124	123	55	31	10	18438	174	580	871	267	0	29	7219	434	681	0	40555	360	116
159089	195	330	263	124	130	51	29	10	18553	176	583	865	278	3	28	6632	399	723	0	40373	360	124
158995	181	330	257	125	117	48	28	8	18675	179	590	869	266	4	38	6349	381	705	0	39751	360	86
158884	162	351	242	120	112	45	30	6	18808	180	593	836	254	2	32	6542	358	704	0	39808	360	108
158772	146	361	243	123	111	45	31	5	18919	182	595	874	120	3	33	7425	363	697	0	40196	360	111
158640	156	383	225	114	105	42	32	5	19048	183	600	867	277	3	41	6461	352	705	1	68738	360	107
158524	183	348	223	115	120	46	30	4	19149	185	606	870	300	5	34	4687	347	718	3	68252	360	94
158393	178	358	231	107	139	43	30	4	19250	187	613	845	293	3	36	5086	353	733	4	38056	360	111
158252	175	385	240	111	125	41	31	5	19365	187	616	885	355	1	46	5492	366	742	7	38313	360	122
158118	183	387	239	120	114	37	30	5	19492	187	621	868	298	0	39	6422	358	752	10	38917	360	115
157962	226	380	233	111	121	37	27	8	19614	189	625	857	282	0	31	6626	356	779	13	39974	360	134
157826	216	405	231	112	121	38	24	9	19728	192	631	863	334	4	36	6669	360	787	14	39998	360	129
157688	217	419	237	116	124	37	20	10	19836	195	634	872	260	1	40	6178	368	802	15	68121	360	135
157574	210	398	255	116	127	38	19	8	19952	199	637	888	107	2	34	5724	383	780	17	67608	360	111
157450	209	395	254	114	138	39	23	7	20065	199	640	897	262	3	33	5320	390	782	18	39687	360	121
157299	217	396	251	115	137	38	21	7	20204	201	647	879	284	5	44	5952	400	775	19	38608	360	144
157133	236	413	262	108	140	40	19	7	20318	202	655	844	346	5	40	6438	410	808	20	39525	360	159
157007	214	438	264	111	121	36	20	6	20451	203	662	846	298	4	35	6489	410	794	22	39511	360	120
156850	205	453	275	117	120	35	20	6	20585	203	664	867	254	4	40	6448	407	818	24	40295	360	156
156731	205	411	280	131	130	32	22	6	20711	203	671	886	318	3	44	5443	432	779	24	68231	360	113
156622	203	386	278	126	131	30	18	7	20849	207	676	875	280	2	51	5471	464	708	25	67480	360	105
156495	193	394	268	128	125	33	19	5	20983	208	682	908	278	3	38	6457	478	682	25	39502	360	121
156358	204	399	259	130	130	33	18	4	21102	209	687	903	279	4	35	6457	486	687	26	39910	360	131
156212	206	410	263	119	140	32	20	3	21225	210	693	886	242	0	31	5974	478	712	28	39791	360	139
156077	199	410	277	124	138	36	19	4	21338	211	700	882	170	2	28	5891	469	734	29	39071	360	128
155924	221	389	275	139	139	38	20	4	21463	212	709	893	257	1	36	5466	450	771	31	38798	360	146
155807	216	380	277	129	142	36	23	4	21589	212	718	908	275	1	45	5910	459	744	32	67536	360	112
155697	187	390	268	127	143	37	25	6	21715	212	726	874	272	4	43	5458	446	731	32	67719	360	100
155533	214	387	264	133	132	35	24	8	21856	214	733	887	287	3	43	5222	462	727	34	39260	360	158
155393	206	407	273	126	133	37	22	9	21968	218	741	889	284	1	29	6289	446	758	35	38443	360	133
155231	213	424	275	115	132	37	23	8	22107	219	749	885	267	0	40	5461	435	784	38	39529	360	154
155072	229	412	284	128	132	37	25	9	22230	219	756	884	240	2	33	5890	436	811	39	39151	360	153
154902	234	445	292	131	130	38	25	9	22347	221	759	869	306	3	44	7016	440	855	41	39390	360	166
154763	234	447	299	129	127	37	25	8	22480	222	762	868	250	2	38	7231	450	848	42	68363	360	137
154616	205	479	304	134	125	37	24	7	22610	223	769	868	273	3	43	8385	472	836	45	69356	360	140
154451	210	500	309	138	135	36	23	8	22727	224	772	899	272	2	26	8176	454	897	46	42098	360	163
154275	233	474	330	152	134	38	22	8	22866	226	775	859	275	1	35	8705	456	927	47	41642	360	174
154064	275	483	320	157	140	39	22	6	23018	227	782	844	337	2	46	8073	461	975	48	41931	360	202
153882	291	492	315	164	136	39	19	8	23169	230	788	853	183	2	47	8065	468	988	50	41304	360	177
153708	281	519	313	162	147	42	17	8	23313	232	791	866	291	1	41	7368	479	1002	53	41342	360	169
153527	272	545	311	168	143	40	19	9	23471	233	795	879	255	1	51	6862	485	1013	55	68645	360	177
153367	263	546	313	181	136	42	23	8	23621	233	800	849	253	7	43	8116	513	991	56	69808	360	155
153176	271	568	293	187	135	47	28	8	23783	234	803	868	257	2	56	7356	522	1007	58	41457	360	186
152957	292	570	309	191	151	45	29	7	23933	237	812	832	253	1	53	7361	526	1061	61	41335	360	210
152749	302	601	311	207	165	40	32	7	24066	238	815	849	275	5	59	7951	571	1087	63	41148	360	206
152508	334	620	338	192	163	42	32	8	24234	239	823	809	286	8	54	8373	586	1135	66	41583	360	232
152254	364	644	350	196	167	47	31	6	24404	243	827	843	342	1	57	8244	616	1183	68	41615	360	247
152060	351	648	361	195	172	50	31	6	24583	246	830	836	267	2	48	8281	607	1201	69	69138	360	190
151866	341	613	402	193	179	58	30	5	24761	248	837	845	313	6	48	7638	591	1225	71	69262	360	189
151643	338	631	401	162	198	58	29	5	24974	253	841	872	271	3	75	8288	621	1196	72	41514	360	215
151366	371	680	406	166	211	57	29	3	25143	254	847	874	269	3	56	6667	654	1266	75	41270	360	270
151102	387	723	396	188	210	57	28	3	25331	256	852	826	266	1	62	7895	665	1324	76	40344	360	259
150810	400	779	420	215	198	47	30	2	25522	257	853	865	282	3	57	9026	713	1376	77	41995	360	290
150465	449	831	443	227	221	50	34	3	25691	258	861	869	326	1	55	9120	725	1530	79	43009	360	336
150187	455	855	464	231	218	54	35	2	25905	260	867	880	318	3	75	8861	781	1531	80	69839	360	272
149937	427	852	483	247	229	57	33	2	26130	264	872	864	293	5	78	7450	783	1545	81	69856	360	242
149637	422	888	500	246	237	62	31	3	26361	267	879	889	305	2	87	9341	825	1561	82	41660	360	292
149278	461	904	541	257	264	62	39	3	26574	267	883	867	274	3	91	10087	913	1615	83	42817	360	352
148911	486	970	538	263	263	63	39	2	26838	271	889	866	271	4	74	10372	914	1708	85	43403	360	360
148565	512	982	542	278	280	66	36	4	27100	274	894	889	285	8	74	10908	924	1772	85	43200	360	340
148203	546	990	576	290	268	69	36	4	27375	279	897	887	299	8	97	11584	969	1806	87	44133	360	357
147901	527	1005	604	289	272	71	38	6	27637	280	903	875	280	3	71	10077	951	1855	87	78765	360	296
147626	485	994	625	312	276	71	38	7	27912	282	905	847	348	5	98	9804	993	1808	88	78988	360	271
147245	481	1069	641	325	276	76	42	5	28181	282	910	852	335	3	97	11308	1060	1850	89	48266	360	377
146873	535	1064	659	317	293	82	43	4	28464	287	912	865	297	1	87	11427	1070	1923	89	48023	360	366
146500	555	1071	669	325	298	86	41	6	28771	291	920	850	119	2	84	10851	1027	2018	90	47836	360	365
146068	597	1130	665	327	314	95	41	5	29072	296	923	872	356	5	81	9415	1042	2127	91	47468	360	428
145633	617	1186	679	314	337	96	45	5	29396	301	924	897	298	6	112	9832	1086	2188	91	45876	360	432
145330	569	1186	707	320	339	93	45	6	29707	305	926	840	344	5	97	9327	1101	2158	91	78093	360	295
145016	511	1197	724	307	356	92	42	6	30041	309	932	864	304	5	92	10601	1123	2106	92	79454	360	310
144567	591	1179	764	332	347	98	42	6	30360	311	936	864	274	3	97	10866	1158	2195	93	47451	360	444
144135	628	1179	801	347	344	98	46	8	30697	313	937	865	337	7	95	11176	1168	2275	93	47819	360	428
143707	629	1233	821	332	357	98	53	9	31035	315	944	875	325	4	103	10101	1181	2342	94	47440	360	423
143234	664	1317	808	335	345	99	56	10	31401	317	947	850	334	6	100	11192	1162	2462	94	47587	360	464
142706	725	1355	841	362	350	101	58	10	31751	320	954	829	285	8	97	11803	1180	2612	95	47725	360	520
142315	722	1324	847	372	364	108	54	9	32137	326	955	854	332	3	98	11910	1178	2613	95	79571	360	387
141907	682	1338	881	389	370	110	56	9	32505	328	958	859	280	6	131	13303	1271	2555	96	72240	360	404
141410	708	1415	871	383	352	115	59	8	32917	332	963	822	310	6	128	13543	1300	2603	96	46871	360	492
140872	732	1526	880	375	363	116	58	6	33299	338	968	831	139	7	117	12093	1300	2750	96	46524	360	535
140332	775	1562	912	391	397	120	64	7	33657	342	974	844	290	6	121	13451	1375	2846	97	45271	360	530
139774	835	1606	928	391	422	126	63	5	34057	347	979	863	258	7	118	12831	1383	2988	97	46507	360	554
139200	839	1674	1007	401	444	119	68	4	34445	348	984	857	296	8	124	13543	1467	3085	97	46257	360	569
138710	830	1631	1030	418	458	120	73	4	34922	352	985	895	288	6	122	13000	1473	3087	97	72757	360	486
138244	788	1630	1026	437	483	116	78	8	35379	354	990	902	272	7	148	11155	1495	3063	97	71797	360	461
137645	844	1667	1024	471	467	117	82	9	35857	359	991	856	282	13	162	12988	1636	3036	97	45460	360	596
137055	912	1667	1035	492	520	120	78	10	36284	366	994	889	285	3	122	12907	1666	3158	98	46638	360	586
136488	918	1737	1028	502	525	122	86	9	36755	366	997	880	342	7	167	13591	1739	3179	98	46421	360	562
135877	906	1784	1073	531	529	132	88	8	37232	372	1001	842	298	10	131	13772	1709	3334	98	46506	360	602
135239	930	1905	1036	521	520	134	85	12	37766	380	1005	856	290	15	166	15126	1755	3376	98	47810	360	631
134692	899	1870	1094	555	561	140	84	15	38234	384	1005	845	321	9	150	13991	1831	3372	98	73258	360	540
134199	829	1846	1092	576	539	149	88	18	38798	389	1010	841	271	8	158	14176	1873	3246	98	73432	360	485
133630	830	1888	1078	570	532	154	85	21	39335	395	1015	839	248	10	189	15027	1945	3192	99	47225	360	563
133007	898	1861	1116	562	549	157	84	20	39852	404	1023	864	346	9	160	15814	1972	3255	99	47654	360	614
132403	926	1858	1167	563	526	156	73	21	40395	416	1029	850	281	8	178	15131	1997	3272	99	48321	360	593
131800	909	1837	1209	576	532	169	74	21	40950	420	1036	850	339	9	133	14412	1941	3365	99	48320	360	597
131174	936	1888	1202	563	531	163	74	24	41513	424	1041	852	280	10	162	15727	1972	3385	99	47790	360	618
130703	870	1833	1182	566	541	165	73	25	42095	434	1046	836	280	10	155	14570	1882	3348	99	74295	360	467
130248	776	1814	1177	587	559	173	79	25	42606	439	1050	820	349	14	184	15295	1976	3189	99	73873	360	451
129675	809	1800	1173	573	579	174	73	26	43152	447	1052	824	337	6	167	15964	1961	3220	99	49348	360	569
129102	826	1782	1147	566	581	184	67	25	43737	455	1061	832	299	12	175	15947	1884	3269	99	48508	360	565
128527	833	1798	1150	605	551	185	68	21	44270	459	1066	858	291	8	185	16279	1927	3263	99	48696	360	567
127963	852	1748	1192	581	561	179	72	20	44834	460	1071	837	281	6	148	15705	1860	3325	99	48743	360	560
127399	853	1783	1174	560	550	169	79	17	45408	466	1075	829	299	11	170	16004	1877	3291	99	48310	360	561
126930	819	1704	1233	557	538	169	83	14	45936	470	1080	845	332	8	166	15428	1882	3221	99	74062	360	463
126490	774	1679	1211	565	517	177	82	15	46464	475	1084	846	281	11	148	16370	1875	3130	99	74940	360	436
125965	778	1673	1199	551	515	172	87	17	47011	477	1088	831	290	4	134	15897	1820	3155	99	49334	360	521
125459	763	1660	1196	528	522	167	87	13	47555	485	1098	821	276	8	137	15817	1731	3192	99	48528	360	499
124946	778	1616	1172	527	532	173	83	15	48097	492	1102	844	348	12	180	14169	1716	3165	99	48331	360	508
124426	791	1635	1150	519	506	169	85	13	48626	502	1111	868	257	8	165	14250	1760	3095	99	46857	360	511
123927	760	1640	1108	526	539	163	79	13	49153	512	1113	882	352	5	139	14743	1727	3088	99	47368	360	494
123492	758	1536	1147	501	519	157	85	12	49689	516	1121	847	345	7	166	14026	1734	2969	99	73564	360	431
123142	640	1536	1114	490	505	155	82	12	50207	525	1125	851	326	3	150	15723	1716	2806	99	73650	360	348
122684	625	1508	1100	465	510	147	75	10	50743	535	1131	837	287	3	141	16111	1688	2742	99	49288	360	452
122207	675	1479	1060	460	505	143	76	8	51242	541	1137	817	322	3	141	15152	1641	2757	99	48651	360	470
121799	681	1432	1016	460	502	140	82	9	51729	544	1139	832	285	11	143	14992	1598	2715	99	47528	360	406
121392	639	1427	1021	449	494	147	83	8	52182	548	1143	831	263	5	125	15815	1564	2696	99	48277	360	403
120943	655	1412	990	452	467	140	89	8	52680	550	1147	839	320	9	119	15676	1530	2675	99	48799	360	442
120601	622	1323	970	441	469	139	88	9	53161	557	1153	807	268	5	137	15536	1520	2532	99	73985	360	338
120271	555	1298	937	434	446	141	85	11	53631	562	1162	828	274	6	123	15157	1455	2441	99	73829	360	321
119895	555	1279	900	425	416	140	82	11	54094	569	1167	841	259	4	131	14287	1411	2386	99	48235	360	369
119506	575	1228	882	422	410	137	77	11	54533	580	1172	871	327	3	120	13037	1341	2390	99	46891	360	384
119148	576	1177	882	410	394	132	72	12	54964	588	1178	875	275	3	108	13637	1321	2322	99	46116	360	351
118759	571	1168	868	404	397	128	70	10	55378	592	1188	882	291	12	117	13858	1293	2313	99	46631	360	385
118401	548	1160	891	363	366	136	74	10	55795	597	1192	860	358	5	105	14380	1285	2253	99	46477	360	352
118111	513	1142	876	329	366	136	70	12	56174	605	1199	888	342	8	108	14035	1225	2207	99	73281	360	285
117868	453	1119	824	324	350	124	65	11	56576	610	1209	878	279	3	97	12374	1168	2091	99	72732	360	236
117563	439	1085	807	325	358	114	64	12	56934	614	1218	868	278	0	107	12879	1160	2032	99	45664	360	299
117236	449	1040	797	328	345	116	59	14	57306	620	1223	856	285	5	103	13364	1144	1990	100	45109	360	321
116928	462	1023	752	319	337	112	55	15	57678	624	1228	889	277	3	103	13138	1116	1944	100	45775	360	307
116634	454	1013	745	307	324	110	55	19	58009	627	1236	853	263	5	99	13240	1090	1918	100	45752	360	288
116313	469	993	719	310	300	110	53	20	58371	632	1243	859	252	1	69	11903	1020	1934	100	45559	360	313
116083	428	928	714	323	294	103	52	21	58705	635	1247	866	293	3	84	9881	949	1893	100	71039	360	222
115868	372	902	677	313	291	99	50	18	59048	641	1254	871	269	5	96	9331	928	1776	100	70208	360	207
115624	367	842	674	290	292	102	49	18	59374	642	1259	876	326	9	85	9642	913	1703	100	43315	360	241
115392	370	794	648	287	286	101	49	18	59681	645	1262	813	256	6	79	11132	888	1647	100	42642	360	229
115173	350	769	616	284	270	95	43	22	59995	650	1266	851	283	0	80	10702	862	1565	100	43698	360	216
114974	343	744	559	268	260	96	43	21	60302	653	1270	860	275	3	82	10410	827	1486	100	43285	360	195
114782	319	715	549	260	245	93	42	17	60578	656	1277	863	272	6	70	9730	765	1458	100	43428	360	188
114630	284	683	518	244	221	92	45	16	60861	658	1281	869	365	1	69	9004	716	1371	100	69582	360	149
114483	266	605	537	220	220	89	41	14	61114	662	1282	886	320	4	64	9782	671	1307	100	70140	360	146
114301	261	614	483	215	213	87	33	19	61354	668	1285	849	357	1	67	11833	677	1229	100	43859	360	178
114112	262	616	485	187	192	83	38	18	61580	669	1291	865	267	5	64	11851	656	1207	100	44787	360	184
113959	245	585	460	187	185	77	31	19	61814	672	1299	842	258	2	50	10432	581	1189	100	44566	360	147
113763	263	558	446	180	190	76	33	16	62034	672	1302	845	281	4	35	10407	541	1205	100	43462	360	192
113594	280	544	438	169	179	71	32	14	62230	673	1309	847	280	4	65	9447	547	1166	100	43466	360	165
113452	240	539	439	159	182	65	32	12	62420	674	1319	860	277	2	56	9737	539	1117	100	70002	360	134
113344	209	512	422	156	175	65	31	11	62609	678	1321	896	257	1	53	9879	525	1045	100	70557	360	106
113222	191	466	426	146	179	64	34	11	62786	678	1330	903	295	1	53	9940	532	974	100	43080	360	117
113096	171	473	402	131	164	59	30	11	62977	683	1336	886	308	2	54	9393	530	900	100	42821	360	120
112959	184	448	375	131	141	55	30	7	63176	684	1343	843	316	3	35	8845	498	866	100	42672	360	131
112848	175	421	376	134	127	48	26	9	63338	686	1345	813	276	3	33	7581	448	859	100	41146	360	111
112730	166	401	362	134	128	47	25	9	63492	686	1353	800	299	1	42	7830	430	833	100	40419	360	112
112630	148	394	346	122	122	53	25	9	63636	687	1361	800	270	2	46	7990	413	797	100	68705	360	92
112560	131	343	347	119	110	53	25	10	63785	687	1363	799	289	1	31	6930	355	773	100	68959	360	67
112461	130	325	321	128	109	49	23	12	63920	687	1368	838	335	1	38	5699	331	754	100	39589	360	95
112371	135	312	297	115	105	45	23	12	64058	689	1371	835	244	3	34	5325	335	697	100	38664	360	87
112272	137	280	297	99	103	43	23	13	64198	690	1378	812	344	2	29	6060	325	657	100	38702	360	90
112177	143	290	265	85	104	40	23	9	64322	691	1384	814	365	2	31	5948	321	629	100	39066	360	89
112077	142	292	254	67	104	42	21	10	64440	693	1391	798	108	1	22	5334	285	637	100	38821	360	96
112010	123	294	240	66	94	40	16	9	64552	696	1393	815	270	1	25	5177	267	606	100	66942	360	64
111939	123	261	228	74	93	34	15	9	64663	697	1397	812	225	1	25	5180	268	560	100	67382	360	68
111855	123	267	203	75	91	35	14	10	64758	698	1404	823	340	0	32	4640	276	532	100	38359	360	80
111789	117	256	205	81	91	34	15	8	64833	698	1406	834	275	1	30	5799	299	500	100	37475	360	66
