S	E	I1	I2	I3	I4	I5_h	I6_h	R_h	R	D1	D2	H	T	P1	P2	Q	QT	NQ	MUT	HOM	VAC	NI
173150	344	686	381	169	206	53	26	2	4284	28	204	879	288	3	59	9057	666	1199	0	47986	0	200
172920	334	693	397	173	226	57	31	2	4458	28	214	877	271	5	55	10387	685	1226	0	49743	0	218
172651	358	718	418	173	241	53	29	2	4640	30	220	871	287	4	69	10219	691	1299	0	29219	0	261
172406	361	743	410	197	243	53	30	2	4834	31	223	854	253	2	61	7977	692	1345	0	28173	0	240
172118	377	763	454	209	224	62	29	0	5035	34	228	865	268	5	71	8478	718	1400	0	26228	0	284
171804	423	793	471	198	229	68	29	1	5246	36	235	861	259	4	56	8056	726	1485	0	26515	0	305
171489	447	829	479	212	211	64	27	3	5494	39	239	888	354	7	57	6152	699	1570	0	26782	0	310
171262	406	845	486	228	229	60	28	3	5703	41	242	883	341	6	59	6223	713	1569	0	46115	0	220
171011	386	874	501	244	217	59	23	6	5922	44	246	869	308	4	71	6386	715	1589	0	46927	0	247
170729	408	835	541	257	241	62	24	6	6130	47	253	901	256	7	63	8883	737	1631	0	44961	0	273
170445	428	841	553	251	250	61	27	4	6369	48	256	892	347	2	73	9503	790	1621	0	45907	0	276
170167	417	845	551	262	261	67	26	4	6619	52	262	883	326	2	83	9850	827	1602	0	46363	0	269
169889	432	820	560	266	274	64	22	7	6876	55	268	865	258	5	75	10544	817	1621	0	46641	0	271
169579	422	874	548	267	273	68	20	9	7144	56	273	845	273	5	85	11639	846	1626	0	47734	0	303
169327	412	839	557	277	272	71	20	10	7407	58	283	833	274	3	87	10903	861	1587	0	79534	0	241
169095	402	828	542	253	279	74	23	8	7683	58	288	834	298	6	77	12067	865	1536	0	80138	0	227
168828	412	783	576	256	276	78	26	8	7938	58	294	856	333	6	74	12164	862	1545	0	48963	0	258
168552	392	830	557	249	279	76	28	6	8203	58	303	842	257	2	75	11745	884	1527	0	48810	0	268
168258	384	906	519	226	275	66	32	5	8494	61	307	833	284	4	80	10303	864	1544	0	48456	0	287
168005	376	865	531	233	294	67	32	7	8747	63	313	819	296	5	77	10971	867	1531	0	47949	0	246
167737	382	846	525	251	303	75	37	6	8987	65	319	822	341	3	91	10602	905	1514	0	47627	0	262
167498	391	823	537	242	276	76	37	7	9252	67	327	841	265	4	85	10240	876	1506	0	79036	0	230
167301	349	780	538	239	300	77	39	7	9503	68	332	840	302	4	69	9594	870	1452	0	79442	0	192
167078	336	761	520	248	297	80	41	7	9760	69	336	849	259	4	82	9571	889	1394	0	46968	0	219
166840	331	735	528	249	305	85	46	6	9998	70	340	866	306	7	81	9306	907	1372	0	46006	0	234
166579	345	762	502	250	284	90	50	4	10253	72	342	855	254	5	72	9214	877	1406	0	45865	0	256
166348	368	729	505	227	278	97	49	4	10504	76	348	886	249	5	77	10313	863	1390	0	46258	0	226
166108	390	699	490	246	253	96	45	6	10760	81	359	829	273	5	78	11237	866	1353	0	48137	0	229
165906	355	704	506	241	230	100	47	5	10993	82	364	852	293	2	65	10695	834	1349	0	79487	0	197
165731	293	710	463	249	239	101	50	5	11233	84	375	861	291	5	78	9811	839	1266	0	79551	0	161
165511	280	712	449	263	230	106	53	5	11456	87	381	862	274	2	61	9726	795	1298	0	47318	0	214
165283	312	691	451	250	210	100	53	6	11698	89	390	881	334	5	70	10772	786	1281	0	47248	0	222
165065	333	666	459	244	226	102	55	5	11897	89	392	852	281	4	57	10732	769	1316	0	47596	0	215
164850	323	689	457	238	208	95	49	7	12127	94	396	860	265	4	73	10155	743	1316	0	47460	0	210
164630	334	684	447	231	213	88	46	8	12357	96	399	868	297	1	68	9705	739	1304	0	47258	0	216
164431	318	669	448	237	213	83	46	7	12575	99	407	860	244	6	62	9393	723	1291	0	78521	0	190
164251	279	676	457	227	210	84	45	9	12779	102	414	859	275	4	83	7814	737	1241	0	78988	0	174
164028	274	687	458	222	211	82	44	11	12997	103	416	852	111	3	56	8117	715	1263	0	44998	0	219
163807	296	663	464	222	212	79	38	11	13207	109	425	843	320	5	71	8400	716	1258	0	45423	0	215
163588	303	657	432	226	197	76	43	8	13461	111	431	865	299	7	50	7893	678	1256	0	45619	0	213
163387	309	663	429	216	188	71	45	10	13662	115	438	835	271	2	67	8173	694	1227	0	44860	0	193
163155	313	675	428	214	198	65	43	8	13875	118	441	837	248	6	44	6729	674	1262	0	45242	0	230
162970	305	667	436	198	202	68	43	6	14074	120	444	816	288	6	67	6162	668	1251	0	76147	0	182
162782	287	644	441	195	205	61	40	9	14293	124	452	888	255	3	50	8387	672	1201	0	78216	0	182
162573	292	641	430	209	209	62	41	8	14487	126	455	889	274	2	59	9239	664	1220	0	45940	0	205
162353	295	652	425	215	202	60	37	9	14693	131	461	864	332	2	59	9412	668	1218	0	46299	0	215
162120	323	647	412	220	216	62	32	9	14893	137	462	823	268	6	51	8959	651	1261	0	46706	0	231
161901	318	675	400	225	204	64	35	9	15094	137	471	832	171	5	69	8913	678	1243	0	45941	0	209
161715	302	687	383	218	212	70	36	11	15286	137	476	848	253	2	59	9179	689	1219	0	46056	0	179
161526	281	673	397	222	232	74	35	11	15465	139	478	837	333	7	72	8955	715	1199	0	78463	0	186
161354	276	636	400	207	233	71	34	11	15687	143	481	855	289	6	69	9480	709	1148	0	78612	0	168
161163	261	625	423	205	222	73	33	11	15885	146	486	851	332	5	64	9850	707	1135	0	47001	0	185
160975	277	594	422	204	216	70	34	11	16092	147	491	811	303	2	54	7541	693	1124	0	78665	0	183
160830	274	556	406	199	204	71	37	10	16302	149	495	797	257	3	53	7158	674	1073	0	77338	0	141
160697	245	551	408	197	191	69	38	11	16479	150	497	816	306	5	48	8270	666	1033	0	78355	0	130
160584	214	513	422	189	187	65	40	11	16656	152	500	847	290	9	53	7232	653	977	0	77944	0	110
160437	213	503	384	174	179	65	43	11	16866	153	505	862	261	2	53	7667	653	908	0	77108	0	142
160307	212	451	379	171	184	65	41	10	17046	155	512	843	290	3	48	7681	636	867	0	77676	0	126
160163	206	442	355	168	177	62	39	10	17237	159	515	836	288	3	50	7867	602	847	0	44328	0	141
160051	181	442	329	162	173	57	41	10	17407	161	519	826	276	3	43	7551	572	813	0	44952	0	106
159970	154	412	313	169	160	60	39	13	17558	164	521	791	239	6	53	6964	568	739	0	77466	360	79
159881	144	365	295	172	146	60	39	15	17725	166	525	805	108	1	55	7817	570	651	0	69067	360	85
159810	138	332	280	149	138	61	34	12	17880	170	529	780	115	1	35	8052	533	599	0	69234	360	68
159729	116	327	262	140	136	56	35	15	18010	172	535	843	258	2	31	6318	486	586	0	69025	360	75
159638	127	301	237	130	132	52	33	15	18150	174	544	815	121	2	35	6242	449	563	0	68143	360	84
159531	144	279	230	119	125	50	33	13	18283	176	550	827	282	0	38	7823	424	556	0	40090	360	101
159439	146	283	211	105	123	48	34	12	18404	176	552	834	133	2	37	8003	401	549	0	41068	360	90
159350	137	292	209	98	108	48	33	12	18510	176	560	824	108	3	26	8501	366	559	0	41563	360	80
159272	125	283	195	108	109	44	33	12	18611	177	564	811	326	0	19	7419	313	584	0	41509	360	75
159179	124	282	202	105	98	46	32	12	18705	179	569	814	174	1	40	8227	326	563	0	40761	360	89
159087	123	285	189	97	97	45	31	12	18814	180	573	844	278	2	29	7121	286	581	2	69341	360	71
158988	142	275	186	95	104	47	27	12	18896	183	578	842	328	1	29	6491	285	591	4	68749	360	76
158860	168	282	173	95	110	47	24	12	18991	187	584	830	299	1	26	7048	268	631	6	40291	360	108
158733	183	290	188	99	109	42	24	12	19076	188	589	866	119	2	43	7133	294	641	9	40384	360	106
158605	178	328	187	95	99	43	26	12	19179	188	593	835	289	2	32	7055	293	663	11	40425	360	108
158466	186	358	182	96	104	40	26	12	19274	190	599	858	275	2	31	5795	299	693	14	40277	360	116
158340	191	363	191	98	113	39	20	16	19365	194	603	854	164	5	32	5972	316	699	15	38990	360	122
158237	187	357	194	106	102	34	23	12	19478	196	607	846	269	2	38	5563	335	668	16	67771	360	97
158139	174	360	201	101	103	32	23	13	19580	197	610	864	242	1	30	5982	346	648	18	67547	360	95
157999	184	354	224	113	115	33	21	10	19667	198	615	870	114	2	26	4908	340	704	19	39396	360	136
157867	192	348	238	116	110	39	18	8	19777	200	620	850	339	5	34	4907	344	717	20	38431	360	126
157700	213	370	243	112	111	37	15	9	19891	203	629	829	323	4	33	4399	346	755	21	38105	360	159
157555	223	385	239	115	110	37	15	8	20004	204	638	845	276	2	35	4436	360	764	23	37732	360	138
157421	210	409	237	118	108	37	18	6	20123	206	640	856	255	1	39	4396	365	772	25	37636	360	133
157318	197	381	236	133	109	38	17	6	20247	207	644	868	304	6	30	3931	349	762	25	66695	360	99
157205	192	382	235	138	106	39	16	6	20361	207	646	837	268	2	39	3965	375	733	26	66943	360	111
157068	189	384	242	136	118	36	19	6	20473	207	655	854	113	1	40	2871	388	736	28	37027	360	129
156924	210	385	256	134	114	39	19	6	20578	208	660	845	286	7	39	3993	407	750	31	36261	360	140
156765	240	409	257	124	106	38	18	7	20697	209	663	869	237	3	37	4780	432	760	33	38050	360	153
156620	228	430	260	135	106	39	22	7	20807	209	670	839	323	1	31	5978	432	788	34	38450	360	138
156453	237	452	250	146	119	37	22	7	20925	209	676	869	271	1	32	6150	436	827	35	39282	360	161
156330	220	453	266	128	122	36	23	7	21054	209	685	868	284	2	41	6116	427	821	37	67772	360	116
156208	205	439	260	133	120	34	21	8	21201	210	694	857	251	2	35	6157	417	795	37	67817	360	112
156055	215	426	285	141	124	32	21	9	21315	211	699	847	275	0	42	6637	430	814	38	39432	360	149
155905	216	435	285	131	123	37	24	8	21454	212	703	855	283	5	43	6382	443	808	40	40032	360	148
155757	234	415	282	140	133	33	23	8	21586	215	707	870	262	3	49	6946	448	812	40	39487	360	143
155598	244	418	267	149	137	29	25	4	21730	217	715	849	259	3	38	6832	427	842	41	40453	360	153
155444	233	440	276	144	141	35	25	5	21855	218	717	848	307	3	48	5633	434	860	43	39802	360	152
155318	232	424	287	141	142	38	25	5	21980	221	720	866	245	2	43	4770	441	848	44	67174	360	122
155192	211	441	263	145	132	40	27	6	22129	221	726	850	286	4	50	3904	446	813	45	66855	360	121
155038	207	467	250	153	133	45	28	6	22255	223	728	865	299	0	38	6502	491	792	46	39458	360	151
154882	227	465	248	154	122	45	25	9	22401	225	730	862	273	3	41	6490	492	794	49	39726	360	155
154726	248	441	253	153	132	47	25	8	22538	226	736	843	275	1	42	7018	504	795	50	39839	360	151
154577	256	436	247	146	145	49	22	11	22674	227	743	871	271	0	33	6744	469	832	51	40149	360	143
154386	246	487	241	153	148	52	22	10	22810	228	750	873	296	2	43	7930	495	854	53	40419	360	185
154246	233	478	274	158	151	52	21	11	22926	229	754	894	254	1	39	7394	520	847	53	68821	360	135
154115	222	474	277	155	155	51	22	11	23065	230	756	869	104	1	47	8123	520	836	54	69205	360	130
153945	230	485	287	169	150	53	25	11	23189	231	758	866	280	3	46	9529	567	832	55	42913	360	168
153768	243	479	296	172	153	52	27	11	23338	231	763	839	285	6	44	9944	545	877	56	43242	360	173
153594	251	495	307	164	152	51	27	12	23482	232	766	831	258	2	49	8055	515	932	57	43358	360	170
153407	260	509	286	175	153	52	29	11	23648	233	770	810	287	3	42	8712	534	930	58	42409	360	183
153217	286	530	298	158	142	51	30	6	23806	235	774	831	259	1	43	9343	526	969	60	41986	360	186
153059	279	522	315	165	150	55	32	5	23937	237	777	839	277	2	42	8886	545	973	60	69974	360	155
152894	263	543	315	158	156	53	29	4	24092	241	785	857	131	5	40	8485	547	970	61	69922	360	157
152695	262	583	316	148	162	51	28	2	24254	244	788	878	270	1	47	9201	523	1027	63	42962	360	194
152529	243	574	341	154	170	52	26	2	24401	248	793	886	299	5	60	9753	570	990	64	42936	360	163
152293	271	589	352	165	186	51	25	3	24552	249	797	849	251	2	49	9279	571	1068	66	43487	360	231
152079	304	569	381	170	174	53	26	3	24723	251	800	852	282	3	50	9963	575	1102	68	42485	360	210
151859	318	612	369	174	156	52	27	4	24902	252	808	887	186	3	51	10205	575	1133	70	43174	360	211
151665	300	636	354	196	171	48	27	4	25068	253	811	889	295	1	38	10205	570	1162	72	70402	360	190
151472	295	628	374	193	175	46	24	5	25249	256	816	877	274	3	65	9245	594	1141	73	70475	360	187
151223	305	657	375	190	190	47	22	8	25434	258	824	881	298	3	58	8841	608	1178	75	42487	360	240
150979	312	673	400	204	195	45	26	7	25604	258	830	859	112	1	69	8685	638	1217	76	42125	360	238
150719	322	713	408	199	226	47	28	7	25772	259	833	869	333	3	68	8316	672	1271	78	42212	360	255
150465	366	722	391	206	206	49	29	7	25990	262	840	869	265	0	48	9017	662	1307	79	41930	360	248
150215	380	728	390	221	208	56	27	6	26194	264	844	897	284	3	73	8736	664	1346	80	42483	360	247
149994	378	734	404	217	211	59	27	6	26390	265	848	880	120	1	56	8355	675	1355	80	77638	360	218
149787	358	733	415	223	201	55	27	6	26609	269	850	871	297	1	73	8466	689	1323	81	78373	360	205
149543	346	760	440	228	198	60	31	4	26797	270	856	856	322	2	66	7931	726	1337	82	44983	360	237
149283	378	749	443	217	217	61	32	3	27020	271	859	866	281	1	56	8853	724	1373	83	45100	360	255
149016	390	786	434	215	227	64	33	4	27226	274	864	836	285	1	67	10094	729	1420	84	45493	360	261
148705	416	830	468	211	232	67	35	4	27420	276	869	844	349	3	70	10264	746	1513	86	46893	360	303
148353	471	866	474	227	247	64	37	2	27641	279	872	861	275	5	66	9752	764	1622	86	46987	360	348
148100	460	863	504	240	238	68	35	3	27865	282	875	875	335	4	81	9141	793	1615	86	77927	360	246
147848	440	866	490	250	253	70	32	2	28119	286	877	849	308	2	74	7808	792	1609	87	78544	360	249
147530	455	895	518	253	257	70	32	2	28349	289	883	838	299	4	64	8117	792	1688	88	45261	360	312
147193	459	927	523	259	288	73	35	2	28597	290	887	878	316	5	74	8319	839	1725	89	44980	360	331
146841	500	960	533	264	285	73	38	3	28849	293	894	879	310	8	93	9228	912	1741	90	45686	360	345
146508	483	1017	567	269	284	73	37	5	29098	295	897	874	296	4	78	9009	903	1827	91	46054	360	328
146169	490	989	639	280	311	77	41	6	29330	296	905	851	282	5	82	9119	929	1898	91	45631	360	333
145870	480	1012	620	262	304	85	43	4	29646	299	908	841	287	6	96	7808	938	1868	91	77718	360	293
145608	462	1004	613	263	297	79	50	5	29937	300	915	865	339	3	95	7682	948	1820	92	68939	360	253
145226	495	1023	616	279	291	81	54	4	30246	300	918	856	311	1	81	8652	979	1860	93	41269	360	379
144852	533	1044	639	274	299	83	56	5	30518	303	927	851	303	3	86	9392	984	1944	93	41928	360	365
144458	590	1022	669	299	331	86	59	4	30777	307	931	838	275	5	96	10084	1039	2017	93	42657	360	391
144060	621	1061	650	313	335	94	60	4	31086	311	938	835	273	3	107	9472	1093	2041	94	43086	360	391
143671	597	1137	675	314	335	92	55	4	31393	319	941	822	344	5	97	8373	1080	2125	94	42221	360	384
143312	562	1170	727	301	338	89	61	4	31703	320	946	845	288	5	101	8100	1088	2160	95	69025	360	350
142981	525	1183	748	306	334	90	60	6	32025	323	952	845	116	2	100	9942	1106	2140	95	70206	360	324
142559	577	1177	747	309	345	93	54	8	32375	333	956	850	314	5	98	11131	1115	2187	95	43638	360	416
142124	653	1190	753	307	359	98	58	9	32689	334	959	846	340	4	110	12326	1167	2251	96	44175	360	432
141687	669	1258	776	301	358	100	61	10	33010	336	967	863	181	2	102	12590	1199	2324	96	45439	360	430
141215	690	1306	822	322	373	105	60	9	33318	338	975	868	295	9	98	12530	1225	2453	96	45838	360	463
140739	702	1393	796	331	385	101	57	12	33698	342	977	896	289	8	106	12078	1238	2527	96	45478	360	473
140379	677	1347	829	350	397	96	57	10	34058	348	985	879	358	8	91	11510	1210	2543	96	71286	360	353
140014	631	1322	832	383	395	91	53	8	34460	355	989	905	283	4	126	12405	1239	2468	96	71703	360	359
139511	686	1366	849	394	386	91	56	7	34836	358	993	900	289	5	116	13526	1265	2563	96	45958	360	496
139011	742	1371	906	417	377	88	59	6	35200	359	997	903	288	5	126	12399	1315	2645	97	46322	360	497
138532	765	1376	943	414	379	90	61	6	35602	363	1002	901	336	5	107	11944	1317	2711	97	45536	360	473
138014	786	1413	982	392	386	103	63	7	36011	367	1009	890	335	13	122	11958	1328	2797	97	45084	360	511
137457	800	1496	980	408	417	113	63	8	36400	375	1016	891	328	8	135	12257	1377	2900	97	44893	360	552
136975	802	1488	960	429	440	117	63	10	36851	377	1021	884	281	10	133	11352	1426	2873	97	72183	360	474
136553	757	1501	940	416	434	124	68	10	37324	379	1027	864	370	5	145	12383	1477	2763	97	72149	360	416
136015	789	1550	926	413	439	136	67	10	37772	386	1030	842	295	8	124	14463	1493	2827	97	46934	360	532
135508	813	1570	926	419	466	136	70	11	38190	389	1035	870	288	6	132	13962	1524	2876	98	47390	360	499
134947	840	1603	959	437	486	135	71	11	38607	395	1042	858	338	5	148	13638	1594	2937	98	46734	360	554
134406	847	1624	1000	438	469	151	72	12	39066	402	1046	840	266	7	133	12966	1599	3002	98	46606	360	533
133811	850	1699	1029	458	482	151	68	16	39515	405	1049	857	332	12	135	12383	1602	3135	98	45596	360	585
133366	817	1646	1061	491	459	143	72	16	39997	409	1056	836	312	12	150	12604	1616	3073	98	71837	360	437
132974	758	1584	1084	506	453	139	72	17	40475	413	1058	841	267	8	149	13182	1621	2975	98	72532	360	388
132421	770	1604	1090	520	465	138	70	20	40957	419	1059	792	327	6	150	14229	1638	3019	98	47701	360	551
131857	830	1617	1048	521	501	141	71	20	41440	422	1065	810	279	9	152	15483	1724	3005	98	47057	360	557
131291	859	1638	1072	493	495	140	73	21	41955	427	1069	823	333	14	164	14694	1704	3066	98	48126	360	558
130715	871	1708	1057	506	486	134	71	21	42459	432	1073	849	279	7	162	14378	1769	3064	99	47441	360	570
130126	892	1739	1128	494	500	134	68	21	42918	434	1079	827	383	4	139	15649	1742	3213	99	47339	360	579
129696	827	1698	1119	506	516	135	70	18	43429	435	1084	828	265	5	151	15758	1704	3167	99	74275	360	425
129289	737	1656	1130	515	515	133	69	19	43942	442	1086	875	301	7	155	15722	1715	3040	99	73721	360	405
128775	743	1648	1127	532	507	139	62	17	44440	454	1089	840	353	8	154	16268	1733	3025	99	48691	360	508
128251	766	1619	1145	509	534	141	66	14	44939	456	1093	837	323	6	146	15416	1736	3044	99	48742	360	518
127738	781	1628	1125	494	509	147	65	14	45473	461	1098	876	344	7	156	14710	1718	3031	99	48155	360	509
127187	848	1609	1110	513	489	143	63	15	45982	471	1103	876	246	6	154	14385	1702	3073	99	47056	360	544
126658	855	1623	1112	506	479	139	66	11	46500	474	1110	882	255	12	133	13592	1652	3128	99	47786	360	522
126251	767	1625	1097	496	494	138	67	11	46997	477	1113	894	275	5	129	13360	1611	3073	99	72759	360	402
125819	688	1616	1129	504	481	132	65	12	47486	482	1119	887	325	9	162	14799	1663	2952	99	73683	360	424
125319	732	1551	1117	510	489	123	67	13	47999	486	1127	860	326	10	138	14558	1638	2951	99	48293	360	490
124811	786	1531	1114	502	475	124	75	14	48478	487	1136	860	342	4	158	15608	1706	2901	99	47342	360	502
124338	791	1546	1061	494	456	128	76	14	48997	490	1142	861	344	4	129	15099	1624	2928	99	48038	360	470
123837	778	1567	1050	491	452	127	76	15	49501	495	1144	857	351	6	132	16276	1612	2929	99	48081	360	497
123333	754	1621	1039	477	460	126	76	16	49984	500	1147	858	302	5	129	16363	1567	2986	99	48777	360	500
122918	700	1568	1054	487	476	127	69	16	50456	510	1152	855	293	6	129	15621	1517	2964	99	74023	360	411
122575	628	1484	1044	469	507	120	68	16	50957	512	1153	838	360	8	166	14779	1519	2801	99	74284	360	339
122065	629	1496	1043	471	490	116	70	17	51461	515	1160	880	292	7	154	14253	1542	2773	99	47499	360	496
121621	664	1446	1037	466	456	117	66	18	51960	517	1165	880	300	6	147	13944	1532	2720	99	47391	360	438
121210	672	1381	1012	457	450	118	63	18	52455	525	1172	864	288	8	130	13765	1526	2627	99	46541	360	398
120815	656	1347	995	445	444	112	62	15	52934	528	1180	835	330	6	125	14803	1476	2585	99	46929	360	387
120437	640	1283	984	469	443	109	56	15	53376	536	1185	850	267	3	135	14598	1495	2489	99	47676	360	372
120121	576	1248	932	443	438	106	60	15	53871	538	1185	850	309	12	120	14554	1445	2358	99	73159	360	313
119829	537	1183	915	420	428	99	59	15	54312	544	1192	848	328	4	117	13167	1396	2245	99	73237	360	284
119523	493	1146	893	411	423	96	49	17	54731	552	1199	855	326	4	118	13787	1365	2146	99	46405	360	300
119205	469	1145	849	384	395	92	50	15	55174	553	1202	846	333	3	114	14472	1289	2095	99	46500	360	315
118872	485	1128	812	387	372	94	48	18	55547	558	1212	876	361	1	107	14548	1264	2062	99	46863	360	328
118566	505	1010	804	386	366	101	50	15	55949	563	1218	870	315	3	110	14215	1183	2039	99	47012	360	298
118268	485	1002	780	366	377	93	52	15	56305	566	1224	836	318	3	112	13790	1153	2002	99	46739	360	293
118030	436	983	771	346	361	92	53	12	56651	570	1228	827	341	4	103	12159	1125	1917	99	72587	360	236
117816	393	925	726	319	327	92	51	13	57065	573	1233	835	275	4	88	11972	1060	1773	99	72217	360	208
117548	390	895	711	315	299	92	48	10	57408	578	1239	840	273	6	77	13268	1019	1731	99	46066	360	264
117301	370	870	695	308	281	98	49	11	57729	580	1241	799	269	7	89	13636	1014	1657	99	45655	360	244
117059	365	846	660	286	268	97	52	8	58062	582	1248	838	270	4	79	13847	969	1605	99	46453	360	237
116815	355	827	654	283	274	97	48	9	58329	587	1255	839	325	1	76	12939	937	1601	99	45990	360	239
116565	364	798	670	263	271	93	44	11	58601	591	1262	838	342	4	79	12245	923	1580	99	45568	360	243
116364	345	747	639	267	251	98	47	9	58905	594	1267	831	266	4	71	11596	874	1520	99	71476	360	198
116197	310	715	611	248	241	98	45	11	59193	597	1267	878	262	4	70	11962	849	1419	99	71923	360	166
116013	295	700	583	209	229	89	45	13	59487	601	1269	898	325	3	82	11156	799	1351	99	45083	360	183
115829	266	672	588	202	227	79	44	12	59735	605	1274	873	219	1	62	10545	759	1319	99	44193	360	177
115635	275	635	586	198	208	76	43	13	59978	608	1278	856	333	4	54	9189	711	1310	99	43599	360	188
115465	267	605	584	186	190	71	39	14	60213	612	1287	897	331	3	58	10173	675	1267	99	42421	360	166
115295	261	574	551	169	194	68	38	13	60464	615	1291	847	278	3	53	9412	629	1226	99	43179	360	166
115158	232	547	516	168	183	70	37	12	60696	616	1298	869	306	3	53	9007	615	1138	99	69375	360	133
115032	208	527	470	164	164	72	41	12	60919	616	1308	855	284	4	45	9316	566	1080	99	69660	360	119
114888	216	513	438	161	158	61	40	15	61114	618	1311	881	296	1	45	9669	542	1045	99	43299	360	143
114753	203	499	419	176	159	53	36	14	61283	621	1317	862	103	2	44	8872	496	1049	99	42765	360	130
114620	204	477	398	165	150	49	33	14	61479	624	1320	845	305	2	48	9245	484	992	99	41784	360	129
114494	199	453	396	147	149	47	31	13	61656	626	1322	837	283	4	43	9255	492	930	99	41853	360	124
114363	198	433	377	133	144	46	29	12	61839	629	1330	831	272	4	40	9008	466	894	99	42375	360	126
114276	168	409	364	132	130	48	29	13	61999	631	1334	842	285	3	35	9099	428	852	99	69557	360	86
114189	161	369	349	123	130	46	31	13	62149	633	1340	832	264	0	41	7371	407	802	99	69348	360	82
114068	175	349	319	115	125	48	27	13	62314	635	1345	878	269	1	39	7892	396	762	99	40388	360	116
113962	180	357	282	113	124	45	25	12	62444	640	1349	890	233	2	41	7355	396	730	100	41081	360	103
