S	E	I1	I2	I3	I4	I5_h	I6_h	R_h	R	D1	D2	H	T	P1	P2	Q	QT	NQ	MUT	HOM	VAC	NI
159359	179	363	292	147	165	67	28	12	18206	180	535	881	280	2	45	6953	521	720	0	44276	0	109
159249	173	371	273	131	155	68	23	11	18351	186	542	832	251	4	41	8495	514	680	0	44168	0	105
159161	153	362	254	135	155	65	22	12	18482	186	546	808	242	3	20	7847	456	690	0	78114	360	83
159069	133	362	232	127	153	64	21	12	18624	187	549	840	255	1	41	8063	459	633	0	69118	360	89
158984	135	331	231	124	132	64	18	12	18760	189	553	835	296	2	36	8428	455	580	0	69431	360	81
158909	125	313	219	119	123	59	16	13	18886	191	560	884	101	2	28	7827	419	555	0	69445	360	69
158827	125	295	209	119	117	51	17	13	19001	191	568	854	114	0	38	7739	419	514	0	69123	360	74
158737	120	285	212	111	104	53	17	14	19110	193	577	851	273	0	31	6715	400	502	0	41057	360	80
158636	128	290	213	106	104	49	18	11	19203	193	582	868	278	1	27	6615	400	508	0	39873	360	97
158534	141	293	207	100	90	50	15	11	19310	195	587	889	290	3	25	5450	355	541	0	39755	360	97
158435	151	290	200	100	92	48	17	10	19403	195	592	845	127	0	26	5029	327	571	0	38535	360	93
158330	139	302	204	104	97	52	15	9	19488	197	596	863	107	0	22	4116	319	594	0	38659	360	102
158239	141	302	185	106	102	51	14	11	19585	197	600	864	122	1	36	3610	322	579	1	66378	360	76
158154	141	297	188	102	103	53	15	11	19665	198	606	859	292	5	30	3569	334	565	3	66599	360	63
158044	132	328	184	87	99	49	16	11	19768	199	616	832	302	1	28	4558	331	564	5	37916	360	94
157940	141	304	204	86	118	43	17	10	19850	199	621	872	299	4	31	4576	328	585	7	37685	360	86
157807	178	300	196	87	117	39	16	9	19957	200	627	852	124	1	35	4954	324	609	10	37986	360	116
157682	177	334	185	81	112	35	17	8	20071	201	630	828	277	2	32	4457	322	619	12	38324	360	107
157565	164	364	180	80	106	36	13	8	20180	203	634	822	114	2	28	5794	299	644	14	37980	360	112
157447	175	349	203	89	104	33	14	7	20268	205	639	860	260	1	22	6041	295	672	15	67700	360	112
157349	162	352	214	90	105	32	16	7	20359	205	642	868	113	3	24	5885	317	654	16	67675	360	94
157231	165	351	223	92	122	32	16	6	20446	205	644	881	102	3	29	5969	334	667	18	39407	360	116
157078	186	363	214	105	125	33	15	3	20555	206	650	873	295	2	27	5388	330	711	20	39407	360	145
156928	204	365	234	111	120	35	13	4	20651	207	661	846	311	2	29	4424	331	751	22	38593	360	138
156806	186	380	254	109	112	36	16	4	20758	208	664	846	280	3	42	4878	360	733	24	37661	360	120
156656	193	396	247	121	120	33	14	3	20874	210	666	886	253	4	31	6332	343	781	26	39110	360	146
156533	197	397	237	123	106	37	14	2	21004	211	672	889	299	4	37	5880	347	764	27	67868	360	119
156412	184	406	230	131	115	38	15	2	21114	211	675	851	167	2	36	5848	374	745	29	67831	360	118
156301	183	389	228	126	128	36	16	2	21229	212	683	888	116	2	41	4906	391	715	30	39434	360	102
156173	194	379	235	126	121	36	17	2	21351	214	685	875	327	4	44	4624	412	696	32	38182	360	125
156037	186	387	252	122	117	36	20	3	21468	214	691	856	290	2	38	4653	427	693	33	38082	360	127
155896	176	416	240	131	117	38	23	3	21582	214	697	863	313	2	42	4853	438	703	34	37887	360	137
155746	186	420	239	135	124	39	20	3	21698	218	705	867	283	2	35	5142	438	725	37	37902	360	142
155616	197	418	248	120	123	36	23	3	21818	218	713	897	280	1	36	5387	430	735	38	67221	360	123
155492	202	398	245	124	130	40	24	6	21935	219	718	871	258	3	29	3983	412	751	39	67165	360	119
155332	219	390	257	131	134	35	19	8	22064	222	722	893	261	2	49	5637	462	723	42	37686	360	156
155188	229	400	260	121	122	41	18	8	22194	224	728	910	270	2	32	5905	453	738	42	39149	360	139
155052	226	399	266	124	127	41	14	10	22312	227	735	901	276	2	47	5487	448	749	44	38937	360	130
154916	213	417	272	118	131	39	13	9	22435	227	743	882	273	3	35	5496	471	732	46	38986	360	128
154757	234	418	264	126	134	44	17	10	22556	227	746	843	304	3	21	5711	446	791	49	38584	360	156
154629	226	422	274	129	123	43	17	10	22682	227	751	838	256	4	42	5780	447	787	49	67294	360	123
154500	201	440	250	130	131	45	17	10	22829	227	753	848	301	2	34	5737	440	774	50	67519	360	127
154351	192	469	273	126	129	47	18	10	22933	228	757	866	344	2	44	5264	447	807	50	39244	360	146
154173	213	482	275	124	115	50	19	10	23081	229	762	886	256	2	40	5429	448	830	53	38875	360	173
153989	250	493	279	131	114	50	19	9	23200	231	768	863	271	1	51	5704	480	856	54	39302	360	176
153799	270	527	274	140	107	48	19	9	23335	232	773	890	314	3	30	5080	438	947	57	39219	360	184
153611	272	540	301	149	131	49	17	8	23443	234	778	908	250	1	36	6219	468	991	59	38689	360	182
153455	264	522	319	146	146	50	19	8	23585	234	785	902	245	2	37	6115	473	993	61	68121	360	150
153312	241	522	317	144	151	49	18	7	23747	235	790	880	95	1	43	7833	504	938	63	69319	360	140
153101	272	541	312	151	144	50	19	6	23910	235	792	881	279	2	48	7402	519	970	66	41024	360	208
152865	327	554	316	140	158	48	20	6	24063	236	800	887	264	2	55	7568	533	1030	67	40484	360	228
152655	344	566	344	156	160	50	20	6	24195	236	801	893	281	3	38	7926	541	1099	70	40935	360	209
152410	344	622	365	151	159	48	20	6	24362	239	807	871	295	4	46	8449	536	1173	71	41139	360	239
152176	360	633	382	167	171	50	24	5	24518	239	808	925	342	0	46	8050	549	1238	73	41530	360	233
151967	356	642	389	187	178	45	19	6	24687	243	814	922	284	6	61	7488	587	1229	73	68904	360	201
151735	328	720	392	199	168	46	22	4	24855	244	820	927	284	1	53	6921	647	1228	74	69129	360	225
151477	332	763	400	211	178	44	23	3	25031	247	824	908	287	2	56	7178	654	1297	75	40194	360	254
151179	369	777	411	233	204	50	22	0	25212	248	828	938	137	2	53	6869	669	1397	76	40317	360	295
150864	419	830	398	243	211	48	18	1	25414	252	835	872	261	2	63	8365	721	1446	77	40417	360	306
150567	455	807	453	261	212	53	18	2	25613	255	837	858	347	1	82	9370	786	1473	79	41704	360	295
150250	467	851	506	266	219	52	19	3	25805	255	840	854	295	5	73	10315	827	1553	80	42984	360	313
149968	472	846	521	286	231	50	20	3	26036	256	844	836	309	4	62	10453	844	1582	80	70793	360	276
149710	462	859	522	278	222	53	20	4	26296	257	850	798	283	6	90	10116	857	1559	81	71216	360	250
149380	437	939	519	285	236	55	23	5	26537	258	859	821	295	6	69	10450	863	1631	83	43354	360	322
149037	479	956	536	275	271	59	27	5	26763	261	864	797	274	6	80	10523	915	1688	84	44050	360	338
148698	505	985	545	271	265	69	26	5	27034	264	866	834	290	8	87	11552	925	1741	85	43934	360	333
148367	514	1000	584	272	263	73	30	5	27288	265	872	829	265	4	65	11269	898	1838	86	44639	360	325
147969	558	1015	617	299	267	75	30	6	27554	268	875	881	134	2	87	9977	903	1958	86	44382	360	394
147666	524	1052	614	320	268	83	31	6	27813	271	885	860	327	4	99	9127	962	1930	87	78708	360	294
147341	497	1072	632	334	270	80	35	6	28107	271	888	870	286	2	91	9520	991	1929	88	79125	360	321
146930	533	1112	646	339	280	78	38	7	28401	273	896	877	323	7	78	10604	1022	2004	89	47375	360	405
146543	588	1118	651	339	292	77	39	8	28703	275	900	856	292	7	93	11211	1073	2031	89	47602	360	381
146159	604	1146	631	357	322	84	42	8	28999	275	906	843	278	4	86	11726	1092	2094	90	48007	360	378
145737	633	1204	649	336	326	83	50	5	29321	277	912	889	345	4	96	12188	1119	2162	91	48176	360	415
145357	591	1259	691	343	327	84	51	5	29630	279	916	881	295	7	100	11678	1150	2196	91	48741	360	375
145009	565	1255	723	332	329	85	56	6	29972	281	920	867	341	2	88	11108	1131	2214	92	79097	360	341
144637	581	1190	763	373	340	90	56	7	30290	282	924	859	372	9	109	11363	1179	2214	93	79792	360	369
144189	636	1210	790	391	318	97	58	6	30626	285	927	857	265	7	109	12569	1234	2266	94	48901	360	444
143746	637	1256	811	389	335	99	60	6	30976	288	930	851	170	5	95	11182	1222	2365	94	49130	360	436
143291	670	1283	796	371	361	98	70	10	31358	290	935	859	267	4	106	10686	1238	2411	94	47758	360	451
142871	670	1312	808	373	373	101	72	8	31716	293	936	831	112	3	129	10301	1290	2419	95	47127	360	415
142394	669	1382	793	382	373	104	72	9	32119	296	940	869	192	3	107	12506	1307	2468	95	47550	360	473
141968	650	1397	822	389	395	103	70	11	32482	299	947	877	313	7	113	12187	1293	2533	95	79604	360	422
141578	602	1401	850	384	404	102	66	14	32878	303	951	887	346	7	138	11889	1341	2468	96	71838	360	384
141051	669	1463	842	370	412	110	70	15	33263	308	960	863	302	5	110	12536	1383	2553	96	45066	360	518
140548	722	1444	887	384	420	116	68	14	33650	316	964	856	277	5	129	13177	1461	2580	96	45975	360	500
140008	770	1476	901	403	424	120	65	15	34055	321	975	851	337	7	133	13039	1444	2715	96	46097	360	533
139519	747	1522	937	411	441	125	67	15	34445	326	978	856	270	7	121	12956	1438	2812	97	45727	360	487
138955	785	1574	960	428	442	131	76	14	34852	329	987	857	294	4	128	14252	1504	2892	97	46168	360	553
138492	756	1577	985	427	447	132	77	16	35297	335	992	874	278	3	145	14030	1522	2879	97	73138	360	458
138069	707	1559	989	443	460	127	77	16	35747	339	1000	871	334	5	149	13045	1545	2817	97	73090	360	414
137479	781	1596	970	454	455	128	77	17	36233	341	1002	863	291	6	135	12866	1606	2855	98	46453	360	587
136924	838	1632	969	463	455	131	73	16	36674	351	1007	876	357	9	147	13480	1661	2900	98	45695	360	553
136397	837	1656	1007	478	452	130	76	16	37113	356	1015	866	337	4	141	14827	1660	2976	98	46649	360	519
135837	832	1691	1041	478	477	132	75	18	37566	363	1023	857	343	9	149	15700	1707	3019	98	47812	360	548
135249	858	1711	1062	494	494	142	68	21	38039	368	1027	864	302	3	128	14823	1662	3167	98	48206	360	582
134790	824	1635	1073	537	513	145	68	20	38524	373	1031	858	368	16	139	14112	1677	3118	98	73441	360	453
134356	739	1624	1102	552	504	146	69	18	39003	380	1040	871	292	4	166	14801	1749	2987	98	73721	360	424
133726	823	1675	1066	523	515	142	69	15	39546	385	1048	845	314	9	150	14803	1718	3095	98	48123	360	625
133152	873	1670	1072	531	528	141	73	12	40040	390	1051	869	286	4	146	15491	1713	3175	98	47762	360	570
132567	902	1704	1083	526	513	134	70	12	40566	399	1057	849	273	8	158	15475	1692	3240	98	48671	360	579
131977	927	1713	1144	520	506	133	78	12	41054	405	1064	847	332	8	153	15514	1688	3333	99	48293	360	580
131346	939	1800	1112	520	545	138	80	13	41561	410	1069	863	358	7	161	15403	1673	3461	99	48224	360	623
130843	910	1769	1124	534	540	148	78	9	42087	415	1076	850	340	10	171	14053	1695	3408	99	74253	360	497
130354	853	1775	1129	537	541	145	78	10	42608	421	1082	850	359	7	172	13692	1725	3333	99	73582	360	480
129763	872	1799	1138	551	548	144	81	11	43114	425	1087	866	278	6	144	15362	1799	3334	99	47834	360	585
129158	865	1858	1135	557	555	144	87	10	43646	428	1090	873	332	6	159	15404	1834	3367	99	48170	360	597
128579	849	1876	1154	600	561	143	84	12	44146	434	1095	874	354	9	165	15912	1871	3396	99	48961	360	574
128002	853	1878	1147	596	561	143	82	14	44720	438	1099	850	334	10	156	16391	1915	3345	99	48539	360	571
127380	876	1903	1133	582	558	151	83	16	45303	445	1103	843	338	8	145	16380	1843	3443	99	49112	360	617
126895	854	1801	1162	593	572	153	81	21	45843	451	1107	810	262	5	168	15730	1850	3366	99	74104	360	476
126449	749	1773	1170	617	549	165	81	20	46391	457	1112	817	341	14	174	16179	1883	3221	99	74830	360	441
125880	772	1715	1190	592	564	163	90	19	46972	462	1114	804	349	4	151	15688	1867	3219	99	49180	360	563
125331	831	1650	1230	588	555	158	94	22	47492	464	1118	841	281	9	185	15491	1899	3207	99	48134	360	544
124776	842	1678	1210	556	550	155	99	20	48056	469	1122	841	325	6	161	15985	1887	3203	99	48357	360	548
124259	803	1689	1169	554	548	158	100	22	48634	474	1123	856	288	4	173	15178	1863	3158	99	48837	360	513
123698	837	1679	1177	528	543	161	102	22	49174	480	1132	829	313	10	155	14586	1811	3216	99	47906	360	550
123268	764	1654	1163	516	533	156	98	24	49735	488	1134	846	312	11	157	14320	1777	3107	99	73147	360	428
122875	663	1612	1160	491	537	147	102	27	50290	492	1137	850	367	10	151	14630	1713	2999	99	73805	360	388
122384	685	1591	1120	499	520	145	101	23	50825	498	1142	854	292	16	159	15103	1756	2905	99	47262	360	486
121920	710	1526	1118	510	514	139	99	24	51319	504	1150	854	280	5	146	15606	1725	2891	99	47927	360	454
121447	709	1572	1082	493	480	126	103	21	51836	507	1157	877	288	6	148	16247	1684	2881	99	48597	360	466
120945	725	1556	1071	486	468	139	100	18	52349	515	1161	859	117	5	111	16481	1604	2941	99	48869	360	495
120522	690	1522	1048	493	463	144	100	17	52852	519	1163	890	269	9	136	15796	1522	2938	99	48551	360	419
120181	631	1465	1020	469	456	146	94	18	53361	524	1168	876	262	2	133	14140	1463	2818	99	73755	360	338
119866	555	1396	999	454	449	144	98	14	53855	526	1177	897	291	6	122	13703	1395	2700	99	72863	360	305
119457	551	1386	975	418	427	143	100	16	54341	534	1185	833	284	4	130	14694	1350	2650	99	47823	360	402
119054	604	1305	967	400	431	133	98	15	54797	541	1188	825	271	4	134	13759	1338	2600	99	47335	360	398
118662	609	1275	965	417	404	133	103	14	55213	546	1192	817	352	5	116	14609	1322	2584	99	46313	360	388
118246	619	1261	931	418	394	132	100	15	55671	551	1195	845	328	7	127	13462	1315	2540	99	46998	360	412
117891	625	1208	914	414	398	126	90	18	56087	561	1201	816	299	9	119	13254	1287	2488	99	46565	360	350
117621	564	1190	861	403	401	121	83	19	56491	572	1207	852	255	6	137	12248	1307	2316	99	71933	360	262
117353	468	1197	853	381	375	127	81	19	56891	576	1212	807	304	4	120	12852	1299	2183	99	72217	360	263
117033	440	1181	822	387	376	120	75	20	57277	585	1217	817	325	8	108	14033	1276	2125	99	46181	360	314
116697	444	1157	846	368	365	121	70	20	57632	589	1224	829	308	9	95	14322	1233	2138	99	47227	360	331
116387	454	1095	790	373	352	120	67	21	58050	594	1230	794	328	5	90	13895	1156	2095	99	45935	360	304
116087	474	1048	774	352	332	116	58	27	58426	599	1240	779	280	6	99	13434	1087	2067	99	46865	360	294
115789	460	1023	757	346	328	114	53	26	58787	606	1244	810	318	8	97	12762	1044	2037	99	45900	360	292
115570	419	958	735	326	333	109	47	26	59149	613	1248	834	347	10	93	11346	1006	1921	99	71684	360	215
115357	376	888	738	323	336	110	44	26	59464	617	1254	825	275	5	104	12054	1030	1785	99	71727	360	208
115128	340	878	705	314	317	110	45	25	59788	622	1261	831	403	4	96	11186	981	1728	99	45009	360	224
114908	326	842	685	301	295	100	39	27	60118	627	1265	838	273	5	79	12250	938	1650	99	44383	360	220
114665	352	758	700	295	290	99	37	26	60413	629	1269	842	287	3	85	12375	928	1603	99	44988	360	241
114437	372	722	643	282	268	92	39	19	60750	634	1275	841	338	3	85	11577	882	1536	100	44640	360	224
114247	336	706	612	261	252	89	43	15	61050	636	1286	814	256	4	70	12269	824	1475	100	44453	360	180
114110	275	683	570	246	246	80	42	14	61342	638	1287	818	324	5	78	11159	783	1359	100	71922	360	136
113970	231	668	558	212	227	79	42	13	61603	640	1290	811	271	6	63	11266	766	1251	100	71061	360	136
113789	237	643	535	190	202	72	46	14	61867	644	1294	807	273	5	61	11918	722	1203	100	43972	360	179
113626	254	577	532	180	194	70	45	16	62092	645	1302	814	265	2	53	11450	670	1182	100	45008	360	158
113469	234	559	510	175	180	64	39	14	62324	653	1312	829	256	1	43	11648	624	1137	100	44689	360	147
113314	216	550	494	160	174	64	38	15	62536	656	1316	874	330	2	52	10690	581	1115	100	44233	360	152
113144	237	538	462	150	166	63	36	14	62745	658	1320	865	286	2	49	8648	539	1113	100	42878	360	167
113026	225	496	435	146	171	58	34	12	62946	659	1325	864	235	2	51	8140	521	1044	100	69223	360	115
112924	206	462	416	149	161	52	34	9	63132	660	1328	838	257	0	43	10026	512	968	100	70616	360	100
112812	182	452	392	140	157	48	34	10	63313	661	1332	855	301	1	48	8994	502	903	100	43463	360	110
112690	194	420	376	132	149	42	33	11	63489	663	1334	832	248	1	42	8653	484	862	100	41971	360	119
112566	195	411	351	130	138	42	29	12	63653	665	1341	811	283	0	30	8346	434	862	100	41678	360	117
112447	189	391	349	131	143	42	24	11	63794	668	1344	831	275	3	38	7852	426	843	100	41246	360	118
112347	165	379	352	123	135	45	21	12	63936	671	1347	836	242	1	30	7644	397	823	100	41157	360	98
112242	160	345	351	118	128	45	21	11	64085	673	1354	856	319	2	37	7161	375	793	100	68584	360	99
112157	143	323	359	111	118	44	20	11	64214	676	1357	831	338	2	45	7644	385	733	100	69047	360	82
112067	148	314	320	115	115	43	19	9	64346	677	1360	854	127	1	25	7952	366	708	100	41068	360	88
111970	157	291	300	105	113	44	18	10	64486	677	1362	873	325	2	28	6246	371	657	100	41077	360	94
111869	152	301	277	98	114	39	17	10	64614	678	1364	876	185	2	31	6077	350	648	100	39383	360	98
111798	144	295	249	96	101	39	13	13	64739	680	1366	899	120	0	25	7089	330	607	100	39745	360	70
111716	127	300	242	86	95	35	14	8	64858	680	1372	893	123	0	21	7641	314	585	100	39980	360	79
111638	120	275	237	92	91	31	12	7	64973	681	1376	903	299	0	23	7741	305	553	100	68478	360	76
111583	108	254	231	84	81	32	10	8	65078	682	1382	885	228	1	24	6825	283	517	100	68539	360	51
111519	82	276	218	69	73	29	9	7	65180	683	1388	913	174	3	22	6773	260	496	100	40078	360	62
111458	77	246	225	72	74	27	12	7	65260	683	1392	881	247	1	22	6353	254	479	100	39930	360	57
