S	E	I1	I2	I3	I4	I5_h	I6_h	R_h	R	D1	D2	H	T	P1	P2	Q	QT	NQ	MUT	HOM	VAC	NI
175094	282	538	306	143	157	34	14	0	2807	19	139	863	170	1	40	5892	474	1000	0	23842	0	195
174874	322	574	305	145	159	35	11	2	2941	21	144	845	264	3	42	5518	484	1067	0	23917	0	214
174666	345	570	335	149	154	37	11	1	3092	22	151	847	277	5	54	5522	507	1094	0	23505	0	200
174440	342	596	355	157	161	41	12	1	3245	23	160	848	277	2	53	5545	516	1148	0	23730	0	214
174191	330	672	358	154	165	43	15	2	3416	24	163	886	270	3	66	5387	559	1178	0	24607	0	245
174000	313	680	360	157	176	48	19	2	3586	24	168	887	305	2	50	5413	569	1184	0	45819	0	186
173785	315	677	392	165	184	52	20	3	3746	24	170	857	350	1	58	5977	594	1211	0	45950	0	212
173535	335	686	400	179	203	52	24	3	3916	24	176	858	294	3	53	7605	621	1258	0	25696	0	242
173270	373	690	415	184	206	57	21	4	4107	28	178	842	273	4	64	6070	637	1309	0	25799	0	261
173006	376	720	425	200	221	62	21	5	4286	28	183	848	282	6	62	6052	687	1338	0	24094	0	259
172699	422	752	426	207	225	64	26	5	4493	28	186	872	326	3	62	7874	710	1412	0	24187	0	303
172398	440	791	430	214	227	66	28	4	4712	29	194	835	316	1	72	8324	714	1482	0	27149	0	294
172161	422	787	464	220	225	70	29	5	4921	29	200	877	293	3	72	8693	730	1487	0	47752	0	229
171907	406	810	469	216	242	69	29	6	5138	31	210	888	326	6	65	8747	718	1523	0	48911	0	240
171590	431	843	489	226	258	62	30	5	5346	36	217	890	285	2	71	9812	746	1593	0	27461	0	309
171295	437	885	501	230	263	59	32	5	5569	38	219	877	243	5	84	9563	795	1612	0	28064	0	290
170960	452	907	538	231	254	64	33	5	5827	39	223	862	277	7	73	9049	793	1686	0	27860	0	332
170599	485	928	568	245	279	69	36	4	6053	40	227	852	265	4	69	9220	809	1801	0	27115	0	355
170234	507	949	590	273	276	69	40	2	6313	43	237	864	303	9	92	10036	864	1840	0	28041	0	353
169976	455	986	582	273	273	76	37	3	6586	46	240	843	365	4	88	10387	911	1771	0	49380	0	254
169707	419	987	594	292	272	82	35	4	6849	48	244	831	301	0	74	9675	902	1779	0	50582	0	265
169365	454	967	626	302	275	79	32	7	7126	51	249	861	265	3	89	11544	916	1819	0	46475	0	334
169037	476	986	599	303	285	82	35	7	7419	52	252	879	353	3	70	11363	929	1837	0	48502	0	322
168703	495	988	594	306	297	79	34	7	7719	54	257	868	328	4	92	12324	947	1846	0	47941	0	327
168367	517	980	599	298	307	74	31	9	8030	59	262	840	264	10	98	11458	949	1857	0	49034	0	329
168036	490	1016	617	301	311	74	27	9	8320	63	269	836	283	6	85	11505	953	1883	0	48036	0	324
167776	455	982	620	305	311	74	30	8	8628	65	279	819	271	6	88	10689	951	1826	0	79506	0	249
167533	423	952	619	283	320	80	32	8	8929	67	287	826	300	4	96	11176	967	1742	0	79804	0	237
167217	462	903	646	282	328	86	36	8	9206	67	292	866	360	6	94	11002	994	1749	0	48067	0	311
166920	449	942	603	285	326	85	38	6	9511	68	300	865	269	5	85	11189	967	1761	0	48091	0	288
166597	453	977	574	266	325	82	41	7	9834	72	305	863	284	5	89	11971	973	1745	0	47758	0	317
166303	444	949	586	283	318	84	38	10	10134	75	309	827	294	2	102	9858	969	1733	0	48368	0	288
166011	446	946	617	282	317	88	42	9	10386	78	311	841	161	4	84	11018	1007	1731	0	46499	0	289
165768	424	928	581	289	299	94	44	9	10701	79	317	875	350	9	83	10480	991	1668	0	79739	0	237
165532	378	907	588	288	299	97	43	7	10990	82	322	841	323	1	85	10999	989	1611	0	79729	0	231
165252	381	897	592	301	291	93	42	9	11262	86	327	861	262	4	83	11657	1003	1594	0	48135	0	274
164957	408	879	581	299	303	85	43	7	11551	88	332	884	317	4	80	11474	1017	1581	0	48468	0	288
164654	423	878	590	303	279	88	43	7	11843	89	336	863	257	6	74	11429	982	1622	0	47921	0	295
164359	447	862	578	284	291	94	44	5	12133	93	343	911	253	4	66	10680	947	1653	0	48379	0	288
164061	456	873	572	281	292	90	44	5	12407	97	355	860	272	4	93	10922	976	1632	0	47466	0	286
163808	430	886	572	285	283	99	46	4	12660	100	360	852	305	6	91	10224	1011	1590	0	79516	0	248
163587	381	866	567	273	290	107	48	4	12939	102	369	868	276	7	72	10219	988	1544	0	79159	0	210
163333	370	858	562	264	298	110	54	5	13198	106	375	877	281	6	75	9048	971	1545	0	47091	0	249
163056	413	852	534	256	271	114	58	4	13485	109	381	895	326	4	81	9759	982	1516	0	46675	0	271
162806	423	823	549	254	284	122	60	3	13716	110	383	847	285	6	72	10200	973	1542	0	47194	0	247
162568	409	820	528	264	274	116	56	6	13989	116	387	845	265	2	91	10069	964	1503	0	47209	0	232
162302	393	856	534	249	265	111	55	6	14251	121	390	861	278	3	80	10909	987	1476	0	46973	0	260
162053	373	855	543	242	268	106	56	6	14505	126	400	872	298	5	66	10126	953	1490	0	79423	0	238
161840	357	843	530	232	267	110	55	8	14762	128	401	878	257	2	87	10499	950	1444	0	79570	0	212
161603	351	820	525	229	274	103	59	11	15024	129	405	857	333	3	63	10348	901	1460	0	48400	0	233
161355	341	811	524	242	263	103	57	12	15282	132	411	845	315	4	74	10152	866	1475	0	47137	0	243
161094	374	780	514	258	252	101	63	14	15534	132	417	852	118	5	54	10105	819	1523	0	47192	0	254
160855	368	768	516	255	252	92	66	11	15792	133	425	840	270	4	74	9579	806	1511	0	46598	0	231
160618	357	772	499	262	255	83	63	9	16051	135	429	836	264	5	74	8082	764	1527	0	46717	0	232
160393	331	782	480	254	267	88	66	9	16293	137	433	807	357	5	85	7237	775	1493	0	77158	0	218
160155	320	761	499	253	284	89	61	11	16519	143	438	843	289	6	92	8380	820	1447	0	78164	0	233
159926	311	770	478	247	299	91	63	10	16753	144	441	857	297	5	72	9760	838	1421	0	47268	0	224
159671	354	718	492	247	308	86	63	10	16990	148	446	859	284	8	75	10038	831	1437	0	46860	0	250
159440	371	702	478	244	290	79	55	10	17261	156	447	856	298	6	76	9835	809	1410	0	47697	0	230
159178	380	753	469	234	272	82	54	13	17489	159	450	853	326	2	78	10924	854	1390	0	47431	0	258
158950	362	780	455	235	255	84	53	14	17727	162	456	862	246	3	68	11374	858	1366	0	48119	0	221
158726	334	795	444	236	265	80	53	13	17961	165	461	858	310	8	67	11433	881	1326	0	79666	0	218
158532	334	734	467	222	277	76	45	15	18192	174	465	863	270	3	60	11175	865	1290	0	79473	0	188
158323	318	723	456	238	266	74	44	16	18427	177	471	873	280	5	76	11561	874	1245	0	48244	0	203
158152	282	700	463	227	247	70	40	17	18677	181	477	876	300	2	59	10088	817	1212	0	79994	0	166
157974	273	664	479	212	247	75	39	16	18889	184	481	849	248	6	82	8889	807	1182	0	78926	0	173
157826	260	613	467	190	255	74	39	16	19121	186	486	863	147	7	60	8946	764	1134	0	78841	0	144
157679	252	548	457	193	237	77	40	15	19353	189	493	871	284	5	63	8301	751	1053	0	78532	0	140
157556	223	502	403	203	232	75	44	15	19590	191	499	890	271	4	65	8510	723	959	0	77770	0	119
157421	211	480	399	185	205	89	43	18	19783	194	505	870	346	5	54	7354	678	934	0	77880	0	129
157281	216	469	372	181	195	90	40	17	19963	199	510	866	119	2	58	8144	660	903	0	44173	0	137
157160	213	439	352	191	185	89	40	15	20129	204	516	864	237	3	38	7961	629	880	0	45099	0	117
157059	189	416	321	175	191	96	40	16	20304	206	520	853	239	1	49	7858	600	828	0	77780	360	97
156962	175	376	318	165	189	87	41	13	20475	208	524	883	273	4	61	6914	609	742	0	68809	360	93
156861	156	373	291	158	176	84	36	16	20642	212	528	858	114	1	42	7084	578	696	0	68628	360	98
156755	155	370	263	148	168	81	42	16	20787	212	536	875	308	4	53	6802	566	661	0	69006	360	97
156664	146	348	256	136	156	78	41	14	20937	215	542	838	265	3	41	6784	529	632	0	68966	360	84
156560	151	332	241	119	146	67	42	17	21091	218	549	876	285	2	39	6780	489	609	0	40539	360	97
156457	151	317	250	114	140	65	40	17	21209	221	552	877	289	4	32	6796	457	620	0	40027	360	100
156345	146	336	226	111	141	57	35	16	21339	224	557	879	110	2	29	7086	429	623	0	40070	360	106
156252	156	328	223	85	127	56	38	15	21463	227	563	859	264	2	27	6299	375	638	0	40529	360	88
156149	153	330	212	97	124	61	35	13	21560	230	569	861	341	2	34	6769	389	623	0	39523	360	97
156054	155	319	204	95	112	62	33	14	21682	230	573	855	275	2	34	6749	370	610	2	68407	360	67
155957	153	316	208	93	111	62	28	14	21779	234	578	853	126	1	29	7003	352	619	4	68584	360	78
155831	165	324	194	100	111	59	26	14	21887	236	586	840	341	0	35	6863	335	644	6	40294	360	103
155708	181	311	191	124	105	57	28	14	21986	236	592	877	109	1	41	7656	329	668	8	40914	360	101
155603	164	337	195	111	105	59	28	15	22080	236	600	846	129	2	41	7296	367	632	11	41192	360	82
155465	180	353	199	108	109	58	24	15	22181	239	602	848	274	1	28	7612	355	676	13	40915	360	115
155335	181	366	208	108	107	54	25	15	22286	240	608	831	164	2	31	7494	343	706	15	40969	360	125
155218	185	374	211	97	105	46	25	12	22405	242	613	852	281	1	32	6998	342	701	16	68699	360	110
155113	170	385	213	106	90	45	25	11	22517	242	616	864	256	1	24	6533	341	693	18	68347	360	101
154972	172	388	221	110	103	43	24	10	22624	243	623	871	339	3	30	5846	342	719	20	39846	360	134
154823	193	404	221	114	107	42	22	10	22726	246	625	841	286	2	31	5363	364	739	22	39281	360	145
154681	204	387	249	115	119	42	17	14	22826	249	630	844	313	2	29	6275	358	775	24	38391	360	137
154544	223	376	246	117	128	41	17	9	22948	250	634	830	273	5	38	5084	352	796	26	39485	360	133
154409	217	397	253	120	126	45	17	7	23055	251	636	848	257	4	39	4599	366	809	27	38142	360	133
154297	191	403	252	123	129	44	18	7	23175	252	642	886	294	5	36	3925	361	799	29	66933	360	106
154180	171	418	253	116	118	44	17	8	23309	253	646	883	269	2	61	4109	427	710	30	66676	360	113
154033	177	413	256	123	119	47	16	6	23435	255	653	904	254	4	36	4671	433	718	32	37662	360	138
153900	195	408	263	123	116	46	18	6	23546	255	657	881	278	2	33	5441	436	733	33	37989	360	128
153751	203	423	268	118	120	45	19	6	23662	257	661	887	247	1	34	5656	433	763	35	38941	360	145
153589	194	445	284	122	124	43	21	6	23781	257	667	881	250	2	34	5687	435	798	37	38878	360	158
153430	219	441	281	137	120	45	20	6	23904	259	671	916	279	2	40	5920	449	814	38	38775	360	156
153317	209	418	273	139	126	43	22	5	24043	259	679	898	106	2	40	5217	452	778	41	67765	360	105
153187	198	425	272	140	125	42	21	5	24171	260	687	867	113	1	34	5267	444	779	43	67343	360	123
153036	220	425	281	140	128	42	22	6	24280	261	692	867	294	1	37	5862	440	818	45	39186	360	147
152888	210	433	295	141	125	44	21	5	24408	263	700	895	277	3	29	6602	432	837	46	39602	360	142
152745	210	438	296	139	128	42	22	6	24537	263	707	867	254	2	42	6340	421	854	47	40123	360	137
152582	219	454	299	143	138	44	24	5	24651	264	710	900	257	6	51	7667	475	846	49	40386	360	162
152392	251	462	297	134	153	47	22	7	24789	265	714	891	308	4	41	6805	471	895	52	40659	360	185
152239	254	486	299	132	142	46	22	8	24923	266	716	897	283	2	48	6951	488	893	53	68135	360	149
152097	246	484	293	136	144	53	22	7	25063	267	721	889	102	0	32	7394	494	884	55	68694	360	137
151902	270	525	279	133	141	55	23	6	25207	268	724	883	343	2	44	8018	505	921	57	41573	360	192
151711	277	525	305	145	143	56	20	6	25344	272	729	867	103	2	38	8206	503	968	59	41624	360	187
151527	286	543	310	149	152	55	19	5	25480	274	733	852	286	3	37	7658	503	1011	60	41699	360	178
151325	306	554	338	157	145	53	18	5	25623	275	734	876	303	5	46	7799	509	1062	62	41050	360	199
151076	327	598	343	159	165	51	18	4	25772	276	744	876	253	3	44	8179	524	1137	63	41012	360	242
150872	319	611	356	170	175	60	17	6	25916	277	754	864	259	2	64	8378	568	1140	65	68950	360	196
150708	289	622	380	166	174	63	19	6	26069	278	759	889	253	1	61	6781	574	1139	66	69573	360	161
150435	320	661	374	186	183	61	19	5	26244	280	765	871	268	1	53	7324	614	1190	68	40564	360	269
150181	356	686	378	184	189	60	24	4	26421	281	769	856	329	6	49	6986	625	1252	70	40585	360	251
149915	368	734	361	198	211	65	23	4	26595	284	775	864	259	1	64	9300	694	1266	72	41117	360	261
149657	370	757	394	197	209	70	24	5	26785	285	780	852	284	4	67	8526	706	1315	73	42849	360	254
149345	425	765	438	219	210	69	29	5	26959	286	783	891	108	1	74	8727	783	1372	74	41628	360	307
149094	410	807	446	223	212	67	30	6	27160	287	791	860	272	3	70	9156	813	1382	76	69590	360	242
148846	393	834	464	236	227	61	28	5	27347	292	800	852	286	5	59	8349	804	1439	77	69938	360	240
148555	396	857	501	245	227	69	32	5	27548	293	805	852	281	3	65	8647	833	1494	78	41852	360	288
148209	444	857	520	255	251	71	37	3	27784	293	809	868	279	4	67	9264	841	1594	79	42590	360	339
147873	481	886	533	251	268	75	37	3	28015	296	815	859	359	2	90	9372	881	1650	80	42333	360	329
147554	493	921	532	248	287	80	40	3	28261	297	817	868	342	5	85	10944	903	1698	82	42672	360	316
147217	492	960	562	253	271	81	40	4	28530	300	823	880	339	2	78	11157	897	1762	83	44211	360	329
146920	460	982	581	261	287	84	40	2	28788	304	824	894	190	0	82	9127	889	1806	83	71178	360	294
146642	442	997	573	298	288	81	42	2	29035	304	829	846	278	6	95	9579	920	1801	84	70574	360	273
146252	495	1014	585	301	288	88	42	3	29319	308	838	847	132	2	81	11391	948	1865	85	44104	360	381
145873	519	1055	595	309	295	84	40	7	29602	310	844	823	288	1	100	12072	993	1904	86	44942	360	373
145454	561	1102	604	322	287	82	41	6	29912	315	847	845	270	5	82	12182	996	2003	87	45004	360	415
145054	591	1139	622	307	307	91	39	7	30207	317	852	876	283	4	93	11281	989	2107	87	44953	360	392
144612	639	1200	623	319	317	97	40	5	30501	321	859	865	287	6	99	11787	1047	2188	88	44671	360	433
144231	625	1230	644	347	337	100	42	4	30780	324	869	852	312	4	93	11167	1077	2248	89	79622	360	372
143881	617	1208	709	356	322	98	41	8	31093	326	874	848	285	5	104	10324	1095	2256	89	79832	360	346
143430	606	1280	728	381	338	97	42	9	31418	329	875	861	285	5	98	10605	1123	2349	90	47384	360	448
142914	710	1293	744	376	363	103	48	10	31763	331	878	825	286	10	105	11760	1221	2416	90	47240	360	511
142448	736	1297	787	391	402	108	46	11	32085	334	888	793	334	2	128	10320	1304	2463	90	47762	360	456
141980	751	1359	821	361	399	117	46	9	32460	340	890	849	396	6	122	10486	1358	2496	91	47172	360	464
141463	782	1417	824	381	414	120	48	10	32834	344	896	814	308	11	107	10326	1378	2608	92	47110	360	511
141025	756	1442	865	393	425	124	49	11	33194	348	901	826	336	7	119	10466	1414	2640	92	78383	360	433
140611	696	1477	881	398	433	127	48	12	33592	350	908	828	287	1	128	12054	1469	2591	93	80181	360	410
140122	660	1549	908	406	447	126	54	12	33986	351	912	822	271	3	98	12620	1463	2687	93	49044	360	485
139614	696	1540	935	405	464	124	58	11	34412	354	920	853	354	8	141	12901	1501	2721	94	48950	360	498
139063	755	1539	964	416	461	123	64	11	34854	359	924	857	354	7	131	13235	1561	2761	94	49399	360	543
138567	775	1557	994	434	448	127	71	13	35254	364	929	859	259	2	122	13195	1575	2831	94	49502	360	491
138031	762	1640	979	427	482	133	79	13	35689	365	933	858	280	6	130	12258	1564	2938	95	49991	360	526
137570	756	1616	985	430	476	137	77	14	36159	373	940	884	335	8	138	12197	1585	2892	95	79768	360	453
137151	722	1601	982	454	471	132	80	15	36607	375	943	876	286	9	138	13067	1644	2798	95	72863	360	412
136624	762	1597	964	434	467	144	84	11	37124	376	946	919	321	10	126	14038	1631	2821	95	46358	360	522
136065	796	1649	997	431	453	143	83	13	37568	384	951	889	318	10	142	12423	1614	2938	96	46934	360	551
135514	833	1631	1011	464	494	144	82	15	38000	389	956	875	366	7	132	13610	1637	3022	96	45470	360	546
134955	893	1606	1035	475	506	151	85	14	38455	398	960	877	250	6	145	14033	1679	3072	96	46965	360	553
134417	885	1636	1066	468	498	157	84	15	38933	404	970	889	322	4	142	14222	1643	3151	96	47200	360	531
133989	791	1632	1076	479	508	156	87	15	39420	406	974	863	359	13	166	13744	1657	3072	96	72914	360	421
133525	721	1666	1069	496	509	149	88	15	39907	409	979	853	292	6	145	14360	1684	3014	96	72868	360	456
132990	734	1674	1030	508	511	152	85	16	40430	420	983	831	282	3	148	14909	1712	2982	97	48226	360	532
132438	785	1613	1037	522	527	159	88	18	40928	426	992	824	336	8	148	15135	1741	2990	97	47811	360	542
131913	805	1603	1040	526	522	166	80	18	41429	435	996	828	274	2	167	16244	1755	2987	97	48658	360	523
131351	834	1633	1051	512	517	175	73	20	41926	440	1001	823	291	12	179	15938	1819	2976	98	49465	360	555
130799	828	1720	1033	504	513	183	72	19	42413	446	1003	862	307	8	146	16077	1801	3052	98	48731	360	549
130331	780	1672	1070	536	513	180	79	17	42902	446	1007	851	366	8	148	13869	1751	3079	98	73899	360	461
129886	707	1643	1095	516	501	180	79	18	43449	448	1011	862	359	6	154	13450	1720	3001	98	72821	360	438
129347	709	1681	1133	504	513	175	75	21	43900	454	1021	893	265	6	148	16941	1789	3001	98	48842	360	530
128810	749	1628	1161	513	498	175	77	18	44415	464	1025	876	332	5	156	16489	1782	3019	98	49641	360	533
128307	725	1659	1133	520	498	163	80	18	44927	469	1034	873	346	10	138	16062	1751	3027	98	49257	360	492
127793	743	1647	1122	496	468	164	85	19	45485	473	1038	882	316	8	146	16206	1699	3026	98	48876	360	510
127254	778	1625	1114	482	480	159	88	20	46009	483	1041	893	287	5	131	14880	1629	3097	98	49158	360	535
126863	739	1539	1076	487	493	151	87	16	46549	487	1046	882	298	6	162	13703	1598	2974	98	73513	360	385
126491	668	1483	1063	500	503	146	83	17	47034	494	1051	864	356	7	164	14770	1652	2794	98	73892	360	368
125960	673	1549	1040	506	515	155	83	17	47480	499	1056	850	287	13	149	16227	1720	2801	98	48205	360	525
125514	673	1506	1060	497	508	162	79	15	47952	506	1061	864	284	6	153	16538	1731	2754	98	48648	360	438
125065	682	1465	1077	499	487	151	78	16	48438	510	1065	906	284	6	143	14454	1629	2810	98	49134	360	445
124624	697	1455	1033	492	469	155	72	16	48935	517	1068	875	173	5	122	14774	1581	2792	98	48039	360	437
124149	671	1483	1030	493	451	154	71	17	49421	523	1070	875	276	6	137	15846	1557	2796	98	47925	360	474
123748	649	1468	992	486	436	152	67	18	49912	530	1075	866	273	8	129	15545	1515	2735	98	73832	360	394
123412	631	1382	968	455	446	148	68	18	50394	533	1078	846	275	10	139	15016	1456	2642	98	74150	360	331
122962	642	1374	931	458	456	146	69	18	50861	536	1080	815	284	6	125	15771	1459	2617	98	48501	360	446
122532	635	1393	929	450	418	137	75	17	51323	538	1086	843	288	4	138	14657	1417	2620	98	47628	360	425
122081	644	1368	941	457	417	133	74	16	51771	541	1090	848	278	4	133	14531	1411	2623	98	47000	360	445
121642	649	1364	919	449	399	131	65	21	52248	548	1098	850	285	6	143	13508	1388	2588	98	47251	360	431
121184	654	1381	921	441	396	128	61	20	52687	553	1107	832	302	8	122	13550	1355	2627	98	46179	360	444
120877	590	1305	919	441	388	120	62	18	53147	555	1111	820	333	4	129	13092	1324	2501	98	72755	360	303
120553	572	1225	904	444	387	118	69	14	53576	557	1114	856	348	7	131	11504	1334	2385	98	72422	360	321
120182	560	1233	922	421	370	109	65	16	53970	563	1122	829	298	9	124	11576	1340	2340	98	44787	360	366
119797	545	1230	930	427	381	111	58	18	54341	570	1125	839	336	4	96	11813	1312	2370	98	44155	360	380
119439	532	1210	927	422	372	110	57	18	54740	575	1131	836	288	5	92	12138	1243	2387	99	44419	360	351
119056	538	1163	895	436	371	113	53	20	55174	579	1135	853	249	9	113	12571	1225	2344	98	45165	360	378
118678	571	1147	897	392	363	119	51	19	55575	581	1140	818	267	9	105	13400	1223	2317	99	45034	360	371
118367	552	1135	828	377	368	118	50	20	55986	584	1148	830	277	10	112	12750	1200	2228	99	72523	360	304
118127	479	1104	796	363	357	116	58	20	56375	585	1153	850	260	3	125	12434	1181	2092	99	71822	360	235
117777	491	1079	782	348	373	115	58	20	56742	589	1159	832	262	6	90	13316	1135	2111	99	46433	360	345
117452	513	1022	794	341	367	114	58	18	57093	597	1164	857	340	7	117	13025	1147	2062	99	45966	360	321
117141	490	1044	786	328	325	109	59	14	57472	598	1167	838	252	7	102	13331	1126	2015	99	45927	360	306
116840	476	1018	756	329	315	104	58	12	57848	601	1176	849	323	7	98	13406	1088	1968	99	45948	360	293
116530	457	1043	729	308	315	97	58	13	58196	607	1180	846	267	5	89	13190	1050	1957	99	46501	360	309
116295	415	985	748	314	313	96	60	12	58496	610	1189	849	277	8	88	11585	1015	1916	99	72036	360	228
116047	386	931	739	305	302	88	58	11	58854	615	1197	852	313	1	97	11497	982	1827	99	71522	360	240
115771	399	904	735	294	299	89	53	12	59151	620	1206	862	336	1	101	11169	996	1777	99	45291	360	268
115523	392	881	700	272	283	91	55	11	59486	624	1215	833	272	4	82	12255	970	1704	99	44282	360	239
115272	413	846	638	257	275	89	53	10	59836	629	1215	830	261	3	67	11107	886	1685	99	45298	360	249
115017	395	819	662	278	272	87	54	10	60086	631	1222	880	320	6	86	11332	899	1668	99	43917	360	250
114810	359	794	665	266	270	83	45	10	60361	640	1230	843	260	4	84	10823	863	1619	99	44137	360	199
114622	320	781	636	260	248	84	46	12	60647	642	1235	826	288	7	79	10344	862	1513	99	70532	360	181
114455	296	743	611	261	221	81	45	12	60922	644	1242	800	280	3	73	10290	816	1442	99	70766	360	163
114246	296	694	609	241	220	85	41	13	61192	648	1248	827	366	1	54	9418	765	1421	99	43285	360	206
114049	308	655	585	235	220	84	40	11	61444	651	1251	822	250	2	74	9651	755	1372	99	42442	360	196
113856	315	643	556	220	213	84	35	14	61685	654	1258	818	288	2	71	9096	715	1351	99	42465	360	188
113688	300	612	530	209	214	88	33	14	61923	656	1266	816	273	3	59	8946	679	1307	99	42240	360	163
113500	303	594	517	204	201	83	36	13	62157	656	1269	801	303	3	71	8468	669	1269	99	42276	360	185
113380	268	561	480	204	192	78	39	11	62391	657	1272	814	191	2	50	8364	642	1180	99	69092	360	116
113254	230	553	457	193	177	72	36	15	62610	659	1277	790	289	3	64	8138	626	1092	99	69234	360	125
113121	209	531	434	191	173	71	33	14	62810	665	1281	810	279	1	59	8910	603	1039	99	41463	360	130
112967	210	516	418	173	161	69	33	14	63014	667	1291	818	276	1	50	8268	553	1027	99	41726	360	147
112835	200	477	409	190	154	64	34	15	63188	668	1299	859	278	2	45	8464	513	1015	99	40984	360	125
112673	215	475	386	173	152	64	34	14	63374	669	1304	866	277	3	54	9946	516	983	99	41567	360	159
112562	201	435	359	168	154	61	35	12	63562	671	1313	900	268	1	42	9841	480	933	99	42311	360	103
112461	186	410	348	143	145	58	35	9	63746	672	1320	859	175	2	55	9212	461	864	99	69766	360	98
112383	166	362	352	147	142	57	38	10	63880	672	1324	885	267	0	47	9210	443	821	99	70029	360	73
112279	161	361	325	132	127	56	35	12	64044	675	1326	876	254	1	47	8231	419	778	99	42046	360	102
112152	176	350	298	125	124	53	30	10	64197	680	1338	874	298	0	32	8228	405	751	99	41451	360	118
112059	166	334	304	113	123	51	31	10	64320	681	1341	866	332	1	28	7757	386	736	99	40919	360	90
111957	171	300	301	114	109	47	31	10	64465	683	1345	880	276	1	32	7320	353	720	100	40960	360	98
111859	174	299	279	88	105	43	27	10	64615	687	1347	878	273	8	30	7148	331	684	100	40347	360	97
111788	158	290	259	78	99	40	25	9	64747	689	1351	874	276	2	26	6577	297	652	100	68152	360	68
111733	142	272	238	80	84	39	23	6	64867	693	1356	848	267	0	22	4984	257	621	100	68135	360	52
111657	120	284	235	85	76	41	23	4	64956	693	1359	847	269	0	28	4783	262	602	100	38208	360	75
111568	120	271	217	82	70	35	20	5	65089	694	1362	847	103	2	29	4943	246	569	100	38247	360	87
111485	125	264	204	82	65	35	18	5	65185	697	1368	825	293	0	26	4944	235	558	100	37917	360	80
111428	110	257	195	72	66	32	15	6	65279	699	1374	787	322	0	26	4321	211	536	100	37933	360	56
111372	88	271	170	60	64	31	14	5	65381	701	1376	802	107	2	24	4167	192	506	100	37073	360	55
111313	81	245	173	60	75	29	15	6	65454	701	1381	806	290	1	17	3693	200	478	100	66111	360	57
111260	75	223	172	66	70	31	16	5	65529	701	1385	853	232	2	28	4785	217	436	100	66664	360	50
111200	83	205	162	64	66	25	12	6	65615	703	1392	839	261	0	19	6054	214	403	100	38672	360	58
111153	80	188	152	55	67	26	14	5	65687	703	1403	847	116	0	14	5987	208	374	100	39223	360	40
