S	E	I1	I2	I3	I4	I5_h	I6_h	R_h	R	D1	D2	H	T	P1	P2	Q	QT	NQ	MUT	HOM	VAC	NI
172094	423	837	449	223	225	68	29	9	4935	29	212	862	294	5	77	10558	760	1494	0	49257	0	233
171837	413	836	464	234	244	71	30	9	5146	30	219	859	328	5	70	10672	785	1507	0	50409	0	248
171497	432	901	494	227	252	66	31	9	5368	31	225	859	286	2	76	10624	818	1585	0	29519	0	332
171193	459	920	507	222	274	63	32	8	5597	31	227	842	248	4	70	9438	837	1640	0	28676	0	301
170882	464	934	533	241	252	70	35	8	5853	32	229	845	278	7	79	10018	857	1672	0	27993	0	309
170535	481	977	558	245	263	73	36	7	6086	34	238	852	262	3	73	9454	887	1746	0	28503	0	336
170156	509	990	595	273	271	75	38	8	6333	37	248	865	343	4	79	9560	899	1852	0	28360	0	369
169874	486	1026	599	274	262	86	39	8	6588	38	253	851	295	3	85	9662	934	1838	0	48736	0	273
169608	441	1018	638	286	277	87	36	8	6833	43	258	823	310	4	77	9441	938	1845	0	49676	0	261
169229	482	1013	660	305	295	84	36	8	7112	47	262	848	280	6	95	9736	968	1907	0	46402	0	374
168867	526	1024	635	307	298	84	34	7	7436	50	265	873	351	4	82	10003	982	1926	0	46775	0	356
168531	529	1040	623	311	305	86	34	7	7744	52	271	865	330	6	92	10381	1004	1924	0	47071	0	328
168177	523	1070	626	330	307	82	34	10	8041	56	277	871	262	1	97	10532	1028	1944	0	47601	0	346
167815	512	1099	667	325	309	82	34	10	8338	58	284	871	281	6	79	10464	1006	2022	0	47741	0	355
167492	518	1061	670	350	315	82	33	11	8644	60	297	853	325	5	100	9919	1022	2007	0	79030	0	311
167229	463	1067	651	331	325	80	35	9	8977	62	304	863	294	5	99	12029	1037	1915	0	80463	0	257
166886	474	1035	689	332	338	88	40	9	9271	63	308	882	356	6	99	12189	1074	1922	0	48508	0	335
166515	484	1079	682	329	325	89	40	11	9598	66	315	890	325	3	96	11787	1068	1960	0	48977	0	363
166138	509	1089	668	339	336	80	40	12	9936	67	319	875	346	5	94	12273	1096	1965	0	48635	0	369
165825	490	1075	682	323	332	80	42	13	10278	69	324	836	289	5	107	11974	1092	1932	0	48600	0	305
165471	522	1035	720	327	309	89	45	13	10599	70	333	861	358	6	84	11096	1076	1971	0	48628	0	345
165191	510	1013	693	320	285	86	44	14	10960	73	344	861	346	7	102	10571	1029	1922	0	79730	0	268
164943	450	978	696	333	311	90	46	12	11252	74	348	844	321	3	81	11248	1009	1895	0	79825	0	243
164619	456	972	686	346	316	87	48	12	11560	77	354	828	261	3	97	11183	1014	1897	0	48685	0	316
164279	497	951	678	353	336	88	50	8	11857	78	358	842	307	6	100	9619	1059	1894	0	48404	0	335
163939	518	975	673	345	297	98	48	6	12187	84	363	826	256	5	99	11232	1053	1901	0	47374	0	332
163605	535	969	658	339	314	95	49	4	12508	89	368	859	266	3	77	10840	1033	1926	0	47991	0	328
163288	527	954	648	339	328	96	45	5	12831	95	377	821	346	7	87	11375	1050	1887	0	47853	0	311
162992	492	955	666	344	324	102	43	6	13129	99	381	832	360	8	95	11074	1051	1875	0	79697	0	291
162695	449	981	645	335	329	104	46	6	13449	103	391	853	301	9	97	11613	1070	1819	0	80033	0	285
162351	459	1004	639	329	327	112	46	5	13757	107	397	866	282	5	102	12090	1103	1813	0	48580	0	340
162021	498	991	634	315	315	103	51	7	14089	107	402	872	310	6	88	12147	1073	1834	0	49092	0	325
161731	480	1006	628	307	317	104	53	5	14390	107	405	848	277	8	86	12285	1077	1818	0	48739	0	287
161441	432	1031	621	322	304	100	48	8	14705	110	411	838	268	4	87	11838	1049	1809	0	49081	0	284
161092	470	1057	585	334	309	94	49	8	15009	112	414	864	303	4	96	11829	1066	1832	0	48252	0	343
160791	483	1025	618	343	310	85	57	6	15278	115	422	886	329	8	88	10003	1014	1907	0	78970	0	292
160554	432	978	624	344	322	89	55	8	15582	119	426	895	264	8	96	10737	1021	1823	0	79810	0	231
160268	410	985	635	341	326	83	55	10	15867	122	431	875	322	9	91	12338	1049	1786	0	48707	0	281
159976	423	940	631	321	353	83	51	9	16182	125	439	844	121	5	92	12322	1036	1766	0	49019	0	284
159670	448	922	642	316	336	91	49	10	16478	127	444	879	286	7	91	11678	1028	1776	0	49351	0	298
159374	457	906	641	311	331	87	54	10	16781	129	452	860	278	7	78	10751	1012	1775	0	48245	0	286
159103	428	902	620	318	329	84	53	9	17096	133	458	863	267	3	71	10535	978	1756	0	47314	0	267
158869	376	890	604	316	311	86	58	7	17417	136	463	817	363	6	93	9903	966	1675	0	78360	0	229
158642	361	856	574	284	294	89	56	10	17759	140	468	854	273	2	80	9679	922	1592	0	79136	0	221
158387	386	821	561	271	290	94	55	11	18041	141	475	875	277	9	90	9720	909	1569	0	46527	0	248
158118	420	797	539	261	287	95	51	13	18325	146	481	872	294	8	77	8697	881	1569	0	46820	0	266
157867	419	819	526	245	286	83	51	10	18592	151	484	862	268	3	70	8715	848	1581	0	45798	0	249
157576	438	814	538	250	285	87	50	10	18843	154	488	852	331	7	82	8688	851	1611	0	45702	0	286
157308	425	837	526	247	283	88	54	9	19107	156	493	880	249	6	74	8205	868	1592	0	45713	0	261
157096	400	791	554	257	293	86	57	9	19336	158	496	861	344	5	78	7697	868	1570	0	77638	0	210
156887	379	777	543	228	284	91	57	8	19618	163	498	854	276	7	85	8327	877	1482	0	77910	0	206
156638	364	796	526	236	271	87	54	9	19883	167	502	829	323	6	60	9096	877	1457	0	45985	0	244
156449	346	743	537	235	251	87	56	12	20140	167	510	831	313	3	68	8645	857	1398	0	78161	0	182
156270	311	704	520	231	246	83	52	12	20412	174	518	798	259	2	79	8521	829	1318	0	77921	0	171
156103	286	679	507	238	233	78	47	14	20648	179	521	833	369	4	68	9085	788	1280	0	78689	0	162
155952	264	645	506	216	231	82	50	14	20862	182	529	865	291	3	58	8779	768	1226	0	78330	0	142
155804	252	579	474	225	234	81	44	15	21099	190	536	878	264	6	51	8627	749	1140	0	78338	0	141
155679	225	538	449	220	232	80	42	16	21318	193	541	887	310	2	60	8001	753	1033	0	78275	0	121
155512	232	515	416	202	230	77	39	15	21554	197	544	857	273	3	52	10917	709	1002	0	46836	0	163
155349	232	521	395	194	214	75	41	13	21751	199	549	846	244	4	56	10187	697	975	0	47948	0	161
155223	212	505	380	193	204	71	40	13	21936	203	553	808	246	4	59	9403	685	920	0	78858	360	120
155123	194	434	374	169	211	72	43	14	22139	204	556	852	273	4	46	10232	651	846	0	70422	360	96
155025	181	388	361	162	198	69	40	14	22325	207	563	824	275	3	54	10590	637	762	0	70832	360	94
154930	169	379	319	157	181	63	40	15	22499	209	572	870	265	2	38	9407	590	718	0	70680	360	88
154833	153	366	301	153	168	58	42	12	22658	211	578	845	105	3	30	9338	559	682	0	70044	360	91
154721	156	362	285	135	149	54	41	9	22822	215	584	852	253	1	44	8240	534	648	0	42538	360	105
154625	152	337	277	122	143	53	38	12	22970	216	588	861	140	0	33	7673	484	638	0	41537	360	93
154538	136	328	272	113	135	48	37	12	23104	218	592	849	278	3	29	5906	430	639	0	40782	360	84
154425	145	329	250	101	126	47	36	14	23246	218	596	836	261	1	32	4482	381	653	0	38797	360	109
154315	150	321	239	111	107	53	38	13	23368	219	599	875	171	2	29	4455	352	667	0	37589	360	108
154209	155	322	219	110	105	50	34	11	23494	222	602	862	109	2	30	3423	330	665	1	66555	360	83
154114	152	296	218	122	114	52	31	11	23593	223	607	878	299	5	26	3923	336	649	3	66834	360	76
153965	169	320	215	116	114	46	30	12	23705	225	616	864	287	1	37	4189	342	668	4	37313	360	132
153842	193	311	213	116	109	45	27	13	23813	228	623	865	116	3	46	4496	357	657	6	37363	360	102
153707	195	347	208	111	100	43	24	13	23927	230	628	821	123	2	29	5323	353	675	9	38165	360	110
153578	189	378	201	115	105	40	22	12	24028	232	633	822	288	3	29	5195	338	712	12	38720	360	107
153452	182	392	220	114	102	41	21	12	24125	234	638	822	322	2	32	5519	339	733	12	38568	360	121
153337	182	380	232	128	101	39	19	11	24227	236	641	823	281	3	26	6254	345	736	15	67742	360	111
153238	169	381	226	118	96	34	17	11	24358	241	644	828	101	3	36	6230	340	701	16	67766	360	97
153121	163	369	222	128	101	36	18	10	24474	241	650	824	263	5	34	7325	365	672	16	40048	360	112
152991	181	343	236	127	111	32	17	8	24588	242	657	814	280	2	35	6662	380	667	18	40569	360	123
152857	191	344	241	128	108	28	12	8	24704	246	666	824	297	3	35	7179	378	674	20	40051	360	125
152749	177	343	242	131	109	28	12	9	24814	247	672	839	280	2	40	6732	369	673	21	40377	360	104
152613	179	375	230	123	116	27	14	8	24922	247	679	843	230	3	39	6707	368	696	22	39945	360	130
152500	180	353	237	126	117	33	17	8	25029	248	685	871	310	1	39	6330	376	687	22	68289	360	109
152393	171	357	240	126	118	29	17	7	25139	248	688	858	263	2	45	6979	404	654	23	68631	360	104
152288	161	339	238	114	131	25	21	6	25268	249	693	881	117	2	31	6521	407	622	24	40518	360	100
152157	177	338	214	118	138	24	22	7	25389	249	700	873	284	6	39	6687	403	628	27	40016	360	125
152021	191	350	221	98	144	28	24	6	25492	251	707	848	241	2	39	6358	431	625	28	40186	360	131
151911	175	357	212	109	133	30	28	5	25610	251	712	861	248	1	35	5478	417	627	29	39483	360	106
151771	173	382	205	121	135	31	25	7	25711	254	718	862	283	1	36	6257	413	659	32	38774	360	134
151689	154	371	214	121	129	31	24	8	25814	254	724	887	276	5	33	5735	414	630	32	68025	360	78
151605	133	346	221	128	132	30	22	7	25922	254	733	857	254	1	40	6267	416	596	33	68125	360	76
151478	147	332	235	116	133	35	20	8	26033	257	739	854	242	0	26	7137	389	629	36	40512	360	122
151352	162	334	235	109	125	34	19	7	26153	258	745	859	269	2	48	6882	389	629	38	40439	360	121
151216	182	338	226	118	131	35	18	6	26255	258	750	875	304	1	38	7855	401	647	40	40564	360	129
151104	163	366	207	114	133	36	19	4	26372	260	755	895	256	0	38	7333	389	649	42	41353	360	108
150948	179	393	223	105	115	36	18	5	26488	263	760	863	298	2	38	7474	387	682	44	40393	360	150
150828	187	376	229	109	113	38	20	4	26601	264	764	870	254	1	28	7251	373	699	46	68466	360	116
150724	176	379	218	115	109	39	20	6	26715	264	768	867	275	4	31	6792	361	695	47	68589	360	98
150593	186	387	215	111	120	36	15	6	26823	269	772	867	117	1	35	7074	376	694	49	40614	360	128
150449	196	373	240	109	126	34	12	8	26936	270	780	853	288	1	40	6392	395	695	50	40723	360	136
150306	209	380	232	104	138	34	14	8	27051	270	787	866	274	2	38	7092	411	700	52	39828	360	136
150172	227	384	223	118	137	37	15	9	27151	271	789	882	173	7	35	6655	427	714	54	40320	360	132
149995	236	418	231	118	150	36	18	7	27258	271	795	892	258	2	32	6384	423	784	57	39725	360	172
149848	223	449	225	134	145	38	18	7	27369	273	804	890	260	1	46	5620	463	769	59	68205	360	141
149725	214	444	248	132	142	36	18	7	27487	274	806	888	110	1	35	5425	457	777	61	67581	360	121
149556	222	457	252	134	146	36	21	7	27614	275	813	883	279	1	49	6919	478	790	63	39640	360	164
149384	249	450	265	141	151	41	22	7	27734	275	814	824	267	4	39	7301	501	818	65	40293	360	171
149208	259	478	268	142	150	43	26	7	27857	275	820	858	278	3	48	7601	546	820	66	40057	360	171
149012	266	526	282	138	149	43	26	7	27982	276	826	841	304	2	42	7226	547	883	66	40879	360	192
148809	292	543	299	142	143	41	23	4	28128	279	830	885	111	0	38	7516	531	952	69	40766	360	197
148632	303	543	313	148	141	46	25	4	28263	280	835	903	264	2	39	5885	527	992	70	68710	360	172
148462	278	560	334	159	139	49	24	4	28403	281	840	903	128	3	41	5954	551	992	71	67812	360	166
148279	279	550	358	164	140	51	23	3	28556	284	846	914	287	1	48	5594	543	1022	73	39531	360	179
148083	280	576	357	159	148	51	26	2	28715	287	849	909	272	7	39	6951	539	1058	75	39290	360	193
147888	278	597	333	164	163	55	26	1	28884	288	856	851	278	2	49	6127	537	1079	77	40313	360	192
147647	319	623	361	162	163	58	27	1	29022	290	860	888	329	1	57	6064	554	1159	78	39188	360	235
147414	367	625	347	165	176	58	29	1	29196	291	864	884	295	3	48	6311	556	1211	80	39341	360	228
147194	369	635	387	185	177	56	27	2	29340	293	868	890	363	4	53	6183	587	1249	80	68144	360	216
146992	334	705	382	176	176	60	27	2	29512	294	873	856	275	5	73	6230	621	1239	81	68630	360	195
146716	342	737	385	192	208	60	28	5	29687	294	879	874	118	2	47	8147	627	1325	82	40841	360	269
146435	374	744	420	213	218	58	28	5	29859	296	883	843	284	6	73	8595	660	1395	84	41787	360	277
146181	396	756	424	217	207	60	33	5	30069	298	887	843	281	4	69	9899	696	1397	85	41959	360	249
145885	415	796	433	233	211	64	36	5	30264	299	892	850	283	3	56	10240	732	1456	86	43239	360	293
145575	473	802	439	261	210	66	37	7	30469	300	894	845	308	6	71	9283	757	1531	87	43358	360	308
145322	448	827	455	247	224	69	37	8	30694	304	898	869	322	0	63	9495	767	1540	87	77814	360	244
145084	425	812	501	267	231	70	36	7	30894	307	899	861	280	5	73	9585	807	1535	88	78663	360	238
144772	416	862	525	267	233	70	37	8	31132	309	902	842	268	3	72	8871	818	1592	88	46305	360	308
144456	469	863	534	274	232	76	36	8	31365	312	908	849	353	6	78	8764	859	1625	90	45872	360	305
144142	487	916	529	254	230	75	39	10	31625	313	913	847	290	3	75	8696	850	1680	90	46569	360	309
143810	500	963	532	263	249	72	37	10	31865	316	916	883	348	1	69	9184	853	1763	90	46329	360	326
143458	505	1008	571	281	254	74	37	8	32100	317	920	839	290	4	78	9812	874	1856	91	45967	360	348
143166	476	1015	611	286	277	79	37	9	32334	320	923	845	294	7	85	8327	895	1886	91	77950	360	290
142876	451	1000	623	306	280	80	38	8	32621	322	928	861	274	4	91	9158	964	1814	92	78171	360	286
142510	483	1017	618	318	297	81	42	10	32900	323	934	876	356	3	88	10658	993	1863	92	47189	360	359
142117	511	1058	641	324	296	78	44	10	33188	324	942	897	293	4	91	10795	1023	1929	92	47904	360	383
141726	553	1084	662	312	309	79	47	10	33480	327	944	882	326	9	92	11522	1079	1967	93	47498	360	388
141363	570	1111	677	303	319	88	47	10	33768	329	948	904	271	5	77	11971	1100	2015	93	48651	360	359
140978	600	1095	713	330	309	93	46	11	34074	331	953	881	289	4	78	11306	1069	2117	94	48325	360	381
140672	532	1149	724	326	303	95	51	9	34382	333	957	880	324	7	80	10196	1054	2126	94	78964	360	302
140365	513	1116	732	333	325	97	52	8	34691	337	964	893	127	3	97	9421	1084	2084	94	70695	360	300
139976	547	1111	764	327	313	92	52	7	35031	342	971	896	314	3	101	11155	1059	2147	94	43922	360	386
139536	610	1149	784	330	323	91	51	8	35325	345	981	886	323	3	97	11041	1071	2267	95	44057	360	431
139093	660	1183	773	308	339	91	51	7	35691	350	987	862	133	10	92	10570	1058	2347	95	44028	360	436
138643	658	1249	771	326	362	95	52	8	36023	352	994	887	274	4	95	11156	1081	2432	95	43407	360	444
138151	720	1290	782	309	376	94	51	11	36394	355	1000	869	285	7	112	12404	1117	2505	96	44404	360	485
137785	711	1281	804	306	359	99	55	11	36758	358	1006	840	284	4	102	11715	1130	2485	96	71477	360	359
137422	651	1322	802	322	371	102	53	12	37102	362	1012	832	300	7	107	11568	1180	2443	96	71734	360	355
136950	643	1401	777	345	387	103	53	10	37483	365	1016	819	279	6	100	13502	1252	2457	96	44998	360	466
136453	663	1476	790	352	390	102	63	8	37851	365	1020	803	333	6	130	13986	1327	2509	96	46508	360	496
135944	723	1486	818	364	391	106	59	9	38240	371	1022	790	125	1	111	12971	1308	2639	96	46658	360	502
135447	761	1462	880	388	401	109	59	9	38614	372	1031	782	306	7	130	13158	1386	2674	96	46293	360	488
134966	757	1468	897	425	392	111	63	9	39033	378	1034	801	292	9	109	13245	1396	2717	97	46547	360	474
134554	705	1475	937	426	408	106	64	10	39426	383	1039	804	131	2	117	12659	1403	2718	97	72046	360	403
134192	654	1425	935	434	418	117	61	11	39853	390	1043	827	293	3	132	10616	1391	2653	97	72129	360	355
133678	659	1465	961	431	432	120	65	11	40269	393	1049	824	266	5	154	10774	1472	2661	97	43857	360	509
133167	714	1446	980	442	443	118	72	11	40690	397	1053	852	332	8	127	11649	1498	2717	97	43475	360	508
132665	736	1511	949	445	425	124	69	10	41141	403	1055	872	350	6	136	11954	1499	2760	97	44810	360	497
132126	777	1540	958	446	439	130	69	11	41571	406	1060	891	276	12	141	12224	1566	2793	97	44987	360	532
131594	793	1604	984	435	441	131	74	11	41986	410	1070	869	276	2	108	13182	1531	2931	97	45834	360	524
131179	733	1552	1047	458	447	135	73	9	42411	413	1076	810	280	4	124	13004	1538	2907	98	72727	360	407
130787	690	1508	1040	460	437	132	80	9	42893	415	1082	837	310	2	143	13552	1504	2843	98	73165	360	386
130257	745	1510	1042	458	433	142	78	7	43350	423	1088	860	281	5	140	14338	1544	2864	98	46401	360	524
129742	779	1521	1051	469	438	143	74	7	43785	430	1094	891	279	8	145	15498	1567	2908	98	47343	360	505
129215	800	1556	1049	461	420	146	74	9	44271	434	1098	875	301	8	139	15655	1529	2977	98	48258	360	524
128694	783	1598	1046	463	431	151	66	9	44743	444	1105	864	293	9	127	15586	1497	3041	98	48476	360	514
128148	783	1636	1048	457	444	158	60	11	45224	456	1108	881	326	6	139	14933	1468	3118	98	48200	360	544
127714	753	1579	1051	467	457	146	59	13	45721	461	1112	870	329	7	153	14212	1481	3031	98	73312	360	433
127317	678	1587	1044	470	445	146	57	13	46189	468	1119	891	304	7	153	13224	1549	2878	98	73428	360	392
126798	698	1601	1036	472	450	126	55	14	46684	474	1125	869	330	7	139	14549	1557	2881	98	47523	360	514
126314	730	1547	1034	499	450	131	59	16	47148	476	1129	881	340	5	148	14267	1590	2860	99	47101	360	477
125813	747	1557	1021	470	446	133	60	12	47661	478	1135	867	279	8	151	14524	1581	2853	99	47168	360	495
125339	768	1536	1036	469	440	129	61	12	48123	482	1138	891	287	15	127	14424	1565	2874	99	47687	360	469
124844	778	1551	1016	446	448	127	60	11	48622	486	1144	889	382	8	128	13925	1524	2902	99	47413	360	489
124488	711	1488	1020	444	429	125	60	10	49122	489	1147	844	279	15	146	13395	1507	2770	99	72811	360	350
124117	608	1486	1011	464	438	122	63	10	49572	492	1150	836	307	11	119	14634	1525	2667	99	73226	360	367
123688	600	1446	1029	475	449	125	59	8	50001	500	1153	877	334	6	147	15101	1586	2597	99	47734	360	425
123279	616	1409	1026	463	443	125	57	9	50441	504	1161	864	290	10	137	15292	1568	2571	99	48228	360	399
122854	634	1406	1016	462	421	117	58	11	50882	507	1165	878	348	8	107	14243	1486	2628	99	47950	360	421
122437	653	1338	992	462	437	115	58	14	51351	508	1168	877	321	4	111	14970	1452	2603	99	48110	360	413
122010	635	1363	956	437	422	109	60	12	51849	509	1171	873	288	7	136	15726	1418	2564	99	48284	360	423
121648	610	1325	956	434	413	110	64	12	52270	512	1179	873	328	8	148	14625	1423	2489	99	73566	360	358
121362	529	1266	934	431	401	110	59	12	52726	518	1185	910	279	7	119	14670	1380	2350	99	73765	360	281
120979	498	1280	902	428	377	107	65	12	53168	524	1193	919	278	4	121	15578	1383	2274	99	48372	360	379
120603	550	1215	880	398	397	98	61	13	53587	530	1201	897	291	9	115	14605	1318	2281	99	48311	360	368
120267	557	1157	828	378	406	95	61	15	54028	537	1204	912	269	4	107	14921	1273	2209	99	47930	360	333
119892	537	1192	820	370	380	95	58	16	54424	542	1207	917	288	10	112	14748	1227	2225	99	47845	360	372
119561	530	1200	778	364	358	94	55	15	54814	548	1216	878	357	3	98	14713	1202	2177	99	47367	360	327
119271	487	1144	763	390	369	97	53	16	55168	550	1225	877	285	4	87	13023	1156	2147	99	72994	360	284
119011	451	1080	786	353	373	100	49	18	55524	556	1232	899	341	1	127	12715	1161	2031	99	73158	360	254
118701	451	1062	807	335	368	102	41	21	55843	562	1240	873	294	4	122	12961	1211	1955	99	46402	360	304
118416	455	977	803	351	371	108	43	19	56181	563	1246	882	309	9	97	12677	1169	1939	99	45683	360	280
118120	446	962	760	335	347	106	40	18	56579	567	1253	885	303	3	104	12201	1132	1864	99	45746	360	290
117849	461	904	729	302	328	102	40	14	56974	571	1259	850	348	5	90	12543	1031	1835	99	45147	360	264
117611	444	867	683	305	309	99	41	11	57326	573	1264	844	257	4	92	12626	994	1754	99	45485	360	235
117412	402	837	660	279	285	98	42	9	57664	577	1268	847	337	5	87	11584	953	1650	99	71922	360	198
117232	353	816	631	262	273	92	47	8	57971	578	1270	827	200	3	77	11025	925	1549	99	71537	360	179
116997	341	818	589	247	261	93	48	8	58273	579	1279	804	317	3	89	12141	903	1494	99	44924	360	229
116780	344	787	576	249	246	97	49	8	58531	580	1286	798	325	7	58	12058	861	1487	99	45134	360	213
116560	357	720	570	269	254	97	46	10	58778	583	1289	829	347	7	74	10520	818	1495	99	44650	360	218
116349	340	703	567	249	245	97	48	11	59042	584	1298	825	308	5	84	11462	799	1450	99	43146	360	206
116121	303	752	548	241	223	95	46	11	59303	588	1302	820	291	2	66	11905	785	1423	99	44832	360	220
115949	281	711	547	236	213	94	45	11	59549	591	1306	833	338	5	49	11321	717	1410	99	71334	360	168
115785	279	647	521	219	218	94	46	11	59810	593	1310	841	279	5	53	11415	675	1349	99	71836	360	160
115582	310	612	519	198	203	92	45	13	60045	598	1316	819	300	0	76	10897	669	1310	99	44552	360	202
115405	303	590	519	193	182	85	39	10	60278	607	1322	800	276	2	65	11060	643	1268	99	43827	360	172
115247	277	584	483	179	202	79	37	12	60493	611	1329	792	252	2	50	10151	624	1217	99	44243	360	156
115096	267	569	468	174	190	73	35	11	60700	615	1335	805	263	3	64	10028	615	1161	99	43113	360	147
114938	251	532	465	175	187	68	34	10	60913	618	1342	801	125	1	36	9302	561	1151	99	42701	360	153
114834	229	495	446	167	168	68	33	11	61117	618	1347	816	304	2	60	9077	561	1045	99	69266	360	100
114726	189	485	422	154	160	63	31	12	61319	621	1351	853	277	0	42	7184	488	1016	100	69369	360	106
114599	182	461	405	149	159	57	29	11	61503	622	1356	867	314	2	51	8551	490	952	100	41309	360	123
114485	176	427	377	145	155	55	29	10	61688	624	1362	898	323	3	47	7876	474	890	100	41640	360	110
114352	172	423	344	140	145	52	29	8	61876	626	1366	874	293	2	33	8395	430	875	100	41340	360	129
114238	176	391	330	140	130	54	29	5	62043	628	1369	858	324	0	43	8467	404	846	100	41571	360	110
114135	174	365	326	147	125	49	28	5	62174	631	1374	857	314	3	38	8304	390	824	100	41883	360	100
114052	152	338	320	127	122	51	23	5	62330	635	1378	847	269	0	49	7757	378	755	100	68650	360	76
113981	121	327	303	120	117	44	23	5	62474	637	1381	828	273	3	40	7157	367	688	100	68688	360	67
113877	117	332	265	106	113	45	18	7	62628	639	1386	839	114	1	29	7312	337	659	100	40257	360	101
113793	123	303	248	112	110	41	17	6	62746	641	1393	841	309	0	26	7517	318	636	100	40885	360	80
113699	121	289	253	108	118	36	10	7	62844	649	1399	851	296	4	33	7061	323	612	100	40548	360	88
113593	133	280	241	97	103	33	11	6	62986	649	1401	850	361	3	28	5023	287	611	100	40171	360	105
113508	114	301	223	84	97	34	10	5	63103	650	1404	815	250	3	37	6175	293	570	100	38808	360	84
113425	114	279	233	69	86	33	11	4	63218	650	1411	850	294	0	16	4849	268	557	100	67242	360	76
113356	119	258	232	72	84	30	13	4	63299	650	1416	841	150	0	19	4617	256	552	100	66679	360	67
113277	121	249	217	69	85	28	13	4	63397	651	1422	846	166	2	23	4379	236	546	100	37939	360	73
