S	E	I1	I2	I3	I4	I5_h	I6_h	R_h	R	D1	D2	H	T	P1	P2	Q	QT	NQ	MUT	HOM	VAC	NI
176722	178	406	218	113	122	32	16	2	1618	12	94	878	119	0	35	6468	353	732	0	46716	0	96
176603	178	397	222	133	117	35	14	2	1718	16	98	868	285	1	49	5928	389	707	0	46674	0	115
176444	199	400	224	127	129	37	14	2	1836	16	105	878	262	1	36	6963	389	741	0	24879	0	151
176303	190	406	259	130	120	40	16	3	1934	17	115	872	239	2	31	6374	375	786	0	25201	0	132
176103	236	430	245	132	122	42	17	4	2063	17	122	887	255	1	46	6493	406	818	0	24572	0	196
175930	249	445	263	130	137	39	16	4	2175	19	126	877	272	5	46	6946	429	850	0	24570	0	168
175758	260	478	265	143	134	47	17	3	2280	20	128	891	275	4	50	7089	456	888	0	26323	0	169
175610	238	492	270	143	155	52	17	2	2401	21	132	886	101	2	45	7326	474	893	0	47410	0	146
175438	234	500	274	149	157	53	18	4	2544	21	141	854	275	7	47	7446	467	918	0	47299	0	163
175220	252	537	302	142	159	49	18	6	2676	21	151	836	341	0	49	6790	476	983	0	26148	0	205
175011	289	559	305	140	164	45	19	5	2818	22	156	825	271	5	49	8827	516	1005	0	25871	0	204
174824	292	570	323	150	166	46	18	4	2954	23	163	826	273	3	42	8260	502	1063	0	26857	0	177
174603	309	588	328	162	176	50	18	4	3099	25	171	840	280	1	45	7777	519	1112	0	26355	0	212
174384	298	638	323	164	172	52	17	5	3280	26	174	854	283	3	62	7861	538	1126	0	26691	0	216
174205	289	616	347	169	179	52	21	6	3445	26	178	847	302	5	45	7869	551	1122	0	47951	0	175
173997	300	604	374	170	174	53	25	5	3623	26	182	822	363	3	50	6479	520	1180	0	47900	0	203
173785	299	625	388	180	180	54	25	5	3775	29	188	844	287	3	57	6948	542	1209	0	24984	0	205
173545	320	652	395	173	178	58	28	5	3959	30	190	839	269	3	57	7102	561	1243	0	25023	0	237
173296	327	665	404	188	191	63	28	4	4141	30	196	866	331	9	52	6519	560	1306	0	25003	0	244
173010	365	708	414	192	191	58	29	4	4330	32	200	868	246	4	58	7120	584	1373	0	24554	0	282
172728	399	730	413	186	199	58	29	4	4546	33	208	845	337	7	80	6589	621	1393	0	26709	0	275
172488	407	746	416	200	200	63	28	7	4729	33	216	860	284	6	75	6867	669	1391	0	46368	0	231
172245	382	753	447	201	205	68	28	6	4937	35	226	883	272	7	57	8647	664	1420	0	48339	0	230
171923	412	808	466	203	213	66	27	6	5141	37	231	874	276	4	61	10817	692	1503	0	28947	0	317
171615	424	875	477	205	224	67	24	6	5340	42	234	842	254	4	66	10852	723	1573	0	28839	0	302
171309	436	886	510	233	223	71	22	5	5557	44	237	859	269	5	66	10703	744	1637	0	29200	0	303
170934	477	937	532	230	238	83	21	6	5784	47	244	862	250	6	61	10665	773	1745	0	28850	0	369
170565	512	969	569	237	232	86	20	8	6032	49	254	890	356	7	86	11313	812	1813	0	29480	0	359
170309	465	977	572	258	247	89	22	7	6279	49	259	851	350	5	68	11438	832	1798	0	50223	0	248
170060	417	984	599	271	247	86	21	9	6524	51	264	815	302	2	80	10579	830	1795	0	50844	0	244
169729	455	948	656	280	253	88	23	9	6772	51	269	847	330	6	78	10729	816	1887	0	48497	0	323
169375	493	984	629	293	254	88	27	7	7057	53	273	847	350	2	81	9156	863	1905	0	47688	0	345
169030	531	977	603	298	286	88	30	6	7352	53	279	855	321	5	78	8876	889	1924	0	46908	0	334
168715	495	1033	607	280	289	90	32	9	7643	54	286	854	314	6	91	10035	926	1900	0	45759	0	305
168355	488	1065	632	286	296	85	30	9	7937	57	293	824	281	4	86	10140	911	1971	0	47490	0	349
168045	486	1025	637	301	302	82	29	9	8253	61	303	822	263	1	89	10112	939	1923	0	78536	0	299
167784	459	1017	633	292	302	78	31	7	8556	64	310	835	300	5	88	12031	949	1863	0	80388	0	256
167471	480	943	663	295	326	85	36	7	8848	65	314	848	336	7	89	13112	995	1833	0	49892	0	308
167140	482	980	651	292	332	81	38	8	9140	65	324	872	265	4	100	13055	1027	1829	0	49910	0	319
166827	474	1005	638	285	333	79	44	6	9450	65	327	851	275	5	83	12347	1037	1821	0	49918	0	306
166513	475	999	660	288	312	73	47	8	9757	66	335	825	281	3	89	12292	1013	1841	0	48611	0	307
166186	471	1010	642	292	322	86	48	9	10061	69	337	844	354	6	88	12732	1029	1842	0	49016	0	323
165915	461	979	654	298	309	85	45	10	10360	72	345	847	328	8	106	11048	1040	1791	0	79507	0	262
165706	391	933	664	300	324	92	42	10	10648	74	349	832	309	3	85	10843	1052	1694	0	80274	0	205
165420	395	924	621	294	325	89	46	8	10980	76	355	834	261	4	80	12242	1050	1644	0	47945	0	280
165120	438	894	601	291	326	86	47	8	11285	79	358	834	298	6	81	10223	1020	1663	0	48628	0	296
164792	449	931	586	302	308	94	48	8	11574	79	362	817	244	6	86	10585	1017	1701	0	46680	0	321
164483	477	885	605	294	315	95	48	6	11876	82	367	844	250	1	72	9776	974	1745	0	46717	0	301
164174	494	880	604	301	307	91	50	6	12163	86	377	810	277	7	88	9895	985	1742	0	46650	0	298
163917	467	885	623	289	288	90	50	7	12448	89	380	823	311	4	94	9649	993	1699	0	78796	0	251
163673	419	892	581	293	298	92	49	9	12744	93	390	847	293	5	83	9581	998	1626	0	78619	0	231
163393	390	941	581	282	292	96	48	10	13011	96	393	847	274	5	81	9847	1007	1623	0	46558	0	277
163107	415	939	561	280	286	91	49	10	13298	98	399	858	326	5	67	8501	931	1690	0	46548	0	279
162847	426	901	586	269	298	91	45	9	13557	102	402	822	273	6	86	9709	970	1646	0	46266	0	257
162598	404	877	590	273	298	85	46	11	13838	107	406	825	252	4	82	8849	960	1613	0	46520	0	243
162303	408	876	605	292	289	84	50	11	14098	108	409	836	294	6	89	9522	1004	1600	0	45903	0	293
162061	379	866	610	303	266	77	52	12	14382	110	415	841	325	6	93	8746	1004	1549	0	78621	0	235
161848	354	827	606	287	280	83	57	10	14652	111	418	860	268	4	69	9241	986	1508	0	78912	0	209
161586	353	829	573	295	273	84	56	12	14937	114	421	853	108	6	65	10291	950	1513	0	47052	0	259
161316	384	804	572	301	272	86	58	9	15187	117	427	845	287	7	64	10688	912	1565	0	47451	0	263
161071	378	789	554	304	254	89	55	10	15474	120	435	847	304	8	78	10551	881	1542	0	47991	0	237
160819	380	769	570	291	255	91	59	8	15728	123	440	808	274	6	90	10604	902	1513	0	47254	0	246
160558	398	758	550	288	260	85	51	9	16004	129	443	833	261	6	75	10609	910	1480	0	47510	0	257
160361	361	739	553	260	254	87	52	9	16278	130	449	797	296	6	77	8777	855	1451	0	78427	0	192
160146	318	752	532	252	251	83	51	13	16547	134	454	840	296	2	63	10303	830	1409	0	79246	0	207
159895	327	767	504	248	256	86	50	13	16794	136	457	859	269	4	71	10463	828	1410	0	48356	0	248
159645	361	726	480	252	264	77	48	15	17067	139	459	842	278	5	71	9582	801	1407	0	47310	0	250
159407	360	730	480	247	262	73	47	11	17312	143	461	813	265	3	66	9350	778	1421	0	47139	0	236
159161	380	711	465	245	275	76	47	12	17550	145	466	811	273	5	78	9298	803	1396	0	46298	0	242
158945	374	710	460	243	261	76	48	12	17781	151	472	833	249	2	84	9767	838	1334	0	46793	0	209
158744	332	718	463	256	258	75	47	13	17994	153	480	822	281	8	67	9551	835	1314	0	78615	0	192
158567	301	692	453	236	279	62	47	13	18245	155	483	827	264	4	63	8913	802	1268	0	78486	0	175
158362	285	701	454	243	242	68	44	11	18478	159	486	855	332	3	64	8830	776	1261	0	45667	0	202
158193	291	633	456	237	241	64	46	10	18711	160	491	839	280	2	68	7223	759	1209	0	78026	0	163
158036	281	598	430	225	241	64	43	10	18943	166	496	822	257	4	56	6349	728	1154	0	77284	0	151
157892	258	569	428	211	229	67	44	8	19160	168	499	834	139	4	61	6076	713	1093	0	76759	0	141
157744	256	516	437	219	209	70	47	7	19354	171	503	865	294	5	65	6008	684	1070	0	76732	0	144
157612	236	508	399	207	187	75	48	6	19575	175	505	880	277	3	56	7030	687	973	0	77084	0	130
157477	213	520	379	202	180	73	41	7	19749	181	511	870	298	4	50	6254	659	949	0	77087	0	131
157322	208	522	376	175	170	75	34	6	19940	190	515	840	286	0	50	7105	638	922	0	43867	0	151
157184	224	483	368	172	161	75	33	8	20115	191	519	830	254	2	37	7494	597	919	0	43984	0	134
157073	205	472	348	177	163	77	30	10	20261	193	524	826	251	3	40	8479	612	860	0	77903	360	105
156989	167	414	345	169	175	83	31	11	20426	196	527	836	277	3	59	8911	612	772	0	69739	360	81
156890	170	371	336	158	167	79	28	11	20593	198	532	830	106	4	45	8655	593	716	0	69854	360	95
156809	137	363	299	163	150	70	29	11	20764	199	539	873	262	0	40	9170	587	624	0	69755	360	75
156706	131	350	267	151	138	70	29	11	20933	201	546	863	119	0	43	8439	545	591	0	69937	360	98
156610	145	318	247	135	133	66	29	8	21083	207	552	870	270	1	39	8413	510	563	0	42559	360	89
156535	137	288	244	116	134	62	27	7	21216	208	559	859	274	1	29	8344	453	555	0	41528	360	69
156440	134	296	242	108	119	60	24	6	21330	211	563	874	102	3	40	8102	431	552	0	41386	360	89
156361	137	274	233	104	113	54	27	5	21446	212	567	853	264	1	27	7612	392	550	0	41205	360	77
156269	134	280	207	110	95	61	23	4	21565	216	569	869	120	0	25	6433	348	562	0	40794	360	90
156172	134	295	193	97	93	56	25	4	21675	217	572	855	120	4	31	5797	327	566	2	67823	360	74
156086	142	278	191	102	101	58	24	5	21751	218	577	864	307	7	26	6063	323	573	4	67841	360	65
155969	143	292	195	109	95	54	22	5	21843	221	585	849	343	0	31	5897	314	596	6	39845	360	97
155848	150	308	206	105	97	56	18	5	21929	224	587	873	112	0	34	5921	311	629	8	39087	360	106
155726	162	306	211	94	96	49	17	6	22046	225	595	861	122	2	25	5285	291	644	11	39065	360	99
155595	187	324	204	87	93	48	16	5	22145	227	602	852	278	3	30	5154	303	656	14	38597	360	104
155486	181	326	208	95	102	46	14	5	22232	228	610	846	322	1	31	6035	314	658	16	38956	360	101
155375	179	332	208	100	96	41	13	3	22341	229	616	833	264	1	26	5757	303	666	17	67715	360	104
155292	169	320	224	104	90	37	12	3	22432	230	620	833	251	1	32	5768	321	635	19	67434	360	79
155171	164	342	215	108	90	40	14	3	22531	231	624	872	272	2	27	5363	330	643	20	39198	360	117
155023	191	330	233	108	88	40	15	3	22638	231	633	867	127	2	28	5205	332	673	22	38732	360	141
154889	203	351	231	109	83	39	12	5	22737	233	641	832	345	4	26	4959	328	700	24	38550	360	127
154779	199	325	238	107	91	36	12	6	22859	233	648	856	260	3	29	4915	309	699	27	38198	360	106
154661	171	356	241	110	93	34	15	3	22961	234	654	851	257	3	40	5503	330	690	27	38101	360	112
154545	173	349	230	114	102	35	17	3	23070	234	661	844	307	3	27	5469	324	696	28	67460	360	108
154416	192	346	221	120	103	34	17	3	23182	234	665	832	260	1	49	4555	368	665	29	67687	360	125
154288	181	373	223	114	103	42	16	5	23278	235	675	871	264	0	35	3932	392	660	30	37697	360	118
154158	183	381	209	123	109	44	15	5	23390	236	680	845	257	2	38	5250	422	642	30	37140	360	124
154013	185	433	194	106	112	41	17	5	23504	236	687	841	238	2	27	5185	408	680	33	38699	360	138
153872	188	417	203	110	121	40	18	5	23630	236	693	854	310	1	29	5861	382	715	34	38353	360	133
153729	211	399	211	126	115	41	16	4	23742	239	700	867	282	4	37	5715	379	740	36	39164	360	137
153611	203	395	217	129	120	39	16	4	23852	239	708	890	267	1	43	5757	402	717	37	67407	360	113
153489	190	389	220	130	130	38	14	5	23974	240	714	870	279	3	37	5810	411	700	38	67651	360	114
153326	203	407	231	135	139	29	16	4	24083	241	719	866	320	1	31	5900	437	723	39	39405	360	157
153209	186	412	249	123	130	30	18	4	24206	243	723	891	123	5	35	6660	429	719	40	39667	360	114
153041	191	443	249	124	129	33	18	4	24327	245	729	897	270	2	38	6776	418	769	41	39875	360	162
152872	206	457	253	132	135	32	20	3	24442	245	736	902	265	2	39	7032	458	777	43	40439	360	164
152710	235	440	273	137	142	37	20	2	24552	246	739	883	294	2	40	6021	460	824	44	40157	360	158
152559	236	458	276	130	146	33	22	2	24680	248	743	875	263	0	49	6187	478	823	46	67508	360	147
152430	228	452	273	135	148	39	21	1	24806	250	750	855	293	1	38	7029	492	804	47	69302	360	122
152273	224	464	280	143	148	39	24	1	24932	251	754	842	351	1	41	7508	494	828	48	40621	360	153
152091	250	463	279	146	149	37	23	1	25078	254	762	832	92	0	34	8034	470	877	51	40693	360	175
151914	250	491	302	139	146	36	21	2	25212	255	765	850	262	2	42	7824	469	916	53	41173	360	173
151719	261	538	284	145	147	33	22	4	25356	255	769	870	110	4	38	8197	488	942	55	41312	360	191
151508	288	560	294	149	145	27	22	3	25505	256	776	871	259	3	51	7334	499	986	57	41092	360	205
151323	294	570	309	160	140	31	23	3	25643	256	781	839	264	3	42	6940	530	997	60	68555	360	179
151159	262	600	326	147	147	31	27	2	25787	257	788	823	242	3	42	6513	550	990	62	68749	360	158
150948	271	593	333	179	167	31	26	4	25931	258	792	829	321	2	42	7057	576	1024	63	39681	360	206
150738	294	608	324	175	162	33	28	3	26109	259	800	789	318	4	54	5445	554	1070	66	40465	360	204
150505	343	614	345	169	175	31	30	3	26253	261	804	792	271	5	65	7132	620	1087	67	38802	360	231
150294	354	593	379	187	181	37	29	2	26407	262	808	781	298	1	55	7923	666	1094	68	40896	360	207
150088	349	626	382	179	181	46	29	1	26577	265	810	802	123	2	37	7887	643	1149	70	41129	360	203
149895	330	630	404	183	193	53	36	0	26733	265	811	830	288	2	53	7511	672	1157	70	69009	360	191
149694	311	638	412	173	193	61	35	1	26928	270	817	839	293	3	55	7679	655	1168	70	69029	360	194
149452	305	661	432	185	206	61	33	1	27101	274	822	829	267	0	62	7685	676	1207	73	41183	360	234
149220	324	678	422	192	201	59	34	1	27296	278	828	860	288	2	63	7763	707	1203	74	40851	360	228
148966	345	690	429	194	194	57	39	2	27504	278	835	818	259	6	63	8378	715	1233	76	41370	360	246
148707	364	718	437	206	188	56	41	1	27694	280	841	869	322	4	59	7838	713	1297	77	41487	360	252
148443	407	725	441	205	206	57	41	2	27877	282	847	887	352	6	54	7951	725	1357	78	41091	360	258
148212	399	731	455	212	216	58	42	2	28066	286	854	879	320	0	62	6617	721	1392	78	69166	360	223
147989	389	743	460	221	206	57	35	6	28276	290	861	829	279	2	66	7361	726	1385	79	69636	360	216
147731	378	768	466	225	209	66	32	6	28492	293	867	845	299	2	68	7504	769	1375	81	40586	360	251
147415	388	824	479	238	221	68	27	8	28696	297	872	847	264	2	57	7968	775	1470	82	40652	360	308
147118	418	842	474	246	225	66	34	8	28929	297	876	846	328	5	63	8669	783	1522	83	41365	360	291
146818	430	860	482	242	245	70	31	8	29164	302	881	850	289	4	80	9292	781	1579	84	41548	360	296
146474	466	907	482	247	245	79	29	8	29404	306	886	863	291	7	85	9754	815	1640	85	43060	360	340
146200	434	953	511	258	255	79	30	8	29606	308	891	862	263	3	85	9214	861	1659	86	78145	360	268
145940	432	933	540	267	263	80	32	7	29833	313	893	856	286	6	73	9355	902	1645	87	78108	360	253
145577	483	935	563	286	269	76	31	6	30096	315	896	889	124	2	74	10744	929	1714	88	47732	360	356
145215	541	929	561	291	300	83	33	8	30357	318	897	871	298	7	66	9994	932	1806	89	48020	360	358
144898	526	962	547	291	310	88	31	8	30644	322	906	832	352	2	116	10705	987	1768	90	46747	360	308
144524	510	1052	558	294	318	91	34	6	30912	325	909	851	189	3	89	10595	1009	1848	91	47576	360	368
144136	533	1103	576	306	313	91	40	7	31190	327	911	823	287	3	107	11155	1067	1895	91	47751	360	383
143818	506	1122	618	315	305	96	43	7	31457	329	917	821	342	3	90	10723	1096	1909	92	78502	360	309
143507	485	1111	645	343	320	94	39	8	31731	332	918	850	292	4	76	11328	1112	1925	92	80406	360	310
143153	504	1087	687	366	324	98	39	8	32008	336	923	860	303	7	99	12455	1181	1924	93	48231	360	349
142739	556	1111	688	351	312	92	41	8	32364	341	930	853	306	5	86	13226	1146	2005	94	49404	360	405
142383	554	1118	706	339	335	91	46	8	32676	342	935	865	174	5	108	11804	1192	1997	94	50034	360	352
142015	561	1118	708	316	360	95	52	7	33017	343	941	869	296	4	103	11583	1162	2048	95	48416	360	362
141619	583	1099	734	321	368	97	56	5	33354	348	949	871	267	3	90	11388	1124	2134	95	47960	360	389
141317	539	1114	716	319	356	99	58	5	33704	353	953	862	309	3	104	10996	1099	2102	96	79404	360	296
141017	504	1090	735	323	362	100	64	6	34018	356	958	855	271	4	130	11281	1184	1994	96	71545	360	293
140603	557	1102	708	326	366	106	63	7	34372	361	962	854	283	2	93	11345	1168	2060	96	44724	360	406
140187	611	1147	684	334	363	111	65	8	34696	362	965	866	256	1	111	9928	1175	2140	97	44370	360	414
139806	620	1159	725	340	358	120	65	9	34998	363	970	862	290	10	114	12322	1231	2156	96	43688	360	376
139398	605	1242	707	326	351	126	64	7	35366	368	973	867	269	8	96	11638	1195	2226	97	45526	360	405
138969	634	1228	763	324	369	123	67	7	35702	370	977	838	274	2	96	11754	1215	2293	97	45055	360	423
138634	599	1230	783	322	374	118	65	8	36040	378	982	845	332	3	125	11418	1237	2254	97	71210	360	327
138284	566	1184	770	372	396	107	62	8	36412	383	989	846	276	5	90	11916	1228	2229	98	71261	360	345
137852	581	1233	759	374	376	113	65	7	36795	388	990	844	275	7	122	12719	1289	2212	98	45335	360	427
137394	627	1236	762	374	396	125	68	6	37159	391	995	831	317	3	112	12357	1277	2311	98	45531	360	452
136962	632	1263	787	376	395	127	76	7	37512	394	1002	844	349	4	125	11912	1318	2338	98	45104	360	426
136520	669	1265	805	381	402	123	76	7	37880	399	1006	845	283	6	110	12426	1303	2418	99	45121	360	438
136048	690	1319	822	356	400	127	72	10	38275	404	1010	849	329	2	119	12259	1292	2494	99	45199	360	461
135674	643	1315	836	366	419	131	71	9	38638	414	1017	870	315	7	108	9842	1266	2515	99	71277	360	365
135327	588	1299	846	377	409	126	73	8	39039	420	1021	860	337	5	121	11036	1301	2417	99	70974	360	342
134899	585	1322	849	382	402	131	71	8	39431	425	1028	863	264	3	133	13710	1382	2360	99	45595	360	421
134472	647	1295	857	384	399	132	71	6	39805	432	1033	877	275	6	95	13094	1350	2435	99	46204	360	421
134060	636	1267	871	397	414	132	64	4	40208	442	1038	879	194	2	119	13078	1358	2423	99	45728	360	401
133617	655	1306	855	389	406	136	64	6	40612	447	1040	884	286	5	129	14094	1365	2446	99	46635	360	438
133163	657	1359	872	384	404	137	68	7	40987	449	1046	876	296	6	115	12452	1347	2534	99	45728	360	448
132784	630	1355	883	395	405	129	70	7	41377	449	1049	859	351	7	103	11760	1308	2559	99	71952	360	374
132445	594	1301	855	419	415	123	68	8	41794	456	1055	892	371	6	120	12671	1318	2457	99	72658	360	330
132035	601	1294	842	416	412	123	70	9	42217	457	1057	862	271	5	133	13669	1347	2411	99	46059	360	408
131594	642	1282	822	419	415	120	68	12	42642	460	1057	857	320	7	126	13612	1367	2401	99	46864	360	437
131191	639	1287	805	427	411	119	73	9	43046	463	1063	851	288	8	123	13341	1363	2398	99	46316	360	399
130759	623	1350	802	406	400	122	70	10	43453	469	1069	860	261	4	125	13393	1349	2424	99	46056	360	427
130287	647	1367	840	403	398	125	70	9	43841	474	1072	859	316	3	124	14236	1329	2521	99	46188	360	471
129937	626	1320	847	410	392	119	75	8	44244	479	1076	862	287	5	116	12894	1318	2471	99	72731	360	345
129641	557	1278	865	405	396	120	76	8	44623	485	1079	861	265	11	119	12031	1316	2381	99	72241	360	294
129204	583	1295	847	406	395	118	73	8	45030	491	1083	844	327	5	114	12927	1327	2390	99	45714	360	436
128817	600	1257	859	419	387	118	72	8	45408	498	1090	866	268	3	102	11767	1309	2403	99	45464	360	381
128352	663	1270	887	389	361	118	72	7	45815	505	1094	898	325	3	114	12040	1274	2486	99	44196	360	458
127927	681	1289	876	396	344	117	78	8	46211	508	1098	920	272	6	102	11674	1229	2552	99	45110	360	421
127494	682	1320	868	404	353	118	77	7	46590	514	1106	935	305	7	118	11659	1222	2600	99	44848	360	427
127113	659	1324	874	411	356	115	77	6	46968	520	1110	903	277	14	116	11691	1267	2549	99	71489	360	374
126803	580	1270	907	423	375	115	76	5	47335	528	1116	920	319	4	111	10623	1251	2495	99	71094	360	304
126410	555	1292	888	433	384	109	68	6	47732	537	1119	910	288	5	113	11081	1272	2457	99	43213	360	392
125969	586	1308	878	404	409	112	67	8	48128	541	1123	883	357	6	134	11517	1296	2468	99	43946	360	437
125568	588	1313	870	390	388	112	65	9	48551	546	1133	853	291	7	119	12498	1319	2407	99	44389	360	395
125174	595	1273	877	396	408	108	60	13	48943	549	1137	869	310	8	111	12935	1328	2389	99	45291	360	387
124783	587	1239	891	408	416	103	60	12	49339	553	1142	865	259	8	119	13456	1341	2363	99	45961	360	384
124442	563	1211	858	415	407	105	58	12	49760	557	1145	866	266	7	135	12040	1360	2257	99	72033	360	338
124149	516	1137	864	421	390	99	64	13	50173	558	1149	889	279	2	101	12078	1304	2187	99	72029	360	288
123818	528	1075	855	415	383	100	67	10	50567	562	1153	883	268	2	90	12974	1240	2183	99	45934	360	327
123456	544	1070	829	384	381	104	66	9	50962	566	1162	890	302	4	120	12806	1229	2149	99	45531	360	356
123124	532	1046	797	362	370	103	70	10	51383	569	1167	896	328	4	104	13242	1164	2116	99	45479	360	327
122768	526	1108	739	339	354	101	69	10	51776	571	1172	900	347	5	114	12465	1133	2103	99	46095	360	349
122417	550	1102	734	345	348	94	72	9	52110	575	1177	884	331	3	93	12189	1109	2136	99	46010	360	347
122146	499	1084	706	338	339	95	69	8	52490	580	1179	881	332	5	91	10236	1013	2117	99	71512	360	269
121872	479	1038	737	320	349	96	66	5	52796	587	1188	891	262	5	110	10021	1030	2055	99	70738	360	267
121570	481	1019	724	309	344	89	66	6	53142	591	1192	877	284	0	104	12393	1057	1975	99	45211	360	296
121257	489	1012	706	296	347	83	67	7	53478	594	1197	879	351	10	94	12490	1037	1963	99	45247	360	309
120935	467	1073	645	312	311	88	60	9	53831	600	1202	892	296	5	84	11584	1000	1956	99	45660	360	317
120649	430	1062	644	310	289	85	58	10	54183	603	1210	882	341	6	79	11304	974	1904	99	44644	360	279
120355	447	1008	656	321	264	86	55	12	54500	611	1218	836	253	7	83	11695	932	1905	99	44012	360	290
120137	399	938	665	333	285	92	57	12	54783	612	1220	818	314	5	96	11066	964	1805	99	70828	360	215
119925	337	926	685	324	268	91	52	15	55072	615	1223	831	339	2	90	10900	943	1740	99	71350	360	204
119664	346	878	678	308	266	92	46	17	55386	621	1231	843	383	3	80	11988	950	1664	99	44617	360	254
119392	393	809	661	319	264	89	46	18	55686	622	1234	850	334	5	71	11554	915	1666	99	45151	360	266
119130	404	781	653	302	256	85	43	17	55994	625	1243	835	369	5	79	9122	881	1643	99	43254	360	254
118854	414	785	625	285	249	83	41	16	56301	632	1248	819	306	4	84	10217	865	1617	99	42340	360	269
118614	401	784	605	272	236	81	41	15	56597	636	1251	868	318	2	75	10951	859	1561	99	43749	360	235
118441	342	785	580	272	221	83	43	15	56862	638	1251	845	343	1	57	11534	846	1480	99	71030	360	171
118286	315	717	559	270	228	74	40	12	57129	644	1259	845	327	6	70	12658	842	1361	99	72095	360	151
118086	319	695	540	254	212	66	37	14	57400	647	1263	843	340	2	61	12150	760	1363	99	45376	360	195
117868	335	672	541	241	196	66	34	14	57646	650	1270	836	303	4	75	11815	734	1351	99	44731	360	206
117650	334	688	520	233	190	67	34	12	57877	652	1276	840	324	10	56	10138	703	1363	99	44746	360	213
117452	325	661	499	253	206	66	37	12	58087	653	1282	825	342	4	67	11035	719	1328	100	43066	360	193
117272	308	620	494	225	206	66	38	9	58349	655	1291	856	270	2	61	12173	703	1254	100	44469	360	174
117134	277	595	469	224	194	62	36	9	58582	657	1294	884	306	1	65	11871	689	1168	100	71367	360	132
117013	228	581	468	207	192	61	40	7	58780	657	1299	849	273	1	58	9850	672	1105	100	71470	360	116
116845	234	546	461	189	183	58	37	8	59006	664	1302	866	304	2	45	7683	595	1113	100	42793	360	166
116685	222	536	427	172	186	54	33	10	59231	670	1307	871	307	1	51	8761	573	1057	100	40250	360	156
116537	227	523	398	176	186	51	35	10	59407	670	1313	842	335	3	53	9584	600	996	100	42117	360	142
116400	217	503	399	166	181	50	33	10	59585	673	1316	811	274	3	54	10209	587	962	100	42784	360	137
116268	210	473	378	164	181	53	29	12	59767	675	1323	787	254	3	52	10015	575	913	100	43334	360	128
116158	199	434	375	153	163	54	33	11	59949	677	1327	775	319	1	40	9977	521	890	100	69909	360	106
116064	176	408	351	143	154	54	32	12	60129	680	1330	804	270	1	52	7948	499	819	100	70124	360	92
115944	177	375	349	140	152	48	28	13	60287	683	1337	830	124	1	42	9495	494	775	100	41814	360	114
115851	167	363	332	140	125	47	27	12	60442	686	1341	832	254	0	28	9527	438	763	100	42794	360	91
115743	152	365	314	135	119	51	24	12	60588	688	1342	869	127	2	35	9478	422	738	100	42444	360	108
115641	151	352	307	133	115	52	22	12	60714	691	1343	893	330	3	45	9491	419	713	100	42380	360	100
115538	137	363	296	123	101	50	19	12	60851	694	1349	889	261	3	30	6777	396	693	100	42287	360	99
115462	133	326	284	123	92	49	17	12	60983	695	1357	860	112	0	25	6168	362	662	100	67897	360	71
115394	107	315	262	113	99	46	17	13	61112	696	1359	862	109	0	36	5649	361	598	100	67529	360	66
115306	107	294	245	100	105	47	17	9	61239	698	1366	888	337	2	28	6728	327	588	100	38945	360	83
115233	109	273	249	94	95	47	15	11	61338	700	1369	879	257	2	36	7582	326	556	100	39620	360	69
