S	E	I1	I2	I3	I4	I5_h	I6_h	R_h	R	D1	D2	H	T	P1	P2	Q	QT	NQ	MUT	HOM	VAC	NI
175243	229	487	269	133	133	41	23	3	2768	27	177	842	139	4	36	6977	408	907	0	47838	0	145
175067	233	510	274	127	134	48	23	3	2904	28	182	805	365	2	41	6536	403	946	0	46799	0	172
174878	251	514	284	131	143	48	26	3	3036	29	190	815	286	1	45	7042	432	965	0	25040	0	182
174661	269	543	298	137	154	52	28	3	3164	31	193	807	267	3	44	7388	462	1019	0	25059	0	214
174458	288	552	307	156	161	52	28	5	3298	31	197	840	333	5	52	6762	513	1031	0	26349	0	200
174227	327	577	325	166	150	55	28	5	3439	34	200	858	322	1	43	7559	514	1114	0	25957	0	228
173996	358	603	323	163	147	53	28	5	3612	37	208	840	315	2	62	7775	532	1143	0	26753	0	223
173791	347	646	318	169	154	57	28	7	3765	37	214	867	331	7	44	7347	545	1174	0	47086	0	197
173571	341	665	331	171	165	65	28	9	3928	39	220	881	265	2	44	7846	544	1222	0	47766	0	211
173312	359	696	363	178	187	58	23	8	4079	43	227	867	290	8	64	7780	574	1290	0	26275	0	251
173069	359	739	378	181	188	58	23	7	4259	44	228	843	255	3	59	8841	624	1302	0	26065	0	239
172801	361	765	414	204	178	63	23	7	4441	45	231	860	277	5	62	8915	649	1359	0	27334	0	265
172486	388	794	450	210	203	64	25	4	4624	46	239	878	270	7	55	9042	667	1467	0	26816	0	306
172163	436	791	481	219	209	64	29	5	4839	48	249	886	357	7	75	8419	708	1521	0	27839	0	314
171928	401	811	485	240	220	67	29	6	5043	50	253	871	300	5	70	7255	743	1510	0	48182	0	228
171690	362	822	523	255	221	71	24	8	5246	53	258	838	298	1	83	7407	779	1499	0	48250	0	233
171402	389	806	540	262	230	73	22	9	5479	56	265	875	276	8	82	9796	784	1538	0	46119	0	279
171140	400	814	536	246	235	73	23	8	5728	61	269	880	344	4	67	10476	816	1511	0	46904	0	253
170873	401	827	501	248	233	69	25	8	6012	62	274	864	331	9	66	10485	795	1509	0	47170	0	257
170577	420	828	508	257	239	66	23	10	6262	64	279	860	309	4	73	10141	790	1551	0	47326	0	288
170309	400	844	520	276	238	64	24	11	6497	65	285	842	281	6	65	9226	782	1584	0	46944	0	261
170081	383	794	526	301	249	63	25	12	6738	66	295	841	268	7	75	9352	794	1547	0	77970	0	215
169855	367	794	509	272	262	59	31	10	7006	67	301	850	294	2	69	9843	791	1503	0	78911	0	220
169583	383	758	542	266	273	66	31	9	7247	69	306	884	286	4	76	10868	824	1495	0	47692	0	264
169305	377	813	512	247	268	67	31	8	7515	72	318	875	261	4	78	10444	830	1485	0	47596	0	263
169051	364	849	500	229	277	61	36	7	7760	73	326	865	276	8	72	9247	793	1523	0	47241	0	244
168812	351	824	513	223	269	67	36	8	8023	76	331	836	281	2	80	9791	785	1498	0	46579	0	233
168537	371	825	507	236	253	71	36	9	8272	80	336	849	362	7	70	9769	805	1494	0	47058	0	271
168332	361	793	501	247	241	66	36	11	8521	80	344	857	345	5	81	9803	814	1431	0	78456	0	197
168155	314	749	514	253	242	76	32	10	8754	82	352	837	306	2	68	10669	832	1348	0	79394	0	167
167950	298	719	492	254	249	73	35	10	9009	85	359	835	259	3	70	10590	814	1306	0	47472	0	197
167709	322	708	493	237	252	76	37	6	9245	86	362	851	306	3	65	10039	806	1319	0	47222	0	237
167434	369	722	473	237	249	78	41	4	9472	88	366	850	245	2	64	9202	798	1371	0	46605	0	270
167203	389	696	486	218	254	82	43	5	9697	89	371	883	261	2	65	8589	780	1388	0	45848	0	226
166950	394	717	445	224	243	89	43	6	9948	94	380	850	276	9	74	9070	825	1330	0	45512	0	244
166743	367	705	466	230	237	89	45	5	10163	96	387	832	304	6	68	8577	805	1334	0	78153	0	199
166558	331	697	437	227	237	86	48	5	10411	99	397	860	289	4	70	6779	786	1277	0	78281	0	173
166317	326	707	453	229	222	87	50	6	10634	99	403	865	269	2	74	9130	788	1286	0	44326	0	235
166105	326	709	424	234	225	84	54	4	10861	100	407	862	326	5	60	9120	760	1296	0	46637	0	206
165891	332	694	448	218	230	87	51	5	11065	102	410	820	280	9	67	10031	767	1293	0	46452	0	211
165671	320	708	444	217	231	82	50	6	11287	104	413	829	318	3	67	10878	777	1275	0	47151	0	217
165452	333	719	433	211	218	75	50	4	11515	108	415	838	286	3	64	11046	760	1279	0	48128	0	214
165235	341	688	452	210	217	68	52	4	11736	109	421	849	257	5	66	10495	736	1292	0	79424	0	206
165057	313	679	452	214	234	69	49	5	11927	112	422	861	261	4	54	10075	732	1278	0	79695	0	178
164851	315	668	442	222	213	66	45	8	12156	119	428	849	337	7	64	9946	696	1275	0	47202	0	203
164643	325	636	446	223	223	66	40	8	12365	124	434	836	284	4	51	9497	665	1294	0	46702	0	199
164406	336	657	432	231	218	69	41	7	12572	126	438	843	323	5	59	9077	692	1292	0	46580	0	229
164210	324	650	449	233	206	66	41	6	12772	130	446	822	269	3	63	7465	691	1278	0	46181	0	187
163979	327	671	437	227	222	63	39	5	12979	133	451	831	249	3	52	7303	707	1279	0	44417	0	227
163791	298	672	439	210	228	60	38	6	13199	136	456	817	294	6	54	7003	662	1283	0	76925	0	185
163610	258	673	442	197	232	62	36	7	13418	139	459	855	280	4	73	7018	674	1226	0	77461	0	177
163403	279	666	421	182	240	63	38	7	13628	142	464	894	258	2	65	8883	659	1230	0	44611	0	200
163183	317	629	417	193	229	63	40	8	13844	143	467	879	288	6	62	10102	662	1226	0	46596	0	217
162970	335	626	394	203	228	62	37	9	14054	146	469	839	274	2	74	9795	675	1210	0	47139	0	210
162761	329	636	406	192	220	65	32	11	14256	150	475	814	113	6	55	10289	683	1197	0	46681	0	202
162571	305	661	397	197	227	63	32	11	14434	153	482	813	254	3	66	10513	710	1172	0	47223	0	183
162403	268	646	404	203	229	62	33	10	14637	154	484	805	341	2	56	9969	698	1147	0	79121	0	164
162214	263	627	418	200	232	61	33	10	14832	154	489	821	279	5	58	9327	699	1135	0	79182	0	184
162037	258	614	420	194	210	66	31	12	15043	157	491	838	281	6	66	8657	698	1095	0	46684	0	175
161866	259	586	416	186	213	66	27	14	15243	160	497	821	294	2	60	8148	699	1054	0	78044	0	164
161723	243	558	404	187	206	71	30	12	15434	161	504	802	246	2	53	9231	703	996	0	78839	0	136
161574	235	539	409	180	199	73	29	10	15614	163	508	834	129	3	48	7071	674	990	0	78622	0	145
161459	223	490	399	168	195	77	30	11	15807	165	509	868	298	2	50	6430	611	971	0	76979	0	114
161338	198	481	353	175	201	72	29	11	15994	167	514	887	258	3	53	7071	621	888	0	77077	0	117
161197	192	470	337	166	188	80	32	11	16174	167	519	873	125	2	36	6877	609	856	0	77276	0	135
161060	206	441	336	151	177	81	30	10	16349	169	523	864	98	2	46	7273	588	834	0	44252	0	134
160943	207	426	320	147	167	76	28	9	16512	171	527	838	265	4	38	6950	548	823	0	44168	0	114
160850	190	402	319	135	155	72	24	11	16668	175	532	801	249	3	39	6481	526	771	0	77155	360	89
160749	162	374	316	139	153	72	25	12	16816	175	540	825	263	2	41	6975	513	728	0	68245	360	97
160667	139	361	291	139	140	72	24	10	16969	176	545	789	273	1	42	5535	484	682	0	68340	360	78
160579	131	337	276	131	142	67	23	12	17105	177	553	844	277	1	34	6355	451	656	0	68004	360	81
160494	133	307	260	114	133	63	26	14	17253	177	559	860	110	2	37	6278	444	592	0	68053	360	81
160397	130	310	234	110	113	58	29	13	17395	178	566	857	268	2	33	5372	394	590	0	39582	360	90
160306	137	302	226	99	116	54	26	13	17505	181	568	853	126	0	25	4761	359	601	0	38650	360	87
160205	139	301	222	92	105	51	23	13	17621	185	576	860	282	3	36	5066	351	582	0	37798	360	93
160113	141	296	208	92	101	47	24	11	17732	186	582	862	244	0	26	5110	326	583	0	38222	360	88
159991	145	295	219	95	102	50	25	8	17827	187	589	842	129	2	25	5312	318	613	0	38620	360	116
159888	138	311	198	107	94	49	22	10	17934	188	594	871	111	2	42	4961	327	592	2	67314	360	75
159772	158	309	196	105	100	49	21	8	18027	189	599	868	116	0	20	4439	313	625	4	67306	360	91
159627	178	321	195	109	101	43	21	8	18129	191	610	856	297	1	24	4341	303	665	7	38413	360	120
159503	199	321	194	114	100	45	19	8	18222	194	614	886	306	2	35	4335	313	679	10	37391	360	101
159375	210	337	187	113	105	44	20	8	18321	194	619	880	277	3	31	4837	322	694	12	37682	360	111
159228	215	372	194	116	101	46	17	9	18414	197	624	866	267	0	35	4839	335	726	15	38358	360	123
159091	197	411	207	115	103	44	12	9	18512	202	630	866	333	3	32	5970	350	739	17	38155	360	132
158951	212	417	215	106	99	41	14	8	18630	203	637	865	274	2	36	5435	343	761	19	67600	360	133
158841	199	414	218	110	105	37	14	8	18745	204	638	893	101	0	22	5493	336	761	21	67558	360	109
158716	188	410	232	121	112	38	16	7	18848	204	641	879	272	4	29	5085	353	764	22	39092	360	123
158575	201	410	246	113	113	43	17	6	18960	204	645	870	287	6	38	5543	353	790	24	38564	360	137
158429	229	386	245	121	113	43	15	9	19086	204	653	840	316	5	38	5713	377	775	25	38835	360	138
158308	211	393	256	119	107	42	16	9	19210	205	657	839	279	2	32	7209	394	750	27	39967	360	117
158154	188	425	262	133	101	37	16	7	19346	205	659	839	247	1	49	7765	420	742	29	40547	360	151
158026	198	399	268	118	109	33	19	6	19483	206	668	866	288	2	35	7345	406	738	31	69090	360	120
157911	193	392	264	127	118	31	19	6	19596	206	670	857	259	2	30	7256	409	735	32	68817	360	111
157775	194	381	280	126	124	32	19	6	19712	208	676	898	273	3	36	6575	405	751	35	40551	360	130
157640	197	399	270	118	127	38	20	6	19830	208	680	903	261	3	45	6863	418	751	35	39977	360	132
157491	204	419	275	112	132	40	21	6	19941	208	684	885	233	0	44	8906	446	757	36	41721	360	144
157327	205	445	274	124	140	40	21	7	20049	208	693	860	244	1	42	9196	455	794	37	42392	360	155
157156	214	465	283	125	131	35	20	4	20189	210	701	921	276	4	33	8638	429	844	38	41966	360	165
157026	222	450	272	136	134	30	19	4	20319	212	709	943	255	1	47	8092	446	817	39	69578	360	124
156905	209	423	277	147	146	30	21	5	20445	212	713	921	244	3	29	6271	433	820	41	69101	360	117
156744	216	440	273	142	152	32	19	6	20576	214	719	944	105	0	48	6445	426	848	42	39862	360	154
156577	221	467	274	150	140	38	19	6	20701	215	725	949	289	4	54	7134	464	845	44	39609	360	164
156418	242	452	282	147	149	39	21	4	20831	215	733	925	269	3	42	7309	482	850	47	40667	360	153
156250	238	475	281	139	162	40	22	3	20967	215	741	910	244	2	41	7877	496	861	48	41196	360	162
156060	254	514	279	138	157	40	19	4	21105	217	746	881	302	2	36	5717	481	920	52	40936	360	185
155913	250	504	293	139	155	41	19	4	21247	218	750	868	311	3	39	4723	463	938	54	67056	360	142
155775	227	504	299	143	149	43	20	3	21395	220	755	886	288	2	59	5426	483	902	56	67306	360	133
155600	217	529	292	157	143	43	23	2	21550	220	757	850	351	3	42	5937	483	921	59	38830	360	171
155397	256	551	284	139	143	44	21	5	21709	221	763	850	280	1	48	6890	478	960	61	39438	360	197
155181	276	575	293	140	141	46	18	6	21866	223	768	853	262	4	40	7645	481	1008	63	40494	360	210
154958	296	591	320	151	152	45	19	8	21996	224	773	880	307	3	45	7909	516	1058	66	41217	360	218
154717	328	630	324	150	171	45	19	7	22136	225	781	907	285	6	62	7163	538	1129	68	41099	360	232
154528	335	612	345	170	172	46	22	7	22280	225	791	899	101	1	44	7140	564	1138	69	68529	360	181
154347	322	620	356	172	163	47	25	8	22452	226	795	872	254	5	61	6901	574	1131	71	68953	360	177
154128	301	658	356	179	175	49	32	8	22620	226	801	868	291	1	40	7657	598	1152	73	40697	360	213
153881	321	668	378	205	184	46	32	7	22778	226	807	836	306	1	64	7612	632	1202	75	41009	360	244
153622	341	703	397	211	186	50	30	7	22946	231	809	871	299	6	68	7810	675	1243	77	40741	360	256
153357	375	720	420	212	178	48	30	8	23139	232	814	867	129	3	65	8344	701	1282	78	41308	360	260
153076	400	757	418	208	196	51	28	7	23335	235	822	876	273	1	51	7548	692	1366	80	41475	360	270
152824	401	758	441	219	228	52	33	6	23510	235	826	872	280	4	73	6556	756	1376	81	68903	360	247
152594	399	752	440	226	247	57	29	7	23706	240	836	870	300	4	75	7801	797	1353	81	69251	360	220
152343	383	788	461	210	263	59	30	7	23905	243	841	891	319	6	76	8203	829	1365	82	41117	360	244
152027	411	820	479	206	275	60	30	6	24130	245	844	897	281	2	65	9300	845	1436	83	41764	360	310
151717	437	844	460	221	290	59	31	6	24367	247	854	847	272	3	66	9437	867	1475	85	42564	360	298
151391	450	879	492	237	279	62	32	6	24599	250	856	869	271	2	79	9620	860	1571	85	42829	360	324
151035	510	894	518	257	276	67	32	8	24819	252	865	893	358	4	65	9734	862	1692	86	42681	360	350
150743	510	913	552	255	264	71	34	7	25060	254	870	902	329	7	90	9719	896	1703	86	70218	360	286
150469	464	969	557	251	258	74	35	7	25320	255	874	870	286	10	78	9435	896	1712	87	71164	360	269
150122	478	994	567	259	269	74	36	7	25591	256	880	873	121	2	79	10315	924	1753	88	43046	360	339
149733	511	1029	589	290	266	76	40	7	25850	258	884	844	333	3	82	9590	982	1819	89	43813	360	385
149299	557	1108	583	315	263	77	41	5	26137	259	889	843	274	4	89	9968	997	1947	89	42609	360	427
148874	621	1123	628	323	282	83	37	6	26399	263	894	848	271	4	71	9655	985	2112	90	43115	360	421
148428	683	1166	677	324	277	92	36	5	26677	269	899	857	298	6	104	9086	1015	2240	91	42762	360	440
148098	602	1218	688	330	299	94	39	4	26987	272	902	880	317	6	77	8618	1010	2260	91	78370	360	325
147748	555	1242	703	357	296	88	41	4	27319	276	904	869	284	5	100	9162	1053	2229	91	78169	360	345
147284	595	1304	710	351	328	84	41	5	27642	278	911	870	287	4	91	11299	1095	2318	92	47926	360	459
146771	710	1278	750	369	349	84	43	5	27976	282	916	847	380	8	105	10918	1153	2430	92	47960	360	508
146307	737	1326	746	369	366	96	46	5	28330	284	921	812	299	3	116	11055	1186	2500	92	47407	360	458
145800	744	1438	764	357	380	94	50	5	28692	285	924	845	350	4	103	10780	1183	2644	92	48135	360	504
145257	757	1545	783	384	396	97	57	6	29034	286	931	825	287	8	107	10755	1246	2773	92	47659	360	533
144833	714	1563	812	395	407	95	63	6	29420	290	935	859	338	4	119	10324	1278	2771	93	78630	360	417
144389	649	1584	891	407	428	93	57	8	29792	299	936	855	302	9	125	11168	1353	2756	93	79274	360	439
143829	718	1577	959	431	445	98	57	4	30169	304	942	853	362	6	131	13714	1448	2837	94	50233	360	551
143294	774	1564	984	452	449	115	63	5	30578	307	948	857	359	12	131	13671	1567	2834	94	50631	360	527
142695	844	1595	1014	441	459	127	66	5	31022	313	952	861	312	7	144	11987	1611	2935	94	50406	360	594
142158	863	1641	1024	446	460	126	69	5	31465	318	958	851	108	14	131	12310	1644	2985	94	48666	360	532
141590	835	1700	1080	459	466	127	76	5	31913	319	963	811	362	4	129	14182	1672	3071	95	50147	360	560
141113	785	1661	1099	474	504	127	78	5	32395	326	966	847	301	5	142	13495	1716	3012	95	80923	360	471
140713	700	1637	1109	488	485	132	87	4	32881	328	969	860	302	10	165	13857	1798	2840	95	72714	360	397
140185	721	1649	1089	473	479	139	92	3	33394	335	974	834	329	11	121	14919	1744	2898	95	47577	360	523
139610	797	1627	1083	471	503	140	94	4	33889	336	979	843	310	6	133	15685	1759	2956	96	48161	360	572
139085	813	1626	1081	461	506	150	95	5	34388	339	984	864	337	3	132	14217	1731	3001	96	48677	360	520
138499	823	1724	1071	456	494	157	97	8	34874	344	986	862	310	7	155	14660	1732	3090	96	47617	360	579
137913	831	1740	1110	454	526	160	92	10	35356	352	989	843	282	4	132	15210	1704	3209	96	47389	360	580
137438	787	1724	1147	470	508	162	96	10	35840	358	993	852	291	6	162	15170	1732	3162	97	73551	360	470
136961	733	1679	1141	497	524	169	95	10	36357	365	1002	834	323	0	161	15284	1776	3062	97	74068	360	469
136376	768	1705	1126	509	504	164	94	12	36901	370	1004	850	269	10	160	14800	1755	3115	97	47600	360	581
135791	823	1728	1092	505	519	166	91	14	37415	381	1008	864	326	6	143	15310	1755	3169	97	47484	360	583
135195	862	1717	1098	522	524	168	92	15	37936	387	1017	857	342	5	152	15592	1762	3221	97	48018	360	590
134588	885	1725	1130	536	537	175	90	17	38437	392	1021	894	361	14	140	15140	1746	3332	97	48276	360	599
133993	900	1761	1137	529	515	173	95	22	38986	396	1026	917	345	9	158	16385	1761	3349	97	49121	360	584
133490	852	1792	1161	542	500	171	94	23	39480	399	1029	889	374	8	174	16730	1851	3261	98	74571	360	491
133010	813	1716	1144	559	525	170	91	24	40041	407	1033	901	294	3	146	16095	1820	3198	98	74922	360	474
132407	830	1792	1163	547	509	166	87	26	40551	416	1039	908	327	14	162	15447	1846	3248	98	48928	360	597
131838	874	1759	1174	529	507	170	88	23	41102	425	1044	905	341	14	151	15409	1841	3260	98	47951	360	557
131261	851	1830	1134	542	501	176	91	21	41648	431	1047	896	336	8	160	15287	1836	3289	98	48035	360	573
130670	857	1847	1130	544	533	174	95	22	42175	433	1053	888	288	7	161	15311	1881	3299	98	48170	360	585
130036	907	1888	1124	537	530	177	96	22	42721	436	1059	892	307	11	166	15262	1894	3365	98	47918	360	627
129579	855	1772	1193	529	563	178	99	25	43232	441	1067	854	301	6	163	14483	1878	3311	99	73582	360	449
129145	786	1699	1206	530	562	173	103	21	43793	445	1070	889	356	7	171	15250	1898	3161	99	75067	360	429
128617	801	1670	1195	527	551	165	113	16	44358	446	1074	887	348	8	146	14418	1837	3185	99	48127	360	525
128026	854	1674	1159	514	543	168	103	19	44933	458	1082	874	346	7	174	15289	1801	3214	99	47767	360	583
127475	867	1699	1126	526	547	170	100	20	45451	467	1085	878	296	14	151	16139	1783	3252	99	48074	360	546
126934	848	1715	1139	513	538	167	100	20	45998	474	1087	839	299	7	163	16944	1780	3240	99	48894	360	535
126332	843	1776	1149	519	562	163	90	20	46497	489	1093	825	247	8	147	16593	1767	3335	99	49516	360	598
125883	795	1721	1138	530	556	161	89	24	47039	496	1101	829	270	5	163	15378	1765	3225	99	74356	360	439
125467	728	1686	1134	539	543	168	81	22	47553	506	1106	817	333	8	167	15565	1808	3071	99	74043	360	412
124950	715	1688	1150	527	529	168	81	20	48081	515	1109	818	322	9	150	16922	1813	3045	99	49547	360	511
124450	728	1637	1140	534	509	166	81	20	48632	522	1114	888	298	7	157	14595	1757	3038	99	49176	360	497
123885	779	1620	1161	508	499	157	76	17	49184	530	1117	871	354	10	152	14923	1753	3047	99	47099	360	561
123391	777	1596	1131	510	492	161	75	18	49719	541	1122	883	297	10	149	15167	1726	3016	99	48219	360	489
122890	764	1593	1138	523	472	148	74	15	50237	549	1130	868	299	10	137	14789	1666	3046	99	48014	360	493
122494	711	1519	1130	491	476	152	73	13	50787	555	1132	896	277	6	139	13420	1630	2922	99	73156	360	393
122133	628	1502	1089	466	465	140	69	12	51329	564	1136	891	373	12	160	13893	1602	2757	99	73369	360	357
121711	618	1461	1070	467	455	131	69	12	51831	567	1141	895	273	9	144	15590	1588	2683	99	47322	360	418
121244	671	1415	1075	453	431	125	62	12	52322	574	1149	880	283	5	138	15331	1558	2674	99	48013	360	460
120815	651	1419	1055	446	434	121	64	12	52782	579	1155	877	332	6	132	14127	1498	2692	99	47642	360	424
120408	606	1424	1026	430	410	125	70	9	53283	583	1159	880	255	6	105	14583	1469	2622	99	47166	360	399
119952	662	1362	1033	428	426	125	71	8	53712	587	1167	869	268	3	121	14407	1400	2707	99	46777	360	448
119616	620	1319	1019	409	408	118	72	5	54185	591	1171	869	266	6	119	13072	1308	2657	99	72904	360	334
119334	541	1242	997	414	411	117	72	6	54632	594	1173	863	268	1	118	11988	1284	2510	99	72757	360	279
118975	541	1193	972	408	384	120	73	7	55081	600	1179	872	334	10	131	13038	1287	2404	100	45221	360	351
118603	578	1136	931	418	374	114	73	8	55511	604	1183	838	311	7	126	12322	1269	2355	100	45902	360	363
118248	593	1104	869	399	380	110	72	9	55948	614	1187	845	270	4	113	11885	1214	2313	100	45241	360	352
117901	541	1157	824	400	359	109	70	9	56349	619	1195	864	319	5	134	10942	1218	2242	100	44504	360	340
117572	515	1149	811	377	345	107	70	11	56752	623	1201	825	274	8	110	11044	1189	2185	100	43815	360	324
117327	483	1069	803	368	341	108	70	10	57117	628	1209	853	275	8	102	9955	1169	2073	100	70592	360	238
117098	425	996	776	368	344	104	70	10	57494	631	1217	838	341	7	108	11437	1167	1916	100	71300	360	221
116807	432	950	772	365	338	106	67	11	57829	635	1221	864	340	2	118	13286	1206	1824	100	45220	360	286
116509	443	920	723	334	326	112	64	12	58226	638	1226	866	290	4	76	13093	1105	1817	100	46468	360	293
116249	464	855	725	325	298	110	58	15	58560	644	1230	849	298	6	96	13671	1061	1774	100	45343	360	256
115991	444	849	706	304	283	112	54	17	58892	648	1233	870	312	3	94	12786	1010	1742	100	46918	360	254
115739	410	857	660	303	288	112	53	16	59209	650	1236	854	274	3	80	12018	965	1718	100	45388	360	248
115522	368	829	689	300	265	111	55	16	59486	652	1240	863	351	4	90	11698	964	1653	100	71214	360	212
115295	350	814	686	296	275	105	48	16	59744	657	1247	823	301	3	66	11976	930	1644	100	72167	360	219
115042	377	787	648	297	278	104	48	17	60023	659	1253	824	365	1	79	11911	902	1637	100	44921	360	248
114819	383	758	624	298	258	98	50	20	60307	661	1257	834	259	6	79	10500	853	1616	100	44630	360	219
114598	362	756	597	276	246	89	49	25	60604	663	1268	858	272	4	62	10788	810	1565	100	43065	360	209
114384	364	722	560	260	239	80	44	24	60912	671	1273	836	325	2	69	9562	745	1524	100	43498	360	209
114171	350	722	525	234	229	79	45	22	61204	676	1276	835	254	4	75	10488	724	1460	100	42252	360	211
114001	316	690	512	232	221	84	45	19	61453	678	1282	863	307	3	62	8950	691	1409	100	70096	360	164
113837	300	639	507	219	210	86	45	15	61704	682	1289	863	278	4	72	9380	687	1319	100	69712	360	156
113639	294	626	490	227	212	80	45	17	61927	683	1293	870	333	2	60	10549	692	1282	100	42706	360	193
113472	280	605	485	205	201	81	39	19	62160	687	1299	863	248	2	65	9637	639	1257	100	43385	360	162
113301	250	613	461	197	181	76	39	20	62403	689	1303	846	249	4	66	9473	611	1206	100	42342	360	168
113126	238	611	458	185	169	71	39	17	62624	691	1304	863	275	2	47	9428	579	1192	100	42304	360	172
112940	252	583	443	186	175	71	35	16	62828	694	1310	877	274	3	43	9320	548	1197	100	41978	360	182
112797	248	548	450	181	157	69	34	12	63023	696	1318	867	328	4	62	8045	567	1120	100	69318	360	139
112675	231	513	432	184	171	60	31	11	63204	699	1322	880	317	3	42	7388	556	1066	100	68854	360	118
112518	233	508	404	169	174	59	29	10	63397	703	1329	861	251	1	44	7884	537	1039	100	41301	360	152
112371	221	499	393	167	164	55	29	8	63584	705	1337	853	264	1	48	8508	502	1026	100	41714	360	142
112238	207	492	390	151	160	56	26	9	63754	708	1342	847	323	0	48	8284	480	1002	100	41405	360	130
112095	210	481	371	144	160	51	26	6	63938	708	1343	825	274	2	44	8047	469	974	100	41945	360	142
111953	218	458	359	134	153	48	22	6	64120	712	1350	792	254	4	36	8668	429	963	100	41144	360	138
111850	201	424	371	120	150	48	20	5	64273	715	1356	830	288	2	45	8434	405	929	100	69011	360	99
111769	163	413	350	117	149	54	14	6	64418	720	1360	818	290	3	36	8733	396	864	100	69280	360	80
111658	144	420	332	120	137	51	14	6	64567	722	1362	835	283	1	38	9185	377	841	100	42608	360	108
111546	161	368	327	116	142	52	12	5	64714	725	1365	834	269	4	38	9856	349	829	100	42080	360	107
111429	164	375	310	109	123	46	12	5	64859	726	1375	838	288	5	39	9130	338	801	100	42980	360	110
111334	161	359	285	114	116	41	7	7	64996	731	1382	842	294	3	26	7606	317	766	100	42092	360	88
111236	151	347	272	117	116	40	9	7	65121	731	1386	827	289	1	33	7370	309	743	100	40741	360	97
111178	137	308	294	105	107	36	10	5	65233	731	1389	851	304	1	29	6160	292	705	100	68041	360	57
111093	127	307	275	89	100	36	11	4	65365	732	1394	821	299	3	27	5928	267	678	100	67643	360	79
110995	135	305	259	83	91	35	12	4	65479	733	1402	850	261	1	33	5495	259	661	100	39668	360	91
