S	E	I1	I2	I3	I4	I5_h	I6_h	R_h	R	D1	D2	H	T	P1	P2	Q	QT	NQ	MUT	HOM	VAC	NI
174908	318	556	340	129	144	32	16	4	2921	11	154	836	281	3	40	6725	465	1070	0	24382	0	195
174687	330	590	337	156	143	29	17	4	3065	13	162	850	174	0	43	6801	483	1119	0	24958	0	212
174449	330	656	348	155	135	34	15	5	3226	16	164	864	270	0	50	7235	518	1155	0	25882	0	236
174258	312	628	389	169	161	41	20	5	3363	16	171	869	138	2	42	7031	547	1173	0	47462	0	184
174066	285	652	408	172	160	46	21	6	3525	17	175	864	200	2	57	7372	555	1189	0	47606	0	188
173837	297	659	412	172	177	49	22	6	3700	21	181	862	117	2	60	9391	580	1208	0	26902	0	223
173585	343	644	412	179	199	53	20	6	3884	24	184	833	278	4	59	8366	625	1225	0	27461	0	245
173322	365	668	418	193	207	55	21	8	4063	24	189	866	285	8	61	9311	677	1250	0	26271	0	258
173020	406	722	425	200	196	59	21	8	4259	26	191	869	104	0	59	10157	690	1339	0	27560	0	298
172751	414	765	414	191	200	58	23	7	4488	26	196	850	329	1	60	10452	700	1365	0	29218	0	263
172502	380	804	439	209	205	63	22	7	4673	27	202	882	287	3	66	9903	727	1395	0	49492	0	239
172240	374	815	456	203	215	63	25	5	4901	27	209	877	277	6	51	10036	714	1437	0	49691	0	250
171932	408	829	465	212	233	62	25	4	5118	29	216	887	295	5	62	10284	721	1513	0	28838	0	302
171645	417	830	490	224	244	64	26	3	5341	30	219	875	262	4	82	10938	783	1512	0	28652	0	279
171323	428	897	514	219	241	67	28	2	5561	31	222	888	279	3	80	10228	849	1545	0	29864	0	318
170952	487	921	539	232	252	71	32	1	5786	32	228	912	240	3	58	9874	866	1668	0	28244	0	364
170604	512	924	580	262	247	70	29	2	6028	37	238	901	359	8	76	9909	883	1741	0	28680	0	336
170354	450	952	565	294	265	72	27	2	6272	39	241	884	348	2	71	8731	890	1735	0	48905	0	245
170098	412	958	580	284	267	79	31	3	6534	40	247	849	307	0	81	8874	883	1728	0	49039	0	250
169799	440	913	614	292	286	73	30	5	6789	40	252	886	328	11	88	10296	906	1742	0	47251	0	291
169481	458	926	617	297	287	74	30	3	7061	42	257	878	349	1	77	11187	930	1759	0	47733	0	310
169145	485	954	567	297	295	83	32	2	7366	45	262	886	323	6	85	11786	943	1770	0	48223	0	329
168819	515	925	563	304	309	85	33	5	7658	48	269	872	263	6	86	12700	951	1783	0	48982	0	317
168523	498	916	580	302	311	85	29	6	7955	54	274	837	279	3	87	11686	932	1789	0	49764	0	292
168289	451	891	588	305	314	81	27	9	8240	56	282	824	272	4	86	11932	931	1726	0	79515	0	224
168027	428	910	582	274	317	75	27	9	8536	59	289	846	294	4	93	11929	957	1656	0	80191	0	254
167730	442	876	575	274	333	79	31	9	8831	59	294	853	276	5	77	12543	955	1655	0	49062	0	292
167427	425	913	565	266	333	77	31	10	9119	60	307	837	270	5	77	12033	939	1671	0	49240	0	290
167148	407	949	542	256	313	79	32	8	9423	63	313	820	283	5	89	10794	930	1648	0	48862	0	273
166868	395	916	575	290	310	78	35	8	9676	65	317	816	284	4	80	10003	903	1696	0	47059	0	274
166573	414	896	575	295	293	84	44	7	9965	65	322	832	345	6	81	9810	905	1696	0	47518	0	290
166308	435	836	575	305	289	86	47	7	10251	65	329	861	340	6	108	9084	952	1621	0	78554	0	257
166068	391	851	553	312	294	87	47	6	10517	68	339	852	308	5	85	9802	969	1566	0	79208	0	230
165797	368	851	548	307	281	92	48	8	10814	71	348	829	246	4	72	9904	946	1549	0	46947	0	262
165533	392	804	559	305	273	89	54	7	11093	74	350	815	312	5	98	11409	966	1510	0	47025	0	261
165240	420	830	538	306	243	94	56	5	11370	76	355	801	248	5	66	12001	938	1549	0	48555	0	287
164983	429	810	551	287	258	99	56	5	11615	78	362	850	256	2	69	12494	949	1541	0	49150	0	250
164681	454	788	561	289	262	98	56	5	11888	80	371	794	267	9	83	12574	940	1568	0	49192	0	291
164459	417	776	566	294	248	104	55	8	12147	83	376	832	372	5	90	12531	947	1513	0	80324	0	215
164250	359	812	526	283	249	106	58	10	12412	84	384	851	290	7	82	11360	930	1463	0	80484	0	198
163986	355	836	527	273	241	106	60	13	12658	89	389	850	279	3	74	11630	921	1477	0	47731	0	260
163724	368	826	523	268	238	104	61	13	12917	94	397	844	260	5	61	9807	854	1534	0	48177	0	253
163484	368	814	539	264	256	111	63	12	13128	95	399	802	278	8	84	10160	886	1529	0	46634	0	234
163235	385	815	517	259	254	104	62	16	13381	99	406	809	278	6	83	9792	895	1501	0	46729	0	243
162960	405	801	523	269	238	106	62	16	13643	102	408	818	283	4	87	9640	879	1525	0	47432	0	270
162727	381	809	520	275	228	93	65	18	13902	103	412	851	266	3	83	8254	892	1479	0	78450	0	227
162507	337	832	511	271	241	94	63	17	14137	107	416	842	267	3	68	8587	878	1471	0	78189	0	216
162219	356	840	516	263	240	96	67	17	14387	110	422	849	317	7	76	9587	875	1503	0	46472	0	281
161955	398	796	499	262	248	97	56	16	14658	119	429	818	126	5	68	9900	856	1500	0	46296	0	257
161701	383	821	489	252	242	102	61	15	14911	121	435	830	121	2	68	10292	832	1518	0	47413	0	246
161467	356	831	503	250	250	99	58	13	15140	126	440	812	270	3	77	9343	820	1527	0	47043	0	230
161202	374	804	492	260	282	93	54	9	15388	131	444	808	262	5	69	10447	822	1537	0	46713	0	262
160982	348	801	508	258	257	95	50	11	15638	137	448	783	320	9	88	10041	815	1502	0	78455	0	215
160774	321	752	537	269	274	92	47	17	15855	139	456	818	171	2	84	9189	860	1432	0	79176	0	198
160513	320	763	508	274	278	96	50	19	16108	142	462	827	281	9	63	9536	828	1461	0	46967	0	252
160272	360	727	493	261	271	95	47	20	16379	143	465	844	289	10	89	9544	826	1428	0	46696	0	239
160030	373	720	483	269	268	96	44	20	16614	148	468	821	288	6	77	9252	838	1415	0	46728	0	238
159790	365	739	459	250	275	94	43	22	16873	151	472	838	311	6	80	8789	827	1398	0	46225	0	235
159542	371	758	428	244	270	108	46	20	17113	154	479	859	261	4	80	9028	846	1379	0	45596	0	241
159344	349	745	438	244	262	104	45	20	17341	158	483	825	316	6	78	9373	870	1317	0	78415	0	191
159171	336	680	453	224	278	102	41	19	17580	164	485	849	285	3	62	10340	840	1274	0	79315	0	169
158966	307	701	450	220	243	100	43	19	17828	169	487	851	263	3	79	9099	810	1254	0	47435	0	203
158765	307	675	475	207	232	100	44	17	18048	171	492	826	301	5	64	8925	822	1218	0	78652	0	195
158584	303	656	484	206	219	97	42	15	18258	174	495	823	234	1	61	9508	800	1207	0	79302	0	178
158439	270	650	453	201	216	98	44	11	18477	178	496	851	307	4	51	9405	778	1154	0	78774	0	141
158317	245	576	466	176	217	98	45	10	18704	182	497	883	274	4	57	8608	738	1085	0	78332	0	119
158177	216	556	429	175	203	103	43	13	18931	184	503	870	257	5	56	8452	716	1009	0	77566	0	135
158043	201	522	428	171	187	100	43	13	19129	188	508	856	277	2	49	9116	673	979	0	78447	0	129
157899	207	485	416	170	183	93	42	9	19324	191	514	832	106	1	34	8418	615	981	0	46497	0	141
157757	221	472	373	165	171	92	43	8	19519	192	520	793	253	3	44	7489	571	966	0	45017	0	138
157644	203	450	360	162	167	89	46	8	19686	193	525	784	233	1	48	7480	556	921	0	77425	360	107
157536	183	412	357	158	171	86	41	9	19853	198	529	810	267	1	53	8389	555	853	0	69459	360	104
157437	167	385	325	163	165	76	37	11	20033	200	534	834	288	1	51	6639	530	788	0	69507	360	96
157331	156	377	299	153	160	75	39	11	20186	202	544	870	254	2	36	6782	527	732	0	68253	360	96
157218	164	368	270	138	147	76	37	12	20344	205	554	858	260	4	51	6774	501	699	0	68426	360	106
157123	152	353	249	132	131	67	35	13	20510	207	561	846	270	1	34	7162	472	647	0	40208	360	87
157011	152	351	261	128	127	63	30	16	20617	209	568	843	125	0	36	6566	452	660	0	40261	360	106
156910	158	325	262	111	124	62	31	17	20751	209	573	844	282	2	32	6141	403	670	0	39664	360	94
156812	148	316	245	105	125	57	32	17	20885	210	581	834	242	0	29	5639	365	663	0	39248	360	93
156697	147	327	229	114	120	58	28	16	20997	213	587	825	329	2	31	5735	365	658	0	38679	360	111
156578	160	340	209	113	102	53	24	17	21129	216	592	857	297	3	40	4527	351	650	1	67830	360	95
156459	184	320	210	111	108	51	22	16	21240	218	594	867	119	2	23	4376	336	670	3	67055	360	99
156348	182	326	205	116	112	49	19	17	21337	220	602	875	284	0	27	4044	325	684	5	37531	360	95
156220	183	343	209	113	104	43	17	17	21454	223	607	906	277	1	47	5678	332	680	8	37702	360	101
156090	183	363	218	106	108	40	15	17	21557	224	612	858	279	3	37	5721	349	684	10	39106	360	112
155932	212	372	225	106	116	38	15	16	21660	225	616	870	270	0	34	5927	365	719	13	39104	360	138
155812	205	368	241	108	117	37	16	14	21764	226	625	860	333	6	34	6170	382	710	14	39597	360	113
155674	211	394	225	96	118	33	12	12	21901	229	628	866	288	1	33	6202	362	727	17	67865	360	134
155563	204	393	232	87	126	28	16	12	22012	229	631	881	322	2	29	6728	365	721	18	67730	360	108
155438	191	402	232	85	128	33	18	7	22133	229	637	877	252	2	33	6732	384	705	20	40595	360	119
155295	204	384	251	90	131	35	16	5	22251	230	641	878	287	3	34	6614	385	726	22	40109	360	137
155152	211	381	267	101	127	34	13	6	22358	233	650	864	303	5	36	6960	406	728	24	39899	360	134
155028	209	382	248	106	129	37	11	7	22488	235	653	848	293	3	28	7062	402	720	26	40285	360	122
154901	181	411	239	114	132	35	12	4	22613	235	656	866	256	3	40	5262	393	731	28	40180	360	123
154782	180	402	243	111	132	34	13	4	22738	235	659	895	299	3	31	5138	383	732	27	67313	360	116
154663	191	379	242	125	138	38	13	6	22839	235	664	868	263	2	47	5843	414	712	29	68269	360	114
154530	185	389	249	125	139	36	13	6	22957	236	668	898	257	2	43	5823	449	687	30	39392	360	129
154413	184	372	252	122	148	35	13	4	23081	237	672	862	262	3	31	5426	437	689	32	39220	360	114
154292	177	377	252	112	145	34	15	2	23210	238	679	882	259	4	29	6278	427	685	33	38737	360	114
154163	167	393	245	121	130	34	18	2	23337	238	685	889	252	1	34	5528	410	698	36	39553	360	123
154013	198	392	225	121	138	38	16	2	23457	240	693	888	285	1	35	7028	428	700	38	39012	360	144
153899	188	386	228	127	146	34	19	2	23563	240	701	875	248	1	45	7177	445	683	38	68508	360	107
153797	169	394	238	110	147	39	18	4	23670	240	707	864	249	1	43	8216	451	664	38	69258	360	95
153666	179	383	250	117	145	39	18	5	23779	240	712	874	276	0	24	8500	410	721	38	41411	360	125
153530	195	354	262	125	146	44	16	6	23893	243	719	886	274	1	40	6860	444	698	39	41671	360	132
153394	190	377	257	124	142	45	17	5	24015	244	723	877	265	1	42	7481	437	715	40	39994	360	132
153243	198	399	260	112	145	45	17	4	24135	246	729	878	259	5	47	8114	448	728	43	41469	360	147
153103	213	400	264	116	122	50	19	5	24261	247	733	871	122	3	31	8127	430	754	46	41169	360	137
152981	194	428	256	112	119	43	17	6	24390	249	738	874	276	0	28	7190	415	754	47	68761	360	117
152877	183	396	269	114	121	44	19	3	24517	249	741	877	278	2	33	7194	411	735	47	68883	360	100
152734	183	414	256	115	106	45	13	4	24664	254	745	844	295	1	39	6924	414	718	49	41289	360	137
152588	200	403	263	119	122	42	13	4	24774	255	750	843	104	2	36	6637	422	740	52	40620	360	142
152449	210	394	271	119	133	42	12	4	24888	257	754	847	264	3	31	6508	413	768	54	39748	360	133
152300	216	409	267	113	132	43	13	4	25021	257	758	871	312	2	36	7241	421	772	56	40116	360	144
152143	215	428	251	118	130	45	14	4	25164	258	763	897	265	1	28	7373	390	811	58	40254	360	151
152012	214	405	259	126	150	44	16	4	25278	259	766	901	251	0	36	5941	378	836	60	68566	360	129
151904	187	406	260	127	143	43	23	2	25407	259	772	891	262	1	49	6286	379	810	63	68439	360	102
151736	189	438	259	140	141	45	23	2	25524	261	775	881	291	2	51	7635	430	805	65	40710	360	165
151559	216	448	272	135	135	46	27	2	25651	261	781	839	262	1	38	7639	434	845	67	41024	360	173
151378	238	475	260	137	145	40	29	3	25784	261	783	880	267	8	41	7718	460	864	70	40779	360	178
151188	249	500	278	139	147	45	25	4	25905	266	787	848	291	1	43	6905	466	917	70	41034	360	185
150962	297	513	281	154	147	45	29	3	26043	267	792	877	267	2	43	7088	498	968	72	40538	360	221
150768	322	542	299	142	139	47	30	3	26176	268	797	858	277	2	52	6685	533	988	74	68233	360	190
150612	280	558	312	152	147	46	29	5	26319	269	804	864	127	4	37	7244	538	986	75	68823	360	150
150399	288	595	316	158	150	44	27	6	26471	272	807	863	107	0	36	7758	548	1030	77	41138	360	207
150156	305	626	349	171	153	47	34	5	26601	273	813	887	127	3	43	6853	548	1137	78	41084	360	237
149927	316	646	360	176	164	51	33	5	26759	277	819	835	168	1	56	6525	577	1169	78	38901	360	223
149699	316	665	394	189	174	50	34	5	26908	278	821	832	277	2	48	6514	568	1254	79	39604	360	225
149452	333	669	421	199	176	53	32	6	27083	281	828	849	357	1	62	7023	596	1287	80	40144	360	240
149238	333	680	439	207	183	53	34	7	27244	282	833	835	371	5	57	6688	613	1316	81	68391	360	211
149041	317	676	448	209	193	55	34	7	27433	283	837	847	266	2	65	7606	615	1317	82	68885	360	191
148703	390	721	442	210	203	54	31	8	27640	286	845	840	349	3	71	8521	678	1373	83	41056	360	328
148398	428	762	445	220	221	60	30	8	27824	289	848	846	106	2	58	8338	714	1452	85	42035	360	303
148083	446	828	467	227	221	57	31	8	28020	291	854	840	278	1	63	8652	742	1535	86	41572	360	310
147756	472	890	488	234	215	58	35	7	28230	291	857	858	286	4	63	9048	791	1601	87	41535	360	324
147405	519	908	510	257	233	63	36	6	28441	294	861	871	287	10	78	10620	842	1684	87	42692	360	343
147131	499	924	537	256	250	63	35	7	28670	297	864	891	330	7	66	9959	851	1713	88	78773	360	269
146904	437	917	554	260	249	56	37	7	28948	299	865	869	122	2	78	10373	884	1626	89	78959	360	225
146558	448	963	570	262	257	64	35	8	29198	302	868	879	299	2	64	9559	856	1743	90	46906	360	343
146177	552	927	575	274	289	61	33	9	29462	304	870	888	282	3	68	10312	871	1840	90	47087	360	379
145822	567	975	567	273	294	65	32	10	29746	307	875	839	281	5	89	11355	915	1858	91	47498	360	347
145463	560	1052	574	271	297	69	36	9	30016	309	877	861	369	2	83	10005	914	1945	91	47947	360	355
145073	561	1112	589	299	290	65	40	9	30304	311	880	888	304	9	102	10806	959	1997	92	46812	360	385
144754	534	1144	611	285	299	71	40	9	30590	313	883	870	284	6	83	10394	989	1995	93	78859	360	316
144454	503	1131	635	322	309	75	42	6	30850	317	889	898	306	5	85	10222	1005	2012	93	78833	360	298
144048	564	1100	667	331	340	73	47	5	31147	318	893	902	358	6	97	9658	1056	2066	93	48057	360	399
143613	605	1156	692	336	325	69	52	6	31462	320	897	915	292	4	105	9777	1116	2119	94	46294	360	426
143228	586	1216	708	328	333	76	54	7	31773	323	901	899	280	1	101	10701	1156	2145	95	46684	360	382
142765	594	1289	736	327	344	71	56	6	32115	325	905	879	286	10	98	11914	1178	2239	95	48600	360	455
142317	648	1281	746	366	362	72	57	7	32440	327	910	855	342	3	94	10212	1203	2329	95	48586	360	441
141921	649	1289	762	359	364	76	61	8	32800	329	915	904	337	3	100	9725	1170	2390	96	78187	360	391
141550	618	1296	795	364	367	77	62	8	33143	333	920	948	273	3	133	10723	1243	2336	96	70918	360	361
141100	627	1348	826	369	362	87	62	7	33485	336	924	935	348	6	113	10984	1298	2383	96	44955	360	446
140607	664	1374	845	396	352	86	64	8	33866	338	933	920	306	5	115	12266	1324	2457	96	44498	360	486
140127	710	1381	834	403	382	91	65	8	34252	342	938	915	330	8	115	13078	1383	2483	96	45736	360	474
139651	735	1394	863	407	392	93	69	8	34628	350	943	918	276	13	124	14102	1407	2546	97	45782	360	471
139143	729	1463	879	413	422	102	69	10	34997	354	952	892	300	6	101	14254	1419	2658	97	46892	360	501
138704	682	1491	908	425	445	109	68	14	35373	358	956	895	279	3	110	13082	1425	2703	97	72933	360	433
138287	653	1472	916	440	464	121	70	15	35771	362	962	880	308	4	151	12183	1491	2645	97	72474	360	406
137740	699	1536	912	450	456	127	71	16	36195	368	963	889	329	5	143	12981	1543	2708	97	45471	360	545
137224	746	1527	924	469	456	129	70	17	36634	370	967	874	326	6	153	12700	1581	2740	97	45796	360	510
136644	807	1595	943	454	464	141	72	19	37049	374	971	878	269	6	127	11930	1588	2888	97	45166	360	572
136074	824	1653	972	465	473	141	67	20	37491	379	974	859	290	5	142	12171	1632	2963	98	44859	360	563
135477	862	1694	1008	483	472	126	63	23	37961	387	977	854	349	7	130	11356	1597	3111	98	44964	360	590
135003	839	1693	1055	508	466	132	56	22	38383	396	980	844	374	11	158	10846	1672	3077	98	71008	360	466
134558	773	1686	1067	509	477	135	58	21	38865	399	985	842	286	4	124	10403	1683	3022	98	71598	360	436
133984	771	1722	1084	525	473	137	61	20	39360	405	991	860	259	10	159	11711	1720	3053	98	43445	360	569
133411	837	1701	1099	542	466	136	61	16	39858	411	995	884	185	5	143	14379	1725	3117	98	45548	360	569
132878	816	1711	1106	531	504	128	63	17	40368	413	998	874	292	8	138	14778	1737	3122	98	47397	360	529
132324	797	1758	1105	510	523	127	68	15	40889	416	1001	873	246	8	155	15211	1750	3138	98	47553	360	546
131719	866	1770	1125	492	522	133	71	14	41396	421	1004	885	353	14	160	15486	1807	3172	98	48382	360	602
131237	865	1677	1187	527	503	150	73	14	41868	425	1007	847	288	6	144	15621	1766	3216	98	74111	360	476
130808	783	1653	1171	528	520	153	69	14	42393	431	1010	822	304	13	141	15295	1741	3136	98	74214	360	423
130297	780	1622	1152	517	513	165	72	13	42949	438	1015	842	342	7	185	17848	1829	2992	98	48652	360	503
129727	818	1665	1100	522	497	170	69	16	43486	443	1020	865	284	13	145	16939	1765	3076	99	50606	360	561
129169	845	1673	1097	523	506	171	65	19	43993	449	1023	884	285	11	158	16548	1764	3116	99	49818	360	556
128634	838	1686	1113	529	501	161	69	17	44505	453	1027	840	329	13	145	15955	1792	3105	99	49565	360	532
128070	824	1737	1128	533	509	164	78	18	44983	457	1032	853	287	11	133	13920	1756	3217	99	48569	360	561
127635	741	1708	1139	538	504	162	76	20	45510	463	1037	808	351	9	133	13215	1705	3163	99	72452	360	424
127201	708	1633	1134	534	501	160	82	21	46051	464	1044	815	338	5	165	13882	1725	3027	99	73591	360	430
126680	707	1644	1133	534	466	152	81	22	46594	471	1049	825	263	6	155	14565	1724	2993	99	47204	360	515
126156	748	1596	1147	524	450	151	81	19	47130	477	1054	824	344	7	144	15725	1690	3007	99	48292	360	518
125637	788	1532	1139	510	465	143	81	16	47682	482	1058	825	366	7	153	15617	1674	2984	99	48165	360	515
125130	779	1565	1108	515	477	141	83	20	48170	484	1061	826	301	8	141	14104	1655	3013	99	48338	360	500
124594	828	1554	1110	514	473	138	80	16	48665	493	1068	836	376	7	146	15698	1668	3029	99	46958	360	529
124205	763	1521	1101	479	508	145	77	16	49147	498	1073	833	276	5	157	15639	1672	2922	99	74081	360	379
123853	659	1521	1082	476	471	135	84	17	49658	499	1078	831	377	4	158	15240	1649	2779	99	73940	360	345
123382	656	1534	1108	438	454	132	83	16	50140	506	1084	829	285	6	131	16444	1639	2766	99	48805	360	464
122882	714	1498	1097	441	469	120	80	16	50614	510	1092	824	338	6	109	15034	1570	2849	99	48889	360	494
122430	707	1515	1090	435	432	109	81	15	51108	515	1096	843	288	7	119	15569	1519	2850	99	47128	360	449
121956	701	1531	1067	447	423	99	76	14	51596	523	1100	839	295	6	128	13528	1459	2885	99	47714	360	467
121462	719	1537	1056	463	419	101	74	15	52052	529	1106	831	247	5	117	14115	1470	2899	99	46699	360	489
121101	666	1454	1054	472	418	103	71	14	52531	539	1110	844	313	4	147	14404	1489	2749	99	73389	360	357
120793	562	1392	1015	458	456	110	68	16	53007	542	1114	871	268	5	112	14334	1403	2658	99	73497	360	302
120370	584	1367	954	463	442	108	63	19	53493	549	1121	838	329	7	142	12409	1347	2634	99	46356	360	417
119924	633	1315	943	473	439	107	71	15	53938	551	1124	842	326	5	133	12673	1352	2629	99	45504	360	444
119523	664	1252	927	450	432	106	74	16	54405	555	1129	864	354	4	153	13810	1371	2534	99	44922	360	395
119154	619	1256	877	447	423	108	71	16	54869	559	1134	875	367	9	121	14133	1367	2434	99	47299	360	363
118783	581	1253	878	443	413	105	67	18	55288	566	1138	828	290	6	120	14046	1351	2389	99	46671	360	368
118456	552	1217	886	419	409	97	64	20	55695	571	1147	850	334	2	105	13172	1285	2359	99	72296	360	321
118199	501	1122	886	408	403	96	66	25	56101	573	1153	839	317	5	121	13322	1248	2234	99	72973	360	252
117836	516	1131	844	379	395	100	67	29	56507	574	1155	854	313	3	133	12309	1269	2163	99	46532	360	362
117526	489	1120	805	372	382	100	67	30	56898	580	1164	842	266	7	98	13245	1205	2130	99	45721	360	305
117216	469	1093	795	366	371	102	65	29	57271	585	1171	837	336	9	103	13270	1169	2092	99	45976	360	305
116887	471	1055	802	361	345	98	63	26	57660	587	1178	831	284	6	101	13573	1126	2069	99	45870	360	322
116617	452	1018	760	352	344	94	63	23	58036	592	1182	827	234	6	105	13583	1097	1986	99	46116	360	264
116369	400	1007	766	339	316	97	63	23	58375	594	1184	854	327	2	104	11487	1073	1915	99	71952	360	243
116176	369	878	761	344	323	95	63	23	58714	598	1189	816	336	4	93	10609	1041	1792	100	71290	360	189
115968	335	845	725	297	334	96	63	19	59056	600	1195	810	394	10	101	12244	1031	1664	100	44669	360	200
115731	326	810	677	286	327	94	62	18	59399	604	1199	810	312	3	89	12113	995	1587	100	44937	360	234
115502	348	758	637	269	330	89	57	16	59709	612	1206	820	363	4	89	11362	978	1510	100	45089	360	225
115312	334	708	606	279	300	85	56	16	60012	613	1212	809	280	4	74	11714	926	1442	100	44353	360	186
115127	308	675	548	289	295	78	57	16	60307	618	1215	814	269	6	69	10908	884	1366	100	43900	360	184
114968	274	667	527	233	268	75	61	14	60609	620	1217	843	296	5	84	10788	854	1251	100	70504	360	159
114828	249	627	485	230	244	79	58	17	60867	623	1226	863	261	3	61	11126	810	1162	100	71676	360	135
114646	264	597	459	208	235	78	54	18	61114	628	1232	857	272	2	57	10447	758	1137	100	44076	360	179
114473	271	566	471	199	214	72	52	18	61331	630	1236	831	262	1	54	10514	692	1153	100	43346	360	169
114325	258	536	481	185	212	70	49	16	61524	635	1242	846	267	4	62	10434	657	1134	100	42747	360	143
114180	251	493	462	186	213	69	46	16	61729	639	1249	815	259	2	41	9899	596	1124	100	43267	360	143
114055	231	476	428	176	187	64	45	14	61958	642	1257	859	266	2	54	9789	552	1055	100	42688	360	119
113945	216	444	399	172	179	65	39	15	62148	648	1263	833	101	3	50	8991	522	992	100	69522	360	105
113849	185	427	366	160	173	62	34	16	62343	651	1267	847	262	1	45	7911	477	930	100	69487	360	90
113728	166	405	367	158	173	57	33	15	62501	653	1277	844	333	3	49	7801	477	882	100	41920	360	111
113601	167	401	350	149	158	57	34	16	62661	656	1283	840	311	2	50	7507	471	845	100	41056	360	120
113500	178	380	325	126	144	63	30	18	62822	659	1288	817	110	0	46	7813	430	816	100	40492	360	97
113389	168	385	286	131	129	57	30	16	62988	660	1294	806	297	1	41	8279	406	780	100	41522	360	105
113272	162	381	273	131	128	51	25	16	63126	666	1302	829	307	2	35	8752	404	747	100	41970	360	112
113208	143	337	279	121	125	52	24	15	63253	666	1310	833	307	1	43	7298	392	689	100	69297	360	57
113123	133	314	280	109	120	48	21	13	63387	668	1317	876	356	1	43	6795	372	653	100	68423	360	78
113029	129	304	290	109	106	44	19	11	63500	670	1322	876	263	0	27	7727	331	670	100	41183	360	91
112939	131	275	285	102	95	37	18	9	63643	672	1327	855	277	3	30	7592	309	634	100	40739	360	85
112864	128	270	268	102	88	37	20	9	63742	672	1333	836	138	0	25	6596	285	628	100	40359	360	70
112792	116	256	262	94	85	33	17	11	63857	673	1337	867	279	0	25	6859	262	601	100	39513	360	71
112713	117	255	244	80	76	35	14	12	63967	676	1344	809	264	3	24	5882	260	561	100	39624	360	74
112662	102	254	238	70	68	33	13	13	64054	677	1349	808	286	1	21	5063	243	535	100	67308	360	50
112615	88	237	218	70	66	32	12	12	64151	678	1354	797	301	0	22	4904	224	499	100	66649	360	43
112545	100	197	211	69	69	31	11	10	64248	678	1364	868	108	0	20	5264	205	483	100	39109	360	63
112491	107	184	197	58	64	33	11	8	64333	679	1368	826	93	1	18	5148	201	453	100	38333	360	52
