S	E	I1	I2	I3	I4	I5_h	I6_h	R_h	R	D1	D2	H	T	P1	P2	Q	QT	NQ
164184	503	1120	702	338	345	75	40	6	11842	52	326	883	530	10	98	4957	1000	2123	
163807	516	1121	716	340	353	74	43	6	12170	54	333	845	670	11	124	5080	1010	2153	
163424	546	1158	717	344	357	73	38	9	12472	57	338	865	545	9	106	5039	1033	2200	
163054	552	1137	745	344	355	75	36	11	12822	61	341	863	513	9	101	5065	996	2248	
162627	577	1178	744	341	365	77	38	12	13167	63	344	884	561	17	118	5066	1009	2311	
162197	598	1231	751	329	363	76	43	12	13522	63	348	898	682	21	102	5133	990	2401	
161915	536	1174	794	344	364	79	41	12	13853	68	353	888	612	18	96	5236	1010	2322	
161630	504	1118	763	349	373	81	40	11	14235	73	356	897	572	10	121	5200	1010	2218	
161212	539	1158	731	355	357	81	37	13	14617	75	358	906	674	15	129	5322	1022	2236	
160849	550	1172	705	359	350	82	40	15	14970	77	364	895	620	20	96	5374	1019	2239	
160466	563	1146	695	376	375	78	42	16	15329	78	369	865	514	11	99	5367	995	2280	
160048	575	1177	703	368	372	85	44	15	15690	79	377	867	561	19	126	5341	1023	2301	
159643	602	1153	734	372	381	85	43	16	16034	83	387	833	508	20	111	5340	1011	2359	
159348	545	1162	725	390	353	91	47	15	16386	83	388	823	579	15	126	5540	1054	2259	
159067	479	1128	760	377	354	94	49	13	16734	86	392	847	653	18	103	5568	1072	2169	
158705	486	1143	748	375	345	91	48	14	17092	88	398	806	692	18	141	5684	1113	2123	
158307	544	1145	731	360	331	83	46	18	17478	90	400	843	693	16	94	5633	1075	2165	
157969	536	1120	758	359	332	81	44	17	17822	92	403	837	496	12	101	5587	1044	2186	
157612	552	1091	752	375	345	78	43	18	18164	96	407	861	652	12	101	5472	1028	2208	
157253	549	1100	752	366	349	78	42	19	18514	98	413	867	673	15	110	5553	1022	2214	
156980	493	1094	742	353	347	77	40	19	18868	100	420	883	676	13	99	5579	1035	2111	
156737	421	1045	754	381	345	74	41	19	19189	104	423	853	523	22	90	5470	1005	2056	
156368	458	1045	732	375	319	75	42	15	19566	108	430	865	644	11	109	5437	971	2075	
155997	501	1071	698	354	313	81	38	14	19921	111	434	837	527	10	100	5319	944	2112	
155708	487	1036	710	329	317	85	39	15	20253	112	442	833	550	16	106	5280	939	2064	
155443	454	980	687	336	315	83	39	15	20620	115	446	834	604	7	106	5095	888	2006	
155171	446	950	675	328	308	75	41	14	20958	117	450	839	524	13	115	5193	904	1919	
154913	404	936	665	347	304	71	39	13	21264	121	456	828	579	20	94	5104	915	1851	
154657	402	891	651	334	301	66	42	12	21593	122	462	863	512	6	92	5096	924	1763	
154419	372	881	626	322	291	65	37	13	21913	123	471	824	637	12	88	4940	911	1683	
154182	359	861	573	320	285	67	38	13	22233	126	476	827	624	8	84	4870	875	1628	
153942	367	840	546	297	292	71	39	13	22516	127	483	812	629	6	90	4862	876	1576	
153725	346	802	553	310	287	73	39	13	22763	128	494	799	526	11	76	4638	857	1553	
153530	330	752	538	309	274	68	40	14	23049	130	499	807	509	4	91	4490	835	1476	
153346	307	711	518	286	279	68	40	12	23330	133	503	833	527	11	87	4375	809	1400	
153170	276	674	502	284	273	59	42	12	23598	134	509	827	687	9	77	4275	775	1335	
152952	297	653	492	263	267	55	40	13	23852	136	513	887	532	6	91	4146	779	1288	
152750	306	619	482	258	260	52	40	15	24093	137	521	878	656	6	68	4027	741	1276	
152563	307	613	457	237	244	58	41	16	24335	138	524	832	496	11	51	3902	697	1260	
152386	287	623	429	221	233	62	37	19	24570	140	526	883	577	10	66	3807	661	1231	
152199	280	587	430	235	240	64	37	17	24771	142	531	855	620	7	72	3702	655	1218	
152037	249	587	393	237	222	61	37	16	25012	143	539	870	566	4	72	3656	626	1160	
151883	229	562	383	230	214	62	38	16	25229	144	543	879	525	6	63	3640	584	1134	
151730	244	525	374	229	185	59	37	16	25440	146	548	902	656	11	66	3482	575	1078	
151560	258	507	366	210	192	65	40	16	25617	147	555	911	652	8	60	3340	581	1057	
151392	229	529	362	209	187	58	39	13	25806	151	558	910	506	3	61	3236	563	1050	
151215	235	527	347	195	170	56	33	17	26021	153	564	914	508	9	44	3001	514	1049	
151073	242	498	332	188	166	55	27	19	26206	157	570	870	642	6	43	2892	488	1020	
150950	220	469	335	182	168	56	22	20	26372	161	578	905	537	5	49	2877	482	970	
150824	196	477	314	163	163	51	23	17	26559	161	585	912	517	11	52	2810	461	926	
150663	220	462	313	161	163	54	22	14	26707	162	592	909	603	3	60	2719	468	927	
150526	215	475	298	149	154	53	18	17	26868	164	596	916	654	7	46	2632	440	922	
150375	223	443	292	167	153	53	16	20	27022	166	603	886	648	6	38	2535	424	923	
150253	198	451	279	163	150	54	15	20	27175	168	607	889	551	10	50	2404	417	893	
150136	180	428	293	170	141	48	15	19	27319	169	615	870	217	2	41	2388	412	863	
150024	182	392	292	160	134	52	17	19	27465	170	626	869	499	4	42	2259	401	828	
149923	170	373	289	139	135	47	21	17	27619	170	630	896	517	4	42	2284	397	777	
149793	171	387	272	135	126	49	20	14	27758	173	635	874	547	6	39	2253	381	779	
149676	181	365	267	126	132	46	22	11	27896	173	638	867	665	4	37	2152	378	761	
149552	187	368	249	123	130	53	22	12	28020	173	644	882	375	3	45	2094	393	739	
149436	179	368	249	125	128	52	19	13	28140	177	647	851	527	5	38	1994	375	745	
149329	173	375	244	124	136	46	20	11	28248	178	649	836	650	3	36	1957	374	744	
149241	155	348	251	110	136	40	21	11	28386	178	656	812	553	6	33	1965	356	705	
149163	122	358	235	109	134	40	21	10	28500	178	663	843	233	6	43	1905	348	671	
149056	125	339	235	114	128	39	20	9	28622	180	666	830	317	0	42	1871	349	651	
148950	130	334	243	104	130	36	17	7	28732	183	667	874	609	5	27	1818	339	655	
148829	144	322	232	100	127	32	16	7	28864	185	675	885	535	3	18	1776	310	663	
148733	146	315	226	109	115	27	17	5	28977	185	678	871	595	5	41	1781	315	640	
148638	134	325	209	100	114	27	15	4	29093	188	686	853	544	3	32	1790	305	619	
148549	137	302	210	95	111	22	13	3	29210	190	691	830	525	8	28	1686	272	618	
148471	126	295	194	96	103	19	11	1	29329	192	696	856	540	2	26	1658	267	577	
148392	116	284	197	96	114	18	11	1	29414	192	698	872	526	4	33	1641	273	563	
