S	E	I1	I2	I3	I4	I5_h	I6_h	R_h	R	D1	D2	H	T	P1	P2	Q	QT	NQ
175857	205	401	224	120	112	19	12	4	2436	9	134	860	521	1	31	1627	305	788	
175738	189	389	236	134	114	20	10	4	2546	11	142	837	230	6	37	1684	313	779	
175595	205	395	233	125	124	19	10	4	2664	13	146	846	639	3	45	1763	328	783	
175433	217	408	250	118	137	25	11	3	2767	14	150	889	529	5	38	1798	337	829	
175267	225	449	246	119	132	24	11	3	2889	14	154	869	525	8	44	1718	339	867	
175077	250	479	247	125	133	25	14	3	3003	16	161	867	258	4	40	1690	333	940	
174892	261	509	249	143	128	25	16	3	3120	17	170	854	541	4	47	1734	358	973	
174774	231	498	266	141	133	27	17	3	3246	17	180	845	558	8	33	1764	347	966	
174626	230	479	281	145	139	26	16	3	3385	17	186	843	545	9	54	1909	383	933	
174432	242	495	303	138	160	30	17	3	3503	18	192	854	532	3	43	1950	404	981	
174238	264	492	301	162	158	31	16	3	3647	19	202	867	650	8	55	2074	408	1016	
174041	281	519	310	151	161	30	13	5	3796	21	205	875	516	10	43	2112	397	1068	
173817	296	555	312	155	176	28	16	5	3944	21	208	860	541	4	50	2130	420	1118	
173586	321	573	331	153	185	26	17	6	4102	21	212	842	547	10	46	2182	414	1192	
173418	322	562	326	162	188	25	18	5	4268	21	218	827	510	6	53	2210	434	1169	
173263	282	583	336	152	183	27	18	5	4439	21	224	822	546	11	56	2282	462	1119	
173031	300	630	347	170	176	26	18	4	4584	22	225	823	505	9	66	2383	506	1161	
172805	318	658	368	169	166	27	20	4	4747	22	229	835	543	6	44	2469	497	1229	
172541	346	693	390	180	169	23	20	4	4913	22	232	816	501	8	52	2430	493	1328	
172250	385	732	374	181	196	22	20	5	5108	22	238	841	536	7	56	2494	506	1404	
171994	380	746	408	193	219	24	17	6	5273	23	250	875	517	3	62	2468	544	1443	
171792	351	747	415	219	233	25	17	5	5449	24	256	858	575	7	62	2553	566	1441	
171583	332	745	437	224	224	32	19	6	5647	24	260	872	538	10	80	2629	562	1451	
171315	352	769	429	225	236	38	20	7	5857	24	261	849	650	14	80	2760	605	1464	
171031	401	755	436	224	264	40	21	7	6061	25	268	862	494	10	76	2888	623	1518	
170750	426	770	450	227	273	43	24	6	6267	26	271	829	509	11	85	2972	636	1577	
170436	471	790	466	235	267	48	24	7	6482	28	279	847	552	6	88	3083	676	1625	
170114	499	809	485	250	276	51	25	8	6701	30	285	863	573	12	74	3243	673	1722	
169865	467	802	489	283	286	48	24	6	6942	32	289	859	622	8	74	3427	719	1680	
169637	425	824	512	280	271	46	26	7	7178	33	294	878	554	14	76	3580	728	1656	
169315	437	901	481	275	261	44	31	7	7447	33	301	890	710	14	99	3740	742	1688	
168998	464	879	503	293	266	45	32	7	7707	33	306	858	481	9	72	3837	742	1740	
168676	471	913	513	277	260	46	30	7	7997	36	307	870	536	7	86	3833	734	1776	
168353	481	930	520	294	248	44	30	7	8272	37	317	850	680	11	96	3843	719	1828	
168041	477	930	548	289	277	44	29	7	8530	39	322	834	655	12	90	3875	702	1892	
167817	440	898	556	289	265	45	25	8	8819	41	330	814	665	14	89	3967	714	1804	
167576	381	916	562	296	261	57	24	9	9075	41	335	869	650	14	93	3953	735	1762	
167228	418	943	553	298	282	57	26	10	9336	41	341	877	677	11	96	4080	765	1812	
166921	440	934	530	308	300	63	28	9	9609	42	349	885	556	12	87	4133	800	1803	
166621	433	928	563	301	291	63	28	11	9894	42	358	856	519	9	92	4210	794	1813	
166284	455	946	593	281	294	60	29	12	10172	45	362	862	526	10	84	4106	777	1881	
165938	484	950	581	313	291	61	26	13	10462	46	368	892	523	12	78	4128	771	1935	
165701	456	880	618	330	305	63	27	12	10719	48	374	830	562	15	88	4169	802	1877	
165464	407	911	597	325	288	59	24	14	11018	51	375	868	551	13	108	4285	836	1775	
165148	434	898	596	319	287	58	31	15	11316	51	380	853	618	9	92	4411	842	1781	
164812	472	900	583	341	281	56	31	13	11603	54	387	849	542	13	90	4436	836	1828	
164469	506	919	580	324	294	60	35	13	11888	54	391	868	498	10	108	4505	883	1835	
164156	501	934	598	322	299	53	36	10	12171	58	395	849	647	13	97	4484	900	1843	
163839	490	965	580	312	311	51	37	11	12476	59	402	809	589	14	85	4481	877	1869	
163601	461	934	565	327	290	46	40	11	12792	59	407	836	544	10	95	4527	863	1800	
163353	415	926	551	343	288	49	41	11	13083	61	412	874	623	6	87	4558	876	1737	
163030	429	947	572	337	291	49	36	14	13348	66	414	900	531	9	118	4765	930	1731	
162713	464	928	575	311	303	55	41	13	13645	67	418	875	662	6	89	4804	902	1775	
162406	484	901	586	324	302	57	39	13	13931	68	422	872	518	9	106	4702	884	1809	
162134	468	914	564	331	294	57	41	12	14219	70	429	824	560	12	86	4629	882	1787	
161822	470	945	546	328	297	63	40	10	14505	72	435	868	515	10	82	4654	885	1804	
161592	443	919	536	310	300	68	39	8	14800	77	441	864	318	7	85	4582	873	1742	
161401	373	885	550	314	274	69	38	10	15090	81	448	878	653	11	96	4555	845	1658	
161112	360	905	542	312	263	71	41	11	15383	82	451	917	643	11	104	4606	856	1638	
160812	399	884	533	304	261	71	43	10	15678	84	454	908	549	12	76	4524	823	1672	
160490	435	898	549	294	282	77	42	11	15907	87	461	886	595	12	96	4608	857	1720	
160184	426	913	555	295	306	79	41	13	16165	89	467	884	533	7	87	4402	853	1762	
159899	450	899	552	294	308	76	33	12	16446	95	469	883	640	12	100	4456	866	1746	
159686	405	898	520	279	305	78	31	12	16751	96	472	867	545	12	81	4416	851	1665	
159481	370	864	540	281	303	79	36	11	16996	97	475	840	595	12	94	4405	849	1624	
159189	394	846	559	272	295	78	44	11	17265	98	482	831	559	10	99	4483	868	1620	
158913	398	837	546	270	312	78	41	12	17535	103	488	834	543	13	78	4426	856	1626	
158707	367	776	565	283	311	79	39	16	17792	104	494	843	530	10	77	4444	832	1588	
158502	337	765	562	272	287	74	42	17	18070	106	499	837	518	12	111	4484	866	1473	
158296	336	739	541	272	277	69	39	14	18340	109	501	826	546	9	74	4557	863	1410	
158095	327	726	517	263	265	59	39	18	18610	109	505	850	551	8	65	4444	834	1362	
157920	279	714	499	268	254	57	40	18	18863	110	511	847	641	10	63	4338	802	1309	
157761	270	660	481	258	258	58	36	19	19103	113	516	836	651	7	72	4252	792	1229	
157611	264	604	446	258	249	55	35	17	19361	115	518	836	504	9	79	4169	768	1143	
157468	234	587	435	237	232	56	34	17	19590	118	525	858	525	2	71	4090	771	1044	
157336	216	540	422	209	225	51	31	20	19835	118	530	851	221	5	63	3969	729	965	
157221	187	501	387	198	214	50	31	20	20070	119	535	876	504	3	50	3828	671	897	
157113	179	467	371	179	213	52	35	16	20248	119	541	891	512	4	52	3727	641	855	
157003	167	441	343	169	191	56	31	17	20446	124	545	882	535	2	50	3377	577	821	
156896	146	436	324	172	167	55	31	17	20615	125	549	883	256	2	49	3243	538	793	
156771	150	427	303	147	155	58	33	18	20794	125	552	888	526	6	41	3119	501	772	
156652	174	374	301	142	158	56	28	17	20941	131	559	863	325	5	50	3041	489	744	
156542	167	379	273	132	148	50	22	17	21103	135	565	823	237	3	36	2816	437	734	
156430	163	388	239	127	132	55	22	17	21255	135	570	828	536	0	35	2576	388	738	
156339	152	357	249	134	135	49	23	19	21365	135	576	859	537	1	41	2418	373	726	
156237	141	353	249	121	126	51	21	17	21499	138	580	827	527	2	34	2267	339	723	
156134	153	305	257	112	127	51	20	17	21633	139	585	858	234	4	42	2257	337	688	
156031	154	312	243	118	107	49	22	17	21754	139	587	824	230	3	38	2165	316	689	
155912	160	320	228	103	108	47	21	14	21887	140	593	814	545	4	30	2040	304	683	
155818	150	330	213	110	110	46	18	12	21986	144	596	825	263	2	31	1964	289	688	
155716	146	325	219	98	106	40	18	9	22110	145	601	847	540	3	31	1907	281	671	
155638	124	333	212	108	94	34	16	11	22209	148	606	854	206	1	41	1852	284	637	
155559	120	323	199	114	84	31	12	10	22320	151	610	850	553	4	35	1860	300	583	
155450	131	321	205	109	83	30	12	10	22413	152	617	826	534	3	31	1849	303	588	
155343	149	305	186	117	91	29	15	10	22514	152	622	825	504	2	30	1763	297	595	
155255	153	293	189	104	85	28	12	11	22624	153	626	837	611	1	37	1786	292	572	
155178	140	284	184	108	87	27	12	11	22722	153	627	855	504	1	20	1635	271	571	
155100	127	265	177	111	93	25	14	12	22819	153	637	869	636	5	37	1619	274	538	
155027	111	269	167	101	88	23	14	9	22926	153	645	873	519	0	19	1599	248	525	
154976	92	241	177	101	84	21	12	9	23017	154	649	880	247	3	30	1569	234	494	
154902	109	199	176	106	79	24	14	9	23104	154	657	860	516	1	31	1573	237	470	
154817	115	210	162	94	77	25	14	9	23192	154	664	884	550	2	26	1469	227	470	
154738	123	214	150	91	67	24	13	8	23279	155	671	914	507	3	24	1382	221	461	
154664	117	237	137	81	68	21	10	6	23357	157	678	906	533	3	26	1331	218	453	
154587	108	233	138	80	77	20	13	6	23427	157	687	886	510	1	17	1325	202	467	
154535	80	239	130	73	85	20	12	6	23504	157	692	848	536	0	24	1279	201	438	
154469	90	224	113	76	89	19	10	4	23584	159	696	815	522	0	23	1300	212	409	
154403	94	202	122	81	86	18	11	4	23650	159	703	815	491	1	33	1267	222	392	
154344	95	195	123	73	77	19	11	4	23723	159	710	822	212	0	23	1298	213	380	
154278	91	198	125	65	75	20	11	5	23787	159	719	838	334	2	22	1225	204	381	
154216	96	183	115	80	68	21	12	5	23854	160	723	875	330	2	16	1174	196	379	
154151	100	175	119	66	54	21	13	4	23940	161	729	875	680	3	27	1165	195	353	
154113	90	167	108	68	55	20	12	3	24003	162	732	854	525	1	19	1168	182	338	
154070	73	169	101	65	59	16	10	4	24063	163	740	862	513	1	19	1130	175	318	
154019	75	158	106	70	62	16	10	4	24105	164	744	828	211	0	18	1135	186	311	
