S	E	I1	I2	I3	I4	I5_h	I6_h	R_h	R	D1	D2	H	T	P1	P2	Q	QT	NQ
166818	621	1211	633	358	409	70	43	7	9037	38	288	826	640	22	121	4909	1042	2303	
166514	542	1214	649	370	411	72	44	5	9375	41	296	855	556	11	112	5050	1055	2247	
166085	571	1233	690	364	423	71	44	7	9700	43	302	831	661	23	138	5216	1104	2292	
165665	603	1242	705	370	400	74	42	5	10073	46	308	827	504	18	126	5394	1118	2318	
165268	622	1231	734	378	393	69	44	5	10425	52	312	850	581	15	103	5438	1086	2385	
164837	630	1275	717	390	400	70	49	7	10788	53	317	852	681	10	127	5311	1074	2457	
164356	659	1315	737	389	425	70	48	7	11147	56	324	861	570	27	125	5534	1102	2541	
164019	637	1267	760	387	447	78	49	8	11498	58	325	861	517	14	110	5606	1143	2482	
163716	553	1257	770	401	440	82	49	9	11864	61	331	868	560	16	139	5755	1165	2387	
163267	560	1315	779	401	446	84	48	14	12221	61	337	811	548	11	133	5888	1203	2430	
162835	622	1273	797	430	448	84	47	15	12575	65	342	841	624	18	136	5897	1215	2486	
162401	637	1294	799	424	453	89	53	15	12956	66	346	814	561	25	115	5912	1206	2543	
161969	651	1301	796	442	452	91	57	15	13342	66	351	834	679	22	117	5898	1178	2612	
161487	688	1324	837	435	421	99	60	15	13741	69	357	855	558	21	138	5914	1161	2703	
161151	659	1257	815	431	445	95	63	15	14170	72	360	869	512	11	127	6075	1144	2621	
160863	591	1204	800	408	426	93	64	16	14630	74	364	873	626	18	129	6135	1120	2466	
160398	616	1267	791	408	406	92	60	20	15028	77	370	874	670	21	151	6210	1134	2506	
159964	624	1312	771	420	407	98	64	18	15402	81	372	876	520	16	100	6148	1115	2581	
159538	612	1332	780	409	421	95	63	19	15806	82	376	858	562	10	135	6187	1123	2589	
159102	637	1331	810	410	438	96	61	20	16163	85	380	870	549	15	127	6117	1139	2644	
158648	646	1352	803	417	436	102	61	18	16576	88	386	866	631	8	144	6150	1175	2642	
158324	599	1263	830	425	436	97	65	16	16996	89	393	867	507	12	108	6172	1163	2552	
158018	544	1186	827	434	432	99	60	18	17418	95	402	836	556	17	139	6268	1176	2406	
157601	562	1227	792	415	424	108	53	19	17824	99	409	889	559	14	156	6341	1235	2346	
157166	628	1200	791	412	400	107	51	17	18246	103	412	889	652	10	125	6363	1225	2364	
156791	612	1215	785	407	394	102	51	18	18629	107	422	846	718	20	104	6248	1185	2381	
156407	596	1223	791	390	412	100	50	19	19010	109	426	863	618	12	97	6085	1145	2417	
155993	608	1256	786	395	408	103	52	18	19370	110	434	861	607	21	125	6254	1181	2427	
155661	577	1214	800	406	396	106	52	21	19746	113	441	894	675	9	114	6142	1164	2387	
155368	512	1204	779	400	388	102	49	18	20150	117	446	855	674	11	125	6141	1136	2298	
154958	546	1217	773	405	381	92	45	21	20526	122	447	826	628	16	121	6027	1126	2333	
154570	582	1165	767	423	396	101	43	20	20884	126	456	866	641	11	100	6048	1140	2337	
154172	598	1169	747	421	388	105	43	19	21279	129	463	833	646	14	119	5850	1093	2378	
153800	568	1190	764	413	372	101	41	21	21667	130	466	832	558	10	117	5522	1036	2413	
153404	559	1204	757	411	389	96	35	23	22047	135	473	811	673	15	105	5430	1019	2432	
153131	502	1162	747	414	384	95	31	24	22429	139	475	856	256	10	102	5531	1019	2316	
152869	451	1129	730	381	392	99	29	20	22813	142	478	826	528	14	109	5680	1021	2190	
152492	477	1115	737	383	383	96	26	18	23179	145	482	842	686	13	142	5690	1050	2167	
152115	493	1128	726	373	403	94	26	18	23525	147	485	847	660	20	113	5714	1077	2166	
151807	496	1058	730	390	383	91	29	15	23896	149	489	867	559	9	108	5552	1068	2109	
151550	482	989	697	386	380	85	32	14	24279	149	490	858	514	11	106	5438	1025	2026	
151285	440	967	708	372	371	81	32	16	24614	150	497	829	653	12	112	5427	1025	1946	
151043	404	917	703	355	348	78	35	15	24980	151	504	845	501	9	109	5412	991	1849	
150807	372	907	651	335	348	79	35	15	25323	153	508	855	593	5	85	5318	956	1771	
150601	357	842	617	329	323	79	38	16	25662	153	516	871	609	12	102	5313	918	1667	
150404	316	791	591	316	328	69	37	17	25982	156	526	845	557	6	86	5242	865	1583	
150185	300	782	564	292	316	65	35	17	26286	158	533	839	656	13	94	5196	844	1510	
149990	307	734	528	285	297	63	36	16	26580	161	536	851	512	13	73	4904	806	1444	
149797	298	696	491	293	283	60	35	14	26863	164	539	867	654	9	91	4752	779	1377	
149604	305	664	472	277	271	64	35	13	27116	166	546	873	550	7	66	4641	763	1325	
149429	297	622	440	281	255	66	35	14	27375	169	550	868	534	9	68	4501	718	1278	
149241	288	604	434	271	239	64	38	15	27611	170	558	908	621	10	90	4460	743	1195	
149059	278	599	419	263	230	66	37	16	27829	170	567	881	659	8	59	4244	713	1179	
148900	258	585	397	258	203	59	36	12	28080	172	573	855	612	8	73	4149	700	1096	
148727	253	589	386	236	204	57	35	8	28288	174	576	846	566	2	63	3896	692	1068	
148561	247	555	389	226	198	58	31	12	28500	175	581	845	656	6	61	3748	620	1084	
148450	224	513	367	221	197	58	30	11	28698	176	588	869	492	8	60	3545	596	1014	
148335	186	506	347	207	194	56	24	10	28895	181	592	849	520	1	48	3394	562	958	
148171	205	499	318	198	189	51	22	11	29092	182	595	869	635	12	56	3194	539	943	
148033	213	466	305	200	189	52	25	11	29259	182	598	895	615	6	48	3094	519	931	
147887	216	453	311	180	189	52	22	12	29422	183	606	851	653	12	59	2997	513	910	
147741	193	469	295	178	195	51	18	11	29587	186	609	849	500	5	55	2758	478	921	
147601	200	467	284	184	176	47	18	9	29744	187	616	874	516	4	54	2669	486	890	
147487	191	415	315	167	162	47	18	10	29907	188	626	876	534	5	37	2539	445	870	
147392	171	408	307	147	162	45	21	10	30048	188	634	871	701	4	55	2482	438	823	
147247	193	411	273	146	154	47	22	9	30205	188	638	905	665	10	48	2485	429	817	
147117	188	425	256	144	138	42	23	8	30358	188	646	897	547	9	36	2377	402	814	
146997	181	400	266	143	144	40	21	10	30490	189	652	916	549	6	34	2350	392	803	
146888	173	380	259	137	143	38	21	10	30639	190	655	941	533	3	33	2233	370	781	
146767	177	374	255	131	128	36	20	8	30780	192	665	939	648	5	50	2223	345	776	
146660	168	345	270	132	122	33	19	8	30913	193	670	854	520	7	38	2154	340	749	
146580	144	332	260	130	113	36	20	8	31042	193	675	864	356	5	34	2054	321	714	
146470	136	342	262	119	121	35	21	6	31146	194	681	835	564	6	44	2032	336	700	
146366	144	321	246	127	118	34	17	6	31271	196	687	846	525	4	37	1980	343	664	
146249	156	325	235	123	118	35	17	5	31384	197	689	904	232	5	26	1869	337	672	
146147	151	326	222	112	110	33	16	5	31516	198	697	903	547	1	40	1793	321	649	
146036	147	338	210	108	111	33	15	4	31627	200	704	869	487	1	28	1732	298	664	
145965	133	316	199	103	126	35	14	4	31728	202	708	845	541	4	27	1708	288	638	
145882	128	301	192	97	119	37	13	4	31845	203	712	825	649	6	38	1698	287	600	
145785	139	309	164	97	103	35	10	6	31967	203	715	845	517	1	41	1643	290	567	
145699	131	307	169	98	101	34	13	5	32053	203	720	850	535	5	23	1586	276	577	
145616	131	299	168	103	84	37	18	4	32143	203	727	865	328	1	30	1580	263	577	
145522	127	294	176	106	83	34	20	3	32230	204	734	875	660	6	31	1487	251	589	
145432	125	281	177	104	99	33	19	4	32317	205	737	894	247	1	30	1462	260	578	
145369	113	264	178	98	103	32	16	6	32409	205	740	915	529	4	25	1439	244	560	
145296	114	244	179	99	101	31	15	6	32497	205	746	929	541	5	26	1394	248	535	
145219	112	238	180	98	94	29	18	6	32584	205	750	909	196	3	29	1422	258	511	
