S	E	I1	I2	I3	I4	I5_h	I6_h	R_h	R	D1	D2	H	T	P1	P2	Q	QT	NQ
172908	406	711	339	194	230	36	23	7	4479	31	169	883	649	9	71	2307	515	1424	
172611	427	770	354	206	222	33	23	8	4671	33	175	846	635	11	72	2385	533	1502	
172299	414	866	375	223	210	34	25	9	4862	33	183	829	658	13	66	2534	562	1585	
172049	406	861	418	248	235	34	26	7	5029	33	187	820	504	9	57	2619	563	1665	
171795	402	870	454	252	245	39	27	7	5215	34	193	870	509	12	76	2833	593	1696	
171472	430	885	468	282	244	39	23	8	5445	38	199	846	627	14	92	3070	631	1740	
171145	469	886	476	283	275	39	23	7	5684	40	206	860	581	16	75	3202	648	1803	
170781	506	909	486	309	287	47	23	7	5925	42	211	872	663	14	98	3357	704	1863	
170382	555	976	493	307	291	48	21	9	6194	44	213	867	560	8	90	3459	727	1964	
169970	566	1081	513	309	277	46	17	9	6474	49	222	828	665	15	85	3566	723	2086	
169705	526	1042	558	311	315	48	16	8	6729	49	226	831	632	16	93	3723	755	2061	
169397	502	1045	565	327	348	52	18	7	6990	50	232	826	567	10	90	3801	826	2031	
169013	532	1064	578	320	353	51	20	5	7309	50	238	803	672	13	131	4029	842	2076	
168612	560	1085	617	330	358	53	22	5	7599	50	242	799	489	8	94	4284	856	2169	
168155	614	1156	633	344	351	59	20	6	7896	52	247	799	657	16	107	4382	890	2287	
167691	645	1223	663	340	361	64	24	6	8209	52	255	817	533	16	92	4432	909	2411	
167287	658	1255	701	341	340	66	27	8	8534	53	263	861	633	16	112	4648	922	2466	
166938	616	1226	721	382	342	66	26	10	8881	54	271	851	680	17	95	4734	930	2449	
166645	530	1205	756	369	368	67	29	11	9224	54	275	852	573	13	118	4858	982	2342	
166214	569	1209	757	385	356	71	32	13	9592	55	280	856	674	21	159	5147	1034	2345	
165782	611	1198	757	400	361	72	33	14	9961	56	288	819	654	11	114	5276	1077	2355	
165383	596	1246	734	388	379	75	34	14	10333	56	295	847	496	13	120	5437	1126	2326	
164945	630	1254	742	403	388	75	35	11	10695	57	298	867	512	15	102	5357	1120	2407	
164483	687	1274	765	370	388	77	34	11	11082	58	304	881	593	22	132	5557	1147	2448	
164179	618	1248	769	378	417	76	34	11	11436	60	307	926	506	20	104	5608	1146	2394	
163896	514	1247	752	381	430	72	40	9	11819	60	313	958	523	15	112	5780	1125	2311	
163479	520	1271	747	386	443	80	42	9	12170	62	324	932	583	12	143	5843	1178	2311	
163060	589	1232	730	398	418	85	47	8	12573	64	329	933	675	18	114	5890	1177	2322	
162658	622	1203	743	394	422	83	46	8	12953	67	334	890	516	22	106	5846	1140	2373	
162202	653	1254	727	384	427	90	44	7	13337	68	340	873	581	11	119	5701	1166	2413	
161791	646	1291	725	376	420	97	48	8	13721	69	341	898	580	19	127	5752	1151	2452	
161492	582	1259	755	373	436	102	47	10	14058	74	345	906	556	14	116	5797	1148	2406	
161172	528	1240	745	379	424	103	52	10	14454	76	350	884	570	15	119	5893	1141	2330	
160746	548	1254	736	405	404	110	53	9	14837	77	354	884	585	23	142	5841	1166	2344	
160321	592	1232	752	416	399	110	47	12	15211	82	359	851	669	22	130	5962	1189	2359	
159928	615	1211	756	434	413	109	47	11	15562	84	363	845	502	15	108	5937	1191	2394	
159500	615	1246	779	449	404	102	45	14	15924	87	368	873	625	11	130	5795	1177	2463	
159041	647	1309	762	440	402	98	43	17	16314	89	371	843	639	22	127	5934	1189	2512	
158773	586	1237	758	425	417	99	48	15	16710	92	373	850	661	9	113	6003	1185	2385	
158492	491	1216	779	383	420	95	49	15	17118	93	382	819	541	17	121	6017	1164	2269	
158080	513	1227	734	405	420	96	48	17	17507	98	388	805	527	12	136	6016	1178	2265	
157680	561	1227	701	376	415	91	49	18	17925	102	388	819	581	23	115	6000	1139	2281	
157304	579	1198	741	382	406	96	46	17	18264	107	393	807	694	17	128	6028	1126	2322	
156900	577	1209	759	389	382	96	46	17	18654	109	395	803	540	8	126	5892	1109	2349	
156477	631	1187	773	374	398	97	45	16	19026	111	398	802	611	9	111	5808	1069	2436	
156206	555	1167	764	383	398	92	47	15	19390	114	402	802	616	8	113	5806	1082	2324	
155945	466	1167	734	376	391	88	51	15	19781	114	405	807	560	14	116	5802	1089	2184	
155585	471	1141	736	375	413	86	48	17	20128	121	412	818	576	21	145	5727	1101	2169	
155217	522	1092	724	346	411	92	51	17	20518	126	417	818	578	14	112	5786	1090	2148	
154860	530	1084	710	361	407	96	49	16	20866	130	424	802	554	16	123	5772	1090	2147	
154496	534	1080	713	356	406	86	47	18	21235	132	430	783	596	8	112	5707	1066	2156	
154115	550	1113	688	363	392	85	47	15	21596	136	433	806	552	21	114	5703	1093	2145	
153864	493	1078	662	370	374	89	44	17	21963	137	442	833	556	11	89	5570	1006	2104	
153607	421	1058	659	379	369	92	46	18	22299	138	447	873	647	13	125	5621	1044	1980	
153264	450	1039	631	399	331	99	45	22	22660	139	454	837	349	7	141	5718	1045	1949	
152886	507	1034	665	368	332	97	44	22	22974	142	462	819	667	12	103	5738	1054	1993	
152565	512	1026	659	375	332	95	47	21	23292	144	465	818	519	8	88	5625	1044	2002	
152237	490	1048	641	356	320	99	46	20	23659	146	471	852	586	13	91	5365	988	2012	
151857	548	1035	661	377	326	102	43	22	23942	147	473	854	519	10	86	5180	981	2111	
151633	492	990	662	366	337	104	40	22	24261	149	477	869	509	14	102	5133	961	2030	
151403	415	965	671	359	341	98	42	19	24586	153	481	875	548	14	88	5077	942	1949	
151088	415	961	644	369	336	99	43	17	24925	154	482	870	557	13	129	5103	962	1905	
150745	443	988	633	357	323	92	45	16	25251	156	484	863	563	7	108	5278	981	1900	
150432	475	960	612	350	307	84	45	17	25603	159	489	876	550	8	90	5148	936	1897	
150081	488	1000	615	340	289	87	45	17	25917	160	494	871	539	6	97	4888	893	1971	
149796	465	982	621	349	297	74	46	16	26227	163	497	882	595	13	78	4828	877	1957	
149574	386	995	603	335	293	77	44	19	26541	164	502	872	557	7	95	4892	879	1854	
149341	359	938	620	336	295	80	39	20	26831	166	508	866	531	15	82	4850	853	1814	
149010	394	932	637	323	284	76	38	23	27133	168	515	847	547	12	113	4947	889	1795	
148700	437	906	639	313	300	73	38	20	27418	171	518	855	624	17	80	4815	873	1833	
148390	460	907	626	312	305	72	36	21	27706	173	525	851	560	2	103	4867	907	1811	
148093	444	930	627	297	311	75	41	22	27991	174	528	847	550	8	86	4606	886	1839	
147779	443	968	619	294	315	78	40	21	28265	176	535	860	565	10	99	4502	898	1859	
147551	413	904	627	301	306	80	42	21	28569	179	540	890	540	8	81	4516	883	1790	
147320	387	869	617	300	303	79	40	19	28872	182	545	884	559	14	96	4532	869	1726	
147007	421	870	566	285	301	77	41	17	29212	184	552	897	655	9	109	4680	865	1696	
146713	447	841	590	300	279	75	40	15	29490	185	558	902	678	13	90	4696	860	1712	
146413	451	844	600	308	296	75	36	13	29744	188	565	929	641	10	77	4656	831	1779	
146127	442	879	583	290	285	75	37	12	30043	191	569	908	518	8	89	4472	792	1799	
145815	434	924	569	287	268	74	36	10	30349	191	576	894	572	16	83	4512	780	1812	
145565	427	886	538	293	292	71	36	10	30638	194	583	900	633	7	72	4402	755	1788	
145322	400	875	518	296	289	64	36	10	30941	195	587	903	697	15	112	4454	795	1683	
145031	416	902	511	282	296	58	37	10	31204	197	589	901	625	17	99	4363	800	1702	
144748	425	904	519	283	292	63	35	9	31462	201	592	879	556	5	92	4341	821	1700	
144482	422	887	518	284	266	65	37	9	31762	201	600	840	617	12	77	4264	791	1688	
144212	409	900	529	285	262	66	36	10	32016	203	605	841	643	11	83	4175	780	1707	
143900	431	905	534	292	263	70	36	11	32272	205	614	883	544	9	78	4100	741	1790	
143664	401	899	539	291	271	72	36	12	32521	208	619	886	569	11	99	4214	784	1725	
143418	363	902	556	287	270	73	35	10	32782	210	627	880	506	4	91	4202	779	1707	
143108	394	889	559	287	288	76	32	10	33044	214	632	862	650	8	83	4180	806	1719	
142807	437	862	581	295	268	70	33	7	33315	215	643	911	657	5	84	4281	789	1757	
142536	433	850	591	296	261	65	36	7	33596	216	646	876	643	10	79	4139	730	1802	
142234	409	903	574	301	268	65	31	9	33866	219	654	905	327	11	85	4076	743	1808	
141912	438	874	574	303	285	62	31	8	34164	220	662	857	519	11	75	3966	733	1834	
141690	401	839	613	303	280	62	33	9	34414	222	667	823	523	8	96	4089	767	1764	
141463	349	854	612	306	282	61	35	10	34668	223	670	814	639	9	85	4068	767	1732	
141182	352	877	586	305	279	62	36	9	34948	224	673	834	667	17	89	4158	803	1694	
140900	380	852	567	307	273	59	37	9	35243	227	679	856	604	9	80	4042	768	1707	
140643	406	796	553	310	272	61	37	9	35535	227	684	843	657	16	96	4031	743	1692	
140376	424	782	532	315	272	63	38	11	35801	228	691	864	604	6	89	4016	724	1702	
140122	417	775	545	299	256	64	43	12	36073	228	699	882	529	13	92	4068	738	1661	
139917	384	768	526	282	262	62	41	13	36344	231	703	876	609	18	79	4072	715	1610	
139732	349	736	509	281	267	63	38	13	36600	233	712	819	528	5	76	4055	719	1524	
139501	355	734	500	269	267	63	37	15	36839	236	717	819	682	8	92	4132	749	1476	
139251	368	764	477	241	255	62	35	16	37107	238	719	791	602	8	80	3996	724	1478	
139024	350	784	465	236	246	58	33	15	37363	240	719	822	558	6	67	3895	704	1468	
138774	344	771	470	254	253	50	36	14	37599	242	726	822	355	14	70	3776	672	1506	
138569	332	748	476	244	235	51	32	19	37848	243	736	840	660	13	70	3739	660	1458	
138367	310	719	471	252	244	53	33	19	38083	243	739	872	561	10	58	3599	650	1432	
138195	307	654	476	250	232	52	33	16	38330	243	745	873	625	9	79	3544	620	1384	
137979	292	681	461	247	219	55	31	16	38552	247	753	885	675	8	86	3457	648	1338	
137764	318	649	441	224	234	57	34	14	38786	248	764	881	618	9	65	3423	630	1327	
137536	321	658	437	225	225	59	30	14	39004	255	769	869	642	6	88	3437	637	1318	
137312	320	678	436	227	221	60	31	13	39205	256	774	857	326	5	60	3333	634	1339	
137123	311	663	425	213	224	56	35	12	39436	256	779	837	713	7	74	3308	606	1321	
136955	284	636	425	207	230	50	34	12	39658	259	783	885	509	3	64	3343	585	1281	
136791	258	630	432	204	228	50	33	12	39850	261	784	880	543	4	76	3319	583	1252	
136584	273	629	405	213	233	47	29	13	40052	265	790	859	674	12	75	3302	601	1228	
136386	279	616	403	204	221	49	24	14	40271	269	797	837	666	9	64	3324	590	1206	
136192	289	612	394	202	217	51	26	13	40464	271	802	846	641	8	60	3237	589	1202	
136007	283	600	371	213	223	54	25	13	40664	271	809	831	609	5	60	3127	579	1190	
135828	296	572	363	192	224	52	24	12	40885	272	813	861	561	8	62	3087	536	1187	
135674	291	537	359	194	228	50	23	11	41072	276	818	841	608	9	70	3039	543	1139	
135545	253	549	335	189	210	48	23	11	41268	277	825	863	544	9	74	3123	557	1050	
135360	247	558	347	179	196	47	23	10	41454	278	834	839	309	4	45	3025	517	1080	
135202	258	536	375	164	181	49	23	9	41615	280	841	855	644	3	44	2979	487	1099	
135028	265	513	388	174	178	47	23	8	41777	282	850	897	659	8	42	2821	477	1111	
134863	264	524	367	171	175	42	24	7	41960	282	854	901	565	6	51	2682	461	1106	
134705	255	522	347	157	182	44	25	7	42148	284	857	909	668	4	48	2577	450	1082	
134599	220	507	320	160	169	45	26	7	42335	285	860	874	495	8	49	2531	424	1023	
134473	201	482	324	167	161	42	25	9	42498	287	864	846	616	4	58	2541	431	971	
134319	212	461	321	163	159	42	25	8	42664	289	870	878	546	6	60	2518	418	965	
134158	215	471	306	158	169	42	24	8	42816	291	875	885	673	5	57	2425	416	969	
134006	217	467	309	161	170	42	24	8	42954	291	884	910	554	2	60	2320	434	956	
133852	230	447	316	168	169	39	25	8	43098	292	889	870	513	9	42	2297	421	973	
133711	220	444	298	171	173	37	24	8	43260	293	894	862	528	5	56	2377	428	939	
133619	204	411	304	161	161	37	23	10	43408	294	901	851	492	2	44	2425	419	882	
133519	173	419	287	144	162	35	17	9	43562	299	907	831	642	6	43	2423	401	836	
133377	189	413	274	147	143	36	17	9	43717	299	912	836	644	4	38	2404	379	840	
133225	208	424	277	133	131	36	16	10	43858	299	916	800	548	2	28	2312	342	883	
133085	215	421	263	116	130	40	16	9	44016	300	922	828	511	5	38	2180	334	867	
132951	212	443	239	117	119	40	17	9	44156	302	928	827	692	4	42	2111	328	859	
132819	208	432	255	123	131	40	12	12	44264	303	934	835	643	1	35	2005	325	876	
132722	186	403	273	130	144	35	13	11	44370	303	943	860	502	5	44	1916	333	851	
132633	163	382	289	117	138	34	11	9	44505	307	945	857	643	6	45	1941	346	788	
132516	167	362	284	118	131	36	10	9	44638	308	954	847	630	8	47	1882	361	747	
132410	157	357	281	122	134	34	13	9	44750	308	958	900	633	7	36	1846	360	738	
132287	158	356	266	128	129	36	13	8	44883	308	961	880	633	8	36	1783	348	738	
132175	172	337	274	118	118	34	12	8	45006	311	968	868	623	6	35	1758	339	726	
132073	181	318	258	106	118	34	11	10	45135	312	977	844	544	5	35	1792	319	707	
132001	152	318	250	108	113	34	12	7	45243	312	983	855	518	2	37	1766	320	667	
131913	145	310	239	112	110	33	14	3	45353	312	989	877	587	0	34	1703	325	638	
131829	141	304	227	106	99	32	13	6	45473	313	990	860	678	2	29	1701	311	611	
131724	145	306	221	107	95	32	12	6	45574	314	997	881	647	2	20	1587	284	634	
131633	131	314	221	103	95	33	13	6	45670	314	1000	874	642	6	20	1497	279	631	
131536	137	292	222	106	107	32	14	4	45766	315	1002	904	544	5	31	1404	269	641	
131455	139	270	217	115	93	29	11	4	45873	318	1009	902	212	1	31	1392	252	622	
131384	125	273	197	115	84	24	11	3	45986	319	1012	877	514	3	34	1390	237	592	
131307	104	272	197	105	94	21	10	4	46078	320	1021	857	577	3	35	1378	257	546	
131215	120	254	187	96	104	20	10	3	46179	320	1025	871	529	6	29	1377	252	539	
131127	124	255	184	89	96	19	9	4	46277	320	1029	866	518	4	34	1373	254	522	
131050	126	246	176	88	89	20	8	4	46371	321	1034	898	613	1	34	1373	244	509	
130969	116	259	160	97	82	20	10	4	46454	321	1041	861	562	3	27	1387	242	502	
130888	112	269	150	89	95	19	12	3	46529	321	1046	866	349	2	17	1419	250	496	
130838	100	247	147	94	92	17	13	4	46609	321	1051	864	225	3	26	1438	257	453	
130782	90	231	167	79	80	18	13	4	46689	322	1058	847	240	2	24	1463	253	425	
130715	97	213	160	73	80	17	12	4	46777	323	1062	862	526	4	20	1374	229	423	
130653	101	198	148	72	72	16	11	5	46865	324	1068	859	576	2	20	1321	203	415	
130592	101	197	141	61	73	17	11	4	46942	324	1070	841	526	2	23	1270	199	402	
130537	88	207	120	55	79	15	10	3	47021	325	1073	828	607	6	21	1194	191	383	
130477	79	215	117	55	67	14	10	3	47091	325	1080	833	501	3	22	1106	170	387	
130440	74	186	117	60	69	15	10	3	47149	325	1085	818	220	0	12	1062	152	379	
