S	E	I1	I2	I3	I4	I5_h	I6_h	R_h	R	D1	D2	H	T	P1	P2	Q	QT	NQ
162384	755	1454	872	466	438	75	39	10	12648	62	330	866	529	15	140	6169	1234	2865	
161887	787	1438	872	480	442	67	42	11	13107	64	336	842	540	26	120	6165	1222	2906	
161383	780	1498	870	475	439	70	42	11	13558	65	342	844	533	17	156	6394	1273	2901	
160996	703	1482	865	468	460	72	42	12	14008	69	356	845	563	15	133	6472	1273	2819	
160630	624	1471	854	490	475	80	43	10	14422	70	364	865	634	10	137	6605	1327	2710	
160149	665	1452	863	474	492	81	43	9	14865	72	368	818	632	13	177	6776	1368	2702	
159632	732	1439	849	486	473	92	44	9	15331	73	373	850	649	16	146	6906	1364	2751	
159138	747	1469	887	462	490	92	39	13	15741	79	376	859	658	19	133	6977	1373	2813	
158651	759	1460	891	498	480	92	38	15	16189	81	379	880	563	21	154	7058	1384	2834	
158117	772	1523	890	510	470	90	43	17	16635	85	381	902	643	18	142	7082	1393	2905	
157757	710	1493	870	533	463	94	40	14	17086	88	385	880	562	16	127	7066	1401	2802	
157454	619	1421	860	540	460	90	39	12	17556	92	390	860	681	14	140	7129	1383	2646	
156973	634	1459	816	528	476	89	37	13	18017	94	397	861	566	16	173	7203	1414	2625	
156493	652	1478	844	520	465	91	37	12	18445	95	401	849	554	20	145	7323	1417	2670	
156003	689	1464	870	514	466	92	35	12	18886	96	406	854	546	13	137	7342	1428	2702	
155523	705	1478	887	492	469	91	34	11	19334	98	411	845	677	14	141	7186	1408	2748	
155080	702	1458	888	477	487	94	39	12	19781	98	417	881	679	17	151	7175	1413	2732	
154769	595	1440	860	482	488	106	40	14	20216	99	424	874	544	19	131	7215	1385	2626	
154428	537	1350	889	488	484	108	37	13	20668	103	428	850	665	11	152	7151	1396	2497	
154003	596	1283	896	470	478	110	38	17	21105	105	432	846	532	23	155	7141	1401	2470	
153590	620	1226	900	447	496	108	39	14	21547	110	436	842	552	12	133	7197	1397	2439	
153171	629	1241	877	437	461	104	36	14	22009	113	441	862	573	26	140	7152	1379	2406	
152787	630	1248	845	430	446	107	35	15	22430	115	445	865	664	18	121	6881	1338	2403	
152361	644	1270	824	410	449	110	34	14	22851	117	449	890	549	19	94	6681	1245	2496	
152085	581	1218	785	392	445	115	36	12	23292	118	454	889	525	12	100	6629	1204	2368	
151826	482	1201	790	375	426	115	38	12	23689	119	460	891	565	16	124	6518	1194	2233	
151447	483	1168	792	388	422	118	40	11	24079	120	465	876	595	14	130	6416	1168	2243	
151075	534	1119	775	370	423	116	40	13	24478	122	468	846	609	13	145	6439	1180	2197	
150734	568	1073	729	350	416	113	44	12	24899	124	471	860	703	13	116	6271	1117	2176	
150402	561	1071	726	368	403	108	45	13	25233	125	478	834	532	12	119	6090	1098	2184	
150033	546	1117	699	392	398	107	38	19	25570	130	484	831	559	10	95	5824	1068	2229	
149789	480	1068	686	392	404	102	38	17	25935	133	489	849	660	14	125	5751	1052	2118	
149540	432	987	696	388	410	99	38	19	26293	135	496	831	546	11	103	5712	1059	1991	
149204	457	956	671	382	401	93	34	23	26671	138	503	813	715	13	128	5789	1061	1933	
148913	448	960	683	351	370	89	42	21	27012	139	505	813	545	9	114	5805	1045	1898	
148614	428	966	666	322	381	86	50	18	27351	139	512	816	554	10	91	5645	994	1905	
148295	466	966	637	329	351	83	45	17	27685	142	517	794	573	12	90	5509	967	1910	
147999	464	958	614	320	342	78	44	18	28022	146	528	781	515	10	75	5228	895	1925	
147791	400	917	619	322	321	84	49	17	28334	146	533	779	543	8	101	5167	890	1822	
147562	365	900	584	304	308	82	48	15	28680	149	536	802	502	15	111	5123	886	1705	
147313	378	843	590	292	320	78	46	14	28963	153	543	819	549	13	108	5151	914	1633	
147032	401	824	590	288	308	76	48	13	29249	156	548	850	534	6	83	4921	859	1676	
146764	392	842	585	288	305	71	48	12	29513	157	556	853	535	10	89	4772	849	1682	
146500	394	827	572	278	320	73	48	12	29788	158	563	851	512	8	73	4547	819	1693	
146202	401	853	543	260	299	71	50	11	30114	160	569	857	559	15	93	4392	818	1659	
145979	403	802	535	273	311	71	47	15	30360	163	574	851	520	11	75	4326	824	1618	
145799	345	785	524	264	286	63	45	14	30657	167	584	834	514	7	85	4241	812	1500	
145568	325	781	526	264	267	60	43	16	30924	169	590	838	242	9	84	4277	809	1457	
145346	326	763	515	248	270	60	42	18	31178	172	595	838	240	4	51	4107	743	1481	
145105	336	758	508	246	265	62	39	17	31425	175	597	837	553	12	78	3859	718	1496	
144874	345	725	500	246	265	58	37	19	31684	178	602	838	626	9	71	3710	688	1488	
144635	360	700	517	253	274	61	34	19	31892	181	607	889	668	10	101	3820	738	1461	
144471	311	693	465	256	260	57	37	15	32170	181	617	857	548	7	82	3828	721	1358	
144294	293	661	451	246	253	59	37	16	32418	181	624	887	518	4	77	3871	709	1291	
144084	292	666	441	227	239	56	37	14	32668	182	627	908	697	5	75	3788	678	1280	
143856	313	657	431	234	236	57	33	15	32880	185	636	868	567	4	57	3699	672	1289	
143674	302	644	421	224	230	60	32	17	33100	187	642	855	528	6	66	3599	650	1263	
143463	309	643	428	214	223	61	30	17	33308	190	647	854	499	6	67	3450	636	1272	
143264	312	631	430	199	220	56	29	15	33529	194	654	861	537	10	56	3462	606	1271	
143121	280	597	426	197	208	57	27	15	33747	196	662	875	491	9	49	3423	573	1219	
142979	249	564	417	213	214	54	30	12	33933	197	671	819	666	7	68	3359	588	1153	
142804	250	567	384	208	201	68	25	12	34138	202	674	841	529	10	69	3187	580	1123	
142628	260	551	377	205	203	72	22	12	34320	203	680	851	681	14	61	3061	569	1121	
142477	258	498	391	196	203	74	21	9	34513	204	689	858	503	10	60	2991	548	1093	
142322	236	503	384	182	185	75	19	9	34713	207	698	856	511	13	56	2922	515	1069	
142162	236	509	360	167	182	71	19	9	34909	208	701	878	517	9	48	2891	500	1044	
142022	234	469	352	171	199	63	23	8	35074	208	710	890	600	4	48	2815	513	998	
141920	206	441	352	164	195	62	22	9	35242	209	711	876	678	3	64	2761	510	932	
141781	195	457	334	156	174	66	21	10	35411	210	718	899	610	9	50	2771	505	898	
141662	191	436	308	164	159	66	20	10	35583	212	722	873	232	3	42	2730	479	865	
141516	190	440	297	154	147	54	19	12	35764	212	728	849	255	2	44	2603	430	871	
141411	175	411	298	169	131	55	19	12	35907	212	733	822	524	3	46	2513	424	834	
141278	194	389	296	165	124	51	19	9	36059	213	736	830	539	3	44	2400	385	853	
141178	194	354	296	152	124	47	20	7	36204	215	742	851	547	4	40	2337	370	817	
141089	162	342	275	156	120	43	21	6	36354	216	749	852	524	8	50	2302	389	730	
140983	157	355	251	133	117	37	22	7	36504	216	751	838	503	2	36	2261	365	707	
140881	157	338	256	128	110	36	21	8	36626	218	754	837	222	1	30	2218	360	686	
140787	145	343	242	122	120	33	17	11	36737	219	757	851	522	2	35	2069	357	665	
140696	144	313	245	121	115	32	17	11	36853	220	766	829	207	2	27	1996	341	646	
140583	151	313	239	104	111	29	16	9	36986	221	771	841	219	1	26	1894	313	650	
140501	136	304	223	108	113	30	17	9	37094	221	777	836	567	5	29	1827	293	638	
140426	118	281	220	104	114	28	16	7	37211	223	785	816	517	2	29	1738	276	605	
140316	122	304	215	90	104	25	18	7	37318	223	791	807	545	2	48	1745	300	578	
140220	144	284	190	93	103	29	21	7	37422	224	796	806	647	4	21	1663	282	582	
140142	137	275	186	110	97	29	21	5	37505	225	801	815	497	4	32	1557	295	560	
140054	115	303	180	100	102	26	17	5	37594	228	809	827	228	2	29	1482	279	564	
139975	107	283	183	115	99	26	16	5	37686	228	810	842	547	7	32	1476	287	542	
139912	102	254	166	127	98	25	13	6	37787	231	812	851	517	2	30	1449	282	503	
139856	90	242	150	125	98	27	13	6	37876	232	818	897	516	1	37	1484	306	439	
139772	105	224	148	112	95	26	13	6	37968	233	831	881	234	2	34	1499	301	422	
139703	109	213	143	112	88	26	12	8	38049	233	837	888	214	2	23	1523	287	416	
139629	109	218	148	99	72	29	13	8	38136	233	839	882	501	8	16	1472	259	429	
139565	107	208	141	80	85	31	13	7	38222	233	841	853	646	2	21	1346	238	427	
139501	98	219	134	75	80	30	12	6	38299	234	845	865	536	2	30	1398	250	398	
139447	86	208	141	75	79	33	12	6	38358	234	854	834	533	4	19	1298	226	408	
139397	91	186	128	79	77	31	14	6	38434	234	856	837	218	2	24	1317	230	376	
139339	97	183	125	68	70	31	16	6	38499	234	865	842	566	2	19	1238	222	368	
139289	77	191	114	71	70	30	17	4	38565	234	871	833	560	3	14	1165	199	371	
139238	80	178	117	67	65	29	16	6	38627	234	876	863	495	2	22	1080	189	363	
139179	76	173	122	65	61	29	14	7	38690	235	882	859	533	0	12	978	174	366	
139106	73	188	117	61	58	29	10	10	38753	236	892	864	206	0	16	943	163	373	
139051	79	175	111	62	59	29	8	9	38809	238	903	872	520	1	18	969	172	351	
139017	78	163	103	65	57	26	8	7	38868	238	903	924	535	2	27	959	171	329	
138974	66	160	110	58	65	23	6	8	38913	239	911	886	556	1	14	905	156	332	
138924	66	161	103	56	53	23	7	7	38977	240	916	891	236	3	22	932	168	301	
138865	79	153	102	54	51	21	5	7	39036	241	919	869	507	4	17	843	163	302	
138817	70	150	108	57	50	20	4	6	39084	242	925	836	233	0	12	837	160	299	
138783	56	152	96	51	49	19	4	4	39147	242	930	821	315	1	14	835	144	283	
138741	53	144	93	49	57	17	5	4	39196	242	932	830	218	0	17	806	142	276	
138701	55	144	94	48	48	15	7	4	39240	242	935	814	196	0	18	844	150	261	
138665	51	127	98	44	47	15	5	4	39294	243	940	851	217	1	12	832	141	246	
138629	54	119	84	42	47	14	5	4	39344	243	948	851	588	3	16	809	145	220	
138589	52	114	91	43	44	11	5	4	39384	243	953	875	512	0	10	758	134	226	
138555	46	120	87	44	40	10	5	4	39422	243	957	840	200	1	5	724	121	231	
138518	36	129	81	37	45	11	5	4	39462	244	961	872	215	0	11	680	110	234	
138475	47	123	81	40	43	9	3	5	39498	245	964	880	201	1	12	661	114	232	
138440	59	99	80	38	47	12	3	3	39537	245	970	894	200	0	11	657	114	224	
138411	48	99	81	39	46	11	5	3	39571	245	974	865	544	0	15	663	119	210	
138384	44	98	83	35	43	11	5	2	39603	245	980	834	548	0	17	619	115	204	
138347	44	96	83	37	39	11	5	2	39638	246	985	820	525	0	8	555	113	202	
138310	41	100	63	38	42	7	4	1	39688	247	992	843	227	2	11	526	102	193	
138287	34	98	64	39	40	7	4	1	39716	247	996	870	212	0	16	535	113	173	
138261	37	90	60	39	31	7	5	1	39754	248	1000	873	205	0	11	560	103	166	
138238	28	85	62	34	33	5	6	0	39785	248	1009	872	204	2	10	600	105	148	
138208	27	90	53	35	26	6	6	0	39821	248	1013	850	221	0	7	578	95	148	
138180	37	76	52	33	25	6	5	1	39853	248	1017	853	266	1	6	543	81	153	
138164	35	70	55	30	24	6	5	1	39877	248	1018	845	192	0	3	505	73	152	
138130	36	69	60	27	25	5	4	2	39905	248	1022	825	203	0	7	444	70	156	
138105	34	67	53	27	27	5	4	2	39935	248	1026	833	566	1	8	417	69	148	
138088	26	61	55	27	28	5	4	2	39955	249	1033	844	536	1	9	435	68	138	
138070	21	64	46	23	24	5	5	1	39990	249	1035	836	573	1	5	415	61	127	
138041	28	65	47	26	20	6	4	2	40008	249	1037	824	200	0	7	382	57	139	
138025	26	63	44	24	20	5	4	2	40031	249	1040	832	234	0	6	333	51	135	
138002	25	61	39	24	20	3	3	3	40060	249	1044	829	245	1	8	322	51	124	
137972	34	53	42	24	21	3	4	3	40074	249	1054	849	530	0	10	327	56	125	
137961	31	51	39	25	21	2	4	2	40093	249	1055	840	547	1	4	323	56	117	
137944	30	54	39	26	21	2	4	2	40106	249	1056	821	224	1	6	335	61	115	
137928	22	59	36	27	21	2	4	2	40122	249	1061	853	221	1	5	338	57	114	
137899	26	67	33	22	19	2	5	2	40140	249	1069	845	556	1	6	348	54	120	
137881	27	57	36	24	17	4	5	2	40159	249	1072	854	197	0	3	317	48	122	
137856	32	51	38	26	15	4	5	2	40178	249	1077	896	537	1	5	306	45	126	
137833	34	50	36	26	10	4	5	1	40203	249	1082	886	534	1	5	278	44	121	
137809	32	53	31	19	14	3	4	2	40227	249	1090	860	204	0	6	271	46	110	
137798	23	50	37	14	12	3	5	2	40243	249	1097	857	242	2	9	278	49	95	
137788	17	45	31	16	11	3	4	3	40266	249	1100	875	215	0	2	243	36	91	
137774	13	48	30	21	10	3	3	3	40275	250	1103	889	530	0	6	260	42	86	
137752	13	46	30	20	16	2	3	3	40287	250	1111	883	248	1	2	240	41	89	
137736	17	41	31	20	16	2	3	3	40299	250	1115	889	550	0	8	242	44	86	
137714	26	44	27	19	11	2	3	3	40315	250	1119	882	231	0	4	238	37	95	
137694	28	45	25	15	12	2	3	3	40332	250	1124	898	214	1	2	230	34	96	
137677	23	46	28	12	16	2	3	2	40343	250	1131	874	537	0	3	238	38	92	
