S	E	I1	I2	I3	I4	I5_h	I6_h	R_h	R	D1	D2	H	T	P1	P2	Q	QT	NQ
154266	621	1239	805	405	442	106	64	12	21029	128	416	875	554	14	115	6328	1196	2486	
153962	554	1226	794	412	421	109	63	16	21420	130	426	866	542	9	145	6381	1248	2331	
153528	576	1265	776	382	423	101	67	13	21839	132	431	898	655	15	134	6429	1297	2293	
153128	608	1218	778	430	429	97	62	16	22194	135	438	869	518	13	128	6391	1288	2334	
152718	588	1281	782	420	395	94	58	21	22598	137	441	868	650	15	107	6235	1219	2399	
152319	584	1303	790	397	391	100	55	19	22985	143	447	837	565	12	117	6020	1178	2442	
151939	579	1284	812	391	407	97	48	18	23361	148	449	829	705	12	117	5940	1157	2461	
151641	534	1212	817	399	408	102	47	16	23752	151	454	853	530	10	113	5915	1137	2382	
151333	465	1195	807	397	421	94	47	17	24144	152	461	855	571	16	129	6048	1155	2271	
150962	504	1141	821	413	405	93	41	18	24516	156	463	874	666	11	166	6169	1176	2242	
150599	530	1134	784	396	362	89	42	16	24954	157	470	865	658	18	106	6114	1113	2224	
150224	543	1156	769	385	361	91	42	17	25310	159	476	889	536	13	97	5928	1072	2275	
149883	563	1124	744	390	351	93	48	18	25677	160	482	875	595	14	96	5778	1046	2267	
149530	556	1128	701	378	351	86	47	21	26079	162	494	894	539	11	114	5669	994	2253	
149274	512	1069	705	377	351	89	43	19	26430	168	496	871	683	8	112	5787	1001	2145	
149042	448	1031	700	379	343	82	39	23	26774	170	502	863	527	8	103	5751	1011	2011	
148687	480	1029	680	380	336	84	42	21	27116	172	506	823	667	9	130	5846	1057	1974	
148400	475	1004	706	348	350	82	43	22	27418	173	512	835	632	11	103	5801	1074	1934	
148083	461	1013	670	351	354	83	46	22	27760	174	516	865	521	10	89	5638	1046	1932	
147761	475	1006	665	324	339	88	50	22	28109	174	520	836	572	6	89	5204	971	1976	
147457	475	990	640	343	344	93	48	21	28421	177	524	879	654	11	95	5161	976	1957	
147234	444	940	619	337	336	90	50	19	28754	180	530	866	573	12	98	5121	948	1868	
147031	367	928	627	327	333	89	48	19	29046	182	536	868	663	14	104	5190	959	1760	
146730	361	933	632	313	317	88	51	18	29365	182	543	854	531	8	109	5165	953	1742	
146460	377	865	624	310	317	88	52	16	29697	183	544	830	555	6	75	5019	920	1713	
146151	404	868	585	293	314	83	53	15	30033	184	550	903	605	7	92	4954	870	1730	
145857	422	865	587	290	309	85	50	17	30312	185	554	884	550	3	88	4735	847	1761	
145560	431	886	569	287	295	91	47	17	30604	187	559	887	545	6	85	4595	820	1786	
145339	404	840	578	288	293	79	36	22	30893	193	568	852	639	9	96	4623	807	1711	
145126	388	809	570	280	273	77	38	23	31185	193	571	865	638	10	81	4606	791	1644	
144824	412	827	540	263	279	73	38	22	31484	194	577	866	660	12	90	4612	789	1643	
144534	414	890	511	270	259	69	38	21	31750	194	583	863	516	7	91	4498	811	1640	
144269	422	872	491	257	270	69	37	20	32041	197	588	873	641	8	71	4292	765	1653	
143979	395	923	505	268	285	67	35	22	32263	197	594	872	620	14	87	4139	773	1705	
143685	416	910	522	266	281	73	34	19	32532	199	596	866	615	9	73	4077	748	1754	
143475	379	871	557	278	286	71	33	19	32765	201	598	866	670	9	88	4068	760	1715	
143270	348	839	547	301	282	72	32	14	33023	202	603	874	531	13	83	4076	770	1651	
142990	366	842	529	284	278	73	29	16	33311	205	610	888	670	12	109	4139	789	1612	
142721	364	848	522	300	272	70	28	13	33569	207	619	879	641	11	96	4117	783	1621	
142440	383	859	518	281	280	73	28	12	33827	209	623	851	510	8	80	4123	778	1644	
142164	418	824	519	296	283	75	28	13	34072	212	629	833	608	8	92	4084	793	1650	
141903	406	822	529	301	281	72	29	11	34330	213	636	861	630	10	76	4062	775	1665	
141671	385	797	528	294	302	70	30	9	34589	214	644	858	701	12	85	4141	768	1638	
141463	366	776	533	268	288	68	29	10	34866	216	650	874	530	8	76	4111	735	1593	
141206	370	779	500	286	275	71	31	9	35135	218	653	840	653	14	113	4258	755	1557	
140956	362	790	489	292	274	71	33	10	35379	219	658	826	632	10	84	4231	762	1549	
140702	380	789	486	271	274	73	34	10	35632	221	661	855	538	6	85	4145	755	1552	
140445	391	793	492	263	275	76	34	10	35865	222	667	832	664	13	87	4017	767	1557	
140195	398	803	486	269	267	72	35	9	36104	223	672	831	507	7	72	3885	760	1570	
139976	377	789	493	272	256	70	34	10	36354	225	677	843	601	6	57	3867	715	1576	
139784	341	781	492	268	249	66	34	7	36600	227	684	828	680	7	79	3776	688	1543	
139541	350	761	502	262	240	58	38	7	36861	228	685	873	656	7	99	3896	732	1479	
139294	382	726	488	252	258	58	35	9	37113	229	689	853	639	11	72	3861	721	1478	
139053	379	733	477	261	250	60	31	12	37349	232	696	870	616	7	80	3819	712	1479	
138851	365	732	446	259	238	64	32	11	37602	233	700	894	526	9	69	3571	672	1464	
138616	360	729	461	252	235	63	34	12	37833	234	704	898	663	11	77	3506	657	1477	
138433	355	696	466	231	248	59	31	12	38060	235	707	862	646	8	67	3444	653	1433	
138261	313	704	429	216	251	61	29	12	38308	236	713	889	528	12	81	3438	663	1340	
138035	310	702	442	222	241	60	31	10	38527	236	717	840	654	12	67	3362	650	1358	
137806	344	651	455	229	250	58	33	10	38741	236	720	844	645	10	78	3462	668	1352	
137593	342	670	436	228	250	53	33	11	38956	237	724	845	639	11	76	3476	659	1353	
137369	359	668	427	212	239	51	32	13	39192	241	730	848	536	7	73	3351	627	1361	
137141	327	720	427	202	228	51	32	11	39414	242	738	859	662	10	70	3347	589	1398	
136983	305	654	444	216	240	46	30	12	39615	243	745	868	548	7	67	3369	592	1343	
136820	283	633	442	202	226	49	28	13	39842	246	749	841	517	6	75	3427	598	1265	
136620	299	624	425	198	211	51	23	14	40060	250	758	854	645	13	81	3399	592	1239	
136403	313	616	424	202	210	52	25	11	40263	250	764	842	539	10	58	3374	581	1261	
136205	296	624	398	209	219	48	24	13	40477	250	770	826	678	10	65	3330	573	1245	
135990	308	630	390	208	211	50	24	8	40683	252	779	817	658	10	64	3307	571	1250	
135778	301	655	357	210	203	48	22	9	40909	255	786	840	528	10	48	3234	531	1265	
135642	276	601	372	196	194	45	23	8	41128	256	792	875	491	5	67	3185	515	1192	
135504	248	569	387	190	200	43	22	9	41309	258	794	859	503	6	56	3121	521	1138	
135318	247	579	378	196	203	42	17	11	41482	260	800	864	609	7	72	3053	525	1137	
135136	253	566	388	189	210	43	16	11	41652	262	807	839	511	6	61	3025	553	1112	
134970	243	548	378	191	199	42	17	11	41858	263	813	857	635	8	69	2938	537	1081	
134798	232	562	368	195	187	39	17	11	42040	264	820	849	326	4	57	2867	528	1072	
134624	235	558	383	191	188	38	22	10	42196	264	824	829	505	4	55	2795	525	1090	
134509	215	510	385	194	187	38	21	10	42373	264	827	840	528	4	53	2734	502	1048	
134382	197	472	386	177	195	36	22	7	42556	265	838	843	633	9	67	2707	505	980	
134207	216	478	357	185	170	31	22	7	42749	266	845	843	632	6	64	2800	523	936	
134059	237	440	339	188	168	26	23	8	42931	266	848	838	638	5	35	2633	481	940	
133919	221	468	329	172	148	31	21	8	43096	268	852	834	663	4	55	2615	454	936	
133778	210	460	309	176	152	32	20	8	43262	269	857	891	515	5	45	2545	433	926	
133636	204	455	294	173	150	35	22	7	43419	271	867	862	303	4	53	2484	428	905	
133522	181	445	283	160	158	37	19	8	43567	273	880	887	536	3	44	2418	422	861	
133411	172	405	294	157	148	37	18	8	43721	275	887	859	646	6	55	2378	409	822	
133283	182	391	303	147	142	40	18	9	43854	275	889	845	639	5	54	2368	412	811	
133152	200	378	285	144	135	40	19	8	44000	277	895	837	617	8	30	2299	376	825	
133026	204	375	274	141	137	42	19	5	44133	278	899	802	633	5	40	2222	357	835	
132900	194	388	268	145	139	41	18	5	44248	280	907	828	552	2	49	2103	365	828	
132768	200	392	270	144	139	39	18	5	44365	280	913	808	646	5	32	2089	354	848	
132659	185	393	246	141	136	39	20	5	44512	281	916	799	522	5	36	2035	344	816	
132580	160	367	258	140	125	41	16	5	44638	283	920	799	583	3	40	2032	347	760	
132479	137	389	238	133	115	41	16	6	44772	284	923	855	637	7	49	1930	342	727	
132370	151	368	224	135	120	39	18	5	44893	284	926	848	635	5	29	1835	318	737	
132236	169	368	209	123	130	34	17	4	45023	286	934	861	636	5	41	1781	321	729	
132106	176	370	208	130	130	34	18	4	45131	286	940	851	641	8	42	1721	327	739	
131990	178	345	230	136	129	37	19	4	45233	287	945	846	593	7	39	1769	326	748	
131902	161	339	228	108	138	32	18	6	45364	288	949	851	475	1	47	1803	332	692	
131815	141	337	218	111	131	32	17	7	45483	288	953	842	518	1	41	1730	317	670	
131708	142	341	210	117	130	31	17	6	45583	289	959	851	538	8	37	1766	343	645	
131590	153	330	221	124	131	27	14	9	45684	289	961	842	638	2	32	1765	339	661	
131480	170	317	216	131	119	27	15	6	45797	290	965	837	620	5	33	1725	336	659	
131388	162	303	220	113	119	27	16	6	45921	290	968	818	628	3	34	1650	305	655	
131297	151	320	201	110	113	29	12	7	46033	292	968	851	635	3	38	1692	298	638	
131231	135	312	190	99	121	29	15	6	46132	292	971	862	509	7	28	1614	283	618	
131158	114	320	185	94	121	30	15	5	46224	293	974	803	544	2	35	1577	286	593	
131069	124	290	176	90	118	29	15	6	46344	295	977	801	624	7	30	1555	262	580	
130977	136	278	186	83	110	25	12	8	46443	296	979	800	631	6	34	1463	251	579	
130880	133	285	178	99	108	23	13	8	46524	297	985	821	509	4	25	1419	257	582	
130778	129	306	184	99	93	20	13	7	46613	298	993	801	608	7	37	1388	266	578	
130669	139	307	176	94	96	20	13	7	46720	298	994	849	311	1	14	1356	240	605	
130585	144	280	179	88	108	20	9	8	46813	300	999	820	659	8	33	1356	236	592	
130523	114	275	183	88	103	19	11	8	46905	300	1004	873	640	3	36	1366	234	559	
130428	130	265	195	77	109	18	12	8	46983	300	1008	861	562	2	41	1355	243	563	
130342	129	264	193	82	109	18	11	6	47061	301	1017	868	634	3	30	1364	247	559	
130255	132	256	198	70	106	18	12	6	47158	301	1021	875	563	3	32	1336	242	550	
130183	130	241	192	77	96	19	10	7	47252	301	1025	828	636	4	27	1290	230	535	
130111	119	252	186	79	95	17	10	6	47329	302	1027	847	471	2	21	1257	230	528	
130036	122	238	183	81	87	19	7	7	47419	304	1030	799	326	1	22	1239	221	516	
129966	116	229	186	85	81	21	7	5	47499	304	1034	805	635	2	26	1198	221	504	
129892	114	221	165	81	83	20	9	6	47598	304	1040	798	323	3	26	1270	221	472	
129831	112	208	165	67	81	21	11	5	47684	305	1043	821	514	5	30	1242	221	444	
129763	108	213	158	74	82	19	10	4	47751	306	1045	820	242	3	27	1215	229	435	
129694	95	225	149	71	73	18	9	4	47838	306	1051	844	635	4	17	1108	219	421	
129629	78	239	151	64	76	17	8	5	47904	306	1056	851	632	1	26	1105	218	415	
129580	77	205	158	73	73	14	7	4	47970	308	1064	904	541	2	20	1062	209	398	
