S	E	I1	I2	I3	I4	I5_h	I6_h	R_h	R	D1	D2	H	T	P1	P2	Q	QT	NQ
122751	139	321	220	139	125	40	25	7	54515	347	904	811	205	5	29	1839	299	710	
122655	149	290	224	132	129	43	22	7	54623	349	910	810	671	6	44	1858	296	693	
122558	145	296	214	124	118	40	22	6	54744	350	916	806	544	5	47	1870	308	651	
122476	128	286	209	117	117	38	19	5	54858	355	925	784	570	5	40	1782	305	609	
122384	128	284	214	104	111	39	19	6	54958	356	930	820	658	2	36	1694	305	594	
122303	127	282	203	102	105	40	16	7	55054	358	936	766	544	6	31	1644	302	573	
122223	126	271	189	104	106	41	17	5	55151	358	942	811	624	8	25	1621	288	566	
122126	131	263	191	102	101	40	18	5	55249	359	948	798	532	3	20	1551	275	571	
122046	124	264	190	100	91	41	16	7	55339	359	956	816	640	7	33	1576	278	548	
121977	109	253	191	97	93	40	18	4	55427	359	965	829	532	1	27	1523	267	534	
121913	108	241	178	86	94	37	18	5	55524	360	969	889	530	4	22	1466	245	517	
121846	112	225	173	81	92	36	17	6	55614	361	970	862	647	4	35	1410	235	501	
121776	109	219	171	81	93	33	16	7	55692	361	975	830	496	3	28	1367	232	490	
121712	109	205	171	87	86	30	15	8	55770	361	979	852	299	2	27	1289	233	470	
121659	106	184	166	83	79	30	13	7	55861	363	982	820	511	3	18	1238	203	458	
121609	91	192	151	63	68	28	11	7	55959	364	990	810	518	5	20	1186	172	432	
121573	68	176	147	63	71	29	9	8	56029	365	995	829	236	1	23	1190	170	393	
121527	60	167	126	63	77	26	9	4	56107	365	1002	800	635	1	27	1176	165	363	
121475	62	169	118	61	69	22	10	4	56168	365	1010	804	673	2	28	1149	172	339	
121418	76	152	121	57	66	20	8	6	56228	367	1014	835	701	5	16	1083	153	347	
121371	82	144	114	45	67	20	8	6	56291	367	1018	840	528	2	16	1042	142	338	
121327	90	129	112	46	70	19	8	5	56341	368	1018	824	597	4	10	932	133	341	
121279	92	124	105	50	65	18	8	3	56399	369	1021	838	519	2	20	852	132	330	
121249	84	118	111	51	57	17	7	3	56444	369	1023	837	493	3	18	800	135	310	
121214	62	131	99	51	52	19	7	2	56497	369	1030	856	208	3	14	785	134	287	
121173	53	140	84	46	51	15	8	2	56556	369	1036	861	337	1	15	782	130	267	
121138	55	126	82	45	50	17	9	2	56601	369	1039	852	553	0	14	718	129	255	
121101	55	129	82	47	42	11	8	4	56641	369	1044	889	536	3	13	691	123	251	
121066	49	116	86	40	50	11	8	3	56682	369	1053	882	533	2	15	628	117	243	
121026	52	119	78	36	42	12	7	3	56731	370	1057	878	505	2	13	611	106	240	
121007	50	97	85	42	35	11	7	3	56764	371	1061	866	622	3	10	621	101	226	
120984	45	84	80	42	32	10	7	3	56808	371	1067	860	516	1	8	632	87	213	
120966	34	84	76	34	33	8	7	3	56845	371	1072	847	490	2	12	580	86	190	
120941	35	89	58	31	31	8	6	3	56883	372	1076	868	206	1	9	564	77	181	
120909	31	91	56	30	31	7	6	3	56913	372	1084	900	524	1	17	539	86	166	
120879	38	76	62	32	36	7	6	3	56935	372	1087	900	217	1	7	514	89	168	
120850	34	77	59	26	32	7	5	4	56974	372	1093	877	610	1	15	498	89	151	
120829	35	66	57	28	28	6	5	4	57004	373	1098	861	199	0	8	482	86	139	
120804	35	63	55	26	33	7	4	4	57022	374	1106	837	234	0	6	465	85	138	
120776	31	73	50	22	32	3	3	4	57052	375	1112	837	217	0	9	444	80	134	
120759	30	62	47	26	32	5	1	4	57072	377	1118	814	325	0	9	453	80	123	
120740	29	60	51	23	27	6	1	3	57094	377	1122	805	593	2	10	469	79	118	
120711	31	69	44	17	26	6	2	2	57119	377	1129	768	485	1	6	442	72	123	
120699	25	71	35	18	22	7	3	2	57142	377	1132	777	516	0	10	432	72	109	
120687	20	63	34	18	23	4	3	2	57163	377	1139	802	563	1	3	374	57	108	
120675	20	53	38	19	19	4	3	1	57182	378	1141	790	178	0	6	381	58	98	
120658	20	51	38	15	26	5	3	1	57196	378	1142	821	215	0	6	344	53	105	
