S	E	I1	I2	I3	I4	I5_h	I6_h	R_h	R	D1	D2	H	T	P1	P2	Q	QT	NQ
144918	278	547	391	172	199	48	27	7	32057	199	690	904	216	3	53	3305	572	1090	
144754	245	583	381	160	188	47	28	6	32248	200	693	858	529	5	50	3142	543	1089	
144600	252	555	365	170	187	46	28	5	32424	203	698	871	249	0	55	3029	556	1047	
144482	223	522	350	180	191	51	28	6	32594	204	702	876	516	6	56	2955	548	997	
144347	198	488	370	180	187	51	24	7	32763	207	711	842	525	5	74	2943	561	937	
144213	217	446	357	170	186	51	22	6	32941	210	714	832	537	3	50	2910	545	904	
144080	210	454	344	163	165	46	23	4	33116	210	718	851	660	4	51	2740	502	903	
143934	221	425	343	160	146	42	24	4	33301	211	722	850	524	4	36	2643	435	926	
143791	231	414	340	149	150	43	26	6	33444	211	728	867	594	6	47	2528	426	927	
143679	210	416	314	153	140	45	26	6	33599	213	732	835	561	2	39	2513	399	905	
143566	186	428	303	142	137	45	25	7	33746	214	734	882	649	8	45	2470	403	863	
143451	194	387	302	132	151	43	23	5	33889	217	739	858	540	4	52	2435	411	821	
143315	186	409	299	121	141	42	20	6	34032	218	744	856	642	8	49	2376	418	800	
143201	178	409	265	126	136	36	21	6	34188	220	747	862	332	7	37	2328	399	772	
143095	162	401	261	128	142	35	20	7	34313	220	749	869	538	4	30	2129	383	766	
142983	168	391	255	129	134	34	19	7	34438	221	754	869	548	2	40	2084	368	762	
142884	170	356	258	136	138	33	20	6	34551	222	759	841	221	1	41	2070	377	734	
142805	156	327	242	126	143	36	19	7	34681	223	768	867	543	2	29	2052	363	686	
142687	155	331	241	116	150	37	20	6	34789	225	776	904	568	7	43	2021	362	688	
142605	133	327	232	118	138	37	17	9	34910	226	781	859	592	3	41	2024	370	632	
142507	132	324	219	115	135	35	16	8	35025	227	790	860	521	8	28	1969	354	622	
142425	123	314	219	97	135	38	15	7	35133	230	797	870	514	2	32	1868	342	599	
142333	123	298	222	93	125	38	15	6	35244	231	805	865	228	4	41	1820	325	589	
142256	118	287	210	94	125	32	16	5	35348	233	809	874	532	5	30	1774	314	568	
142171	125	272	196	105	118	28	14	5	35450	235	814	857	252	4	34	1796	315	543	
142084	134	265	192	100	111	26	11	6	35551	236	817	841	632	6	24	1761	307	532	
142007	132	242	194	97	117	24	14	6	35640	236	824	849	649	9	24	1683	304	516	
141919	129	244	202	94	101	23	15	6	35731	237	832	836	517	2	29	1681	296	512	
141832	127	252	187	86	102	22	15	8	35826	238	838	868	545	2	26	1588	280	511	
141760	121	259	176	89	94	22	17	8	35909	239	839	865	519	6	26	1466	280	498	
141711	106	234	162	89	100	22	16	6	36004	240	843	889	502	4	19	1484	263	466	
141653	82	243	143	86	97	21	17	5	36093	240	853	911	565	6	29	1440	253	436	
141571	90	241	144	84	98	21	16	6	36158	240	864	915	661	3	30	1366	249	445	
141505	109	207	143	79	102	21	13	6	36237	241	870	897	522	4	31	1390	249	425	
141431	115	200	136	72	98	21	15	5	36323	241	876	877	240	1	19	1304	245	412	
141370	107	202	127	74	85	21	16	5	36404	241	881	902	524	6	23	1276	242	390	
141322	89	204	125	70	83	20	17	5	36473	241	884	908	636	0	22	1239	234	374	
141276	80	185	123	64	78	20	17	7	36554	241	888	895	517	0	21	1207	211	356	
141234	68	159	121	68	89	20	16	7	36615	242	894	851	523	1	20	1184	204	337	
141191	69	144	114	74	76	21	15	7	36683	242	897	859	508	1	32	1189	203	310	
141138	64	158	108	64	67	20	14	8	36746	242	904	872	196	3	23	1210	188	307	
141082	72	152	107	64	58	20	14	6	36802	242	914	873	252	0	18	1152	183	304	
141022	79	155	109	58	58	19	12	7	36852	242	920	846	560	1	15	1079	176	314	
140967	75	159	102	56	65	17	12	6	36906	242	926	829	197	0	13	998	164	322	
140924	67	165	103	44	66	17	12	5	36955	242	933	843	521	2	18	999	161	313	
140882	56	158	106	49	62	14	12	4	37008	243	939	853	582	1	17	988	160	297	
140829	70	150	100	44	55	15	12	4	37065	243	946	829	201	2	12	968	145	301	
140792	65	145	89	51	54	9	11	3	37120	243	951	840	589	4	13	962	154	270	
140746	60	144	91	52	48	9	10	4	37169	243	957	859	525	1	16	949	149	265	
140695	70	137	95	50	51	9	10	4	37207	244	961	888	217	1	14	844	152	270	
140643	79	129	96	53	50	11	9	4	37249	244	966	865	233	0	11	775	135	292	
140616	67	125	88	48	48	14	5	4	37296	248	974	874	223	0	16	734	131	264	
140597	51	122	94	42	41	14	5	4	37338	248	977	870	599	0	16	741	117	252	
140552	51	128	84	44	32	13	6	4	37391	248	980	880	211	2	18	754	118	240	
140517	45	123	81	42	44	13	4	4	37426	250	984	833	539	0	11	722	118	234	
140469	49	123	90	42	41	13	4	4	37460	250	988	879	524	1	20	702	120	242	
140431	52	113	80	43	44	11	3	4	37507	250	995	841	221	1	12	719	118	228	
140389	65	106	79	38	38	10	3	3	37551	250	1001	837	252	0	12	694	111	228	
140368	58	104	71	36	35	9	3	3	37591	250	1005	849	552	1	11	663	99	217	
140340	47	101	77	39	35	10	1	4	37621	250	1008	841	231	2	8	645	93	217	
140306	40	104	77	36	32	9	1	2	37660	250	1016	855	649	1	11	639	89	210	
140266	41	101	82	33	31	9	1	2	37694	250	1023	834	206	0	7	603	89	209	
140232	36	101	76	36	36	8	1	1	37727	250	1029	821	193	1	7	585	89	205	
140196	40	101	77	31	37	7	1	1	37754	250	1038	829	202	0	9	532	84	210	
140155	42	101	79	32	38	6	0	2	37786	250	1042	829	630	3	12	513	84	214	
140135	38	90	83	28	36	8	0	2	37819	250	1044	814	250	1	11	468	78	205	
140109	26	92	77	33	33	7	0	2	37855	250	1049	820	526	2	11	445	77	191	
140074	28	90	65	30	34	7	1	2	37897	250	1055	799	234	1	7	437	76	179	
140043	31	83	68	34	31	6	1	2	37922	250	1062	790	244	1	10	440	76	178	
140011	30	84	62	33	28	6	1	2	37959	250	1067	818	530	0	10	467	81	163	
139976	36	83	55	33	20	6	2	2	37995	250	1075	805	210	0	9	452	79	156	
139952	35	81	51	34	19	5	2	2	38025	250	1077	841	182	0	5	437	84	143	
139930	32	72	52	34	25	5	2	1	38047	250	1083	850	239	1	3	430	77	145	
139912	31	71	43	30	24	7	2	1	38075	250	1087	883	194	0	7	419	76	132	
139889	33	65	45	27	28	5	2	1	38100	250	1088	865	239	0	12	426	73	132	
139865	32	60	49	23	30	4	2	0	38124	250	1094	879	225	0	11	402	72	128	
139844	32	60	49	23	26	5	2	0	38146	250	1096	870	237	1	7	406	82	115	
139822	27	66	57	15	21	6	4	0	38159	250	1106	893	198	0	3	395	76	120	
139803	26	66	48	19	17	6	3	1	38181	250	1113	900	206	4	6	374	73	112	
139787	18	63	45	20	23	5	3	1	38202	250	1116	899	234	0	5	379	72	105	
