S	E	I1	I2	I3	I4	I5_h	I6_h	R_h	R	D1	D2	H	T	P1	P2	Q	QT	NQ
166494	630	1316	751	446	407	72	39	17	9077	48	236	878	644	18	152	5109	1078	2583	
165974	707	1349	754	452	408	79	37	17	9461	53	242	869	590	16	140	5420	1121	2665	
165444	769	1374	773	463	424	82	41	19	9843	55	246	850	517	13	139	5567	1166	2760	
164915	802	1413	811	444	438	90	42	20	10251	55	252	852	642	17	130	5638	1190	2850	
164367	824	1511	829	453	436	95	42	17	10646	57	256	821	627	21	142	5812	1228	2962	
163991	757	1496	857	473	442	97	48	18	11037	59	258	852	580	22	114	5900	1231	2939	
163660	628	1502	883	474	456	93	46	19	11444	63	265	848	684	16	152	6081	1260	2822	
163118	648	1540	925	452	488	86	47	17	11881	64	267	857	667	23	155	6111	1255	2931	
162566	757	1528	922	442	462	90	47	17	12366	65	271	889	640	24	169	6389	1275	2973	
162061	788	1503	945	452	473	93	48	15	12813	68	274	879	635	9	126	6490	1271	3031	
161550	773	1568	898	489	465	95	48	14	13278	72	283	872	664	20	148	6495	1267	3069	
161011	812	1599	867	484	479	104	51	15	13752	73	286	882	625	18	148	6523	1254	3142	
160629	729	1557	893	482	505	99	55	14	14206	74	290	885	665	17	156	6635	1311	3009	
160249	669	1529	866	515	491	100	51	17	14668	81	297	933	628	20	161	6874	1354	2867	
159690	717	1578	886	491	500	103	52	18	15114	85	299	915	671	17	171	6996	1407	2920	
159160	763	1565	911	516	490	100	51	14	15566	92	305	846	593	21	147	7157	1399	2997	
158630	797	1548	942	534	518	101	55	15	15990	93	310	861	663	15	164	7204	1435	3060	
158129	778	1581	964	509	540	109	62	14	16440	96	311	862	677	27	163	7282	1485	3058	
157580	809	1569	968	513	549	103	61	15	16949	98	319	887	546	19	164	7297	1513	3059	
157228	740	1512	952	530	533	98	58	16	17441	102	323	866	523	17	150	7395	1487	2936	
156846	670	1506	946	516	514	98	59	15	17930	105	328	840	571	17	159	7477	1506	2803	
156375	684	1483	918	497	507	93	60	13	18458	110	335	888	698	21	158	7541	1519	2723	
155912	694	1441	869	516	501	87	59	15	18983	115	341	903	696	20	152	7576	1479	2688	
155460	700	1418	888	489	513	91	63	16	19435	115	345	861	671	16	147	7546	1469	2693	
155004	680	1428	900	488	542	84	71	17	19854	118	347	856	684	21	140	7465	1445	2748	
154545	675	1425	922	498	522	94	68	17	20298	120	349	872	532	13	155	7511	1458	2746	
154213	623	1340	941	492	510	97	66	20	20752	124	355	856	541	23	152	7461	1391	2678	
153897	562	1297	914	470	509	97	69	19	21213	126	360	836	540	16	133	7369	1351	2567	
153497	562	1260	894	475	518	92	63	22	21654	133	363	850	542	15	165	7316	1361	2503	
153054	605	1253	849	478	490	98	62	23	22116	137	368	848	618	21	154	7277	1354	2481	
152630	624	1281	858	465	452	99	59	23	22533	139	370	857	672	19	111	7162	1318	2520	
152216	623	1316	815	453	441	91	61	24	22978	140	375	865	558	20	113	6987	1251	2549	
151820	601	1311	832	450	435	89	57	25	23386	144	383	804	694	14	122	6831	1219	2556	
151538	538	1265	831	431	435	79	54	28	23799	147	388	840	525	12	115	6709	1185	2448	
151242	469	1216	846	430	422	79	59	24	24205	149	392	814	534	14	127	6690	1190	2331	
150836	511	1208	811	400	425	79	50	28	24634	154	397	841	658	10	144	6559	1206	2278	
150487	524	1148	816	406	405	82	47	33	25027	155	403	837	533	16	121	6384	1145	2283	
150140	554	1065	811	401	411	77	44	35	25424	161	410	850	651	14	108	6351	1119	2244	
149809	545	1105	776	374	394	76	42	37	25800	161	414	851	512	13	110	6065	1079	2233	
149452	552	1089	759	360	400	72	45	34	26188	164	418	829	540	14	103	5905	1049	2228	
149174	493	1077	750	340	395	78	43	38	26556	166	423	856	550	12	108	5873	1046	2130	
148945	441	1014	733	331	400	78	41	35	26920	170	425	840	529	6	101	5828	1013	2025	
148644	433	984	725	330	389	85	41	35	27267	172	428	832	546	9	145	5739	1019	1968	
148295	467	986	665	335	362	87	44	33	27655	173	431	840	662	7	107	5739	995	1951	
147992	469	957	698	331	354	83	49	30	27959	175	436	879	671	15	102	5634	1003	1938	
147683	473	939	675	331	357	78	49	28	28301	176	443	895	527	8	97	5415	969	1933	
147387	470	942	656	310	326	74	47	28	28661	182	450	869	658	14	96	5349	916	1909	
147150	424	931	642	313	315	73	47	23	28975	184	456	874	496	11	89	5264	910	1835	
146962	365	870	657	319	301	73	49	23	29267	186	461	869	345	7	83	5131	884	1750	
146684	377	863	618	302	304	72	47	23	29588	187	468	882	690	4	93	5072	863	1720	
146421	386	833	608	306	308	70	47	22	29871	188	473	885	628	8	92	4965	847	1711	
146148	386	834	602	303	292	60	43	26	30171	190	478	859	532	8	81	4909	807	1713	
145896	384	818	593	300	269	63	44	23	30470	191	482	843	583	6	98	4672	775	1696	
145652	370	799	595	286	254	69	46	20	30760	193	489	860	559	6	72	4459	725	1694	
145467	328	765	572	298	234	67	45	20	31047	196	494	867	577	11	73	4339	706	1603	
145262	308	737	532	289	241	67	44	23	31332	198	500	814	504	7	83	4260	716	1502	
145022	310	721	528	264	242	66	45	19	31607	200	509	828	649	12	95	4212	726	1450	
144772	331	727	490	248	243	62	44	19	31881	202	514	872	688	11	71	4141	715	1430	
144560	347	674	467	262	257	63	39	18	32117	207	522	857	532	6	79	4056	723	1386	
144336	360	658	464	257	247	60	37	16	32361	209	528	854	514	5	78	3985	725	1358	
144132	356	653	469	258	238	55	37	13	32577	211	534	833	558	3	68	3902	718	1348	
143982	303	654	448	244	226	56	30	15	32823	215	537	832	602	4	52	3798	645	1316	
143805	264	659	438	234	238	54	26	17	33039	218	541	829	526	8	65	3630	606	1307	
143605	269	631	452	219	218	54	25	15	33278	222	545	848	654	5	82	3688	589	1279	
143392	293	631	448	192	221	60	26	16	33479	224	551	830	527	8	65	3630	599	1272	
143179	317	631	438	191	198	58	28	13	33704	224	552	851	605	4	60	3462	565	1296	
142960	303	643	431	191	203	55	26	13	33922	228	558	817	516	9	57	3251	528	1324	
142761	317	616	427	195	201	49	24	13	34136	231	563	836	656	9	58	3149	520	1309	
142606	285	596	417	201	192	52	21	15	34346	232	570	827	547	6	62	3085	505	1259	
142468	249	576	423	207	188	48	19	17	34530	235	573	842	480	4	61	2962	481	1229	
142256	254	580	409	220	182	47	22	14	34731	235	583	838	695	7	64	2937	493	1221	
142078	254	569	400	205	188	49	23	13	34931	235	588	860	654	6	56	2991	505	1183	
141902	269	539	386	188	206	50	19	14	35131	235	594	881	630	7	65	2986	510	1147	
141712	292	535	370	175	205	53	18	15	35326	235	597	865	565	8	63	2937	521	1127	
141525	284	558	362	180	190	54	21	14	35506	235	604	866	648	2	53	2851	508	1141	
141373	278	547	349	171	192	47	20	13	35695	237	611	861	627	6	49	2871	499	1105	
141252	248	517	336	170	194	48	21	13	35881	238	615	869	525	6	62	2879	487	1047	
141098	246	501	339	170	173	44	20	13	36071	239	619	860	341	8	60	2871	482	1011	
140946	254	477	340	169	163	45	22	10	36244	240	623	841	511	3	42	2820	466	1004	
140779	259	464	346	175	166	41	19	11	36404	241	628	781	547	3	46	2742	467	1003	
140596	253	507	325	168	180	40	16	12	36562	242	632	784	620	9	48	2642	465	1024	
140425	271	510	312	180	177	34	17	12	36716	242	637	809	632	4	56	2633	482	1019	
140299	239	517	295	176	170	32	18	11	36891	242	643	804	524	9	64	2597	486	961	
140175	218	499	288	179	174	30	20	10	37050	243	647	841	548	1	39	2463	449	959	
140029	214	502	283	174	175	33	21	9	37193	243	657	802	653	5	60	2441	451	951	
139864	231	495	287	168	186	34	20	8	37335	244	661	860	586	4	48	2377	450	971	
139722	218	488	282	168	175	35	21	8	37504	245	667	889	537	5	46	2335	446	941	
139589	211	488	283	156	162	35	20	6	37667	246	670	870	502	7	57	2296	423	932	
139449	220	458	289	167	156	31	18	5	37815	251	674	874	627	9	48	2342	405	934	
139339	205	434	293	152	164	30	24	6	37954	252	680	889	550	3	38	2399	398	904	
139238	180	416	282	153	157	30	23	6	38109	253	686	888	554	5	51	2426	402	839	
139103	176	379	299	155	177	30	23	7	38240	254	690	874	517	7	45	2398	400	839	
138961	181	393	286	151	162	27	21	8	38390	255	698	864	547	2	64	2376	399	822	
138804	200	405	271	147	148	27	23	6	38542	256	704	870	535	4	45	2393	406	815	
138686	191	410	279	141	141	27	23	5	38663	257	710	894	490	2	45	2303	415	797	
138554	192	408	276	135	139	27	21	5	38801	259	716	864	545	8	35	2261	401	797	
138447	195	384	275	139	130	27	19	8	38930	261	718	893	630	4	36	2217	379	790	
138358	151	395	273	124	120	29	19	8	39072	261	723	856	675	6	44	2122	353	758	
138233	159	379	267	125	114	29	20	8	39209	262	728	840	519	5	45	2092	357	736	
138099	192	350	270	128	112	29	19	10	39325	263	736	839	616	0	34	2072	339	761	
137968	205	344	273	127	115	25	16	10	39442	265	743	849	503	3	33	1944	322	783	
137847	188	367	256	109	129	26	16	10	39568	265	752	860	643	5	28	1877	316	775	
137716	195	393	244	103	122	27	18	9	39687	265	754	865	661	4	35	1738	318	784	
137623	174	373	256	114	119	27	19	9	39793	265	761	825	535	0	32	1692	294	788	
137528	150	364	241	125	134	27	14	12	39906	267	765	826	542	3	37	1680	303	752	
137410	156	368	223	124	125	29	12	11	40035	268	772	835	525	8	43	1716	312	725	
137284	163	367	224	117	127	32	12	8	40154	269	776	897	548	2	30	1686	312	730	
137156	182	369	216	128	134	32	11	8	40248	269	780	863	539	3	39	1669	341	731	
137068	166	347	219	122	134	35	9	9	40368	270	786	865	567	2	38	1651	324	708	
136942	155	364	235	114	125	38	10	8	40480	270	792	868	224	1	37	1661	320	721	
136864	157	330	234	125	117	35	9	8	40589	271	794	850	527	2	34	1682	322	685	
136789	145	309	217	128	113	33	11	7	40712	271	798	806	543	4	30	1684	297	659	
136672	140	337	213	108	114	32	13	8	40824	271	801	782	304	3	32	1648	291	666	
136589	137	314	202	107	108	32	15	8	40946	271	804	773	216	1	28	1643	275	640	
136498	130	317	190	111	97	32	14	9	41054	272	809	783	575	2	43	1656	272	619	
136406	141	287	191	110	104	30	14	8	41157	273	812	787	563	1	42	1623	277	600	
136312	152	290	182	96	85	33	15	8	41267	273	820	798	216	1	34	1663	273	580	
136247	143	263	181	106	94	34	17	8	41344	273	823	785	547	6	26	1616	275	563	
136184	125	258	186	101	93	33	15	9	41429	273	827	784	663	4	29	1543	277	534	
136125	111	234	184	95	93	31	15	9	41529	274	833	772	505	2	31	1508	265	498	
136043	116	239	177	97	90	33	14	10	41604	274	836	805	579	4	30	1466	264	502	
135964	119	245	167	93	72	29	13	9	41707	275	840	860	231	1	17	1452	234	504	
135888	113	243	167	78	79	25	15	9	41790	276	850	871	213	1	20	1385	219	501	
135793	116	244	170	93	78	25	15	8	41863	276	852	864	596	4	26	1335	217	524	
135737	111	231	166	95	78	27	15	8	41930	277	858	861	545	7	22	1271	215	508	
135675	100	232	150	91	84	25	14	10	42015	277	860	873	219	2	22	1202	221	475	
135617	95	216	148	83	76	23	12	9	42110	279	865	864	657	7	37	1190	221	432	
135545	99	208	146	67	81	24	12	8	42195	280	868	859	346	0	16	1135	213	424	
135471	96	221	148	65	71	23	17	7	42262	280	872	858	505	4	21	1120	209	432	
135390	108	211	147	63	75	24	17	4	42332	280	882	843	211	1	15	1051	201	444	
135327	101	212	141	67	78	22	16	5	42396	280	888	849	642	3	28	1045	210	427	
135274	88	199	134	63	82	20	14	7	42475	281	896	844	555	2	23	1087	204	396	
135225	72	204	131	58	70	19	14	7	42550	282	901	820	474	3	23	1078	186	382	
135148	96	197	128	57	69	18	10	10	42615	282	903	845	576	1	16	1062	181	394	
135080	111	183	125	64	68	15	12	9	42679	282	905	847	231	1	15	1044	181	397	
135013	104	202	120	68	62	14	12	6	42739	283	910	813	525	2	16	986	163	419	
134942	97	209	116	69	59	14	14	6	42811	283	913	818	542	3	21	902	163	415	
134877	98	191	117	71	69	13	11	7	42879	284	916	808	505	2	18	899	161	409	
134818	91	199	117	65	67	16	10	8	42937	284	921	820	526	3	17	893	163	402	
134770	85	191	116	60	71	15	9	7	43000	284	925	810	499	3	25	928	178	369	
134720	76	189	114	65	64	12	9	5	43065	284	930	816	552	4	22	876	170	359	
134652	86	180	119	66	58	12	8	3	43126	285	938	791	245	3	21	832	166	363	
134588	105	157	125	63	50	16	8	2	43188	285	946	813	663	1	17	809	160	364	
134535	86	187	121	56	45	14	8	3	43243	285	950	817	300	3	11	802	148	369	
134473	76	195	124	53	51	15	7	4	43290	285	960	815	621	3	18	824	147	374	
134429	66	189	129	49	51	12	7	5	43348	285	963	813	204	1	14	845	137	366	
134382	53	175	128	52	58	11	7	4	43413	285	965	829	502	3	22	836	139	345	
134319	69	161	129	56	60	12	6	4	43462	286	969	811	516	1	24	863	149	344	
134264	77	155	116	55	50	11	6	4	43534	287	974	822	205	0	19	891	147	323	
134204	82	154	118	53	61	11	6	4	43574	287	979	826	226	2	12	801	138	347	
134144	82	154	119	51	61	11	7	4	43627	287	986	823	323	1	22	813	151	334	
134090	78	159	113	50	70	14	8	3	43671	287	990	842	190	1	16	802	154	338	
134064	66	151	104	47	65	13	9	3	43731	287	993	827	551	3	15	821	143	312	
134027	50	158	97	47	58	14	8	3	43785	289	997	810	555	2	13	826	140	292	
133980	53	155	103	45	56	15	6	2	43831	290	997	803	543	1	16	805	147	286	
133924	66	151	87	45	58	11	6	3	43894	290	998	782	676	3	16	826	142	282	
133880	73	144	83	50	47	11	6	3	43943	290	1003	828	480	1	18	807	142	272	
133842	64	150	80	46	40	10	6	3	43992	290	1010	829	205	0	11	743	120	276	
133799	63	146	85	43	43	10	6	3	44031	290	1014	826	212	1	15	710	122	274	
133765	57	136	96	39	42	11	7	3	44066	290	1021	825	532	1	15	730	128	260	
