S	E	I1	I2	I3	I4	I5_h	I6_h	R_h	R	D1	D2	H	T	P1	P2	Q	QT	NQ
168038	656	1178	670	324	361	66	36	11	7895	48	250	838	594	17	96	4584	959	2332	
167712	607	1201	657	354	342	63	35	13	8243	50	256	889	609	16	109	4640	976	2283	
167397	531	1225	660	348	359	65	35	12	8588	52	261	885	599	14	104	4771	967	2256	
166946	563	1252	703	361	354	70	32	13	8919	54	266	865	650	13	134	4916	1009	2326	
166484	629	1277	698	361	345	73	35	11	9291	57	272	844	590	20	110	5051	1009	2409	
166013	634	1328	745	370	367	79	32	10	9617	59	279	862	545	16	110	5080	1016	2539	
165503	692	1376	754	396	380	86	35	7	9959	62	283	839	684	15	138	5153	1035	2684	
165054	717	1372	743	420	410	90	38	9	10330	62	288	872	571	22	136	5325	1095	2695	
164735	629	1329	783	430	403	97	35	10	10724	65	293	838	668	18	147	5455	1125	2581	
164426	563	1273	814	412	454	106	35	11	11074	67	298	818	663	21	124	5616	1169	2488	
163952	579	1364	764	402	443	100	39	13	11505	69	303	815	705	16	169	5894	1243	2448	
163493	621	1355	772	436	447	97	35	13	11879	73	312	885	501	20	91	5829	1196	2567	
163033	661	1361	761	449	438	104	35	15	12286	73	317	889	664	19	147	5985	1196	2613	
162576	697	1350	778	450	440	114	45	13	12674	74	322	887	662	17	123	5963	1204	2670	
162122	703	1377	799	441	444	107	49	12	13077	76	326	878	561	19	124	5981	1184	2736	
161779	667	1328	816	453	433	110	47	9	13479	82	330	866	564	20	130	6096	1193	2661	
161465	591	1336	795	445	451	109	43	10	13871	83	334	830	560	22	136	6143	1208	2562	
161005	621	1354	794	447	457	106	46	8	14270	86	339	839	659	15	158	6230	1253	2572	
160555	670	1293	825	477	474	102	46	8	14651	90	342	853	528	28	121	6170	1282	2605	
160116	678	1323	800	443	468	101	49	8	15106	92	349	859	549	12	135	6336	1291	2571	
159638	697	1382	813	430	456	96	55	9	15510	93	354	867	560	11	131	6219	1283	2646	
159172	720	1382	840	447	441	89	59	7	15925	93	358	875	626	17	114	6345	1236	2742	
158812	657	1406	827	430	434	86	63	7	16347	96	368	876	676	13	122	6271	1212	2691	
158477	590	1373	831	435	441	83	69	8	16754	98	374	898	637	17	123	6182	1212	2610	
158049	575	1388	856	424	450	79	64	15	17157	99	377	881	566	17	146	6382	1265	2571	
157578	620	1359	910	449	449	81	64	12	17528	102	381	890	645	18	132	6428	1311	2621	
157120	644	1336	933	438	447	76	62	16	17971	102	388	881	667	19	124	6403	1279	2657	
156696	647	1317	944	446	447	71	60	14	18395	105	391	876	522	14	131	6243	1267	2665	
156233	678	1311	915	456	437	69	62	16	18849	108	399	860	519	12	127	6252	1239	2689	
155903	635	1264	903	439	460	68	63	16	19271	111	400	860	552	14	121	6181	1219	2613	
155563	573	1268	904	440	440	74	56	21	19672	117	405	849	626	16	153	6296	1269	2486	
155173	563	1262	895	434	441	72	56	19	20085	121	412	854	546	17	146	6434	1323	2400	
154777	568	1273	873	410	448	72	52	19	20498	126	417	873	633	15	108	6395	1268	2428	
154368	600	1271	840	398	440	73	50	21	20921	129	422	893	536	14	103	6389	1224	2448	
153971	640	1185	843	419	451	72	45	23	21329	131	424	882	669	7	133	6233	1185	2470	
153561	643	1201	801	394	441	77	45	23	21788	132	427	871	545	17	109	6190	1135	2467	
153258	582	1220	745	387	417	80	47	19	22214	132	432	867	518	14	132	6216	1140	2338	
152962	516	1154	758	401	401	82	48	20	22621	133	437	882	536	14	124	6219	1142	2218	
152590	523	1140	752	385	378	75	47	20	23043	137	443	874	601	11	133	6167	1134	2166	
152224	530	1143	757	383	368	76	46	20	23401	140	445	866	588	11	105	6123	1096	2207	
151831	581	1131	766	377	376	80	48	20	23732	143	448	884	492	10	95	5792	1075	2284	
151479	561	1163	741	373	363	84	47	20	24101	146	455	890	533	15	102	5664	1062	2270	
151088	576	1175	742	348	368	84	42	20	24482	150	458	876	631	11	104	5574	1022	2313	
150829	519	1119	724	351	371	82	43	20	24859	151	465	843	551	13	98	5552	1018	2191	
150581	440	1095	704	354	362	83	44	19	25226	151	474	874	660	21	134	5542	1058	2024	
150235	469	1032	722	366	354	76	46	21	25581	152	479	870	495	9	120	5557	1052	2013	
149899	527	960	741	373	345	77	45	21	25908	155	482	882	570	14	100	5437	1023	2045	
149555	525	998	714	361	334	75	44	23	26256	159	489	839	533	13	116	5348	1019	2032	
149242	501	1024	705	342	316	70	44	19	26618	161	491	833	655	17	106	5177	983	2019	
148944	486	1003	658	338	331	71	39	20	26983	164	496	841	513	8	88	5121	932	1994	
148711	439	1010	628	321	306	67	42	17	27326	165	501	831	525	10	118	5293	950	1863	
148501	359	993	622	315	305	62	43	16	27645	168	504	836	523	2	89	5150	882	1817	
148190	374	974	625	320	303	70	43	18	27939	168	509	846	553	9	96	5115	862	1847	
147876	412	931	634	345	282	68	44	18	28235	170	518	835	683	11	107	5175	888	1828	
147593	423	911	618	340	301	64	51	19	28518	170	525	822	609	13	80	4883	875	1833	
147310	420	901	612	329	313	71	53	15	28806	173	530	808	535	15	91	4758	862	1837	
147033	413	905	599	315	308	73	54	14	29110	175	534	827	684	8	103	4795	877	1790	
146807	399	863	572	316	296	72	51	14	29424	180	539	851	605	14	92	4736	872	1697	
146584	368	834	589	310	278	78	47	15	29703	183	544	850	654	6	95	4739	870	1634	
146336	346	832	582	296	281	77	43	17	29987	189	547	890	634	14	97	4758	850	1607	
146079	373	780	597	293	258	80	43	16	30271	192	551	834	516	10	88	4676	824	1600	
145851	363	738	596	294	269	82	40	20	30530	194	556	816	633	7	80	4706	830	1552	
145611	347	782	564	272	245	77	39	22	30818	195	561	840	240	6	85	4646	813	1513	
145354	375	758	550	267	258	72	39	20	31079	197	564	864	544	6	65	4467	776	1543	
145177	359	711	533	265	241	72	35	21	31348	198	573	845	655	4	63	4406	722	1494	
145004	302	718	517	246	243	74	34	19	31601	200	575	884	530	7	69	4313	715	1419	
144785	307	705	505	233	252	73	33	18	31838	201	583	882	582	7	87	4065	729	1379	
144574	332	683	500	221	265	66	31	18	32053	202	588	880	487	7	69	3951	705	1393	
144371	311	699	473	217	241	69	32	17	32306	203	594	882	659	10	75	3775	671	1371	
144191	318	634	470	239	230	59	30	17	32544	203	598	877	536	8	59	3586	625	1355	
143971	335	628	427	226	233	66	28	18	32793	205	603	875	192	1	53	3391	603	1340	
143824	303	601	435	222	237	67	28	17	32983	207	609	871	557	9	69	3359	612	1281	
143685	256	613	398	216	219	59	26	17	33220	210	614	880	548	8	77	3291	607	1180	
143496	251	613	368	209	217	54	31	17	33447	212	618	890	496	7	60	3334	592	1151	
143322	262	589	380	204	218	46	32	17	33632	212	619	867	651	3	52	3318	581	1150	
143144	275	558	379	180	244	52	29	18	33817	214	623	885	535	4	62	3305	592	1125	
142973	268	550	381	178	226	52	27	19	34015	216	628	842	605	5	81	3241	581	1101	
142805	272	520	365	185	234	49	25	19	34205	219	635	859	547	3	49	3163	556	1094	
142706	228	514	335	176	221	49	23	23	34400	219	639	885	533	4	61	3126	552	994	
142586	208	497	329	171	206	49	26	21	34577	221	642	877	534	2	58	3099	538	948	
142417	213	496	332	169	194	48	23	16	34754	223	648	886	523	5	56	3056	528	947	
142261	221	481	325	161	186	41	25	15	34944	223	650	859	650	3	41	2924	482	958	
142106	229	481	321	149	177	42	24	13	35115	225	651	856	493	6	52	2836	469	954	
141952	222	482	323	157	164	41	24	12	35270	227	659	885	627	6	47	2739	473	940	
141823	214	470	319	146	152	41	24	13	35440	227	664	846	521	4	43	2726	464	902	
141709	194	436	317	158	143	44	25	12	35598	227	670	847	497	3	40	2574	437	880	
141623	187	407	294	166	138	39	22	10	35744	229	674	840	524	9	48	2404	427	826	
141513	171	419	288	147	132	38	20	10	35886	231	678	851	498	4	54	2381	432	783	
141407	163	401	278	150	130	39	20	11	36020	232	682	837	501	4	29	2233	399	782	
141280	160	388	278	156	139	37	19	12	36142	234	688	835	538	3	48	2169	407	770	
141174	147	359	285	144	143	37	18	13	36285	235	693	852	519	5	33	2090	392	741	
141058	159	338	284	121	139	39	13	13	36432	239	698	862	633	5	44	2107	378	715	
140959	155	336	268	112	129	37	13	11	36570	240	703	830	499	3	19	1979	344	706	
140901	134	307	240	107	118	34	12	10	36719	243	708	837	507	4	28	1912	305	647	
140810	126	310	222	104	126	29	10	11	36831	244	710	825	508	2	32	1844	298	629	
140705	127	308	219	110	118	32	11	10	36931	244	718	811	603	2	36	1789	294	631	
140625	130	290	225	97	106	32	12	8	37039	245	724	840	654	3	29	1648	267	625	
140526	133	293	203	98	93	33	14	6	37157	245	732	838	215	3	33	1553	252	615	
140433	139	277	197	101	94	34	12	7	37254	246	739	845	192	1	23	1529	243	611	
140377	114	270	202	90	98	34	12	6	37342	247	741	839	527	2	34	1449	246	574	
140319	102	245	202	93	105	31	11	5	37425	249	746	855	543	3	23	1430	231	558	
140238	96	253	184	79	114	30	13	6	37518	249	753	869	372	3	37	1405	251	518	
140162	93	242	167	81	107	31	13	4	37625	249	759	856	569	2	27	1467	240	494	
140080	96	232	177	80	106	29	14	3	37704	249	763	846	499	4	24	1454	241	493	
140004	109	224	168	75	99	28	13	4	37792	249	768	891	627	2	27	1404	232	484	
139931	111	220	163	74	85	26	14	4	37883	250	772	891	215	2	17	1365	221	472	
139874	89	214	167	71	77	19	12	4	37974	252	780	868	214	2	17	1322	195	454	
139834	76	197	165	70	75	19	13	4	38044	252	784	892	517	0	22	1273	186	429	
139766	85	183	163	76	77	17	12	5	38108	252	789	887	550	1	27	1270	197	416	
139695	88	198	136	74	73	17	12	5	38187	253	795	855	527	3	23	1211	202	396	
139635	82	190	129	79	67	16	11	5	38264	254	801	841	630	2	20	1166	191	383	
139561	91	197	124	65	59	18	9	6	38337	255	811	830	197	1	20	1085	179	384	
139515	85	179	122	65	63	17	9	5	38399	255	819	834	219	0	17	1021	173	367	
139470	73	179	116	60	64	17	8	4	38464	255	823	833	524	1	14	967	167	350	
139432	64	164	114	54	65	15	8	4	38532	255	826	842	654	0	22	969	163	321	
139376	69	159	99	56	60	15	7	4	38599	256	833	828	219	1	18	971	162	303	
139336	67	155	94	55	58	14	7	3	38653	256	835	823	241	2	15	949	152	298	
139295	68	130	94	61	55	12	6	3	38713	256	840	818	568	1	11	907	148	278	
139244	68	134	87	58	53	12	7	3	38765	256	846	803	207	0	18	879	138	281	
139199	62	132	83	60	51	12	7	3	38817	256	851	779	516	3	19	862	137	270	
139175	48	126	86	55	44	11	6	3	38866	257	856	813	237	1	10	834	127	249	
139141	41	127	88	44	43	9	7	2	38914	258	859	825	517	2	16	779	119	240	
139099	48	119	77	48	50	9	7	2	38952	258	864	818	543	0	12	754	120	238	
139047	57	116	68	47	47	9	7	3	39001	258	873	839	539	1	10	756	119	232	
139006	53	113	64	40	49	9	6	4	39047	258	884	837	504	0	13	723	123	211	
138976	48	107	66	45	46	8	7	4	39083	258	885	879	217	0	9	672	117	210	
138938	46	109	69	37	46	10	7	4	39117	258	892	860	515	1	8	622	108	216	
138913	38	102	68	39	41	10	6	4	39157	259	896	859	488	1	10	616	96	208	
138892	36	88	64	35	41	11	7	4	39195	259	901	880	528	0	16	591	96	186	
138861	34	88	63	36	38	11	6	5	39224	259	908	879	542	1	18	551	93	183	
138837	29	95	60	36	30	12	7	6	39250	259	912	853	534	0	10	558	90	179	
138807	32	81	73	36	24	12	8	4	39277	259	920	860	223	0	8	516	82	184	
138774	29	91	68	29	24	13	8	4	39306	259	928	837	203	0	7	495	74	188	
138748	43	68	63	33	26	10	9	2	39341	259	931	847	237	1	9	480	77	175	
138731	40	67	57	29	24	9	8	2	39370	259	937	833	226	0	10	478	72	162	
138716	39	61	56	29	27	7	7	2	39389	260	940	835	574	0	11	476	81	145	
138697	27	71	48	30	17	6	7	3	39423	260	944	848	223	0	12	503	79	127	
138669	27	69	41	33	18	5	7	2	39451	260	951	844	226	0	6	497	84	116	
138643	29	68	36	33	24	5	5	4	39470	260	956	840	484	0	6	435	78	122	
138619	26	70	36	34	21	3	6	4	39489	260	965	885	217	1	5	402	77	119	
138602	21	62	36	30	25	3	7	4	39515	260	968	840	204	0	6	376	70	114	
138585	22	56	43	26	20	3	8	4	39535	260	971	842	528	1	11	373	70	108	
138564	23	49	36	23	25	2	8	3	39554	261	985	881	228	0	6	367	65	101	
138548	24	45	37	19	26	2	9	2	39573	262	986	879	548	0	10	369	71	91	
138531	25	40	30	20	23	3	8	2	39596	263	992	859	229	2	8	347	62	87	
138521	17	42	37	19	19	3	9	1	39607	263	995	844	234	1	6	354	65	81	
138515	13	36	35	13	19	4	8	1	39627	264	998	874	223	0	4	321	58	70	
138498	12	38	30	14	18	4	7	1	39643	265	1003	894	544	0	4	315	53	70	
138481	14	31	27	16	18	4	7	2	39656	265	1012	902	237	0	3	312	52	65	
138469	14	20	25	16	21	4	7	2	39673	265	1017	894	220	0	4	314	42	65	
138458	14	25	20	13	19	5	6	4	39682	265	1022	877	208	0	6	306	46	56	
138448	14	24	19	12	16	4	6	3	39699	265	1023	878	558	0	6	289	42	53	
138430	17	24	19	11	13	3	5	3	39712	266	1030	879	230	1	2	277	35	57	
138421	16	25	17	10	11	3	5	3	39722	266	1034	904	212	0	3	242	36	51	
138407	13	28	21	8	8	4	5	2	39730	266	1041	861	237	0	2	208	33	54	
138398	11	22	22	10	8	5	3	2	39736	267	1049	864	555	0	4	173	27	54	
138392	8	20	22	11	7	5	2	2	39743	268	1053	911	204	0	1	164	25	50	
138380	3	24	20	13	6	6	2	2	39747	268	1062	905	220	0	3	157	28	46	
138373	5	16	23	13	4	5	2	3	39756	268	1065	891	553	0	1	150	24	44	
138363	5	11	20	12	3	3	1	3	39770	269	1073	870	207	0	3	145	20	35	
138360	4	9	17	9	6	3	2	3	39774	269	1077	865	218	0	1	121	18	32	
138357	4	9	15	7	5	4	2	3	39777	269	1081	868	535	0	4	117	19	27	
138343	7	13	13	5	3	4	2	3	39779	269	1092	844	226	0	0	111	17	30	
