S	E	I1	I2	I3	I4	I5_h	I6_h	R_h	R	D1	D2	H	T	P1	P2	Q	QT	NQ
172840	288	755	384	180	220	29	22	11	4610	14	180	899	539	9	42	2728	506	1372	
172545	336	747	414	210	230	29	21	10	4789	16	186	890	542	10	86	2866	586	1401	
172237	396	752	411	231	244	31	21	10	4991	17	192	890	535	10	61	2938	576	1510	
171918	424	798	438	248	235	33	21	11	5191	18	198	894	215	7	73	3036	613	1584	
171607	460	833	441	250	237	34	23	10	5415	19	204	871	627	12	68	3052	627	1651	
171249	479	881	469	256	250	36	24	8	5650	20	211	838	596	14	73	3144	644	1751	
170999	464	843	514	267	260	40	22	9	5876	21	218	820	552	12	74	3279	663	1747	
170775	408	871	525	275	277	42	22	10	6088	22	218	832	649	13	96	3498	703	1717	
170429	447	901	535	268	280	44	25	8	6356	22	218	837	569	10	92	3548	717	1783	
170082	498	912	529	269	303	43	24	10	6616	22	225	843	641	18	81	3577	716	1862	
169685	561	985	521	270	292	45	25	10	6888	23	228	823	638	11	87	3767	753	1946	
169341	565	1040	532	263	300	47	25	7	7157	24	232	816	677	15	91	3742	739	2033	
168944	592	1084	524	283	319	55	26	7	7438	26	235	862	631	14	92	3889	764	2119	
168647	558	1074	550	319	340	55	26	7	7689	28	240	872	511	9	95	3983	816	2106	
168351	514	1106	555	316	340	57	30	6	7988	28	242	877	620	17	109	4162	855	2063	
167933	543	1147	575	329	338	60	30	7	8295	29	247	868	701	16	128	4338	893	2129	
167493	587	1170	615	345	352	63	32	6	8586	32	252	882	593	14	99	4423	915	2249	
167078	596	1194	643	361	364	61	31	7	8907	34	257	867	627	22	103	4508	955	2295	
166627	635	1220	678	347	391	66	35	8	9230	35	261	878	531	10	114	4583	952	2420	
166181	671	1276	679	340	393	62	37	9	9584	38	263	884	686	20	134	4799	1001	2457	
165859	619	1256	686	364	411	64	36	12	9915	40	271	855	571	13	106	4950	1028	2408	
165582	547	1220	716	369	411	64	39	12	10257	41	275	869	557	12	130	5155	1085	2281	
165190	549	1225	734	360	407	67	44	11	10623	42	281	873	638	18	139	5312	1095	2291	
164781	594	1189	736	375	407	67	44	14	10998	44	284	843	686	18	110	5427	1089	2323	
164346	622	1208	757	389	395	64	47	13	11353	46	293	842	612	6	126	5539	1107	2375	
163901	658	1258	734	399	390	62	48	14	11724	48	297	898	682	18	116	5525	1065	2484	
163489	682	1258	710	402	402	65	46	13	12112	51	303	900	634	18	104	5600	1058	2507	
163142	617	1265	722	418	419	68	46	14	12464	52	306	908	539	14	123	5713	1096	2459	
162824	553	1254	714	418	417	71	47	13	12858	55	309	903	635	17	111	5719	1097	2377	
162398	572	1262	742	435	400	72	45	14	13223	57	313	885	568	16	153	5733	1139	2389	
161969	615	1244	768	403	403	82	42	17	13614	59	317	896	550	10	114	5819	1128	2429	
161545	623	1259	746	429	389	86	44	15	14010	60	327	862	591	22	105	5673	1074	2502	
161139	632	1271	766	430	394	93	44	13	14358	62	331	866	621	18	134	5619	1123	2507	
160734	632	1300	759	406	424	92	47	14	14726	65	334	888	529	17	128	5689	1117	2543	
160444	582	1252	769	386	419	95	47	12	15122	70	335	850	532	16	127	5783	1123	2427	
160155	496	1237	765	395	420	88	52	10	15507	71	337	877	674	20	129	5918	1164	2289	
159744	511	1244	766	403	420	89	51	9	15880	73	343	859	627	13	142	6010	1197	2287	
159334	556	1218	769	422	411	94	49	13	16247	75	345	898	557	14	118	6063	1195	2324	
158911	603	1208	743	420	416	97	53	15	16641	76	350	887	548	11	118	6115	1177	2363	
158494	614	1230	741	425	409	102	49	18	17021	77	353	909	553	18	118	5946	1165	2405	
158073	607	1313	730	414	398	102	45	17	17394	82	358	877	691	11	122	6038	1199	2410	
157783	550	1245	752	417	411	100	49	17	17766	82	361	867	601	7	93	6082	1168	2356	
157487	516	1169	749	423	421	103	52	13	18150	85	365	860	666	12	144	6047	1163	2270	
157115	520	1182	733	420	430	102	53	13	18510	87	368	856	630	12	149	6105	1216	2224	
156735	540	1156	714	407	443	97	53	12	18911	90	375	850	524	21	108	5986	1165	2245	
156342	563	1154	704	404	424	101	52	13	19304	92	380	895	557	20	119	5903	1161	2241	
155922	591	1184	704	412	410	95	57	13	19672	92	381	883	530	17	99	5727	1131	2322	
155527	609	1182	717	413	400	87	58	15	20046	93	386	907	654	9	105	5630	1139	2327	
155226	567	1172	707	385	384	91	56	18	20437	96	394	889	553	14	110	5605	1105	2257	
154973	479	1141	713	388	393	83	54	19	20792	100	398	883	672	18	116	5555	1094	2157	
154586	482	1153	690	375	397	84	55	18	21186	102	405	861	567	7	124	5473	1047	2189	
154197	498	1168	684	380	387	84	53	20	21542	105	415	865	500	10	102	5619	1023	2231	
153781	560	1149	698	363	391	92	48	22	21897	110	422	830	698	15	125	5498	1021	2280	
153400	581	1163	723	336	392	97	46	21	22236	114	424	840	682	17	113	5344	1045	2293	
153045	587	1135	734	351	395	102	40	24	22573	117	430	848	545	7	114	5345	1015	2329	
152767	535	1103	725	348	410	107	43	20	22922	120	433	869	614	11	112	5325	1023	2248	
152490	476	1082	701	348	412	101	44	19	23297	122	441	833	545	14	119	5392	1012	2152	
152097	495	1158	649	349	393	106	44	17	23656	123	446	846	530	19	147	5600	1058	2136	
151710	558	1123	657	360	381	102	47	22	24000	124	449	858	686	19	103	5612	1058	2170	
151374	552	1090	678	364	378	108	51	19	24339	126	454	888	706	18	117	5687	1080	2141	
151030	545	1100	659	375	370	114	51	19	24680	129	461	895	659	11	101	5605	1081	2133	
150634	534	1174	654	379	365	110	47	21	25017	131	467	893	636	6	116	5702	1113	2150	
150389	502	1077	693	369	369	114	47	18	25346	134	475	889	574	10	101	5654	1107	2064	
150156	424	1043	706	368	347	109	46	17	25696	135	486	845	595	7	111	5564	1071	1972	
149829	445	1030	696	346	323	103	47	18	26071	136	489	829	539	12	116	5502	1049	1941	
149502	462	1001	709	351	334	102	45	19	26371	140	497	835	546	7	84	5394	1023	1981	
149192	467	1013	683	337	341	93	44	17	26702	142	502	805	554	13	97	5248	974	2004	
148907	487	963	684	330	336	90	38	20	27030	145	503	819	545	11	80	4958	936	1992	
148593	486	984	643	317	328	98	42	19	27371	146	506	826	590	10	70	4898	876	2022	
148354	445	946	655	305	336	96	42	17	27678	148	511	818	560	14	103	4830	886	1939	
148147	359	906	665	319	332	97	46	16	27975	149	522	854	684	13	84	4768	878	1846	
147836	383	902	627	313	322	96	45	16	28311	153	529	860	635	17	114	4688	872	1816	
147527	420	898	601	279	313	93	43	18	28650	154	537	835	524	11	85	4589	838	1809	
147232	446	885	581	288	322	90	44	14	28934	156	541	816	514	9	86	4528	827	1829	
146942	454	890	585	268	308	81	49	16	29240	156	544	804	654	11	95	4347	803	1832	
146648	441	919	588	267	291	79	47	14	29532	160	547	808	223	11	73	4334	774	1858	
146416	402	913	593	273	290	81	43	14	29792	165	551	812	541	14	89	4367	783	1812	
146196	375	884	577	272	264	82	45	14	30103	165	556	831	524	10	81	4371	770	1729	
145934	374	848	557	282	309	74	41	14	30371	166	563	794	555	9	90	4454	797	1688	
145651	389	852	530	269	319	75	42	15	30652	168	571	813	676	11	104	4439	824	1652	
145339	400	877	528	284	308	76	42	15	30919	169	576	822	531	6	97	4443	833	1682	
145064	411	875	510	285	302	76	40	12	31207	172	579	852	672	12	88	4285	802	1697	
144795	407	866	531	286	294	75	37	13	31471	174	584	866	575	9	96	4282	816	1680	
144583	375	846	545	286	273	78	40	13	31728	175	591	871	536	11	85	4352	817	1626	
144366	346	823	519	275	296	76	38	16	32000	178	600	895	630	15	78	4348	797	1576	
144073	400	802	513	289	267	74	42	16	32272	179	606	860	656	10	88	4341	803	1584	
143803	424	792	499	292	257	80	39	17	32534	181	615	839	523	3	90	4315	815	1568	
143525	438	810	494	278	255	78	33	17	32801	184	620	851	691	13	77	4305	799	1587	
143292	422	796	494	277	261	72	38	17	33057	184	623	856	518	9	77	4217	772	1588	
143015	421	817	512	289	248	72	33	18	33293	188	627	867	653	8	83	4075	750	1642	
142823	376	798	516	292	245	68	33	19	33540	190	633	838	552	8	73	4009	731	1597	
142633	328	778	524	282	266	69	34	17	33776	190	636	851	619	10	81	3983	736	1545	
142391	341	750	507	288	263	68	34	17	34044	192	638	871	535	12	101	3976	740	1511	
142153	366	725	486	278	238	69	31	21	34329	194	643	868	631	10	78	3939	706	1487	
141922	361	726	479	240	237	61	30	24	34611	195	647	854	545	8	55	3861	663	1471	
141669	372	731	492	235	241	65	28	20	34829	198	653	849	654	8	63	3755	639	1525	
141436	361	732	471	248	247	62	29	20	35073	198	656	843	527	6	74	3643	615	1535	
141254	329	707	468	252	238	60	28	17	35318	201	661	817	513	1	82	3606	589	1493	
141079	323	667	476	242	229	58	28	15	35549	201	666	820	637	11	83	3623	587	1436	
140864	316	667	475	233	236	61	26	15	35769	202	669	846	655	16	88	3579	604	1410	
140644	334	652	473	217	219	60	28	16	36013	203	674	841	643	4	75	3557	573	1410	
140418	340	669	449	225	210	61	28	16	36233	205	679	829	559	12	55	3440	546	1436	
140199	314	686	434	223	210	56	31	15	36473	206	686	824	594	9	69	3247	544	1410	
139983	309	679	438	220	232	51	29	14	36683	207	688	818	623	12	75	3168	559	1399	
139822	279	658	417	217	232	52	24	16	36915	210	691	844	491	7	57	3259	558	1321	
139665	247	651	410	204	239	47	23	13	37125	212	697	860	622	4	83	3328	565	1256	
139458	267	619	420	205	232	53	21	13	37330	215	700	857	604	13	71	3313	579	1238	
139270	292	592	409	199	227	51	20	15	37540	216	702	886	495	5	67	3228	552	1238	
139074	288	602	384	187	223	53	19	15	37759	220	709	885	335	8	62	3190	532	1224	
138875	276	627	384	183	211	48	20	15	37952	221	721	819	653	7	71	3070	535	1214	
138670	314	578	399	194	205	51	19	16	38140	223	724	841	637	12	52	2994	517	1243	
138501	300	570	376	192	209	50	15	17	38346	225	732	834	587	7	77	3086	520	1192	
138368	262	554	364	197	205	49	15	14	38539	228	738	798	616	6	56	3073	510	1136	
138181	249	576	345	183	201	55	15	13	38743	229	743	777	632	10	68	3004	521	1103	
137996	258	568	339	181	203	50	18	12	38930	229	749	798	611	5	63	3024	517	1100	
137807	269	585	342	160	200	44	20	11	39110	229	756	765	635	9	52	2876	524	1096	
137637	255	564	354	167	198	46	19	10	39289	231	763	784	619	9	48	2748	495	1108	
137460	267	547	349	188	197	45	17	8	39453	232	770	808	499	8	51	2668	490	1120	
137335	240	521	340	199	189	41	17	9	39636	233	773	846	346	6	54	2646	472	1075	
137210	209	517	346	180	178	44	19	8	39811	234	777	850	536	9	54	2590	469	1024	
137054	222	497	337	178	178	46	22	8	39973	235	783	835	653	7	70	2655	480	1000	
136903	236	483	347	158	174	44	23	9	40134	236	786	850	595	5	56	2571	471	994	
136746	233	485	349	149	152	49	22	10	40313	236	789	886	638	7	59	2550	441	998	
136595	233	482	330	156	157	49	24	8	40468	236	795	898	627	7	38	2435	417	1014	
136430	238	493	329	164	155	43	25	8	40613	236	799	879	611	6	56	2375	409	1038	
136324	209	471	336	155	158	44	26	7	40765	237	801	910	566	7	54	2397	417	982	
136220	190	459	314	165	152	36	26	8	40918	239	806	882	568	5	50	2436	428	914	
136086	187	445	329	160	147	34	24	9	41056	242	814	862	663	5	39	2407	414	912	
135910	203	452	312	155	151	34	25	9	41214	245	823	870	583	5	43	2318	415	917	
135760	223	449	291	154	149	35	23	8	41365	247	829	838	614	7	52	2275	420	904	
135633	217	434	283	161	131	35	27	9	41522	247	834	839	497	8	42	2183	395	893	
135509	214	426	262	163	142	36	23	13	41657	248	840	802	670	7	43	2137	394	872	
135406	200	408	274	157	151	35	23	13	41772	250	844	787	636	7	32	2044	390	858	
135303	168	408	251	147	152	36	24	13	41931	250	850	790	500	5	41	2061	374	812	
135182	169	403	251	132	150	31	25	10	42078	250	852	802	536	10	51	2011	371	790	
135036	179	403	230	145	140	30	24	11	42230	250	855	835	522	6	39	1984	341	810	
134892	180	442	229	129	128	30	23	12	42358	252	858	804	616	4	52	1971	339	822	
134741	211	430	233	138	123	32	21	9	42477	254	864	800	320	3	34	1943	329	859	
134587	220	420	257	137	125	29	21	9	42601	256	871	795	608	9	41	1934	330	879	
134483	202	395	252	144	130	32	20	11	42731	256	877	862	609	4	46	1883	316	859	
134396	177	387	241	130	131	29	18	13	42870	257	884	856	535	6	45	1881	324	789	
134279	178	373	238	137	140	28	19	12	42980	259	890	806	601	6	44	1881	323	790	
134131	209	368	209	137	150	26	15	12	43119	261	896	825	513	4	38	1937	322	792	
134013	196	394	191	139	141	27	15	11	43243	261	902	843	498	5	53	1950	340	763	
133898	178	414	207	133	134	27	13	10	43348	264	907	818	540	7	42	1898	343	763	
133776	180	407	212	122	136	26	14	10	43471	264	915	819	352	6	34	1865	324	773	
133680	167	388	236	120	129	22	14	11	43578	264	924	808	535	6	40	1828	325	751	
133586	161	378	230	122	116	20	15	8	43705	264	928	827	634	5	35	1837	324	718	
133464	169	377	224	111	121	18	18	8	43824	265	934	851	552	4	37	1822	328	710	
133339	180	367	226	113	123	17	17	7	43939	266	939	820	630	2	37	1812	322	721	
133226	178	379	199	118	119	17	19	8	44060	266	944	845	508	5	38	1780	331	698	
133135	168	357	213	120	112	20	21	8	44162	266	951	866	532	6	34	1745	321	690	
133021	162	353	213	114	114	18	21	8	44285	266	958	851	670	5	35	1747	314	681	
132936	147	329	205	114	122	18	20	9	44394	267	972	820	630	3	43	1738	307	648	
132860	132	314	205	120	112	19	20	7	44499	269	976	837	590	4	31	1716	290	632	
132744	147	314	212	112	118	18	16	6	44586	273	987	815	477	2	40	1701	298	639	
132626	157	325	213	105	111	17	15	6	44693	274	991	858	513	3	29	1659	285	658	
132542	161	304	209	99	104	20	16	5	44806	274	993	848	528	4	41	1685	277	636	
132424	161	322	205	100	101	19	16	7	44908	274	996	893	311	0	28	1658	283	641	
132325	162	324	186	100	103	19	15	9	45013	274	1003	900	548	1	28	1573	276	633	
132261	144	300	190	103	98	17	14	7	45117	275	1007	877	640	4	23	1521	260	606	
132199	134	272	193	108	95	15	16	8	45203	276	1014	883	511	5	27	1504	248	585	
132122	121	271	186	93	91	17	15	9	45312	277	1019	859	597	6	38	1489	248	546	
132036	126	264	179	92	105	13	15	6	45397	277	1023	866	654	3	34	1403	253	541	
131950	126	254	181	105	105	10	14	5	45479	278	1026	845	635	2	31	1374	253	542	
131859	131	260	175	93	104	11	14	4	45571	279	1032	871	626	2	30	1326	254	534	
131774	120	273	168	90	106	12	13	5	45653	280	1039	866	648	4	29	1281	255	527	
131704	122	263	167	89	91	12	14	5	45741	281	1044	857	245	1	14	1169	242	516	
131647	112	249	165	93	92	11	13	6	45813	282	1050	875	301	2	23	1175	224	511	
131576	96	266	148	77	97	12	11	7	45901	284	1058	863	319	4	32	1179	228	479	
131499	92	249	154	86	95	11	12	5	45979	284	1067	844	646	0	25	1193	230	469	
131436	92	237	154	80	86	12	12	6	46064	284	1070	843	557	1	15	1148	204	469	
131352	105	233	143	86	83	12	11	7	46141	284	1076	836	504	3	28	1067	209	464	
131294	102	220	144	86	83	13	11	7	46206	284	1083	797	243	2	22	1049	207	452	
131244	86	208	141	87	85	12	12	5	46277	284	1092	826	531	3	28	1075	210	421	
