S	E	I1	I2	I3	I4	I5_h	I6_h	R_h	R	D1	D2	H	T	P1	P2	Q	QT	NQ
173749	375	722	359	195	191	33	27	6	3719	19	138	854	330	8	58	2499	467	1435	
173478	387	755	383	190	208	34	27	7	3901	20	143	838	560	9	70	2553	484	1500	
173159	439	793	397	193	224	33	27	7	4091	21	149	857	657	15	82	2622	533	1573	
172954	418	762	424	211	242	35	29	7	4273	22	156	844	606	6	68	2722	553	1568	
172705	363	812	434	222	236	39	31	8	4495	22	166	836	561	9	78	2829	569	1568	
172399	396	822	474	243	240	42	35	8	4681	22	171	816	521	10	106	3131	652	1600	
172072	449	846	500	234	238	40	34	9	4912	25	174	870	605	9	70	3209	635	1706	
171761	458	893	494	259	246	43	33	7	5135	27	177	861	658	13	72	3294	659	1767	
171411	488	945	510	254	258	43	36	7	5373	27	181	856	625	16	71	3309	667	1867	
171016	533	999	509	278	273	42	34	7	5627	30	185	867	612	10	83	3425	692	1976	
170744	495	994	553	280	287	40	33	10	5879	30	188	830	554	10	91	3640	725	1957	
170458	450	1025	557	312	295	38	30	14	6133	32	189	817	541	10	103	3817	771	1936	
170081	512	1013	596	295	296	43	28	15	6424	36	194	800	636	17	102	3931	793	1990	
169655	577	1032	593	315	307	40	30	14	6729	38	203	820	563	17	91	4071	797	2097	
169261	593	1071	617	335	329	37	27	14	6997	40	212	806	624	16	106	4188	834	2175	
168860	581	1180	598	361	318	39	27	15	7295	42	217	819	626	12	116	4148	880	2224	
168393	619	1235	636	362	345	45	29	14	7586	43	226	827	628	13	97	4337	903	2368	
168093	576	1201	653	375	345	51	29	17	7918	45	230	828	556	14	110	4479	909	2321	
167775	542	1168	682	385	361	54	31	18	8239	46	232	841	618	13	125	4718	954	2269	
167303	602	1218	703	393	355	58	30	17	8566	47	241	876	673	17	141	4971	1020	2339	
166827	651	1258	723	386	365	58	33	18	8919	47	248	887	565	12	111	5125	1051	2423	
166335	690	1336	748	392	369	67	34	19	9241	48	254	904	635	15	111	5209	1069	2567	
165842	741	1358	756	398	406	69	37	19	9601	49	257	883	593	18	123	5260	1083	2682	
165398	721	1408	780	405	405	71	39	18	9975	51	262	853	613	16	115	5408	1101	2728	
165045	657	1379	792	423	443	71	41	18	10341	54	269	832	695	10	122	5514	1146	2660	
164712	577	1373	823	412	447	70	49	16	10730	54	270	856	556	17	137	5693	1168	2583	
164233	631	1391	834	416	438	74	46	14	11121	57	278	872	637	15	130	5837	1159	2671	
163746	689	1373	845	418	456	82	48	14	11519	59	284	878	678	17	124	5959	1194	2717	
163283	733	1359	850	410	432	85	49	13	11968	61	290	812	532	13	144	6024	1179	2739	
162800	763	1364	865	420	441	96	51	14	12363	62	294	835	661	26	121	5877	1177	2823	
162307	776	1425	864	420	442	101	47	14	12774	65	298	817	527	21	147	5963	1221	2854	
161935	684	1433	880	448	464	99	48	14	13156	69	303	827	543	12	111	6081	1241	2815	
161585	612	1422	843	459	457	102	46	18	13610	71	308	852	695	16	131	6237	1244	2697	
161092	682	1382	879	464	476	108	47	17	14003	72	311	856	571	22	165	6455	1332	2706	
160579	751	1406	865	446	452	105	51	19	14473	72	314	841	559	19	150	6566	1330	2746	
160104	784	1398	884	465	461	108	54	20	14861	74	320	849	666	16	139	6511	1330	2824	
159646	766	1437	850	486	456	117	48	21	15304	79	323	857	526	19	131	6551	1325	2835	
159179	711	1515	828	489	455	124	49	19	15761	79	324	845	534	12	128	6627	1327	2844	
158828	636	1444	872	476	499	127	46	16	16175	82	332	847	551	13	136	6598	1333	2767	
158492	583	1355	906	488	493	128	48	15	16607	84	334	884	664	17	167	6782	1367	2634	
158016	605	1398	907	454	459	128	46	17	17075	84	344	906	561	18	160	6750	1338	2659	
157544	661	1369	922	459	448	128	50	16	17501	86	349	873	658	13	124	6864	1339	2698	
157090	694	1369	907	443	456	123	47	17	17945	90	352	888	521	19	140	6889	1327	2712	
156623	738	1334	931	440	467	120	45	19	18365	93	358	859	547	12	132	6760	1340	2735	
156193	715	1389	898	444	456	112	49	20	18800	95	362	834	659	19	146	6683	1334	2729	
155855	644	1380	902	423	458	105	49	20	19235	98	364	856	556	13	135	6667	1301	2660	
155533	555	1364	876	443	459	105	49	23	19658	99	369	835	568	14	119	6648	1282	2569	
155124	547	1386	831	434	444	97	48	23	20124	101	374	834	640	16	158	6751	1290	2497	
154693	598	1338	835	432	457	93	45	24	20537	105	376	836	534	15	109	6643	1217	2581	
154311	582	1293	829	436	456	94	48	24	20971	107	382	837	548	16	125	6511	1230	2508	
153875	603	1314	818	427	454	96	49	24	21378	107	388	837	585	12	140	6305	1205	2556	
153448	630	1284	833	412	473	94	49	22	21787	111	390	817	618	7	134	6303	1196	2579	
153175	555	1220	863	420	448	94	49	25	22178	111	395	814	551	13	127	6249	1165	2484	
152872	502	1197	847	419	432	86	48	24	22596	113	397	819	580	13	138	6279	1189	2342	
152470	533	1173	789	423	430	90	45	25	23038	116	401	831	651	15	145	6322	1234	2249	
152077	550	1157	764	433	427	89	43	27	23439	121	406	789	539	16	120	6359	1221	2242	
151710	538	1164	741	430	433	85	40	23	23834	124	411	776	657	18	108	6419	1197	2234	
151328	534	1191	712	424	431	93	38	22	24220	126	414	819	651	8	114	6211	1185	2238	
150979	548	1160	746	424	385	98	38	24	24582	128	421	820	573	13	118	6308	1151	2248	
150699	522	1126	712	401	388	93	39	21	24976	130	426	829	529	12	92	6166	1122	2159	
150418	478	1104	734	386	388	94	42	17	25311	131	430	851	497	10	109	6104	1143	2083	
150098	487	1050	742	368	389	92	41	16	25684	133	433	854	554	16	122	6072	1135	2034	
149765	496	1049	717	359	360	93	42	17	26063	134	438	881	544	16	98	5971	1099	2017	
149451	504	1014	702	356	341	92	45	17	26434	136	441	868	576	13	110	5839	1066	1988	
149138	507	983	707	353	333	96	39	19	26773	141	444	853	645	15	87	5564	1002	2016	
148806	520	993	690	339	330	99	38	20	27106	142	450	809	641	7	86	5469	987	2022	
148575	472	955	695	320	333	101	43	19	27424	142	454	816	548	7	105	5392	954	1965	
148344	407	939	652	343	329	89	46	19	27764	144	457	831	547	16	94	5272	929	1876	
148021	425	950	620	341	316	83	45	16	28106	147	463	804	539	5	103	5214	927	1853	
147720	460	924	584	342	316	87	45	15	28428	149	463	793	537	12	97	5210	922	1836	
147407	437	966	582	348	326	86	44	15	28706	149	467	817	556	10	120	5181	968	1821	
147120	405	963	623	343	313	82	41	16	29000	151	476	816	540	11	98	5020	938	1832	
146821	430	922	644	335	292	80	39	18	29321	153	478	841	535	10	91	4967	919	1823	
146597	400	879	627	315	297	83	35	21	29638	157	484	847	510	10	86	4826	880	1756	
146415	343	847	594	294	294	83	33	16	29966	160	488	836	510	12	95	4838	873	1615	
146136	355	849	581	282	280	74	30	19	30270	163	494	830	372	5	86	4865	874	1577	
145866	387	814	568	288	282	70	29	16	30546	167	500	835	557	10	66	4718	827	1611	
145605	384	789	573	293	279	67	33	13	30822	168	507	843	229	7	77	4585	805	1613	
145369	370	774	564	299	282	62	31	14	31085	174	509	832	576	5	69	4404	801	1581	
145118	377	784	545	285	277	56	31	16	31355	177	512	822	556	11	89	4308	782	1573	
144937	347	750	557	265	275	59	31	17	31602	177	516	823	524	12	65	4115	742	1542	
144778	289	738	513	255	247	51	33	15	31918	177	519	839	521	10	82	4064	691	1435	
144530	296	753	493	240	245	48	36	15	32171	179	527	869	687	10	94	4065	700	1411	
144301	314	727	479	249	246	47	37	16	32407	180	530	882	638	9	77	3955	699	1400	
144058	340	719	455	240	248	52	35	14	32656	182	534	840	549	7	60	3804	668	1421	
143825	352	714	445	224	239	56	34	15	32905	183	541	831	648	13	70	3657	626	1438	
143568	367	731	436	213	245	51	35	10	33147	184	546	877	631	1	69	3659	614	1464	
143389	340	694	406	229	244	54	35	11	33390	185	556	861	494	9	71	3623	601	1401	
143213	292	690	420	221	245	50	32	11	33611	187	561	891	496	11	76	3678	628	1322	
143012	288	658	437	238	247	50	29	12	33805	190	567	871	665	15	81	3607	641	1306	
142806	289	636	431	250	232	47	27	11	34036	193	575	917	516	7	65	3581	644	1268	
142594	291	650	419	244	224	52	25	11	34247	194	582	911	537	7	57	3489	620	1285	
142398	289	651	415	224	211	50	23	11	34476	195	590	909	561	10	71	3389	612	1251	
142178	312	644	410	209	219	55	26	11	34681	195	593	935	548	3	68	3336	623	1252	
142011	293	615	404	208	233	53	24	11	34885	196	600	958	662	8	61	3370	599	1231	
141874	266	579	395	209	221	55	23	11	35100	196	604	940	618	4	76	3373	606	1142	
141687	262	564	396	222	219	59	20	12	35283	198	611	931	628	9	81	3350	624	1118	
141499	285	530	416	213	214	55	20	12	35476	199	614	923	514	5	69	3352	604	1129	
141308	286	547	388	212	207	58	24	10	35674	199	620	926	602	5	66	3237	584	1138	
141109	282	566	391	208	196	60	24	9	35864	200	624	910	512	7	65	3116	585	1142	
140920	291	554	409	190	186	59	24	10	36060	201	629	891	508	8	63	3053	562	1151	
140787	280	536	376	188	166	59	26	11	36266	202	636	883	555	2	52	3085	522	1109	
140646	257	546	351	179	161	61	25	12	36450	203	642	868	514	8	50	3020	502	1078	
140459	281	527	357	184	180	57	25	11	36601	205	646	835	662	5	51	2957	502	1109	
140289	280	496	352	180	186	49	27	12	36800	205	657	817	545	4	65	2991	506	1064	
140152	257	474	342	182	193	47	26	14	36981	206	659	819	622	4	62	2941	516	1005	
139972	268	496	323	189	196	47	25	12	37135	207	663	821	550	4	57	2848	523	1021	
139822	247	510	308	194	191	45	25	9	37304	209	669	862	613	2	58	2811	520	1000	
139687	216	528	301	182	188	44	27	8	37466	211	675	838	509	8	43	2724	501	985	
139570	196	486	319	172	192	43	26	6	37631	214	678	885	539	5	48	2638	469	965	
139404	199	500	296	173	192	39	29	5	37801	214	681	910	552	4	68	2681	505	923	
139263	218	451	299	167	197	43	29	6	37957	215	688	901	615	4	55	2718	490	914	
139118	220	448	296	172	179	43	30	7	38109	215	696	883	593	9	55	2702	479	909	
138961	223	448	293	175	183	43	30	6	38252	216	703	899	641	5	50	2710	479	916	
138809	229	460	277	167	174	44	30	7	38413	218	705	904	659	8	45	2600	473	908	
138711	214	418	293	158	161	43	31	7	38565	221	711	916	509	3	50	2536	468	850	
138629	169	408	299	149	148	45	30	8	38709	221	718	882	613	7	40	2464	424	824	
138477	192	391	280	151	128	46	24	10	38885	224	725	853	544	4	40	2381	386	826	
138360	204	364	275	148	126	46	23	9	39022	225	731	859	676	8	41	2350	381	805	
138226	207	377	261	153	120	44	22	8	39152	227	736	832	535	4	31	2276	363	821	
138101	206	384	270	145	108	45	22	7	39276	227	742	815	621	6	38	2102	341	839	
137967	186	401	271	147	120	47	21	7	39392	228	746	812	616	5	29	1957	334	859	
137876	163	387	260	138	131	42	23	6	39528	228	751	831	626	6	46	1892	337	807	
137788	146	348	264	141	126	38	21	6	39661	231	763	818	222	5	46	1854	325	759	
137655	157	351	244	143	114	38	19	7	39806	232	767	821	535	8	41	1852	314	752	
137542	164	341	238	132	108	39	19	5	39937	233	775	841	657	5	40	1795	319	722	
137436	165	335	240	120	102	31	18	4	40069	234	779	799	635	7	37	1786	311	700	
137346	169	317	235	116	101	31	16	5	40181	235	781	816	561	4	32	1753	310	675	
137243	160	325	249	95	105	31	19	4	40282	236	784	817	497	7	29	1706	312	672	
137161	156	298	230	101	110	27	18	4	40400	236	792	818	635	3	35	1719	306	634	
137096	135	289	213	100	113	24	17	4	40506	239	797	829	555	2	30	1719	300	591	
136989	143	284	228	85	113	27	18	4	40600	239	803	819	621	5	37	1755	304	594	
136901	140	278	217	84	101	23	17	4	40718	241	809	821	522	7	21	1665	279	581	
136810	139	279	210	87	106	23	15	4	40805	242	813	849	501	4	25	1552	280	579	
136724	131	271	199	102	105	22	17	3	40896	243	820	850	617	5	30	1468	265	582	
136625	138	269	195	105	100	24	16	3	40988	245	825	836	541	3	41	1436	271	576	
136556	125	255	185	111	95	23	14	2	41087	247	833	810	615	3	28	1426	264	544	
136486	117	258	167	101	94	21	14	2	41187	248	838	798	510	4	26	1389	271	501	
136414	112	262	162	97	85	20	17	3	41274	248	839	835	647	3	33	1382	266	489	
136327	117	250	158	100	96	19	17	4	41350	249	846	868	230	1	17	1296	241	516	
136241	119	240	160	94	99	19	18	4	41439	249	851	866	520	4	27	1264	232	517	
136171	113	242	145	94	101	15	19	5	41523	250	855	851	552	5	32	1216	227	502	
136091	106	241	155	91	99	13	18	4	41605	251	859	834	515	3	27	1270	227	496	
136030	96	223	166	91	98	15	16	4	41676	253	865	855	556	3	25	1283	235	470	
135965	81	217	161	88	94	14	16	5	41765	254	873	894	680	3	25	1257	221	450	
135878	85	221	146	97	100	11	16	5	41840	254	880	862	318	2	34	1219	235	441	
135807	102	197	143	87	91	10	14	5	41933	256	888	839	519	1	35	1230	232	412	
135741	100	208	133	78	79	9	13	4	42018	257	893	861	311	4	19	1199	201	419	
135681	91	219	131	77	79	10	11	5	42076	258	895	871	549	1	18	1151	197	421	
135620	80	225	139	74	79	10	11	6	42134	258	897	847	488	0	22	1184	198	420	
135575	65	221	144	68	79	12	11	5	42193	258	902	835	532	2	21	1194	193	407	
135524	60	206	145	77	78	13	10	4	42249	259	908	861	634	2	24	1205	214	375	
135469	70	180	152	73	71	16	9	3	42316	260	914	824	624	3	26	1210	208	363	
135422	77	156	144	72	67	15	9	2	42390	261	918	825	510	2	22	1201	194	346	
135361	79	157	137	62	59	10	9	2	42470	261	926	829	234	2	11	1159	174	339	
135296	82	163	128	64	49	10	8	0	42538	262	933	826	495	1	18	1067	173	331	
135234	79	176	117	71	47	11	6	0	42589	264	939	799	224	2	9	951	158	349	
135187	75	173	113	60	51	11	7	1	42648	264	943	812	227	2	15	943	153	337	
135140	70	161	108	65	47	13	9	1	42704	264	951	859	224	1	17	944	148	325	
135076	72	169	100	58	47	12	8	1	42763	265	962	846	300	0	22	947	142	324	
135019	74	167	97	64	43	13	7	2	42811	265	971	830	533	3	17	937	138	327	
134964	79	159	85	68	46	12	8	2	42871	265	974	846	219	0	14	852	128	329	
134891	92	170	88	64	43	10	7	2	42919	267	980	868	538	2	29	831	138	336	
134838	86	171	80	59	52	10	8	2	42976	267	984	849	532	0	12	790	131	335	
134794	76	150	94	62	56	7	9	2	43025	267	991	832	508	2	12	800	124	330	
134763	58	155	88	56	52	9	9	2	43079	267	995	846	542	3	24	828	137	290	
134717	64	140	89	45	58	10	9	2	43135	267	997	814	232	3	18	865	146	269	
134671	67	135	94	46	60	10	10	2	43170	267	1001	824	513	1	15	879	152	270	
134615	73	135	93	41	65	11	9	2	43217	267	1005	831	565	1	12	835	142	285	
134572	68	132	91	43	62	12	9	2	43265	267	1010	840	531	2	17	814	139	278	
134538	67	120	94	52	52	11	10	1	43304	267	1017	835	524	1	15	797	136	270	
134503	55	135	89	50	46	10	10	1	43347	267	1020	863	502	0	13	816	147	248	
134458	61	135	81	49	41	11	11	1	43395	267	1023	811	232	1	11	750	138	251	
134419	58	129	77	45	40	13	10	2	43446	267	1027	815	206	3	9	743	132	240	
134377	59	125	74	44	38	14	9	3	43490	267	1033	803	528	1	8	721	125	238	
134339	59	109	77	47	44	15	9	3	43525	268	1038	841	529	1	13	655	122	238	
134302	47	123	76	43	44	12	9	3	43563	269	1042	858	544	1	18	630	123	231	
134273	43	103	80	49	40	12	6	5	43604	270	1048	839	245	0	13	620	113	220	
134244	43	96	83	43	30	11	7	5	43650	270	1051	840	515	2	16	627	104	209	
