S	E	I1	I2	I3	I4	I5_h	I6_h	R_h	R	D1	D2	H	T	P1	P2	Q	QT	NQ
125544	304	847	506	286	321	92	40	17	50603	276	697	867	646	12	106	4857	799	1597	
125287	336	792	512	289	296	97	33	20	50888	279	704	852	550	11	92	4738	758	1597	
125071	350	738	496	280	293	94	29	19	51176	281	706	862	645	9	83	4546	709	1571	
124840	349	752	455	266	268	89	28	20	51472	282	712	868	528	10	80	4253	652	1555	
124624	352	727	451	263	275	85	29	17	51712	283	715	868	650	7	80	4038	637	1545	
124464	318	695	455	262	252	77	33	13	51958	283	723	859	566	6	81	3988	649	1443	
124314	287	661	432	270	238	69	32	15	52203	285	727	855	684	9	78	3886	632	1357	
124115	293	628	429	263	222	65	36	15	52449	286	732	836	624	15	75	3900	637	1299	
123916	295	621	405	240	218	59	33	17	52699	290	740	847	657	4	75	3776	623	1248	
123750	280	595	388	234	217	60	34	19	52917	293	746	828	610	11	60	3647	605	1203	
123590	264	576	383	238	217	64	34	19	53099	296	753	812	534	14	61	3405	596	1180	
123420	262	559	389	213	204	59	31	20	53322	299	755	840	642	11	60	3245	574	1143	
123307	222	536	393	210	190	58	32	19	53507	300	759	841	550	7	53	3144	542	1099	
123170	194	542	372	189	169	59	31	18	53723	300	766	816	524	6	50	3028	518	1038	
123002	228	506	374	178	160	56	26	17	53915	302	769	812	624	5	54	2913	486	1042	
122874	216	490	344	168	171	49	25	17	54103	302	774	784	611	5	47	2769	451	1012	
122738	207	447	347	177	185	51	25	14	54260	303	779	771	627	11	51	2633	439	1000	
122612	219	423	329	162	172	52	25	12	54442	303	782	786	516	10	64	2500	429	953	
122497	198	421	305	160	167	52	24	11	54606	304	788	777	548	1	47	2365	405	922	
122401	164	415	283	168	158	50	23	13	54761	304	793	785	520	5	54	2348	406	855	
122299	155	396	260	160	153	46	19	15	54926	305	799	815	530	8	53	2281	387	802	
122195	150	370	261	139	143	42	24	15	55084	306	804	829	667	5	39	2193	371	758	
122079	163	339	278	135	133	38	24	12	55218	306	808	809	504	2	45	2163	353	757	
121972	170	335	261	127	125	39	24	12	55348	307	813	834	220	5	38	2159	362	719	
121884	167	316	251	121	128	38	22	11	55466	310	819	828	218	2	28	2084	340	703	
121781	170	312	230	113	121	34	24	11	55603	311	823	812	677	7	28	2032	311	693	
121703	147	304	229	109	110	35	25	11	55716	313	831	806	662	9	37	1961	297	662	
121624	136	278	226	120	106	34	26	10	55819	314	840	819	512	6	33	1859	293	633	
121550	139	269	203	116	97	36	26	10	55929	315	843	799	229	2	39	1828	286	600	
121487	114	249	199	113	101	35	24	9	56038	317	847	792	509	2	31	1697	259	576	
121392	118	252	202	106	99	34	28	8	56121	318	855	787	512	7	31	1611	264	575	
121320	128	236	190	106	93	32	25	8	56214	320	861	777	642	5	37	1578	276	534	
121247	117	235	176	91	102	34	24	8	56309	320	870	758	552	3	18	1502	247	532	
121189	102	231	162	88	100	28	24	8	56403	322	876	780	527	2	29	1454	243	492	
121140	84	218	165	91	89	24	20	9	56487	325	881	793	246	3	25	1456	241	450	
121077	87	210	159	84	86	24	21	7	56564	326	888	811	681	3	24	1378	236	435	
121011	94	189	165	80	76	23	22	8	56639	328	898	821	638	2	18	1259	208	441	
120950	86	207	147	73	77	23	20	9	56710	330	901	785	520	4	23	1225	209	424	
120894	82	198	130	77	68	22	19	9	56798	331	905	808	554	2	19	1118	187	409	
120829	89	197	132	67	56	19	19	9	56879	331	906	820	196	1	25	1113	179	400	
120779	85	179	132	67	62	21	18	10	56938	332	910	833	498	2	12	1015	161	403	
120735	81	176	113	60	55	23	17	9	57015	333	916	839	500	3	20	945	150	375	
120680	79	177	116	54	55	23	19	8	57071	333	918	823	535	4	18	932	149	374	
120625	70	183	112	51	56	19	18	7	57134	335	923	822	229	2	12	886	139	370	
120558	79	183	97	57	58	19	17	7	57197	335	926	845	537	2	16	827	137	373	
120511	76	174	106	55	48	21	16	6	57252	335	933	843	528	2	26	837	146	350	
120457	76	175	102	58	47	19	15	7	57306	335	936	826	206	2	18	862	141	351	
120425	65	158	110	58	54	18	11	8	57346	339	941	838	550	1	16	845	142	332	
120374	62	162	113	52	61	16	10	6	57390	340	947	811	509	3	20	845	153	323	
120320	65	150	115	58	62	13	8	7	57443	341	951	816	523	2	23	794	158	313	
120274	72	136	114	56	57	12	10	6	57500	341	955	802	540	3	16	806	153	304	
120223	77	142	98	49	59	13	8	6	57558	341	959	832	614	1	13	775	144	302	
120170	74	151	88	49	49	11	7	7	57618	341	968	833	215	0	16	759	138	291	
120135	67	144	94	44	48	7	8	6	57666	341	973	861	521	2	8	737	126	286	
120109	56	132	97	45	46	6	7	7	57707	341	980	878	524	1	12	745	122	267	
120069	62	123	92	39	47	7	8	7	57756	342	981	871	559	2	6	636	111	267	
120033	59	125	86	37	49	7	8	6	57794	342	987	873	522	3	21	621	106	265	
119993	55	116	85	39	46	6	9	6	57843	342	993	859	483	0	12	610	99	257	
119957	52	109	79	40	50	6	8	6	57885	343	998	865	557	1	18	588	104	240	
119929	50	105	75	45	49	5	8	4	57920	343	1000	880	520	1	18	554	113	224	
119901	46	98	78	38	47	5	8	4	57962	343	1003	867	215	0	6	533	92	228	
119873	43	87	77	39	41	5	8	4	58005	343	1008	845	512	3	14	534	91	209	
119851	40	82	82	36	38	6	8	3	58034	343	1010	874	211	1	14	529	90	202	
119821	45	75	73	36	40	7	8	3	58067	343	1015	850	514	1	9	544	88	196	
119786	50	78	71	28	37	8	8	4	58103	343	1017	868	228	0	12	546	84	196	
119763	51	81	59	27	31	7	7	5	58137	344	1021	861	232	0	10	562	74	189	
119730	52	82	55	28	34	7	6	5	58160	345	1029	873	204	2	6	513	71	193	
119699	46	96	52	31	28	7	6	5	58186	345	1032	870	203	1	19	532	82	184	
119672	44	87	56	31	30	7	5	6	58212	345	1038	862	533	0	5	496	77	183	
119647	48	80	51	34	30	9	6	6	58231	345	1046	870	507	2	10	465	78	180	
119624	40	81	49	28	31	11	5	4	58261	346	1053	820	204	0	10	477	80	165	
119594	35	87	46	25	36	13	4	2	58289	347	1055	821	237	1	8	459	84	162	
119564	35	88	48	23	36	13	2	2	58312	349	1061	869	354	0	11	439	81	164	
119545	32	85	54	22	36	11	1	3	58332	349	1063	842	243	0	11	463	77	164	
119524	27	88	56	26	34	10	1	3	58345	349	1070	821	530	0	10	431	80	162	
119503	26	80	54	25	31	10	2	3	58374	349	1076	810	217	1	6	432	79	149	
119481	29	69	58	23	32	11	3	3	58395	349	1080	831	537	1	4	434	78	147	
119460	30	64	49	23	29	10	3	3	58424	349	1089	858	217	0	14	381	74	134	
