S	E	I1	I2	I3	I4	I5_h	I6_h	R_h	R	D1	D2	H	T	P1	P2	Q	QT	NQ
170080	545	992	536	281	274	43	16	4	6507	34	221	945	520	9	77	3527	717	1970	
169663	611	1015	565	288	295	46	18	4	6770	35	223	926	625	12	86	3681	727	2111	
169390	548	1039	586	305	297	50	18	5	7036	35	224	938	633	16	84	3789	726	2117	
169089	512	1020	620	312	331	48	19	5	7309	36	232	931	522	17	113	3924	776	2086	
168672	536	1089	623	322	330	53	20	5	7608	37	238	942	665	12	138	4220	851	2122	
168272	578	1106	623	342	342	55	24	3	7904	38	246	936	632	14	108	4477	902	2168	
167851	605	1158	641	317	362	54	29	2	8226	39	249	922	679	8	111	4534	909	2257	
167370	659	1202	642	339	380	56	27	3	8562	41	252	903	613	20	115	4577	914	2391	
166910	719	1238	650	364	365	55	34	3	8898	42	255	924	661	15	109	4831	955	2470	
166604	639	1206	690	404	370	55	33	6	9218	44	264	905	486	20	117	4904	984	2413	
166306	578	1237	639	401	372	61	36	5	9586	45	267	907	672	11	114	5111	997	2327	
165869	584	1301	672	407	374	62	37	5	9903	47	272	879	551	18	124	5286	1041	2396	
165463	617	1269	700	417	391	60	34	9	10248	48	277	896	622	17	110	5422	1036	2452	
165003	633	1308	742	421	411	69	34	11	10568	51	282	893	541	21	132	5628	1145	2473	
164540	653	1337	744	434	423	74	36	12	10938	52	290	876	556	11	125	5524	1156	2545	
164065	678	1380	728	434	447	79	39	14	11325	52	292	852	706	22	138	5653	1197	2588	
163728	646	1321	762	465	433	73	43	14	11699	52	297	862	520	9	137	5796	1218	2525	
163396	599	1271	798	474	434	76	44	14	12068	56	303	866	608	18	137	5955	1262	2434	
162941	603	1309	839	444	417	79	48	13	12477	57	306	880	658	14	150	6170	1291	2448	
162506	615	1312	836	437	406	84	49	14	12903	58	313	892	672	16	131	6280	1275	2464	
162029	649	1329	835	430	415	91	54	15	13308	59	319	883	521	22	121	6366	1273	2530	
161580	688	1306	838	419	448	92	58	15	13707	60	322	894	520	16	112	6352	1253	2596	
161118	702	1344	836	416	432	92	56	15	14132	63	327	872	679	15	138	6502	1223	2655	
160792	637	1308	846	413	436	95	52	20	14538	65	331	838	558	14	106	6397	1231	2556	
160469	560	1303	847	410	416	97	52	19	14954	67	339	838	541	10	137	6383	1199	2486	
160031	591	1282	840	423	413	102	48	19	15371	71	342	801	679	13	127	6255	1178	2521	
159525	663	1319	830	429	398	104	47	20	15774	75	349	820	681	13	121	6157	1139	2651	
159115	649	1325	808	450	400	96	49	15	16197	76	353	862	671	24	141	6152	1158	2619	
158667	647	1374	817	430	382	95	55	14	16609	79	364	862	527	12	134	5990	1171	2629	
158217	680	1361	837	443	392	93	56	12	16989	82	371	832	614	17	129	5912	1173	2689	
157921	605	1309	804	448	390	97	59	13	17427	84	376	824	649	17	122	5934	1165	2547	
157607	532	1243	838	432	411	108	57	11	17824	89	381	804	525	12	128	6033	1174	2447	
157171	586	1249	809	440	403	104	53	12	18231	93	382	829	544	18	153	6081	1215	2429	
156747	611	1235	828	447	397	104	55	9	18619	94	387	841	632	15	122	6167	1229	2448	
156342	589	1272	803	444	409	108	50	12	19013	97	394	842	674	10	124	6159	1213	2462	
155917	610	1283	791	420	397	105	51	15	19440	100	404	855	728	23	126	6105	1172	2485	
155533	599	1270	807	428	387	103	48	18	19828	103	409	846	521	13	116	6155	1174	2468	
155248	558	1214	809	404	374	100	46	21	20238	106	415	862	552	13	106	6063	1113	2392	
154961	504	1185	787	405	369	93	53	20	20624	107	425	833	632	13	108	5951	1109	2287	
154565	530	1160	754	408	377	91	52	17	21039	111	429	805	609	15	127	5953	1101	2271	
154185	574	1123	754	397	370	93	54	14	21422	113	434	817	636	14	122	5961	1083	2282	
153797	602	1131	735	390	390	98	47	13	21773	118	439	822	545	12	103	5861	1087	2306	
153426	592	1172	746	371	372	99	45	13	22126	123	448	815	669	10	129	5699	1099	2298	
153060	579	1169	739	375	390	100	43	17	22482	127	452	854	543	14	99	5625	1082	2313	
152813	492	1165	719	370	373	100	45	13	22860	129	454	873	507	14	113	5612	1070	2194	
152551	427	1103	729	377	377	100	47	15	23216	131	460	867	539	14	106	5557	1065	2095	
152207	457	1049	708	376	378	98	48	15	23600	132	465	865	678	14	140	5611	1108	2006	
151847	506	1036	689	360	379	106	42	16	23950	136	466	864	557	18	93	5531	1071	2047	
151517	535	1007	685	342	357	96	41	16	24326	138	473	842	535	12	103	5531	1023	2040	
151155	540	1057	674	331	350	101	43	18	24649	139	476	840	600	11	107	5419	1024	2072	
150856	505	1059	674	340	333	102	39	17	24988	141	479	823	526	12	90	5298	992	2060	
150616	447	1008	666	334	350	104	40	16	25327	142	483	844	547	13	100	5291	986	1963	
150372	406	951	684	326	369	106	39	16	25627	144	493	858	715	15	86	5132	963	1918	
150051	417	979	635	316	346	104	33	16	25986	151	499	857	571	12	135	5179	946	1884	
149725	423	982	628	336	321	104	33	15	26308	152	506	845	581	12	90	5087	907	1920	
149399	447	946	640	335	324	107	31	14	26623	155	512	840	505	12	93	5073	917	1913	
149090	453	935	658	336	320	95	33	13	26925	157	518	861	534	7	100	4898	923	1907	
148777	474	924	636	356	320	89	30	12	27229	160	526	864	561	13	91	4895	931	1898	
148561	443	884	623	348	327	86	30	10	27527	162	532	869	514	10	95	4903	920	1821	
148309	400	902	613	326	313	87	24	10	27839	168	542	865	513	8	94	4804	891	1774	
148020	406	898	594	322	299	85	25	12	28158	169	545	904	579	14	102	4764	892	1737	
147754	408	887	580	321	286	92	26	13	28448	169	549	867	509	8	80	4697	832	1768	
147461	407	892	568	310	281	92	28	13	28758	169	554	863	607	13	80	4618	787	1791	
147225	388	829	583	289	310	85	26	14	29055	171	558	855	525	10	95	4436	765	1745	
146920	403	862	588	290	295	83	24	13	29322	173	560	867	570	14	113	4520	799	1746	
146691	416	808	575	292	285	85	25	15	29605	173	563	867	546	4	70	4452	767	1719	
146497	359	797	541	298	272	82	27	15	29899	175	571	856	533	7	83	4354	735	1641	
146237	345	802	550	270	274	84	32	15	30168	175	581	894	472	14	95	4325	731	1626	
145958	365	808	536	264	289	78	31	15	30426	178	585	887	516	6	90	4218	763	1608	
145700	376	815	496	266	272	73	29	16	30718	181	591	910	655	10	75	4175	734	1593	
145429	385	816	511	271	262	70	29	16	30967	183	594	895	557	11	64	4011	694	1650	
145148	394	833	511	274	268	65	31	15	31207	184	603	887	651	7	84	4021	708	1668	
144944	363	795	517	273	268	58	34	16	31470	186	609	851	553	12	68	4058	704	1604	
144734	313	799	501	249	261	64	37	16	31754	186	619	846	650	10	92	4005	695	1529	
144456	365	794	491	254	260	54	39	17	31991	187	625	865	634	9	109	3869	723	1534	
144205	387	798	480	253	259	58	38	17	32219	188	631	864	637	11	69	3851	719	1554	
143940	377	802	495	251	255	57	38	17	32471	191	639	873	617	6	72	3839	694	1581	
143680	387	809	474	251	275	57	36	18	32712	192	642	849	678	12	85	3737	718	1571	
143421	381	818	458	260	267	57	35	13	32986	192	645	868	659	12	86	3639	695	1581	
143216	349	781	464	265	281	59	36	15	33226	193	648	861	623	9	87	3747	708	1527	
143033	314	758	469	247	262	61	37	12	33490	196	654	896	636	11	79	3820	681	1467	
142756	338	764	478	245	258	60	35	14	33731	199	655	889	547	8	85	3826	669	1509	
142490	365	791	478	243	241	59	35	16	33957	199	659	886	626	10	69	3824	667	1545	
142217	373	789	497	247	252	60	35	14	34186	200	663	869	632	8	71	3736	665	1588	
141983	385	759	512	249	248	56	40	15	34418	200	668	871	542	8	84	3612	670	1579	
141743	366	779	492	238	261	54	37	14	34672	202	675	847	368	7	84	3645	663	1564	
141562	323	765	478	265	265	49	34	14	34898	203	677	851	511	6	66	3615	651	1528	
141368	283	735	489	274	272	50	27	15	35131	207	682	829	669	9	80	3625	670	1460	
141118	320	709	494	263	271	48	30	14	35376	207	683	862	682	11	103	3717	710	1425	
140869	352	690	490	275	278	48	25	14	35594	213	685	856	664	6	78	3690	739	1419	
140601	353	771	437	244	273	46	27	12	35862	214	693	836	525	4	77	3698	731	1420	
140387	356	758	451	246	260	48	25	12	36077	216	697	868	638	7	72	3654	713	1431	
140137	355	779	434	226	253	54	27	11	36340	217	700	877	548	9	66	3614	674	1454	
139966	335	726	462	220	250	54	27	10	36562	217	704	870	545	8	76	3686	679	1395	
139787	298	712	442	219	260	55	24	12	36797	220	707	907	320	3	59	3594	652	1358	
139566	302	718	425	219	252	55	27	12	37020	221	716	852	654	14	79	3569	643	1355	
139361	294	709	411	221	251	58	29	10	37247	221	721	864	645	10	76	3629	655	1318	
139170	286	691	420	204	240	63	29	8	37471	223	728	882	630	11	80	3613	639	1294	
138955	305	655	437	208	239	59	26	10	37681	225	733	883	654	14	73	3419	607	1322	
138761	311	615	440	226	225	63	26	10	37887	227	742	887	675	3	63	3388	598	1308	
138629	271	600	411	218	208	65	26	10	38119	227	749	858	616	6	71	3352	584	1215	
138486	237	566	391	223	210	67	25	10	38332	231	755	851	543	8	54	3279	554	1165	
138303	249	540	399	210	204	67	22	11	38533	236	759	846	610	12	85	3365	567	1124	
138108	262	550	398	199	198	67	24	10	38717	236	764	829	625	6	59	3295	557	1141	
137930	260	545	385	199	183	64	23	10	38925	239	770	809	590	7	48	3234	520	1139	
137768	259	559	361	191	169	65	20	10	39112	242	777	853	677	13	54	3095	497	1127	
137596	257	557	351	183	172	61	24	11	39292	242	787	851	557	11	36	2925	477	1128	
137474	230	532	350	171	169	54	26	11	39482	243	791	840	539	4	51	2823	458	1074	
137351	203	524	333	162	177	48	26	9	39659	245	796	826	668	3	57	2741	440	1033	
137171	229	516	318	168	171	47	25	9	39833	246	800	843	632	4	66	2720	457	1017	
137029	231	485	324	166	163	50	24	11	40000	246	804	862	654	6	56	2580	436	1007	
136881	229	485	321	156	145	43	24	9	40183	246	811	837	317	6	45	2603	415	988	
136719	238	481	312	162	154	42	23	10	40328	248	816	856	680	6	47	2427	410	1002	
136575	215	505	306	156	161	39	23	9	40476	250	818	811	631	2	54	2385	406	999	
136460	204	461	322	147	179	36	22	11	40616	251	824	822	587	3	49	2388	408	963	
136366	180	429	310	138	161	37	26	10	40797	251	828	835	616	4	52	2406	394	887	
136218	195	437	307	143	151	37	24	10	40928	253	830	833	240	3	60	2518	406	888	
136089	194	417	305	153	156	33	25	9	41063	254	835	836	297	3	41	2464	390	893	
135959	202	405	296	146	155	35	26	8	41206	255	840	831	573	4	43	2396	391	874	
135825	204	397	292	153	153	34	23	9	41343	257	843	836	634	2	45	2250	394	862	
135706	200	398	279	145	143	34	22	11	41493	257	845	869	553	5	40	2180	374	847	
135609	176	413	261	137	134	33	24	9	41631	259	847	839	505	6	37	2133	373	805	
135534	150	386	267	136	127	33	22	10	41756	261	851	844	516	3	32	2067	351	770	
135410	153	367	298	125	111	33	27	9	41882	262	856	839	616	1	34	1986	330	784	
135280	175	358	278	122	116	36	27	9	42008	264	860	866	660	1	29	1915	324	788	
135175	176	353	260	115	126	39	25	8	42125	267	864	836	526	7	36	1851	315	779	
135057	164	357	243	117	133	38	19	9	42253	272	871	844	631	8	43	1760	309	762	
134951	161	369	223	117	124	38	17	8	42377	274	874	849	501	5	44	1753	309	740	
134864	145	330	230	132	132	39	17	5	42488	275	876	865	637	4	40	1742	306	719	
134782	128	323	238	128	128	38	18	4	42593	275	878	861	537	2	49	1788	322	679	
134669	143	330	222	120	127	38	16	3	42704	276	885	854	375	1	42	1794	329	667	
134559	147	326	197	122	117	37	15	3	42842	277	891	882	505	3	30	1751	312	649	
134452	159	323	193	115	119	37	14	3	42941	280	897	872	541	3	30	1754	310	650	
134359	154	307	197	124	125	33	16	2	43035	280	901	850	649	3	35	1711	313	643	
134269	152	302	190	111	103	34	19	2	43160	282	909	841	558	7	40	1747	307	604	
134215	134	290	169	106	101	32	19	2	43268	282	915	848	522	3	33	1708	278	573	
134151	125	265	183	96	107	28	18	3	43353	283	921	854	544	5	33	1625	274	548	
134064	123	258	178	96	104	24	19	3	43454	283	927	846	642	5	41	1623	288	514	
133988	115	257	173	90	96	24	18	3	43554	284	931	839	610	1	18	1565	256	517	
133909	109	264	170	87	90	23	18	4	43639	284	936	834	638	5	27	1480	241	520	
133820	114	267	165	86	93	21	18	3	43720	285	941	832	221	2	17	1388	221	543	
133731	113	272	156	90	100	20	15	5	43800	286	945	851	530	5	31	1383	230	536	
133686	95	246	165	86	92	20	15	6	43886	287	949	861	519	3	28	1370	207	512	
133620	94	225	174	78	91	21	12	7	43970	288	953	829	527	0	22	1339	205	490	
133541	108	224	163	76	80	18	14	7	44052	290	960	804	492	3	33	1302	227	456	
133462	112	223	159	73	81	17	14	8	44131	291	962	832	641	4	21	1258	218	461	
133396	120	206	163	77	74	15	13	7	44207	291	964	835	334	4	27	1225	217	451	
133323	116	211	149	82	66	13	13	7	44291	291	971	834	539	2	23	1137	197	453	
133247	108	233	134	76	71	14	12	6	44362	292	978	885	538	2	18	1141	200	448	
133198	93	215	123	80	76	14	10	6	44437	294	987	874	490	3	26	1156	193	418	
133137	88	209	118	74	83	15	11	6	44503	294	995	887	537	2	24	1172	194	404	
133068	82	213	123	81	84	13	14	6	44554	295	1000	902	642	3	29	1132	202	408	
133026	70	201	124	86	81	14	13	7	44611	295	1005	894	619	2	27	1127	214	375	
132964	76	183	130	78	91	16	13	7	44674	295	1006	890	637	3	18	1110	204	383	
132915	70	175	132	80	77	17	14	7	44742	296	1008	863	593	1	27	1056	208	357	
132851	74	185	124	72	74	16	10	7	44809	299	1012	904	472	4	16	1038	186	369	
132804	72	164	119	75	73	18	10	6	44873	300	1019	882	493	0	21	983	178	353	
132748	81	154	122	73	68	19	10	5	44927	300	1026	895	528	6	22	1001	174	353	
132696	89	148	104	69	62	20	12	5	44996	300	1032	855	634	1	25	1004	173	331	
132644	88	161	85	64	53	21	12	7	45058	300	1040	849	234	0	17	960	169	315	
132600	79	164	78	69	52	21	14	7	45106	300	1043	868	537	6	16	922	163	314	
132543	77	170	88	64	48	19	12	9	45153	300	1050	862	515	3	18	889	158	320	
132493	79	171	94	56	45	19	12	9	45203	300	1052	873	527	1	17	866	146	330	
132446	78	169	93	48	38	18	11	10	45262	301	1059	846	232	0	10	881	133	322	
