S	E	I1	I2	I3	I4	I5_h	I6_h	R_h	R	D1	D2	H	T	P1	P2	Q	QT	NQ
175069	309	605	292	159	178	20	11	3	2764	16	107	832	482	4	50	2020	406	1168	
174899	293	591	309	161	186	24	11	2	2929	16	112	837	640	6	46	2095	398	1177	
174716	283	611	308	178	181	23	12	2	3086	17	116	796	624	9	63	2212	443	1153	
174489	302	633	325	178	184	25	13	2	3247	18	117	828	622	6	58	2291	467	1193	
174254	329	647	338	180	187	26	14	2	3415	18	123	859	648	13	57	2301	484	1237	
174015	335	679	333	189	193	26	14	2	3603	18	126	867	529	4	70	2397	483	1286	
173747	358	719	373	188	200	33	13	3	3750	19	130	886	529	10	57	2446	495	1389	
173442	382	787	391	183	206	38	14	4	3931	19	136	889	509	7	59	2555	529	1472	
173234	372	742	413	219	215	37	16	4	4121	19	141	909	508	9	48	2651	537	1477	
173034	346	727	436	229	235	38	18	3	4294	21	152	909	533	10	76	2742	586	1443	
172758	347	780	440	226	241	44	17	5	4493	22	160	902	500	11	82	2877	619	1476	
172469	393	783	461	230	245	43	19	5	4694	24	167	873	558	10	80	3060	653	1521	
172113	451	812	485	251	225	45	18	6	4925	27	175	888	540	4	72	3103	640	1647	
171757	511	865	473	260	224	46	21	5	5167	27	177	892	531	9	69	3128	632	1768	
171416	531	897	506	287	241	46	21	4	5369	28	187	863	664	10	76	3215	660	1869	
171163	507	888	497	292	253	48	22	3	5640	31	189	869	545	14	76	3298	647	1860	
170929	456	880	530	306	256	46	24	3	5878	31	194	851	556	9	100	3440	688	1810	
170580	469	960	546	277	267	50	29	3	6119	31	202	848	663	16	96	3573	741	1857	
170169	543	993	567	291	277	51	31	4	6364	31	212	851	675	10	87	3711	775	1978	
169784	546	1087	561	283	286	47	33	3	6657	31	215	862	643	16	101	3894	797	2046	
169386	568	1126	592	302	319	45	34	3	6907	32	219	875	674	16	88	3946	838	2148	
168951	594	1164	645	294	342	48	36	3	7197	32	227	886	566	17	93	4024	846	2277	
168642	552	1149	685	313	360	53	32	8	7474	34	231	860	655	13	111	4197	886	2258	
168322	520	1120	696	332	370	54	35	7	7803	35	239	875	604	15	103	4383	907	2220	
167861	580	1206	657	328	381	58	33	10	8138	35	246	898	623	22	124	4609	972	2271	
167444	645	1182	684	339	366	56	31	9	8492	38	247	885	671	17	107	4732	970	2333	
166989	674	1228	702	354	368	65	40	5	8820	39	249	920	646	18	115	4783	1014	2417	
166510	689	1290	759	359	360	70	41	4	9155	41	255	909	487	17	124	4891	1032	2536	
166089	693	1298	760	389	378	68	42	8	9502	44	262	866	672	15	111	4968	1039	2589	
165775	614	1293	760	375	394	72	42	9	9882	48	269	832	718	13	114	5074	1027	2523	
165441	558	1273	773	393	414	75	44	11	10231	49	271	842	648	15	141	5310	1090	2440	
165024	551	1283	752	409	428	73	43	13	10632	50	275	862	528	15	134	5519	1122	2417	
164568	593	1268	768	421	433	79	49	12	11009	52	281	879	691	13	115	5578	1143	2468	
164104	654	1241	767	439	437	85	47	15	11400	56	288	887	643	18	121	5684	1137	2533	
163688	664	1273	796	417	398	93	49	15	11786	59	295	888	687	20	146	5726	1158	2532	
163217	694	1312	799	416	405	95	50	14	12170	60	301	879	658	20	119	5807	1179	2592	
162904	651	1245	806	432	400	91	52	11	12569	63	309	882	534	15	113	5852	1160	2517	
162592	585	1236	797	449	376	90	52	13	12958	67	318	888	532	16	151	5976	1206	2379	
162147	582	1285	806	439	376	84	50	14	13353	71	326	863	624	24	137	6193	1255	2367	
161719	620	1270	775	454	370	88	53	12	13766	75	331	870	528	16	92	6162	1214	2416	
161299	628	1270	775	438	393	90	54	13	14161	77	335	874	552	15	112	6118	1193	2455	
160866	613	1305	806	431	386	91	57	11	14542	81	344	859	537	17	128	6015	1172	2517	
160424	650	1299	781	444	385	88	61	12	14960	83	346	862	710	16	97	5887	1137	2571	
160108	597	1238	821	454	405	88	55	13	15317	88	349	888	551	20	126	5925	1181	2477	
159816	503	1240	803	447	411	86	58	14	15712	88	355	871	696	14	148	5868	1213	2335	
159378	550	1240	806	437	410	88	56	15	16098	90	365	886	569	13	127	5865	1195	2392	
158941	631	1211	789	414	410	89	59	16	16514	90	369	862	642	16	116	5886	1201	2402	
158545	603	1235	782	401	412	92	59	16	16924	93	371	850	562	14	109	5718	1149	2435	
158130	632	1218	809	396	402	100	56	16	17301	96	377	843	542	17	115	5603	1122	2491	
157710	639	1248	799	379	411	103	59	19	17686	98	382	832	669	17	114	5768	1157	2481	
157405	582	1197	824	372	409	94	58	17	18088	104	383	800	538	16	103	5763	1117	2419	
157113	500	1167	826	380	404	86	53	18	18491	110	385	802	490	12	119	5734	1114	2302	
156732	515	1168	812	384	388	86	51	18	18877	114	388	846	652	22	131	5989	1142	2262	
156347	532	1184	775	389	379	80	50	17	19265	119	396	850	626	17	111	5935	1158	2231	
155949	548	1190	772	392	369	81	47	19	19637	124	405	810	641	19	101	5745	1124	2275	
155542	584	1198	774	369	379	84	47	16	20005	128	407	843	551	13	119	5655	1138	2297	
155174	617	1148	786	388	374	82	52	15	20355	130	412	843	566	15	100	5617	1089	2358	
154902	536	1134	770	387	367	82	55	15	20739	130	416	884	652	13	121	5643	1071	2260	
154637	477	1110	731	380	363	78	51	15	21138	133	420	866	513	16	100	5562	1027	2163	
154283	482	1097	758	378	355	79	54	13	21475	134	425	871	660	10	125	5544	1031	2172	
153920	524	1063	770	372	342	77	54	14	21832	137	428	874	632	15	95	5513	994	2208	
153558	524	1079	741	361	337	81	50	12	22210	144	436	885	616	9	95	5422	958	2215	
153157	565	1108	726	371	330	79	53	13	22545	147	439	875	668	19	108	5263	939	2293	
152766	586	1119	749	356	324	80	50	16	22894	150	443	876	560	5	118	5282	944	2320	
152481	518	1126	731	337	340	81	47	16	23255	154	447	836	536	15	109	5360	930	2250	
152233	455	1095	709	331	312	76	44	15	23651	160	452	873	541	18	108	5304	899	2123	
151912	460	1089	673	344	318	75	43	16	23986	163	454	863	564	15	116	5422	936	2066	
151562	503	1027	693	366	335	78	41	16	24288	168	456	886	655	20	107	5361	943	2100	
151209	512	1039	696	345	353	83	37	18	24604	172	465	889	521	11	100	5348	967	2098	
150848	499	1093	685	345	349	77	36	14	24943	175	469	898	524	18	114	5306	987	2097	
150547	499	1041	693	347	336	83	36	14	25287	176	474	907	532	10	88	5356	962	2073	
150285	444	1035	683	349	325	85	35	13	25622	178	479	862	571	12	92	5329	962	1994	
150012	410	1020	672	336	321	85	35	13	25961	182	486	877	500	7	113	5293	969	1910	
149707	438	990	649	337	332	85	31	16	26274	185	489	886	583	14	111	5189	984	1878	
149408	452	953	638	355	326	86	31	20	26579	185	500	892	547	6	94	5151	1000	1841	
149102	441	952	627	363	317	90	29	23	26899	186	504	845	527	17	86	5053	967	1852	
148768	458	964	639	355	299	84	32	19	27217	188	510	863	519	11	96	4943	971	1860	
148490	456	948	622	340	318	77	36	18	27526	189	513	880	657	9	87	4846	947	1850	
148270	408	915	591	348	311	74	34	17	27853	191	521	884	657	10	91	4797	909	1772	
148032	407	888	573	319	306	76	35	15	28164	192	526	873	539	11	103	4692	895	1709	
147771	379	903	574	304	293	71	38	13	28462	195	530	897	649	7	98	4713	890	1672	
147491	399	869	578	293	307	73	41	13	28733	198	538	885	680	9	86	4711	864	1696	
147204	422	846	583	277	301	70	37	17	29035	200	541	851	266	17	91	4620	853	1683	
146949	419	859	603	259	276	65	40	16	29303	201	543	896	561	13	93	4517	835	1686	
146680	415	829	581	268	291	62	38	13	29604	205	547	868	515	5	71	4413	802	1682	
146470	396	800	588	273	281	68	34	12	29850	208	553	868	538	7	84	4409	828	1612	
146273	357	774	549	280	282	65	38	13	30135	209	558	848	530	12	81	4325	805	1540	
146015	342	803	535	259	266	67	36	14	30419	211	566	858	568	10	104	4385	797	1511	
145752	360	805	527	255	266	70	35	13	30670	213	567	867	221	6	70	4340	789	1529	
145472	373	841	520	252	262	69	37	14	30901	213	579	883	539	4	71	4189	765	1589	
145212	398	820	515	267	247	69	35	15	31154	217	584	877	535	10	71	4085	732	1619	
144950	398	835	540	260	246	70	37	15	31379	218	585	855	663	10	75	4024	735	1651	
144760	349	804	539	271	266	72	32	15	31613	221	591	875	490	6	71	3982	721	1612	
144567	303	806	524	265	259	74	30	16	31871	222	596	864	501	7	89	3956	726	1535	
144337	328	775	507	249	258	66	33	15	32142	222	601	871	652	9	78	3995	731	1485	
144088	324	780	491	247	274	64	34	14	32386	224	607	841	618	8	78	3955	746	1468	
143866	310	761	484	256	258	65	34	14	32642	227	616	867	672	4	75	3852	724	1444	
143624	323	735	487	258	235	64	35	14	32904	228	626	851	637	12	75	3675	689	1448	
143392	360	692	494	244	249	67	34	13	33130	229	629	848	642	7	74	3684	699	1441	
143244	315	640	468	262	241	62	32	12	33390	232	635	851	480	3	60	3672	651	1369	
143084	276	642	455	239	229	58	32	12	33635	233	638	837	627	11	79	3766	645	1286	
142892	269	620	433	257	217	55	35	12	33867	233	643	857	617	8	79	3714	643	1243	
142721	256	619	424	245	210	55	35	9	34079	233	647	818	642	7	65	3657	627	1217	
142532	261	601	427	225	198	56	34	10	34307	233	649	809	553	6	55	3450	591	1211	
142323	299	570	408	216	185	55	36	10	34546	233	652	835	548	7	58	3385	547	1222	
142139	304	570	404	207	178	57	36	11	34739	234	654	839	548	7	56	3271	542	1214	
142004	275	555	376	200	203	53	35	9	34926	236	661	865	227	9	53	3192	526	1171	
141864	252	553	364	197	192	50	33	9	35115	237	667	854	537	8	66	3124	523	1118	
141674	244	575	378	181	191	48	29	9	35291	241	672	843	508	4	61	3065	525	1121	
141477	263	582	369	177	186	53	28	9	35472	243	674	876	653	2	51	3016	517	1141	
141315	276	549	365	183	180	53	30	9	35650	246	677	882	346	7	55	2897	495	1141	
141144	273	545	389	178	172	53	26	10	35809	249	685	859	567	2	67	2884	521	1115	
140988	261	557	363	169	172	44	28	7	36008	250	686	879	597	5	44	2777	471	1123	
140855	234	547	364	167	171	42	22	10	36177	252	692	908	621	6	46	2753	464	1083	
140738	206	529	359	160	187	42	19	9	36329	257	698	873	654	5	42	2642	452	1050	
140583	208	516	343	159	174	37	20	8	36523	258	704	877	661	8	67	2617	466	991	
140444	215	470	356	163	173	37	19	10	36674	259	713	894	547	1	49	2557	448	985	
140287	224	436	365	167	181	36	18	11	36831	260	717	870	587	8	54	2487	447	980	
140118	238	456	334	150	174	32	20	10	37019	260	722	881	594	7	53	2431	433	971	
139963	241	464	326	139	160	31	16	11	37195	261	726	833	373	5	50	2457	430	947	
139850	223	455	321	142	158	27	15	10	37339	263	730	875	517	2	35	2344	410	931	
139766	193	438	292	143	146	31	16	10	37498	263	737	889	646	5	30	2227	365	894	
139612	190	454	283	151	157	30	16	11	37627	263	739	898	525	7	56	2283	408	873	
139478	193	455	287	138	133	38	15	10	37779	264	743	906	651	3	40	2247	406	853	
139373	189	412	287	141	130	36	15	9	37930	264	747	852	660	4	41	2274	403	807	
139262	191	366	278	133	135	34	12	8	38093	266	755	825	617	5	54	2244	385	764	
139139	175	391	255	128	138	34	11	8	38229	266	759	854	562	4	40	2223	380	752	
139048	169	355	242	125	130	32	10	9	38378	266	769	833	519	9	34	2176	356	707	
138953	144	347	246	134	119	36	10	8	38496	266	774	855	555	5	34	2092	351	685	
138857	142	329	243	122	124	35	10	8	38622	266	775	855	545	5	40	2032	342	663	
138734	154	333	225	114	124	37	11	9	38747	267	778	867	539	1	35	2080	351	647	
138635	153	320	239	112	119	37	9	8	38852	267	782	888	567	2	33	2072	372	617	
138564	145	285	213	117	113	37	11	8	38982	268	790	873	529	4	30	1959	339	582	
138468	142	297	201	109	112	37	13	7	39085	268	794	878	537	3	29	1916	333	578	
138391	123	295	192	110	112	34	13	7	39187	270	799	884	604	2	34	1867	320	559	
138330	114	263	202	98	115	33	14	6	39286	270	802	887	514	4	40	1748	316	523	
138261	113	257	180	98	95	36	16	6	39393	271	807	897	194	0	26	1677	291	504	
138183	111	239	179	94	103	36	15	4	39484	272	813	868	327	2	31	1638	283	494	
138100	120	246	162	92	96	35	14	5	39574	272	817	873	544	3	27	1577	275	490	
138020	113	253	163	89	96	32	14	5	39654	272	822	836	540	3	27	1483	270	490	
137958	92	259	149	103	79	30	16	4	39746	273	824	856	274	3	27	1431	253	475	
137909	67	253	146	103	64	28	15	5	39839	273	831	850	244	0	27	1383	224	452	
137845	72	237	146	92	62	28	14	5	39924	273	835	879	342	2	21	1366	216	435	
137770	89	219	143	81	64	30	14	4	40006	274	839	880	324	1	20	1289	200	440	
137704	81	218	139	83	69	28	15	4	40071	275	846	854	586	1	27	1284	200	433	
137634	88	197	144	82	63	26	12	5	40152	277	853	848	225	2	15	1197	174	438	
137562	93	200	151	75	60	22	13	5	40216	277	859	867	654	1	28	1217	183	431	
137509	93	197	129	70	55	21	14	5	40301	277	862	868	215	2	13	1140	169	410	
137461	84	181	135	69	61	21	13	6	40357	277	868	872	208	1	24	1137	188	376	
137404	76	182	129	73	66	19	11	8	40419	277	869	882	652	2	17	1117	180	376	
137336	74	180	137	77	67	18	10	7	40468	278	881	846	213	0	20	1082	197	366	
137277	88	154	133	77	66	14	11	6	40542	278	887	838	334	2	14	1006	183	360	
137226	87	150	129	71	69	12	12	4	40603	279	891	828	546	1	28	1018	192	338	
137174	76	160	123	62	64	13	12	4	40666	279	900	861	616	1	15	967	181	329	
137131	68	165	102	64	65	12	12	3	40727	280	904	857	534	1	22	918	182	306	
137086	69	155	101	56	64	12	12	3	40788	280	907	869	211	0	8	910	166	303	
137049	64	145	95	53	56	15	11	4	40854	280	907	906	621	2	17	843	150	289	
137002	63	130	103	53	60	17	12	4	40896	280	913	881	587	1	19	830	153	285	
136962	55	127	100	48	59	17	13	3	40948	280	921	876	329	2	19	803	150	269	
136918	44	136	97	43	50	17	11	3	41007	280	927	876	211	2	14	807	133	265	
136873	54	115	104	38	49	16	9	4	41057	281	933	874	516	4	10	762	113	272	
136822	57	123	106	33	46	15	9	4	41097	281	940	876	352	1	16	774	113	276	
136796	47	118	99	33	42	16	10	4	41141	281	946	870	531	0	7	678	95	270	
136765	42	112	100	33	39	14	9	4	41184	283	948	880	234	1	12	671	102	247	
136735	41	102	95	33	42	13	8	4	41223	284	953	879	337	0	11	638	103	231	
136691	44	113	80	26	45	13	7	4	41264	285	961	883	531	1	10	640	98	230	
136654	51	108	78	26	46	12	8	4	41297	286	963	886	224	0	10	624	101	228	
136627	53	96	72	31	42	11	6	4	41338	287	966	847	316	0	13	609	92	219	
136589	44	109	68	32	42	10	5	4	41372	288	970	886	513	2	10	546	85	225	
136561	38	111	67	32	37	9	6	4	41403	289	976	860	530	0	8	510	75	225	
136532	34	117	61	29	29	7	6	4	41445	289	980	837	652	0	12	498	69	214	
136497	44	94	68	34	22	7	6	4	41483	289	985	827	360	1	12	485	66	209	
136460	46	93	57	31	28	8	6	5	41520	289	990	819	207	1	10	494	67	202	
136437	44	88	59	26	29	6	5	4	41551	289	995	830	242	1	17	502	79	178	
136408	38	91	50	29	30	4	3	6	41583	289	1002	828	213	0	7	479	72	173	
136388	34	75	47	29	40	2	4	6	41612	289	1007	849	225	0	10	477	73	158	
136360	34	77	52	23	36	1	5	6	41637	289	1013	841	698	1	15	522	83	145	
136340	32	71	51	22	31	1	4	3	41670	290	1018	843	516	0	8	513	78	134	
136321	29	57	53	28	28	1	4	3	41694	290	1025	823	207	0	6	510	72	128	
136302	29	61	48	28	23	0	4	3	41716	290	1029	814	663	1	13	521	75	118	
136279	25	63	45	29	22	1	5	3	41736	290	1035	813	197	0	4	511	71	119	
136264	22	64	45	23	23	1	6	1	41756	290	1038	786	214	1	10	484	78	106	
136244	22	58	47	22	25	1	6	1	41776	290	1041	797	329	0	5	458	75	106	
136227	24	52	43	23	27	2	6	1	41792	290	1046	809	213	2	5	410	66	111	
