S	E	I1	I2	I3	I4	I5_h	I6_h	R_h	R	D1	D2	H	T	P1	P2	Q	QT	NQ
172243	453	840	373	259	230	36	17	3	4851	18	210	862	701	9	61	2755	572	1636	
171994	430	819	412	272	241	41	20	5	5063	18	218	851	562	11	72	2890	588	1647	
171776	388	836	439	268	246	44	21	5	5266	19	225	817	656	13	79	3087	615	1627	
171465	422	861	453	265	257	48	19	7	5487	19	230	808	632	12	97	3262	672	1653	
171093	476	905	451	276	265	55	22	6	5729	20	235	801	541	12	82	3318	685	1765	
170749	520	915	484	282	270	61	27	6	5961	20	238	824	629	13	102	3517	734	1825	
170372	525	985	517	297	281	59	29	5	6200	21	242	823	626	20	92	3585	776	1917	
169976	546	1070	526	308	283	63	28	5	6459	23	246	850	594	17	90	3674	785	2039	
169657	536	1051	565	346	292	68	33	4	6708	23	250	828	655	16	83	3843	806	2085	
169359	507	1075	560	351	303	65	32	4	6996	25	256	839	583	19	101	3977	854	2039	
168956	532	1094	602	368	314	70	32	5	7274	26	260	817	660	13	119	4195	905	2107	
168516	587	1124	596	392	324	68	29	10	7591	28	268	833	567	17	98	4253	893	2227	
168096	627	1156	629	384	355	72	29	10	7877	29	269	848	581	13	100	4297	930	2322	
167647	687	1205	641	388	345	75	29	12	8199	30	275	864	628	15	113	4408	941	2429	
167208	685	1259	669	409	361	79	29	14	8507	31	282	877	516	13	119	4521	989	2502	
166912	596	1245	703	390	381	75	28	13	8873	32	285	871	615	13	105	4536	979	2439	
166601	543	1232	735	396	394	89	29	13	9178	32	291	881	643	16	119	4651	1017	2401	
166171	575	1247	738	389	397	86	28	15	9555	35	297	864	724	19	135	4913	1053	2407	
165706	626	1267	733	409	414	90	29	12	9907	37	303	867	560	14	108	5064	1049	2519	
165217	674	1320	713	443	420	92	31	13	10264	39	307	869	569	19	127	5224	1096	2597	
164758	698	1325	730	462	424	91	31	14	10645	42	313	842	578	15	128	5312	1098	2663	
164304	697	1375	750	441	424	97	34	14	11040	42	315	839	543	20	137	5506	1164	2654	
163957	670	1320	768	443	446	94	31	17	11420	45	322	865	534	15	138	5753	1190	2582	
163650	597	1285	756	444	466	93	31	17	11821	46	327	866	555	13	133	5952	1207	2465	
163213	584	1336	754	444	450	98	31	18	12227	47	331	847	579	15	163	6127	1250	2447	
162781	626	1318	768	427	444	94	31	18	12642	50	334	840	624	13	129	6268	1270	2438	
162352	650	1280	764	448	463	97	27	19	13041	51	341	850	611	14	129	6363	1277	2452	
161911	651	1299	782	443	463	96	32	17	13443	51	345	880	643	10	133	6294	1268	2498	
161459	645	1346	779	435	442	100	34	17	13873	53	350	884	638	19	138	6444	1285	2496	
161139	606	1274	828	448	432	98	37	18	14246	53	354	901	568	8	109	6405	1242	2481	
160806	567	1284	780	441	419	99	41	18	14658	55	365	894	544	15	133	6420	1237	2394	
160371	598	1262	777	447	417	93	39	16	15081	58	374	894	558	13	141	6365	1236	2397	
159915	645	1295	780	427	423	94	41	15	15457	60	381	884	551	11	121	6292	1233	2472	
159486	651	1319	784	413	417	95	38	15	15864	62	389	845	661	13	123	6276	1199	2518	
159011	669	1343	817	424	411	96	36	15	16252	65	394	869	559	18	126	6111	1200	2596	
158523	694	1364	835	455	410	91	38	15	16644	66	398	846	619	18	108	6019	1180	2707	
158199	614	1347	850	433	433	94	38	14	17036	68	407	844	522	9	129	6055	1197	2612	
157898	547	1298	843	447	426	92	39	15	17449	70	409	876	557	11	152	6117	1246	2446	
157443	595	1286	839	442	446	92	35	16	17851	73	415	878	654	19	153	6141	1264	2471	
157022	640	1247	822	437	449	86	39	16	18283	74	418	889	564	15	126	6322	1269	2451	
156648	622	1247	831	412	451	86	34	18	18685	78	421	888	548	21	115	6246	1241	2442	
156198	639	1278	821	413	437	92	31	21	19100	79	424	894	659	22	115	6216	1246	2465	
155774	648	1294	815	403	430	86	34	22	19520	80	427	876	618	12	133	6350	1235	2475	
155466	586	1231	841	406	441	88	33	18	19907	83	433	896	566	16	107	6383	1201	2425	
155174	540	1187	824	387	424	88	29	19	20338	85	438	902	512	11	133	6392	1198	2281	
154757	549	1215	854	373	401	87	34	19	20715	86	443	896	692	16	128	6486	1204	2309	
154354	571	1205	853	365	383	87	33	21	21124	88	449	879	667	10	92	6306	1155	2342	
153974	571	1219	830	360	377	83	34	18	21521	89	457	899	663	10	117	6145	1111	2363	
153581	566	1231	815	366	378	84	36	16	21906	90	464	903	652	13	114	5942	1096	2380	
153159	585	1245	800	358	395	85	36	14	22294	92	470	879	540	13	107	5770	1078	2426	
152858	556	1173	824	371	402	85	33	15	22646	97	473	874	552	11	99	5770	1112	2332	
152638	466	1090	797	385	400	85	35	14	23047	99	477	916	552	8	115	5690	1067	2191	
152267	473	1105	783	374	404	89	36	13	23403	100	486	888	657	17	143	5655	1087	2177	
151924	492	1048	785	352	396	90	36	12	23802	103	493	888	542	12	129	5776	1078	2121	
151566	486	1083	763	341	374	96	36	10	24174	104	500	887	683	16	127	5719	1072	2107	
151218	486	1072	758	337	372	100	37	14	24522	106	511	883	626	11	109	5574	1043	2119	
150855	501	1075	747	341	375	102	38	13	24860	107	519	883	519	10	91	5659	1034	2145	
150610	480	1000	703	344	394	97	38	12	25221	109	525	878	560	13	93	5508	987	2069	
150386	420	964	713	335	378	90	39	12	25558	110	528	876	537	8	120	5525	993	1946	
150101	437	934	675	318	358	91	41	12	25919	112	535	872	610	9	124	5591	1003	1851	
149793	440	916	684	326	336	86	41	9	26248	115	539	875	650	8	80	5603	959	1870	
149481	461	946	632	311	323	79	42	10	26589	115	544	878	630	11	81	5478	931	1863	
149165	474	950	627	301	300	75	38	11	26926	119	547	889	629	10	83	5103	888	1877	
148894	487	920	628	281	292	79	35	10	27232	125	550	887	667	13	74	4837	843	1879	
148660	428	903	608	276	316	80	36	8	27534	127	557	881	511	13	94	4689	841	1806	
148461	376	858	598	289	311	77	34	9	27829	130	561	839	551	4	102	4643	852	1691	
148165	379	862	595	281	307	77	35	8	28124	132	568	813	624	12	115	4761	888	1648	
147905	391	812	617	312	299	72	37	8	28375	132	573	812	639	15	67	4647	857	1683	
147613	402	836	605	302	285	74	36	6	28663	133	578	789	662	8	86	4471	845	1695	
147357	419	819	596	267	268	74	36	7	28975	134	581	780	565	8	71	4171	800	1679	
147090	420	813	590	277	264	72	34	10	29238	137	588	806	530	6	73	4162	802	1668	
146920	352	778	585	254	273	63	36	9	29531	138	594	799	496	7	72	4179	748	1593	
146723	311	770	557	260	276	54	33	10	29804	139	596	809	512	8	76	4184	722	1539	
146461	339	773	507	264	267	56	30	12	30082	141	601	816	622	11	87	4151	716	1520	
146193	382	757	502	250	265	54	28	11	30345	144	602	826	542	8	77	4027	713	1525	
145971	379	726	493	252	263	54	26	12	30608	145	604	810	540	11	72	3857	684	1509	
145738	363	741	490	239	265	63	24	12	30841	147	610	806	528	8	76	3639	693	1492	
145485	377	733	506	217	269	63	25	11	31083	148	616	837	490	10	71	3680	682	1508	
145315	354	691	489	228	268	63	25	11	31321	150	618	832	530	4	61	3610	654	1464	
145168	297	677	468	230	260	61	28	10	31562	151	621	824	533	12	76	3643	673	1348	
144943	302	669	461	222	257	62	33	11	31793	154	626	833	585	13	93	3741	719	1287	
144725	320	645	448	219	256	60	35	11	32026	154	634	834	619	3	62	3732	704	1279	
144545	315	618	447	203	235	66	36	9	32266	155	638	875	650	10	67	3689	678	1242	
144330	304	671	415	204	223	60	37	7	32482	157	643	850	635	12	67	3572	669	1245	
144101	315	645	422	218	221	62	36	7	32699	158	649	842	543	4	55	3460	627	1292	
143980	278	606	425	211	209	56	35	8	32912	160	653	829	545	6	71	3434	619	1201	
143831	236	601	414	222	195	55	35	8	33115	161	660	837	529	8	57	3371	601	1157	
143623	267	577	398	227	199	54	29	11	33318	165	665	860	648	6	75	3359	614	1137	
143427	277	576	402	230	206	50	29	9	33493	168	666	842	530	3	62	3423	636	1134	
143261	259	570	395	196	200	49	28	11	33717	170	677	813	565	8	51	3270	583	1114	
143079	250	591	388	194	190	45	28	10	33906	172	680	831	615	9	65	3052	560	1126	
142921	251	575	376	199	185	40	29	11	34085	175	686	832	218	4	44	3013	546	1109	
142786	222	554	370	197	176	39	27	11	34279	178	694	842	204	6	43	2937	506	1079	
142662	202	522	373	196	180	39	27	11	34441	181	699	820	526	5	51	2873	504	1035	
142498	209	497	367	196	174	38	23	12	34634	182	703	836	363	8	65	2912	514	990	
142339	236	459	385	194	174	42	23	12	34780	182	707	846	562	9	45	2806	504	1009	
142176	252	450	348	192	171	38	25	7	34976	183	715	869	626	3	48	2775	511	965	
142012	246	489	339	178	167	36	27	7	35132	183	717	864	560	9	53	2662	498	984	
141847	257	481	335	159	175	33	27	10	35302	184	723	884	556	2	46	2602	495	972	
141736	233	456	325	157	166	35	27	10	35472	186	730	843	506	4	43	2558	476	923	
141621	204	453	313	156	168	31	27	8	35627	189	736	862	216	5	43	2482	464	888	
141467	211	443	290	169	159	30	27	7	35798	191	741	866	506	7	56	2525	473	856	
141320	210	427	304	165	159	30	26	7	35946	192	747	916	605	6	49	2485	466	855	
141198	192	428	287	155	151	29	25	6	36114	194	754	848	661	6	48	2486	437	830	
141065	199	409	290	159	150	28	24	6	36249	195	759	858	323	1	39	2328	423	836	
140942	186	406	296	152	156	26	23	4	36379	197	766	861	543	2	53	2321	432	813	
140858	150	393	291	145	145	25	18	7	36530	199	772	839	557	7	46	2339	416	751	
140759	128	373	281	136	153	25	18	7	36672	201	780	826	232	0	34	2284	408	706	
140628	142	361	287	132	155	31	17	5	36791	202	782	841	209	3	36	2230	405	720	
140512	158	362	257	136	131	28	20	5	36937	203	784	865	225	5	46	2266	416	676	
140404	154	367	248	146	131	27	19	7	37034	203	793	842	528	4	30	2201	409	683	
140289	151	361	271	145	131	25	19	6	37137	203	795	865	553	2	37	2091	387	716	
140192	133	360	259	139	115	25	21	6	37280	204	799	893	635	5	36	2048	367	685	
140123	116	328	246	129	115	27	21	8	37410	206	804	873	230	2	24	1935	343	639	
140047	116	302	223	125	124	29	19	7	37525	209	807	877	662	3	37	1924	325	613	
139931	134	292	219	128	120	28	21	4	37630	209	817	860	545	4	41	1833	333	609	
139847	131	271	207	121	122	31	17	6	37745	212	823	825	633	4	22	1691	301	599	
139754	130	264	201	113	114	25	18	4	37871	213	826	854	542	4	34	1677	295	570	
139648	149	266	196	102	104	25	18	4	37974	214	833	843	568	1	36	1635	295	565	
139557	131	294	180	90	93	25	14	6	38090	217	836	814	214	2	33	1547	273	554	
139491	118	284	173	86	95	25	14	5	38181	218	843	819	525	3	36	1539	271	524	
139433	101	265	183	85	98	28	14	5	38258	218	845	857	530	2	23	1480	271	503	
139350	105	266	170	81	94	27	14	5	38353	219	849	849	491	1	33	1487	263	494	
139255	111	263	181	72	95	27	15	5	38436	219	854	814	337	1	24	1474	271	493	
139183	119	241	184	75	87	25	15	5	38523	219	857	842	528	1	24	1436	255	491	
139102	116	241	185	73	85	25	12	6	38601	221	866	850	359	4	21	1354	226	511	
139029	108	246	169	68	86	23	12	6	38691	222	873	804	242	1	19	1366	225	487	
138968	95	229	172	76	79	24	11	5	38772	224	878	821	661	2	22	1286	217	469	
138908	85	222	162	68	81	21	8	6	38864	226	882	822	541	1	26	1250	210	437	
138859	80	210	147	59	78	18	8	5	38956	227	886	844	643	2	27	1205	200	400	
138795	80	198	131	66	82	19	9	4	39029	228	892	857	618	3	18	1115	203	382	
138734	87	187	121	56	86	16	8	4	39108	228	898	862	539	0	20	1107	193	368	
138677	92	181	116	68	75	15	7	5	39166	228	903	869	328	2	19	1041	187	367	
138614	99	171	124	71	71	13	8	5	39221	228	908	882	271	2	27	1050	187	370	
138581	80	159	133	66	64	16	7	6	39278	228	915	906	230	1	20	1016	174	351	
138539	64	171	118	50	64	13	6	6	39355	229	918	841	221	0	19	1020	158	328	
138485	61	164	121	51	66	14	6	5	39403	229	928	819	198	1	17	967	150	333	
138429	60	171	118	45	63	13	7	5	39461	229	932	814	555	1	19	973	155	322	
138369	63	176	112	42	59	16	6	5	39518	230	937	837	506	0	23	971	159	315	
138311	73	171	110	46	58	14	6	4	39573	230	937	813	235	1	16	919	160	318	
138259	84	155	112	58	51	15	6	4	39619	230	940	832	210	1	16	920	162	319	
138214	76	152	107	56	49	17	6	5	39676	230	945	822	224	0	16	931	165	298	
138174	76	150	100	57	47	18	6	4	39719	231	951	839	556	2	18	932	166	288	
138131	73	148	100	52	44	17	6	3	39774	231	954	838	215	1	20	871	164	276	
138085	68	145	91	52	46	15	6	3	39831	231	960	807	516	2	14	842	152	271	
138043	69	140	88	49	43	12	6	4	39884	231	964	810	523	2	9	804	139	268	
138003	60	141	82	50	46	10	5	5	39930	231	970	833	218	2	12	798	132	262	
137966	50	138	82	56	42	11	6	5	39971	231	975	836	242	0	13	786	126	259	
137927	57	122	81	61	45	9	6	5	40009	231	980	828	237	0	8	729	118	263	
137884	65	118	78	59	38	8	4	6	40055	231	987	866	537	3	18	695	115	255	
137839	62	123	84	52	35	11	4	4	40094	231	994	858	524	0	14	674	108	263	
137793	67	130	73	45	38	12	4	4	40139	231	997	833	214	1	12	644	111	258	
137754	65	121	71	52	35	11	3	5	40181	232	1003	850	221	0	16	651	118	240	
137709	55	134	73	51	33	10	2	5	40221	232	1008	848	223	1	11	618	109	249	
137678	51	126	86	53	27	10	3	5	40252	232	1010	830	330	1	11	629	104	252	
137650	48	109	93	47	37	9	3	4	40284	232	1017	833	336	1	15	653	111	235	
137609	47	112	91	43	35	9	3	4	40326	232	1022	827	517	2	12	659	114	226	
137568	56	108	76	51	35	9	3	4	40364	232	1027	840	499	1	21	683	132	206	
137538	50	95	88	53	34	10	3	3	40392	232	1035	808	192	0	7	690	125	208	
137503	46	104	77	55	28	11	3	3	40429	232	1042	817	247	0	11	661	116	208	
137461	53	104	72	50	31	12	2	3	40465	233	1047	829	193	0	11	642	113	211	
137437	43	97	69	55	31	11	3	2	40496	233	1056	848	648	0	15	653	122	187	
137405	37	97	68	50	31	14	3	2	40530	233	1063	836	173	1	11	606	110	190	
137389	33	87	71	46	25	13	2	2	40565	234	1066	835	544	1	10	602	107	170	
137365	27	84	59	49	32	12	2	2	40600	234	1067	838	529	0	8	586	104	161	
137339	25	80	67	44	30	13	2	2	40625	234	1072	841	202	1	16	561	102	159	
137309	36	72	66	43	24	14	2	2	40657	234	1074	862	231	0	10	553	97	160	
137286	39	64	70	39	23	17	1	2	40678	235	1079	829	233	0	8	500	79	174	
137265	35	61	65	34	20	16	0	2	40715	236	1084	884	537	0	10	523	75	156	
137247	34	53	62	34	15	13	0	2	40748	236	1089	849	239	0	6	505	62	149	
