S	E	I1	I2	I3	I4	I5_h	I6_h	R_h	R	D1	D2	H	T	P1	P2	Q	QT	NQ
175847	212	487	260	135	126	19	13	5	2312	11	106	860	681	5	47	1588	350	902	
175650	227	532	253	132	117	19	12	6	2465	11	109	865	641	6	39	1623	335	957	
175460	251	535	264	125	134	21	13	4	2605	11	110	862	529	7	39	1686	340	1003	
175260	283	539	262	134	146	25	11	5	2737	12	119	920	635	10	52	1686	336	1064	
175064	289	555	281	148	161	24	15	4	2855	12	125	865	537	14	45	1777	355	1118	
174880	281	564	282	169	151	23	18	3	3017	12	133	877	495	8	54	1893	361	1127	
174720	277	561	303	179	158	25	16	5	3135	13	141	877	566	12	48	2020	396	1123	
174467	312	597	311	182	156	29	18	5	3293	14	149	867	642	15	52	2094	419	1186	
174240	333	622	322	177	163	33	19	6	3447	14	157	874	648	8	62	2215	452	1217	
173950	374	666	335	196	169	31	17	7	3610	15	163	817	527	13	54	2262	476	1312	
173650	405	715	360	201	173	31	14	7	3787	18	172	863	531	7	59	2341	502	1397	
173373	438	747	364	195	190	38	13	8	3968	19	180	895	643	10	50	2446	533	1452	
173141	397	791	388	220	189	38	14	9	4140	20	186	876	345	3	57	2542	543	1494	
172919	339	805	409	246	215	37	13	9	4327	20	194	881	228	17	53	2621	578	1486	
172624	390	783	410	267	230	39	12	9	4545	20	204	874	684	11	103	2800	646	1485	
172342	421	793	428	277	238	40	12	8	4744	22	208	874	636	14	70	2886	648	1561	
172021	427	850	450	294	245	45	12	8	4950	22	209	863	680	15	77	2972	641	1682	
171688	472	876	472	286	243	44	12	8	5195	23	214	859	527	12	78	3088	677	1728	
171362	488	922	487	288	248	39	17	7	5435	23	217	874	222	8	74	3176	697	1792	
171102	444	956	533	264	257	42	24	8	5656	23	224	846	666	17	84	3359	704	1816	
170863	407	928	566	262	290	44	22	9	5890	24	228	874	685	13	86	3501	749	1770	
170455	477	972	566	281	289	47	29	7	6154	25	231	857	609	12	107	3730	796	1865	
170079	534	991	561	279	313	49	28	9	6426	26	238	835	637	14	91	3960	809	1946	
169691	544	1061	580	290	331	52	28	10	6676	27	243	818	524	14	105	4176	870	2016	
169256	614	1104	585	292	324	53	32	11	6986	28	248	849	596	17	94	4118	857	2147	
168831	656	1121	632	312	359	52	33	11	7246	29	251	842	569	12	94	4214	884	2281	
168560	558	1142	636	342	357	53	35	10	7554	29	257	875	652	11	100	4373	885	2238	
168250	482	1167	653	347	360	52	34	11	7884	30	263	856	554	14	109	4468	902	2193	
167779	558	1195	658	359	346	59	35	11	8233	31	269	845	638	19	133	4696	948	2262	
167319	647	1187	661	353	363	62	34	11	8581	31	284	849	654	15	101	4827	967	2340	
166864	697	1259	669	358	350	60	37	12	8909	32	286	824	576	21	131	5010	1003	2427	
166433	681	1325	689	365	354	58	42	11	9247	35	293	841	667	21	103	4960	992	2522	
165978	689	1341	749	376	373	59	46	10	9578	35	299	827	511	18	102	5055	1000	2633	
165653	647	1333	726	404	390	59	44	11	9926	36	304	838	696	18	115	5140	1056	2547	
165354	544	1287	775	449	390	59	43	15	10270	37	310	840	627	13	136	5263	1112	2435	
164905	573	1296	779	451	400	62	38	13	10660	42	314	853	586	11	163	5511	1174	2425	
164456	649	1240	781	440	407	71	36	13	11074	45	321	840	649	23	116	5675	1165	2459	
164002	689	1270	739	434	419	76	33	16	11483	47	325	843	653	18	131	5816	1165	2495	
163606	677	1273	758	411	415	78	40	18	11884	47	326	841	534	15	132	5823	1144	2508	
163168	685	1286	785	426	392	82	46	19	12264	49	331	859	661	14	131	5974	1179	2523	
162864	599	1296	786	415	381	90	46	19	12647	52	338	867	523	8	107	5948	1146	2467	
162564	523	1265	796	398	408	89	43	18	13028	58	343	856	662	25	110	6082	1129	2393	
162148	547	1272	796	389	385	90	43	19	13436	58	350	879	687	15	148	6261	1149	2373	
161690	641	1229	799	413	388	89	37	20	13815	61	351	878	504	15	109	6206	1132	2464	
161238	676	1268	779	410	386	91	34	21	14205	63	362	874	651	16	118	6145	1106	2538	
160808	686	1277	774	407	418	87	39	22	14582	63	370	862	573	14	119	5957	1128	2560	
160361	670	1319	784	403	451	89	41	24	14955	63	373	852	568	16	127	6033	1117	2640	
160033	622	1288	790	414	438	89	44	24	15352	65	374	906	540	15	135	6010	1149	2536	
159701	551	1299	783	409	434	89	49	22	15747	66	383	898	648	20	126	5955	1125	2489	
159252	592	1279	803	436	421	86	53	19	16138	68	386	918	690	16	148	6033	1180	2490	
158850	610	1240	842	431	413	87	50	21	16526	71	392	915	624	22	104	6007	1157	2516	
158402	662	1257	808	425	414	78	50	21	16948	73	395	899	550	14	125	6134	1174	2520	
157992	656	1303	796	419	403	80	44	22	17344	78	396	883	666	20	105	5988	1154	2547	
157544	680	1334	787	435	396	75	46	22	17734	79	401	882	628	14	109	6002	1137	2616	
157243	603	1314	802	437	371	69	40	21	18142	84	407	880	535	13	135	6134	1143	2493	
156937	538	1252	814	443	387	75	40	20	18527	89	411	874	607	12	117	6118	1155	2394	
156532	565	1230	799	439	381	74	41	17	18951	90	414	887	573	17	142	6098	1190	2339	
156115	574	1254	773	452	385	77	42	18	19335	90	418	882	549	17	117	6002	1192	2365	
155732	574	1244	768	457	384	74	39	20	19727	92	422	866	573	9	113	6028	1175	2365	
155326	579	1228	778	444	381	72	35	21	20149	93	427	843	497	9	120	5853	1124	2393	
154919	589	1215	815	452	379	72	34	22	20507	98	431	842	680	18	126	5962	1137	2419	
154645	539	1176	823	403	398	79	35	20	20879	100	436	866	517	12	108	5955	1115	2338	
154352	472	1144	849	385	395	79	35	21	21258	101	442	840	682	13	132	6016	1114	2245	
153927	531	1157	807	388	373	77	35	21	21672	103	442	885	530	9	127	6154	1139	2229	
153545	569	1141	798	392	357	73	38	20	22050	104	446	897	585	13	114	6064	1112	2256	
153163	571	1161	797	365	348	72	38	19	22440	106	453	893	644	14	106	5979	1070	2282	
152793	579	1135	802	380	359	73	40	20	22790	107	455	854	646	16	98	5770	1057	2311	
152428	579	1136	784	380	382	75	42	17	23143	111	456	860	637	15	117	5718	1087	2291	
152184	506	1093	757	371	395	75	41	16	23519	113	463	867	647	11	110	5734	1068	2170	
151915	450	1048	753	387	403	76	42	14	23866	113	466	905	520	9	105	5684	1066	2093	
151565	465	1055	721	368	369	79	46	15	24264	113	473	911	642	11	135	5654	1099	2004	
151241	488	1045	706	344	371	79	47	13	24609	114	476	893	614	12	98	5553	1063	2017	
150907	526	1021	686	344	374	77	46	13	24942	116	481	898	642	13	98	5413	1061	2013	
150602	483	1017	686	341	348	76	48	13	25320	116	483	907	546	15	96	5291	989	2010	
150265	464	1050	664	355	348	75	50	14	25641	118	489	885	642	11	107	5212	995	2011	
150017	422	987	653	352	347	78	52	15	25998	119	493	902	543	10	93	5206	954	1937	
149788	378	936	666	342	336	83	51	16	26321	120	496	891	551	8	99	5227	908	1884	
149450	442	918	656	342	331	79	45	17	26625	123	505	887	643	12	123	5280	943	1870	
149169	492	869	640	331	330	76	47	15	26930	124	510	864	555	12	90	5245	920	1865	
148881	455	913	607	323	298	76	44	17	27273	129	517	868	514	9	91	5187	897	1819	
148587	439	945	579	326	289	74	41	19	27579	131	524	851	523	7	85	4974	884	1809	
148292	432	933	586	326	291	71	36	22	27881	135	528	858	515	8	94	4942	882	1793	
148094	381	900	589	313	282	67	40	21	28172	137	537	844	524	8	82	4903	873	1699	
147870	357	856	595	295	281	65	44	20	28467	141	542	883	555	11	82	4795	852	1641	
147629	369	812	603	307	270	61	43	20	28732	142	545	878	551	7	103	4729	835	1630	
147344	390	825	586	293	264	56	40	21	29017	146	551	850	633	2	86	4685	820	1634	
147053	410	832	557	296	289	54	36	21	29282	147	556	820	536	7	71	4576	787	1687	
146775	425	835	537	284	302	60	40	18	29548	149	560	843	666	10	88	4257	755	1728	
146505	433	814	529	288	304	59	40	20	29824	150	567	832	607	9	94	4261	754	1713	
146295	395	806	502	271	299	66	43	17	30119	150	570	829	530	5	90	4260	735	1647	
146109	342	797	496	266	290	65	41	15	30378	154	580	802	522	14	98	4263	718	1579	
145846	351	798	495	256	288	66	44	16	30633	154	586	793	540	7	104	4261	730	1568	
145580	361	789	516	255	276	63	43	13	30889	159	589	779	545	9	99	4321	719	1584	
145319	374	770	523	262	273	60	42	10	31143	160	597	797	479	9	69	4299	704	1600	
145058	378	783	496	266	264	63	38	13	31411	161	602	854	652	6	79	4128	696	1592	
144776	395	804	479	267	276	64	37	11	31653	163	608	849	524	9	78	4057	693	1629	
144583	369	774	490	275	267	66	34	14	31882	166	613	855	639	16	79	4149	700	1575	
144381	346	753	460	279	273	63	30	18	32143	168	619	853	564	12	81	4123	710	1494	
144138	333	773	452	272	277	61	31	14	32385	170	627	881	559	10	95	4019	724	1475	
143897	347	765	453	259	273	61	32	14	32632	170	630	887	589	9	67	3894	700	1490	
143635	366	771	465	251	277	58	37	15	32853	170	635	898	662	8	80	3835	685	1540	
143387	371	768	478	262	257	58	37	15	33090	172	638	872	667	12	85	3697	696	1535	
143126	383	759	493	262	238	59	39	13	33344	174	643	866	664	11	65	3560	675	1558	
142924	368	743	490	267	227	54	38	13	33583	179	647	874	516	3	57	3571	652	1535	
142718	354	729	455	264	238	53	37	13	33838	181	653	855	560	10	73	3572	643	1487	
142475	349	749	456	236	245	54	33	14	34077	185	660	852	616	6	88	3617	665	1457	
142239	367	713	497	225	246	54	32	12	34292	188	668	836	635	6	72	3599	649	1485	
142002	378	724	502	225	242	57	36	11	34492	189	675	820	554	7	69	3523	642	1522	
141757	366	749	504	229	234	61	35	11	34716	190	681	815	487	6	75	3403	629	1549	
141504	357	775	484	237	248	59	34	12	34949	190	684	801	642	6	64	3435	638	1556	
141303	330	732	499	252	243	57	36	11	35190	192	688	804	533	11	62	3353	604	1545	
141120	305	691	493	255	246	58	32	12	35434	195	692	815	645	12	88	3319	621	1459	
140860	336	730	481	234	214	59	36	13	35676	196	698	812	668	11	90	3360	624	1466	
140610	377	720	485	216	198	61	38	12	35910	199	707	812	603	7	56	3382	593	1502	
140380	357	745	497	212	217	62	39	13	36100	199	712	833	599	7	61	3382	590	1539	
140130	362	745	490	227	225	59	40	11	36324	202	718	868	558	10	74	3303	604	1544	
139864	372	759	487	226	231	58	39	11	36559	203	724	856	674	6	73	3319	602	1570	
139674	343	766	462	231	218	61	33	14	36796	206	729	882	629	13	80	3390	618	1496	
139482	332	724	487	238	222	62	33	17	36994	207	735	883	505	9	76	3407	621	1477	
139234	344	724	481	233	229	55	36	16	37236	208	737	891	532	9	77	3397	611	1491	
139012	363	711	472	216	226	56	33	16	37477	211	740	895	542	9	69	3425	627	1450	
138757	378	718	478	216	226	59	28	17	37693	215	748	886	591	9	61	3331	614	1489	
138523	366	736	472	223	222	53	28	17	37920	217	756	852	636	7	70	3221	599	1501	
138292	361	725	488	242	217	50	30	18	38132	218	760	864	613	12	73	3257	608	1505	
138110	328	698	476	240	219	51	29	19	38381	219	763	865	535	6	63	3305	591	1450	
137936	311	667	467	234	219	55	27	19	38608	222	768	890	515	15	74	3375	593	1387	
137719	304	686	425	246	218	52	25	18	38844	224	772	864	615	11	86	3367	611	1345	
137527	299	654	444	237	232	54	24	17	39044	225	776	885	587	6	69	3268	592	1352	
137318	284	678	438	225	202	53	26	16	39285	226	782	867	675	7	74	3210	588	1318	
137113	302	637	405	239	224	51	25	14	39508	227	788	834	662	10	65	3118	566	1317	
136899	320	631	406	224	223	53	21	13	39719	231	793	806	604	9	64	3110	563	1315	
136770	288	574	401	234	224	52	24	12	39923	232	799	818	556	7	63	3152	560	1237	
136610	267	576	401	217	204	47	25	12	40135	232	807	810	513	4	60	3171	556	1181	
136419	279	550	402	224	212	51	27	11	40308	234	816	839	533	5	66	3104	565	1180	
136223	278	564	396	215	195	56	29	10	40516	234	817	817	522	11	61	3128	552	1181	
136061	273	536	378	211	189	55	32	9	40730	236	823	809	568	10	48	3023	509	1165	
135876	267	559	352	204	184	56	32	7	40932	237	827	821	654	8	62	2920	505	1149	
135696	275	575	340	188	180	55	30	8	41117	239	830	807	676	7	63	2888	497	1146	
135557	268	525	345	188	185	54	35	9	41291	239	837	822	530	3	51	2859	485	1115	
135433	234	512	328	193	177	55	32	12	41473	239	845	832	635	7	70	2863	481	1050	
135259	240	532	324	176	175	52	33	12	41640	239	851	818	663	11	65	2809	494	1038	
135083	256	533	327	175	166	51	36	11	41800	239	856	788	510	5	38	2754	486	1058	
134927	245	516	336	167	189	49	38	11	41955	240	860	787	493	4	42	2666	474	1066	
134781	230	512	341	150	187	45	34	12	42135	242	864	826	511	9	60	2661	466	1033	
134611	235	519	318	157	186	46	36	11	42304	243	867	848	524	4	43	2587	467	1030	
134484	220	479	329	157	187	42	36	13	42468	245	873	815	654	7	57	2623	484	966	
134371	205	456	306	155	197	39	36	11	42634	245	878	819	595	4	45	2506	472	922	
134206	211	462	315	149	189	38	36	8	42785	249	885	836	648	7	65	2485	478	922	
134063	215	441	318	156	172	40	31	10	42946	252	889	841	528	8	49	2410	456	917	
133910	209	466	311	146	169	39	34	11	43095	253	890	825	463	3	44	2308	443	931	
133757	206	476	308	142	155	38	33	11	43257	254	896	847	504	7	44	2210	396	962	
133574	237	453	320	153	158	40	31	14	43393	257	903	860	522	7	52	2229	402	990	
133454	239	429	301	144	159	41	30	14	43552	258	912	853	650	6	45	2277	411	932	
133366	196	419	290	131	160	43	27	17	43710	260	914	859	657	5	52	2273	397	869	
133219	195	434	277	120	154	45	25	17	43864	262	921	855	520	7	55	2352	392	858	
133090	193	416	286	133	149	45	22	20	43987	263	929	837	623	7	46	2278	384	860	
132953	189	417	291	130	142	43	20	19	44128	265	936	857	664	9	34	2246	370	862	
132816	189	417	288	130	152	41	20	17	44256	265	942	870	646	9	46	2205	380	857	
132673	201	409	271	122	156	39	17	20	44409	267	949	879	644	8	38	2153	365	850	
132579	172	402	272	128	153	38	18	17	44534	267	953	870	595	4	42	2158	357	826	
132490	152	381	277	115	149	37	18	16	44674	269	955	862	652	2	50	2187	360	769	
132389	154	372	270	105	143	36	22	13	44801	269	959	884	636	7	51	2179	375	727	
132279	153	363	272	105	141	33	20	13	44916	271	967	885	318	1	29	2117	361	726	
132151	168	346	262	110	145	29	19	13	45046	271	973	935	510	7	36	2030	351	728	
132035	165	348	266	112	134	24	18	16	45159	272	984	893	566	4	47	2001	356	711	
131909	176	362	250	119	115	28	14	18	45284	273	985	889	214	2	23	1932	336	728	
131845	153	322	266	123	108	28	13	16	45396	273	990	881	298	1	27	1907	317	696	
131762	137	315	235	127	106	27	14	15	45528	274	993	872	311	1	28	1805	296	665	
131648	158	312	228	126	95	25	14	14	45636	275	1002	858	325	3	37	1815	302	656	
131548	170	303	208	121	102	32	15	13	45739	275	1007	888	681	0	21	1722	299	652	
131467	155	297	205	129	100	29	13	13	45839	277	1009	879	670	4	43	1668	298	630	
131386	139	311	199	116	94	31	15	9	45943	278	1012	883	344	3	25	1538	262	643	
131304	124	294	195	131	96	31	13	10	46039	278	1018	874	606	4	37	1535	270	614	
131230	112	286	183	118	96	29	13	7	46156	278	1025	875	503	4	29	1504	269	568	
131141	111	280	182	107	107	28	12	6	46251	278	1030	887	520	4	30	1398	268	559	
131068	118	250	180	97	109	26	10	7	46350	279	1039	903	611	1	37	1449	261	529	
130982	120	255	179	92	102	24	9	8	46437	279	1046	883	645	0	29	1449	262	519	
130892	132	253	179	84	94	19	10	4	46536	279	1051	921	474	2	19	1401	237	534	
130804	132	249	192	87	83	16	10	4	46619	279	1058	852	223	1	20	1342	218	551	
130724	120	264	180	82	75	17	9	2	46717	280	1063	877	537	1	24	1388	208	539	
130656	102	262	173	86	73	19	10	2	46802	280	1068	889	544	4	26	1258	192	533	
130600	93	235	184	91	77	23	9	2	46864	282	1073	880	625	2	29	1233	204	508	
130519	103	232	162	83	77	26	10	2	46957	282	1080	882	628	3	38	1229	210	483	
130439	105	231	150	76	82	25	8	3	47041	283	1090	885	581	4	19	1195	208	469	
130380	98	219	153	77	79	25	7	2	47115	285	1093	849	533	3	19	1132	198	460	
130308	100	214	159	75	73	25	6	3	47188	285	1097	860	209	1	21	1069	192	460	
130259	106	184	159	77	72	26	5	3	47255	286	1101	872	226	2	17	1033	189	440	
130202	91	191	151	77	65	27	5	3	47328	287	1106	853	525	3	26	1074	193	414	
