S	E	I1	I2	I3	I4	I5_h	I6_h	R_h	R	D1	D2	H	T	P1	P2	Q	QT	NQ
169760	471	985	557	277	294	63	23	8	6836	39	220	852	607	6	95	3724	754	1916	
169385	481	1055	564	260	319	67	24	8	7106	40	224	906	563	13	106	3869	789	1981	
168990	538	1060	588	287	319	73	24	8	7374	41	231	896	533	12	97	3983	792	2097	
168580	597	1066	604	313	337	75	22	8	7652	43	236	918	546	15	96	4056	799	2215	
168184	621	1096	615	349	342	71	22	7	7941	43	242	921	563	15	106	4132	835	2281	
167747	632	1151	621	363	346	75	27	6	8268	45	252	879	556	12	117	4425	917	2298	
167441	562	1167	627	364	354	72	29	7	8607	45	258	879	538	13	113	4619	951	2224	
167137	514	1172	660	339	349	75	28	6	8944	47	262	854	640	10	114	4686	960	2177	
166679	594	1212	661	353	324	78	30	5	9285	47	265	834	716	24	143	4925	1036	2216	
166181	663	1259	700	369	332	76	30	5	9595	49	274	868	638	13	90	5082	1062	2367	
165724	689	1323	699	381	338	81	30	9	9932	51	276	869	543	14	119	5214	1106	2435	
165239	700	1358	750	391	365	83	34	7	10275	52	279	870	545	19	115	5255	1096	2585	
164742	689	1440	779	415	378	87	36	6	10624	53	284	835	610	15	114	5385	1117	2707	
164362	656	1394	843	421	403	89	32	7	10981	57	288	820	599	14	125	5621	1154	2684	
164038	606	1319	846	437	441	89	32	9	11367	58	291	798	679	21	131	5704	1156	2614	
163556	644	1363	834	446	431	87	39	12	11770	58	293	850	563	17	160	5815	1183	2661	
163054	725	1372	825	447	421	95	35	17	12187	61	294	876	653	20	118	5819	1141	2779	
162582	723	1415	815	445	434	93	40	16	12608	62	300	889	687	23	136	5895	1145	2820	
162052	743	1470	826	469	429	94	43	17	13019	63	308	914	619	14	143	5845	1161	2913	
161477	799	1535	858	480	424	88	44	19	13431	63	315	922	561	23	123	6043	1185	3043	
161074	746	1518	882	468	456	84	49	16	13856	64	320	862	629	24	137	6214	1239	2964	
160679	676	1510	895	481	450	82	50	16	14304	66	324	868	587	11	148	6413	1260	2884	
160116	723	1560	883	489	478	88	48	14	14740	69	325	854	657	13	156	6557	1302	2967	
159531	784	1599	909	491	478	86	44	13	15194	74	330	819	677	23	150	6684	1317	3074	
158982	806	1652	913	496	477	95	47	9	15649	75	332	856	530	13	150	6787	1316	3170	
158397	835	1712	908	512	482	104	45	8	16116	79	335	838	569	23	134	6648	1301	3297	
157768	905	1728	939	529	516	105	43	11	16566	81	342	842	660	22	154	6803	1344	3421	
157307	917	1642	958	527	514	104	46	9	17078	82	349	847	699	28	167	6979	1375	3333	
156868	839	1653	972	518	532	103	48	7	17556	84	353	824	658	25	170	7165	1439	3226	
156244	848	1750	977	521	526	105	49	11	18057	87	358	859	643	26	197	7420	1504	3272	
155645	873	1744	1016	544	530	108	52	12	18559	87	363	860	653	28	167	7501	1522	3345	
154993	892	1832	1047	562	534	106	55	12	19040	89	371	820	660	27	165	7646	1569	3459	
154359	947	1812	1109	581	544	113	53	14	19535	93	373	846	614	16	159	7716	1606	3553	
153727	942	1918	1101	585	541	117	54	15	20061	94	378	835	667	23	200	7787	1623	3635	
153236	894	1868	1155	577	546	115	54	17	20591	98	382	831	679	20	146	7874	1615	3594	
152803	790	1813	1142	572	593	112	63	19	21140	99	387	852	667	28	180	8027	1618	3467	
152166	854	1826	1146	585	590	112	60	22	21675	103	394	860	626	26	244	8434	1717	3456	
151535	930	1795	1147	600	594	115	52	28	22235	106	396	855	696	23	153	8436	1664	3569	
150903	975	1816	1139	583	597	115	52	29	22809	112	403	872	584	25	157	8307	1639	3638	
150226	1029	1854	1155	597	610	110	56	31	23342	114	409	808	643	39	186	8232	1641	3770	
149557	1016	1961	1161	592	613	112	60	32	23904	114	411	816	675	23	172	8320	1639	3876	
149053	926	1960	1155	601	599	119	66	31	24493	115	415	815	542	29	183	8347	1672	3754	
148527	866	1922	1168	641	595	123	64	34	25054	117	422	832	581	24	185	8465	1737	3642	
147897	878	1950	1180	627	576	133	67	31	25644	121	429	842	668	30	207	8436	1736	3675	
147239	958	1898	1181	640	600	124	70	29	26236	125	433	834	667	17	159	8573	1726	3745	
146559	974	1932	1180	633	633	124	78	28	26830	125	437	810	682	26	201	8639	1749	3805	
145892	1004	1944	1217	650	617	129	81	25	27399	129	446	794	652	24	207	8452	1760	3882	
145207	1054	1977	1158	674	653	118	80	25	28007	131	449	824	691	22	174	8547	1768	3946	
144681	984	1952	1178	643	660	128	85	22	28610	133	457	816	551	26	224	8841	1799	3831	
144204	836	1991	1173	619	668	137	83	26	29195	139	462	797	658	26	173	8921	1823	3684	
143595	824	1957	1202	635	695	138	85	22	29771	143	466	827	647	10	209	9025	1832	3704	
142918	894	1976	1174	613	660	137	83	25	30438	147	468	841	687	34	200	9129	1847	3690	
142273	927	1970	1221	624	664	138	88	25	30978	150	475	838	652	29	185	9107	1844	3788	
141678	935	1917	1204	661	682	136	81	29	31576	158	476	817	559	18	183	8909	1855	3761	
141028	974	1937	1189	640	683	128	83	28	32202	161	480	812	702	24	207	9094	1843	3791	
140564	912	1860	1182	637	687	131	81	30	32806	161	482	754	687	24	182	9019	1801	3689	
140137	795	1790	1213	633	680	133	78	32	33392	163	487	780	610	18	196	8992	1843	3479	
139533	813	1758	1213	639	680	137	78	33	33989	168	492	788	695	34	208	9161	1852	3466	
138951	868	1750	1167	626	664	138	72	36	34591	175	495	824	651	19	169	8909	1800	3485	
138413	861	1753	1165	596	646	134	71	36	35182	176	500	804	664	20	174	8857	1755	3471	
137819	853	1759	1161	587	630	131	72	38	35792	180	511	821	563	21	178	8681	1676	3517	
137220	868	1808	1143	594	605	137	69	35	36353	186	515	830	570	23	170	8495	1642	3582	
136802	815	1731	1155	583	583	137	69	34	36917	188	519	840	579	31	155	8409	1610	3463	
136404	725	1657	1166	571	563	129	66	34	37504	191	523	855	691	20	177	8421	1542	3335	
135835	775	1648	1116	583	551	129	60	35	38076	195	530	872	701	21	188	8343	1539	3323	
135263	828	1653	1109	558	546	128	61	33	38621	198	535	835	688	25	178	8325	1561	3322	
134761	812	1649	1094	548	527	127	53	35	39184	204	539	854	648	27	148	8096	1509	3301	
134238	787	1658	1070	534	535	124	50	35	39752	210	540	847	603	15	146	7810	1447	3311	
133714	789	1661	1084	519	531	121	46	35	40272	217	544	838	656	14	162	7688	1419	3332	
133357	718	1589	1055	534	528	123	50	33	40778	221	547	850	519	20	155	7656	1436	3161	
133014	603	1558	1027	540	525	117	46	33	41292	225	553	797	634	21	153	7620	1425	2991	
132549	622	1515	1021	543	502	112	47	28	41808	228	558	806	660	20	192	7620	1428	2934	
132107	639	1449	1011	541	514	108	47	28	42295	231	563	805	662	16	132	7513	1405	2904	
131667	636	1430	1006	510	501	110	51	30	42795	231	566	827	662	14	147	7405	1381	2863	
131227	655	1405	966	499	491	112	49	30	43293	234	572	814	613	12	137	7113	1319	2858	
130786	613	1457	937	513	463	105	49	32	43761	238	579	822	640	15	147	6940	1266	2871	
130462	572	1348	954	489	477	111	50	29	44221	238	582	799	637	15	126	6865	1237	2764	
130150	511	1308	948	471	453	114	51	27	44674	240	586	804	641	9	158	6902	1252	2604	
129737	537	1271	904	461	461	107	53	28	45140	242	592	829	626	15	147	6837	1223	2571	
129329	597	1230	874	445	439	115	56	24	45580	244	600	802	647	15	156	6862	1242	2514	
128971	574	1228	829	429	427	105	57	24	46034	250	605	844	650	14	131	6770	1206	2443	
128617	537	1238	782	418	441	105	56	22	46450	254	613	870	650	14	136	6493	1187	2390	
128268	522	1193	799	414	452	110	57	18	46824	254	622	861	626	16	120	6367	1161	2386	
127958	507	1139	788	436	419	102	58	15	47229	255	627	840	641	13	131	6408	1172	2277	
127710	462	1060	766	431	406	99	55	12	47641	259	632	820	659	15	101	6272	1137	2142	
127407	446	1077	718	407	389	104	53	15	48019	263	635	805	636	20	117	6161	1124	2070	
127109	459	1014	725	379	395	108	54	17	48366	267	640	797	654	12	100	6037	1099	2035	
126792	464	1006	708	359	364	107	52	19	48742	271	649	797	672	16	121	5844	1061	1999	
126482	498	950	684	358	356	103	44	20	49109	275	654	864	611	8	105	5640	1021	1972	
126187	483	974	639	336	343	106	43	21	49463	277	661	862	634	12	87	5331	978	1946	
125974	416	942	625	334	325	99	40	21	49810	278	669	852	628	16	90	5142	912	1869	
125769	384	882	614	326	328	93	34	19	50127	282	675	868	566	15	78	5027	873	1788	
125495	375	870	617	297	316	93	34	18	50452	285	681	873	650	18	117	4982	863	1739	
125247	375	844	597	289	317	92	33	16	50752	287	684	873	595	10	77	4716	811	1736	
124990	375	834	550	269	312	89	32	16	51087	289	690	834	558	13	83	4642	761	1700	
124747	369	836	548	264	295	86	30	15	51357	291	695	834	542	12	94	4433	768	1660	
124501	375	806	544	284	279	85	29	13	51620	295	702	845	661	14	74	4283	712	1690	
124316	312	804	533	269	276	80	28	12	51898	298	707	869	504	5	81	4075	681	1621	
124142	270	768	524	270	263	73	28	13	52173	299	710	837	539	17	84	4025	656	1540	
123915	278	743	534	259	261	71	29	13	52416	300	714	841	647	8	93	4026	667	1508	
123700	291	717	532	247	262	68	27	13	52659	300	717	883	502	11	86	3954	677	1467	
123498	292	704	488	239	251	66	26	15	52930	301	723	866	557	9	75	3902	671	1395	
123303	266	692	474	244	247	67	27	12	53176	301	724	870	490	10	62	3692	641	1376	
123085	281	681	457	231	249	68	25	12	53409	305	730	849	641	4	76	3707	641	1351	
122920	283	619	448	223	260	70	27	11	53631	306	735	835	641	11	73	3630	625	1305	
122776	250	591	435	225	257	68	27	12	53844	307	741	841	558	7	73	3557	636	1217	
122605	237	577	414	206	250	64	26	12	54087	309	746	853	620	6	82	3559	618	1156	
122434	252	520	428	204	230	59	29	9	54306	310	752	823	590	13	58	3479	588	1134	
122308	217	501	408	186	214	58	33	9	54532	311	756	815	538	4	59	3363	542	1075	
122148	214	495	399	185	206	62	28	11	54707	315	763	843	513	11	54	3212	522	1067	
121972	241	454	392	190	209	54	29	10	54895	315	772	835	529	6	55	3092	523	1046	
121871	208	450	353	191	190	52	30	9	55085	315	779	840	504	5	52	2987	502	972	
121764	179	449	333	177	168	46	27	9	55279	318	784	841	619	6	50	2892	460	919	
121634	172	433	303	168	171	44	28	12	55458	318	792	843	659	5	52	2744	437	882	
121499	177	424	278	163	165	41	27	12	55631	320	796	847	661	6	54	2611	423	852	
121362	189	414	260	162	169	39	28	10	55778	320	802	829	543	6	48	2483	416	845	
121252	184	381	275	166	162	33	25	10	55912	324	809	851	635	7	51	2383	420	806	
121109	178	399	259	165	167	28	25	11	56047	325	820	821	607	6	49	2346	433	788	
121023	157	372	263	155	153	26	26	9	56201	325	823	865	618	3	37	2316	405	747	
120955	132	348	241	146	147	28	24	9	56348	328	827	853	596	2	35	2211	387	679	
120864	123	337	226	149	134	26	22	11	56482	329	830	869	623	4	55	2135	379	638	
120771	122	324	220	150	118	24	22	11	56606	332	833	865	643	3	31	2044	338	642	
120678	116	312	219	142	117	27	20	11	56719	332	840	869	527	4	23	1919	308	645	
120581	121	296	235	130	115	29	17	10	56821	335	843	883	527	1	42	1935	329	614	
120508	122	278	220	131	104	27	15	10	56937	336	845	881	501	3	31	1863	306	591	
120429	112	272	204	122	105	27	15	10	57051	336	850	885	512	4	33	1777	285	572	
120367	109	249	187	118	103	24	14	10	57157	337	858	886	499	3	33	1729	279	525	
120294	106	230	202	107	90	21	14	9	57255	338	867	884	543	4	36	1616	268	502	
120232	101	218	198	88	88	22	14	9	57354	339	870	862	199	3	21	1544	247	482	
120172	95	208	188	81	84	22	15	9	57436	341	882	860	657	5	29	1491	242	451	
120110	84	210	181	79	88	25	13	7	57502	343	891	913	507	2	17	1342	236	444	
120055	91	187	164	78	94	27	13	7	57579	343	895	892	659	3	27	1309	232	422	
120006	82	179	155	70	87	25	14	7	57666	343	899	838	574	0	28	1354	221	391	
119960	73	170	146	75	74	22	14	7	57742	344	906	845	514	6	23	1260	214	360	
119908	67	180	134	74	65	20	15	6	57807	345	912	846	496	2	23	1238	213	342	
119863	63	152	140	78	74	19	13	8	57861	345	917	835	548	1	19	1191	208	331	
119821	62	139	123	73	68	18	10	9	57937	347	926	831	209	1	18	1142	184	309	
119777	52	148	120	65	60	19	10	8	57996	347	931	837	556	2	9	1042	171	303	
119739	60	130	102	57	62	24	10	8	58056	348	937	844	655	4	17	990	163	282	
119698	64	109	100	56	61	22	11	8	58108	349	947	862	617	0	16	934	160	263	
119677	52	105	89	53	57	18	10	9	58164	351	948	909	551	2	19	926	154	230	
119642	37	116	89	57	54	18	10	8	58197	351	954	919	583	4	18	900	152	229	
119612	36	108	80	54	48	17	11	5	58249	352	961	890	224	0	10	804	136	218	
119581	38	103	73	51	40	19	10	6	58294	352	966	874	524	2	16	749	125	209	
119550	43	87	78	55	34	17	11	5	58331	353	969	855	213	0	7	658	107	218	
119513	49	86	79	48	34	18	11	4	58363	353	975	869	207	1	15	646	106	219	
119477	46	93	66	53	31	17	10	3	58401	354	982	854	550	2	10	604	105	211	
119450	44	85	65	44	34	18	9	3	58438	355	988	855	523	2	12	616	102	197	
119427	34	89	61	38	32	16	8	4	58473	355	996	845	499	2	11	602	101	177	
119406	33	80	59	36	26	10	7	4	58517	355	1000	885	509	1	9	580	85	166	
119381	31	84	54	31	27	11	6	3	58547	356	1002	899	195	1	5	543	74	170	
119355	38	71	53	27	29	10	7	4	58574	356	1009	884	518	1	8	479	66	169	
119331	31	78	53	22	30	10	8	4	58595	356	1015	899	669	1	9	465	68	164	
119308	27	73	55	22	30	7	7	4	58623	357	1020	928	549	1	11	432	62	159	
119289	27	67	49	27	26	6	7	4	58647	357	1027	914	239	0	10	450	66	143	
119276	22	50	49	26	30	6	5	4	58675	358	1032	872	537	0	9	415	65	123	
119265	18	52	43	26	30	5	5	3	58691	358	1037	856	536	1	7	410	60	119	
119242	21	50	44	24	32	5	4	3	58707	358	1043	842	508	0	8	394	63	117	
119221	25	51	41	21	29	6	3	1	58729	359	1047	818	562	2	7	363	60	116	
119205	22	53	36	19	23	6	2	2	58753	359	1053	824	225	0	4	342	54	107	
119186	23	44	37	18	25	6	1	2	58774	360	1057	812	312	0	4	335	43	111	
119166	25	42	34	18	23	6	2	1	58790	360	1066	801	203	0	10	350	50	100	
119149	20	47	37	14	19	6	1	1	58806	361	1072	798	212	0	5	336	47	97	
