S	E	I1	I2	I3	I4	I5_h	I6_h	R_h	R	D1	D2	H	T	P1	P2	Q	QT	NQ
154927	980	1793	1110	517	587	102	65	13	18941	105	393	815	652	21	170	7720	1537	3617	
154235	1008	1885	1115	542	597	98	65	12	19465	110	401	815	674	32	180	7797	1594	3716	
153766	959	1823	1147	553	584	99	64	13	20006	114	405	842	563	21	150	7905	1574	3655	
153305	842	1886	1118	538	583	98	66	16	20554	115	412	858	635	24	158	7826	1561	3570	
152640	865	1966	1140	568	573	93	64	16	21065	119	424	864	674	27	201	7959	1592	3677	
151973	925	1940	1159	598	573	93	67	16	21635	121	433	880	620	20	160	7976	1563	3792	
151293	977	1975	1158	591	599	91	72	16	22198	123	440	896	722	19	180	8127	1632	3831	
150620	989	2001	1175	610	607	91	70	17	22785	124	444	905	616	26	198	8111	1648	3895	
149906	1070	2042	1178	624	607	90	74	18	23351	126	447	880	546	24	177	8190	1676	4009	
149384	1007	1990	1179	634	616	99	72	21	23943	130	458	912	649	20	184	8408	1678	3919	
148889	883	1966	1184	642	634	102	71	21	24545	132	464	889	663	27	206	8558	1711	3771	
148211	930	1988	1233	615	625	100	66	22	25140	136	467	873	602	20	227	8766	1753	3804	
147514	1009	1956	1234	631	656	102	68	22	25732	137	472	905	661	20	180	8866	1805	3851	
146874	1017	1940	1249	658	656	98	74	24	26329	139	475	882	676	28	189	8950	1776	3916	
146165	1037	2007	1224	649	661	99	71	27	26966	146	481	852	718	15	185	8930	1743	4005	
145478	1094	1995	1236	648	643	108	74	30	27592	149	486	854	681	30	201	9106	1735	4063	
145001	992	1942	1253	619	663	116	82	29	28195	151	490	864	644	20	193	9215	1753	3914	
144509	873	1943	1253	627	669	120	84	27	28779	154	495	858	640	20	210	9260	1782	3787	
143838	933	1961	1196	624	679	124	85	24	29414	155	500	883	660	30	228	9322	1828	3774	
143185	960	1966	1232	621	674	122	81	23	30000	163	506	849	637	24	184	9318	1835	3821	
142502	986	2030	1222	591	677	118	79	26	30624	168	510	859	520	15	177	9200	1830	3873	
141815	993	2064	1220	600	664	131	77	30	31249	172	518	874	716	26	184	8903	1737	4012	
141133	1033	2092	1212	619	644	137	83	28	31859	174	519	895	661	21	207	8965	1723	4097	
140666	949	1960	1239	616	663	139	83	27	32484	179	528	856	630	18	188	9028	1676	3973	
140229	826	1893	1254	589	666	139	81	30	33107	186	533	861	579	27	220	9189	1711	3737	
139632	825	1900	1269	616	659	143	83	28	33653	189	536	845	604	21	225	9232	1780	3715	
138980	885	1892	1239	617	665	143	79	23	34272	197	541	885	684	26	174	9307	1785	3735	
138347	932	1870	1229	617	655	145	77	21	34888	203	549	835	681	19	166	9156	1765	3760	
137723	943	1913	1204	600	638	144	73	27	35507	206	555	843	696	17	202	8965	1738	3777	
137134	942	1882	1214	600	645	138	72	29	36110	208	559	869	675	19	183	8930	1705	3788	
136694	852	1851	1181	599	619	137	64	29	36728	217	562	869	685	31	182	8885	1692	3611	
136254	739	1814	1200	609	599	133	65	30	37300	218	572	862	644	22	182	8877	1680	3479	
135686	766	1843	1153	605	584	132	64	32	37871	221	576	833	623	19	182	8882	1678	3469	
135110	815	1800	1172	608	566	124	59	34	38439	225	581	849	664	20	167	8839	1621	3523	
134546	837	1737	1189	606	578	124	59	31	39013	228	585	859	524	27	155	8562	1594	3536	
133993	809	1744	1181	602	564	128	59	27	39606	232	588	837	519	22	201	8349	1620	3467	
133454	790	1722	1171	622	546	116	57	27	40201	236	591	831	636	22	174	8231	1570	3454	
133083	711	1638	1124	579	565	114	58	25	40800	239	597	844	673	30	175	8286	1544	3245	
132709	649	1527	1133	585	563	107	58	24	41337	241	600	856	712	21	190	8268	1569	3053	
132195	671	1543	1070	576	576	108	65	21	41860	243	605	892	643	28	190	8280	1591	3018	
131695	732	1442	1070	578	563	116	66	21	42389	245	616	878	642	15	157	8285	1563	3004	
131215	740	1468	1031	551	525	123	66	21	42925	248	620	857	635	13	172	8339	1576	2928	
130745	696	1507	1023	534	525	121	70	20	43418	248	626	828	626	15	130	7948	1494	2982	
130302	693	1500	981	521	509	117	67	23	43941	249	630	869	613	16	168	7889	1456	2932	
129949	634	1464	959	520	490	108	65	24	44433	251	636	900	576	24	147	7825	1410	2830	
129654	572	1336	945	540	523	100	71	26	44879	251	636	883	649	25	139	7553	1391	2696	
129235	586	1274	937	546	492	111	65	25	45365	256	641	877	695	24	177	7515	1389	2622	
128815	599	1248	895	503	472	111	66	27	45884	259	654	858	621	13	146	7292	1303	2591	
128409	589	1280	870	463	472	106	64	27	46327	267	659	857	508	12	149	7150	1294	2550	
128032	582	1254	846	441	475	103	63	27	46773	270	667	867	668	18	141	6857	1232	2532	
127608	600	1263	818	422	451	106	61	24	47233	274	673	843	489	13	121	6708	1178	2543	
127318	556	1201	811	428	431	106	60	25	47639	279	679	843	633	19	118	6467	1118	2475	
127067	478	1143	797	435	431	106	55	23	48033	283	682	838	662	10	110	6447	1121	2324	
126734	451	1143	769	435	416	103	61	21	48423	284	693	815	678	14	133	6265	1144	2234	
126414	477	1080	757	433	405	105	59	24	48796	288	695	818	682	17	101	6032	1049	2267	
126116	474	1023	746	420	408	101	56	26	49172	292	699	819	553	7	112	5922	1027	2201	
125795	465	1014	725	404	376	95	61	19	49582	293	704	795	692	21	121	5592	976	2164	
125493	476	984	719	394	356	89	61	20	49936	293	712	809	625	17	123	5470	968	2111	
125267	445	903	717	367	346	84	61	19	50310	297	717	830	551	14	110	5358	932	1991	
125036	403	857	685	359	332	81	52	19	50678	305	726	842	563	11	93	5182	888	1881	
124779	400	844	631	353	324	82	52	20	51008	307	733	877	633	15	115	5171	895	1791	
124522	386	856	601	339	303	83	45	18	51329	312	739	904	676	13	80	5042	821	1792	
124268	390	843	566	320	283	72	43	19	51666	316	747	881	619	9	80	4949	770	1747	
124031	365	843	568	316	265	67	43	18	51945	318	754	870	624	11	86	4723	743	1724	
123770	381	833	551	293	251	68	47	16	52243	318	762	874	554	5	89	4667	725	1699	
123572	367	799	532	284	251	60	46	16	52523	318	765	889	537	15	71	4475	692	1647	
123407	323	735	536	276	272	57	48	17	52771	320	771	859	526	10	94	4328	703	1544	
123186	314	707	534	278	285	56	45	21	53011	320	776	841	682	17	103	4174	710	1509	
122981	319	679	491	274	266	52	43	21	53298	323	786	848	646	12	92	4022	704	1420	
122772	328	658	471	278	249	53	40	21	53546	325	792	848	509	5	66	3971	688	1389	
122591	314	628	484	260	241	51	38	22	53781	327	796	828	676	12	75	3780	651	1365	
122384	325	611	464	242	227	54	39	20	54042	327	798	817	652	10	81	3744	631	1331	
122243	296	577	443	239	224	49	36	19	54275	331	801	804	657	6	55	3717	612	1252	
122099	254	577	416	216	220	50	34	20	54509	333	805	832	606	10	79	3661	625	1142	
121941	239	564	422	199	221	54	31	24	54693	334	811	838	631	9	77	3606	618	1112	
121769	244	556	397	174	208	56	32	22	54930	334	811	862	651	8	55	3556	591	1076	
121623	246	529	387	165	194	54	31	20	55134	336	814	884	627	7	64	3375	545	1061	
121456	251	508	377	164	207	50	28	20	55312	339	821	846	506	3	56	3163	527	1058	
121295	246	511	355	172	192	48	26	21	55502	340	825	831	623	6	63	2977	524	1026	
121184	225	480	317	188	190	48	26	20	55680	340	835	841	502	3	48	2921	496	978	
121072	202	453	319	188	170	48	26	21	55856	340	838	849	644	8	53	2808	462	944	
120948	189	441	299	191	166	48	25	18	56024	342	842	841	646	7	56	2703	463	896	
120815	184	428	301	180	168	50	25	17	56173	344	848	841	664	9	49	2700	455	881	
120691	178	429	291	172	145	51	26	13	56340	346	851	862	554	5	39	2586	436	856	
120544	184	450	280	170	136	51	23	13	56477	348	857	871	506	3	41	2421	440	854	
120438	170	435	269	157	131	50	20	16	56634	350	863	866	516	6	25	2301	372	860	
120340	167	400	276	145	140	50	22	13	56764	350	866	857	506	3	39	2216	363	837	
120236	154	376	267	146	134	51	21	12	56914	351	871	842	496	6	43	2152	364	785	
120120	165	354	259	157	134	50	23	11	57032	351	877	866	548	3	56	2080	375	767	
120010	178	344	243	148	135	47	22	12	57161	353	880	852	638	5	40	2017	368	749	
119902	173	358	222	126	121	42	22	11	57319	354	883	836	626	6	34	1958	326	738	
119782	168	358	231	124	127	38	21	8	57430	356	890	839	614	1	34	1773	306	761	
119668	181	359	223	123	126	38	19	9	57534	358	895	846	529	2	42	1732	327	742	
119589	157	351	214	129	106	37	17	10	57661	359	903	874	515	1	39	1722	318	693	
119510	144	328	220	128	99	34	15	9	57779	360	907	848	521	3	26	1700	301	667	
119426	141	314	222	116	97	33	14	9	57888	361	912	834	569	5	38	1744	309	628	
119342	124	316	203	125	93	33	17	8	57991	361	920	848	512	4	29	1697	302	609	
119257	123	284	203	123	106	31	18	8	58092	363	925	851	522	1	23	1613	300	588	
119178	111	273	196	120	104	30	17	10	58200	364	930	869	611	6	36	1536	290	561	
119103	111	267	181	113	111	27	18	9	58294	365	934	854	628	2	37	1491	287	541	
119056	101	243	181	107	106	29	17	10	58379	366	938	841	204	3	34	1481	285	499	
119007	85	236	176	93	90	31	16	9	58480	369	941	832	611	3	24	1471	272	455	
118949	90	214	155	100	78	31	17	8	58578	369	944	844	676	10	23	1361	244	441	
118882	93	212	145	97	78	33	18	7	58647	371	950	874	524	1	26	1318	235	441	
118826	100	198	128	93	86	30	16	7	58724	373	952	869	627	2	28	1308	230	421	
118756	104	204	118	92	75	27	17	6	58804	374	956	855	530	1	20	1245	211	426	
118687	97	199	126	95	76	27	18	6	58866	374	962	879	501	2	19	1166	190	448	
118636	95	186	118	86	81	25	15	6	58943	376	966	896	479	4	27	1182	184	422	
118587	80	185	128	83	71	26	13	6	59003	378	973	881	544	1	28	1140	183	403	
118518	78	205	110	81	71	24	14	6	59067	378	981	882	530	4	23	1079	187	396	
118458	97	179	117	78	72	24	13	6	59123	380	986	892	312	2	19	981	183	397	
118407	88	192	114	82	59	22	14	5	59179	380	991	847	534	4	20	962	181	390	
118351	89	197	111	74	57	23	11	6	59237	382	995	859	204	1	16	931	172	390	
118305	88	172	122	73	60	22	10	3	59293	383	1002	894	558	3	14	869	156	391	
118251	81	176	123	62	65	20	11	4	59348	383	1009	889	213	1	16	864	160	378	
118211	64	176	114	56	69	23	11	3	59411	383	1012	883	556	6	10	865	150	363	
118177	55	161	132	53	78	20	10	2	59445	386	1014	880	675	2	25	868	171	338	
118131	53	157	127	54	65	17	9	2	59516	387	1015	880	526	2	17	823	165	317	
118089	60	137	122	55	65	15	10	3	59572	387	1018	874	304	1	18	787	151	313	
118057	52	126	105	44	64	15	8	4	59643	388	1027	877	601	0	19	753	127	287	
118017	49	132	102	42	60	13	7	5	59685	388	1033	858	523	2	14	747	124	281	
117992	42	116	98	42	58	13	6	6	59732	388	1040	877	498	3	11	707	114	261	
117961	38	106	99	44	47	12	6	3	59781	389	1047	861	221	0	12	671	107	245	
117926	43	111	95	39	42	12	6	3	59816	389	1051	857	317	1	12	671	113	235	
117883	50	113	86	37	36	13	5	3	59859	390	1058	872	546	2	10	634	96	244	
117850	55	91	87	46	36	12	5	2	59897	391	1061	893	527	4	10	598	90	242	
117809	57	104	68	45	29	10	6	1	59948	391	1065	849	557	1	16	577	89	230	
117777	59	99	69	44	32	8	6	1	59978	391	1069	846	228	0	11	521	85	232	
117747	53	103	65	43	33	9	4	1	60008	393	1074	873	235	1	11	481	88	222	
117720	49	96	79	33	32	11	4	1	60037	394	1077	881	486	2	11	459	86	218	
117696	48	85	70	32	33	11	5	1	60075	394	1083	917	212	1	7	445	81	203	
