S	E	I1	I2	I3	I4	I5_h	I6_h	R_h	R	D1	D2	H	T	P1	P2	Q	QT	NQ
150688	762	1526	995	512	478	118	68	11	23836	117	422	870	547	19	143	7295	1526	2933	
150196	755	1518	1011	502	481	126	65	15	24316	119	429	857	639	12	134	7348	1486	2972	
149847	674	1468	1023	495	478	123	67	15	24789	120	434	836	565	16	135	7354	1411	2917	
149497	590	1449	1018	473	468	122	70	18	25265	122	441	834	521	19	135	7195	1373	2817	
148977	671	1426	989	461	471	123	67	17	25761	127	443	817	629	21	146	7413	1393	2815	
148525	715	1388	971	458	438	126	66	18	26247	130	451	808	564	15	131	7387	1350	2812	
148076	711	1394	961	454	439	123	66	21	26698	132	458	841	634	14	140	7280	1357	2791	
147586	737	1384	955	439	463	123	71	23	27156	133	463	852	655	12	133	7046	1330	2842	
147174	704	1392	936	448	464	123	70	22	27598	136	466	819	570	14	131	6892	1301	2836	
146856	622	1377	904	439	434	119	70	25	28079	136	472	828	555	12	136	6851	1249	2716	
146531	587	1319	894	425	441	114	70	24	28510	137	481	836	503	12	130	6751	1230	2620	
146074	613	1332	901	417	442	116	65	29	28910	142	492	812	690	20	160	6842	1295	2591	
145642	653	1317	874	422	431	117	64	28	29343	144	498	834	538	13	121	6804	1312	2566	
145255	630	1289	851	423	430	115	62	24	29802	148	504	827	552	14	110	6669	1241	2559	
144863	602	1295	835	408	442	120	60	28	30225	150	505	847	529	10	132	6555	1220	2542	
144486	605	1240	804	421	457	113	54	33	30655	152	513	866	512	11	117	6491	1192	2502	
144185	554	1194	812	416	434	113	52	34	31066	156	517	846	635	18	132	6438	1178	2397	
143938	473	1140	786	414	428	109	48	36	31476	159	526	823	560	16	117	6361	1149	2249	
143588	460	1136	770	399	425	107	53	36	31866	159	534	848	706	11	132	6322	1155	2195	
143265	505	1067	741	387	407	102	53	33	32272	163	538	867	580	14	128	6338	1137	2125	
142939	520	1038	738	370	405	105	50	31	32628	166	543	867	505	12	95	6251	1107	2119	
142607	521	1024	741	351	377	108	55	27	33007	169	546	890	564	11	113	5997	1096	2081	
142265	524	1040	706	339	347	103	51	27	33407	173	551	873	677	13	112	5874	1081	2029	
142048	452	985	711	349	352	95	45	24	33737	177	558	864	654	8	84	5786	1027	1962	
141830	404	933	680	337	348	89	47	21	34104	177	563	852	573	10	90	5612	997	1841	
141570	389	902	639	324	348	82	45	23	34466	179	566	819	598	15	113	5547	999	1730	
141301	382	892	621	307	336	86	40	21	34789	186	572	804	533	7	102	5349	985	1679	
141047	405	843	593	314	343	87	38	19	35077	193	574	817	669	8	91	5202	956	1667	
140783	382	876	578	302	329	87	41	18	35360	198	579	815	614	8	92	5047	945	1650	
140537	367	833	594	299	323	81	39	17	35659	199	585	811	538	10	82	4804	869	1667	
140360	354	786	564	295	298	80	41	17	35948	201	589	823	558	5	81	4758	825	1593	
140179	331	722	571	278	270	78	38	16	36247	204	599	816	654	4	87	4666	779	1509	
139939	338	724	541	262	266	73	40	14	36530	204	602	832	561	13	77	4463	744	1500	
139690	366	698	542	270	252	77	37	16	36775	207	603	872	636	7	82	4430	741	1501	
139464	347	730	516	240	249	70	41	17	37045	207	607	865	531	7	66	4300	704	1489	
139259	347	732	466	211	258	65	37	14	37316	212	616	869	641	11	64	3994	671	1445	
139043	326	720	476	216	248	60	34	15	37558	215	622	871	637	8	71	3859	636	1444	
138882	291	682	458	226	230	59	36	14	37812	216	627	912	575	7	71	3789	612	1370	
138715	267	671	454	202	217	54	36	13	38057	218	629	888	627	2	56	3638	574	1327	
138526	269	639	440	201	227	52	37	13	38279	219	631	890	605	4	83	3577	594	1271	
138341	275	623	429	194	216	48	34	15	38503	221	634	889	559	4	68	3540	589	1230	
138158	277	590	427	203	199	48	35	15	38719	223	639	889	480	5	64	3415	572	1207	
137963	272	590	435	206	204	49	36	15	38897	223	643	877	525	8	58	3361	566	1226	
137772	281	579	443	194	207	47	32	15	39089	227	647	874	550	7	59	3217	561	1222	
137635	249	565	438	167	195	45	32	16	39309	229	653	838	595	4	48	3170	530	1161	
137519	226	539	396	169	191	44	31	17	39513	230	658	827	659	1	43	3098	509	1087	
137394	191	516	386	170	187	44	32	15	39707	231	660	842	562	3	69	2996	504	1022	
137243	201	497	364	179	173	43	32	11	39890	235	665	870	529	1	46	2875	490	999	
137113	204	454	361	179	182	47	32	11	40041	235	674	875	309	5	53	2830	489	970	
136985	199	445	333	181	190	48	28	13	40197	238	676	884	641	5	66	2726	498	926	
136835	206	429	315	175	186	43	25	14	40381	239	685	857	339	5	51	2602	476	903	
136727	197	406	299	160	183	36	24	15	40553	242	691	813	537	3	46	2587	455	850	
136626	179	385	306	156	161	33	25	17	40707	243	695	829	641	7	49	2530	437	808	
136497	162	414	280	148	144	34	25	15	40868	246	700	822	642	4	53	2467	440	767	
136362	182	389	296	140	134	30	25	16	41009	247	703	834	238	3	29	2419	418	778	
136254	187	355	284	149	133	29	26	16	41140	248	712	839	506	4	33	2357	402	761	
136153	178	327	289	133	130	27	28	15	41287	248	718	862	332	2	45	2242	373	739	
136035	168	358	255	124	120	26	26	12	41438	249	722	836	645	4	44	2218	345	732	
135965	159	323	252	119	127	25	27	11	41551	249	725	826	540	4	35	2157	340	692	
135877	141	338	228	101	116	26	26	10	41692	251	727	819	646	3	44	2069	328	648	
135771	139	327	233	94	114	27	24	9	41810	253	732	828	630	6	44	2058	338	620	
135680	139	305	209	95	103	29	23	9	41948	254	739	837	583	3	36	2021	322	581	
135597	130	295	209	90	113	29	23	8	42040	255	744	851	533	2	27	1936	312	577	
135516	127	267	196	105	115	28	20	10	42146	256	747	850	499	3	28	1762	294	564	
135428	129	257	206	96	119	27	20	11	42229	256	755	841	531	1	30	1787	297	557	
135361	120	243	201	93	109	30	17	11	42332	257	759	853	495	2	29	1808	287	526	
135298	107	240	196	91	95	31	16	12	42428	258	761	876	516	6	32	1725	282	494	
135221	104	239	184	92	83	30	17	13	42525	258	767	852	244	1	33	1640	265	484	
135152	96	244	176	93	78	28	16	11	42607	259	773	836	529	4	18	1568	261	470	
135078	101	246	173	81	71	27	16	10	42694	260	776	841	225	1	19	1418	243	472	
135000	114	226	171	91	70	26	14	11	42767	262	781	822	216	2	19	1319	230	482	
134927	118	214	164	89	72	25	13	10	42853	265	783	856	252	2	23	1235	216	479	
134880	100	211	155	88	64	27	14	9	42933	266	786	845	532	4	29	1248	214	445	
134842	71	200	166	79	56	24	14	8	43014	268	791	838	534	1	28	1260	206	404	
134775	71	192	160	80	58	23	13	5	43089	269	798	859	360	1	19	1196	198	399	
134713	80	192	151	64	60	24	14	4	43161	269	801	872	537	0	17	1140	180	405	
134648	98	172	144	68	59	24	17	3	43229	269	802	847	541	4	25	1116	195	387	
134589	97	178	121	67	54	21	15	4	43311	270	806	835	520	3	21	1035	184	369	
134543	91	180	112	61	64	19	15	4	43366	270	808	830	517	1	18	1018	182	360	
134504	80	159	127	64	71	15	14	4	43414	271	810	836	215	0	14	1010	183	347	
134469	71	137	129	63	67	12	13	4	43480	272	816	857	486	2	20	997	177	315	
134426	65	136	133	65	59	11	11	4	43530	273	820	878	500	2	21	967	175	305	
134375	66	145	113	56	59	13	10	4	43591	274	827	859	658	1	16	885	151	311	
134333	67	137	111	60	58	12	9	4	43635	275	832	872	231	3	13	821	148	306	
134288	66	134	108	58	56	11	9	2	43690	275	836	858	559	6	14	827	146	296	
134241	63	137	111	51	45	11	9	2	43745	276	842	819	211	0	14	821	135	292	
134194	59	131	115	47	48	12	8	4	43791	276	848	807	348	0	13	784	133	287	
134163	49	132	102	43	44	10	8	5	43847	276	854	842	551	3	16	754	127	261	
134110	53	129	103	45	43	9	7	4	43891	277	862	871	353	1	13	745	129	260	
134062	55	130	89	49	50	11	6	5	43932	277	867	854	553	2	15	742	132	258	
134018	67	114	90	45	46	9	7	5	43984	277	871	874	229	2	12	732	122	256	
133976	67	119	78	43	46	8	4	6	44031	279	876	884	215	1	17	724	129	236	
133940	62	121	74	45	40	8	4	5	44073	280	881	865	634	3	16	732	126	228	
133918	55	107	69	38	43	8	4	5	44117	280	889	855	317	0	11	715	125	199	
133893	46	100	66	42	43	8	3	5	44153	281	893	859	499	1	16	674	123	185	
133866	36	93	70	43	43	8	4	4	44187	281	898	858	330	0	11	633	119	178	
133844	34	87	65	40	43	8	5	3	44221	281	902	844	212	0	6	609	111	171	
133811	33	91	64	43	35	7	4	3	44255	281	906	857	537	2	11	595	105	172	
133783	32	76	65	46	34	8	4	3	44287	281	914	812	503	0	9	571	98	167	
133761	31	72	66	41	31	9	4	2	44316	281	919	856	237	1	18	561	96	158	
133740	29	70	59	42	25	8	4	1	44351	281	923	868	211	0	9	539	91	146	
133718	24	64	60	35	23	7	4	1	44383	281	933	844	334	0	8	491	81	136	
133692	28	68	54	30	20	6	5	1	44411	281	937	832	201	0	6	454	68	143	
133669	27	65	55	27	22	5	5	0	44434	281	943	819	233	0	9	457	69	137	
133650	24	57	49	31	23	5	5	0	44460	281	948	827	510	0	6	442	69	125	
133631	24	51	48	28	26	5	4	1	44482	282	951	826	197	0	6	427	66	120	
133612	25	53	39	21	22	4	4	1	44513	282	957	838	329	0	7	415	60	108	
133597	21	53	35	18	16	6	4	1	44539	282	961	861	190	1	4	397	53	100	
133586	18	48	35	18	15	6	4	1	44556	282	964	875	217	0	2	377	49	95	
133570	18	43	40	16	14	7	4	1	44570	282	968	861	212	0	3	300	48	94	
133554	23	41	32	15	15	6	3	1	44587	282	974	885	194	0	5	272	44	91	
133546	21	37	33	13	15	5	4	1	44601	282	975	883	220	0	2	236	41	87	
133534	20	34	28	13	17	3	3	1	44615	283	982	888	534	1	5	233	41	77	
133522	15	37	30	10	14	2	4	1	44628	283	987	846	240	1	5	227	42	70	
133510	15	30	32	13	13	2	4	1	44641	283	989	847	222	0	3	216	39	70	
133504	11	30	25	10	9	3	4	0	44660	283	994	847	222	0	2	201	33	59	
133491	10	28	25	9	10	3	3	0	44667	284	1003	872	213	0	2	178	27	61	
133478	10	31	20	8	10	3	3	0	44679	284	1007	858	217	1	2	161	25	60	
133462	7	33	21	10	12	3	3	0	44682	284	1016	799	229	0	2	155	28	61	
133453	10	29	23	12	9	4	3	0	44688	284	1018	846	239	0	3	153	28	62	
133439	12	25	22	9	10	4	3	0	44702	284	1023	869	213	1	3	141	25	60	
133431	12	26	21	8	8	3	3	0	44709	284	1028	849	217	0	2	140	24	57	
133423	9	28	16	9	6	3	3	0	44719	284	1033	850	207	0	3	131	21	53	
133412	8	29	17	9	6	2	3	0	44726	284	1037	839	214	0	2	117	21	53	
133404	10	26	19	9	4	2	3	0	44732	284	1040	869	225	0	4	124	20	53	
133383	18	31	17	10	4	2	2	1	44738	284	1043	836	217	0	1	123	22	62	
133373	19	30	21	10	4	2	2	1	44740	284	1047	858	224	0	0	115	21	67	
133363	16	22	24	14	4	2	1	1	44748	285	1053	836	217	0	2	122	17	66	
133356	13	24	15	13	6	2	0	1	44759	286	1058	858	213	0	3	125	19	54	
