S	E	I1	I2	I3	I4	I5_h	I6_h	R_h	R	D1	D2	H	T	P1	P2	Q	QT	NQ
155253	765	1588	1024	505	546	107	52	27	19198	105	363	845	549	14	139	7768	1571	3016	
154770	760	1560	1043	539	523	109	58	23	19677	106	365	851	581	22	153	7827	1563	3029	
154254	764	1555	1042	535	531	118	57	24	20171	110	372	884	534	23	158	7711	1541	3061	
153721	784	1564	1033	522	535	121	55	23	20688	112	375	885	570	26	173	7846	1569	3045	
153334	739	1486	1026	547	524	128	53	22	21179	114	381	892	515	17	145	7881	1574	2929	
152979	642	1470	1001	527	494	128	50	19	21714	120	389	887	671	23	162	7823	1574	2738	
152509	623	1494	982	522	497	135	52	18	22188	121	392	878	556	16	149	7821	1555	2750	
152030	656	1474	943	530	506	135	52	18	22670	125	394	866	692	16	147	7744	1500	2796	
151596	675	1423	958	521	498	128	52	19	23141	125	397	861	659	17	132	7663	1447	2808	
151144	691	1435	929	503	470	123	47	21	23637	130	403	847	580	16	133	7305	1380	2818	
150721	676	1389	934	501	471	113	49	22	24117	132	408	860	559	14	137	7335	1341	2792	
150401	611	1323	927	501	461	117	46	23	24572	134	417	888	561	11	129	7281	1335	2651	
150066	571	1281	908	486	460	106	43	22	25026	138	426	891	587	12	127	7117	1291	2564	
149651	606	1243	900	476	421	112	42	25	25487	140	430	872	530	14	142	6922	1265	2535	
149237	625	1208	901	471	427	103	45	22	25912	142	440	833	559	22	118	6782	1234	2546	
148823	649	1221	880	428	403	90	46	22	26382	144	445	868	599	20	125	6551	1198	2519	
148428	619	1257	852	412	397	82	44	25	26822	146	449	852	649	14	117	6407	1161	2502	
148042	592	1243	846	430	386	78	47	25	27237	148	459	840	626	11	124	6318	1142	2480	
147751	551	1204	836	394	369	74	46	24	27666	151	467	852	554	11	108	6254	1098	2376	
147474	493	1177	841	404	359	73	48	26	28018	151	469	872	570	8	121	6232	1109	2286	
147068	533	1181	805	402	352	78	45	27	28412	154	476	881	675	14	116	6070	1084	2312	
146701	562	1156	748	413	382	81	41	28	28785	157	479	880	534	11	116	5953	1123	2260	
146331	559	1161	763	384	386	84	42	25	29156	157	485	863	700	17	111	5916	1103	2276	
145979	561	1139	732	372	391	82	45	22	29564	159	487	864	619	9	110	5786	1057	2265	
145640	565	1111	764	376	349	84	46	20	29928	160	490	882	537	16	118	5794	1021	2274	
145382	501	1071	766	376	355	80	45	23	30271	164	499	888	530	10	98	5733	997	2197	
145142	435	1031	740	377	362	79	40	25	30628	166	508	869	652	7	112	5672	1012	2052	
144828	445	993	722	348	353	81	44	24	31017	167	511	864	568	10	127	5698	1010	1976	
144521	467	993	694	343	333	80	40	22	31357	167	516	826	652	13	99	5648	1004	1946	
144236	450	971	682	354	336	79	41	17	31675	170	522	857	618	10	88	5490	967	1946	
143943	445	957	647	345	333	80	42	17	32026	171	527	840	559	11	108	5412	957	1892	
143653	438	937	620	361	315	78	40	17	32371	173	530	840	572	7	102	5302	944	1845	
143429	398	893	615	348	323	78	42	18	32678	176	535	863	524	5	94	5186	935	1762	
143220	355	853	611	319	331	74	42	21	32993	178	536	867	512	7	99	5109	931	1654	
142943	354	852	581	309	321	83	39	22	33307	180	542	880	690	18	100	5039	911	1628	
142680	370	857	573	304	283	87	37	21	33592	182	547	885	546	11	84	4997	902	1609	
142450	374	806	595	270	271	88	38	19	33880	185	557	888	623	7	74	4785	845	1597	
142232	368	776	586	278	261	87	40	19	34137	186	563	872	519	8	80	4531	810	1586	
142000	352	766	573	276	257	82	39	19	34414	188	567	898	557	9	77	4488	774	1571	
141815	325	717	576	277	253	78	40	17	34674	189	572	889	521	10	71	4421	765	1501	
141638	302	667	549	280	243	77	42	17	34948	191	579	883	516	5	69	4267	719	1441	
141415	310	665	527	268	228	73	46	13	35206	194	588	869	551	6	96	4121	729	1388	
141225	312	647	499	244	215	71	41	16	35471	198	594	897	532	3	73	3990	686	1343	
141024	299	647	477	229	216	73	42	18	35711	198	599	919	640	9	61	3766	628	1355	
140822	291	636	468	228	205	71	38	19	35951	199	605	877	482	6	69	3601	605	1332	
140625	290	614	454	252	200	62	33	21	36171	203	608	889	349	3	61	3474	573	1332	
140445	293	610	430	225	194	63	31	22	36404	204	612	871	517	8	68	3523	570	1276	
140311	274	560	434	220	201	58	30	18	36604	205	618	871	516	11	64	3464	559	1218	
140153	248	563	399	202	200	59	27	17	36834	209	622	888	637	3	71	3378	553	1145	
139989	248	567	390	195	182	55	25	17	37029	210	626	923	545	6	55	3336	542	1120	
139831	239	526	395	185	189	53	27	14	37232	211	631	891	524	5	58	3322	519	1095	
139662	254	507	398	169	204	51	23	17	37398	212	638	876	537	2	61	3096	513	1093	
139507	240	486	378	172	211	37	20	13	37610	215	644	865	568	4	69	3053	511	1033	
139387	232	459	362	173	178	30	17	14	37814	217	650	903	594	4	64	3058	507	944	
139280	184	484	328	153	175	29	18	13	37998	217	654	870	510	4	45	2903	477	894	
139137	201	451	323	157	172	35	15	14	38150	219	659	862	543	2	50	2835	460	894	
139000	217	428	292	149	182	32	16	16	38317	219	665	841	665	5	56	2766	461	855	
138875	209	406	299	158	163	34	13	18	38468	220	670	848	570	6	54	2729	442	840	
138739	212	404	272	152	158	40	13	16	38626	221	680	811	235	5	45	2645	437	814	
138603	208	403	291	145	152	39	15	15	38757	221	684	836	260	5	39	2611	424	829	
138512	183	375	288	133	151	35	15	13	38917	221	690	828	227	4	37	2558	401	779	
