S	E	I1	I2	I3	I4	I5_h	I6_h	R_h	R	D1	D2	H	T	P1	P2	Q	QT	NQ
173679	287	596	286	148	169	24	13	6	4094	28	203	830	525	10	56	2032	425	1098	
173526	276	593	300	157	176	23	15	3	4230	29	205	832	656	8	39	2066	429	1111	
173333	281	574	326	178	178	25	17	1	4378	30	212	873	492	9	49	2189	441	1138	
173113	298	593	348	161	193	25	17	0	4536	31	218	847	520	8	61	2318	476	1159	
172892	322	616	343	162	193	30	18	0	4705	32	220	841	678	10	50	2397	486	1198	
172649	332	643	376	174	202	34	20	0	4846	35	222	834	554	5	56	2495	518	1263	
172410	360	681	361	185	188	34	20	2	5032	35	225	885	686	11	62	2520	538	1291	
172163	352	719	382	202	195	33	22	2	5198	35	230	846	508	6	52	2554	541	1364	
171979	349	695	391	192	202	32	25	2	5391	35	240	858	512	10	63	2589	537	1349	
171795	308	701	408	203	209	28	25	3	5572	36	245	875	239	7	59	2735	558	1324	
171509	358	727	407	209	210	28	25	2	5771	37	250	871	675	7	79	2826	577	1387	
171225	407	718	419	226	233	30	29	2	5951	37	256	872	553	12	60	2929	596	1466	
170949	422	751	433	239	222	30	30	2	6151	38	266	871	656	7	75	3018	621	1506	
170666	418	794	419	244	229	31	31	2	6387	40	272	826	671	6	65	3018	598	1568	
170384	445	818	435	241	230	33	31	2	6596	41	277	841	591	15	78	3117	631	1602	
170158	412	811	468	245	259	34	34	2	6788	41	281	879	652	10	64	3170	662	1601	
169950	378	788	500	251	251	33	36	3	7015	45	283	849	653	15	73	3208	648	1589	
169666	412	793	481	249	242	39	38	5	7274	45	289	831	558	12	79	3312	663	1591	
169409	402	804	481	243	255	43	42	6	7510	46	292	832	526	11	73	3420	663	1607	
169154	406	825	478	238	250	45	43	9	7741	47	297	850	653	4	90	3474	685	1600	
168845	401	888	473	247	254	45	39	11	7977	51	302	828	255	5	67	3470	674	1673	
168533	431	884	504	262	261	45	37	12	8198	53	313	776	542	6	83	3560	683	1741	
168320	399	843	516	260	270	48	33	11	8456	58	319	806	533	6	81	3648	698	1671	
168115	346	834	526	250	277	47	35	10	8709	59	325	806	517	13	72	3743	697	1618	
167812	361	845	530	283	279	47	34	9	8941	61	331	840	648	11	102	3859	725	1654	
167488	422	845	534	270	285	50	36	11	9197	63	332	828	556	12	83	4002	745	1697	
167164	461	858	526	262	276	51	41	11	9480	64	339	830	679	13	86	4081	749	1726	
166865	468	871	542	273	277	44	41	14	9730	66	342	835	530	11	93	4151	783	1733	
166535	485	929	532	271	275	44	36	14	10001	68	343	822	654	9	87	4210	772	1800	
166298	464	882	555	269	310	47	32	15	10237	71	353	855	499	7	76	4177	792	1767	
166053	427	885	554	253	296	51	31	13	10541	72	357	824	507	14	97	4219	786	1711	
165731	430	926	534	265	283	53	33	14	10825	73	366	827	655	14	97	4270	811	1713	
165422	448	913	550	272	295	54	35	14	11082	74	374	838	539	11	80	4275	810	1757	
165123	433	935	545	278	294	53	37	14	11366	76	379	863	656	18	96	4401	846	1729	
164840	418	950	547	282	308	53	37	14	11624	78	382	866	557	7	90	4366	851	1744	
164481	468	951	559	297	299	55	33	15	11910	81	384	900	679	14	95	4385	845	1817	
164243	457	893	579	294	304	61	36	14	12183	82	387	896	669	18	81	4419	861	1763	
164024	403	866	574	305	301	61	37	12	12477	83	390	905	589	13	90	4391	847	1700	
163707	422	885	566	308	292	64	41	12	12757	83	396	931	652	14	107	4440	870	1708	
163408	450	890	557	290	290	66	39	13	13046	84	400	880	612	14	80	4493	869	1713	
163096	467	916	570	283	291	65	42	12	13303	85	403	893	648	7	82	4496	872	1762	
162782	457	962	570	267	289	70	43	14	13583	85	411	865	520	13	71	4332	841	1817	
162440	488	961	573	294	305	72	45	12	13840	86	417	847	654	10	82	4394	859	1879	
162207	453	955	564	296	308	71	48	10	14114	87	420	864	539	11	95	4452	876	1819	
161957	414	936	570	294	306	75	53	11	14402	89	426	860	645	7	102	4523	889	1759	
161646	451	907	595	295	305	72	56	13	14672	91	430	862	603	8	112	4515	917	1764	
161333	473	901	592	287	300	75	58	12	14975	92	435	838	511	12	87	4515	895	1791	
160997	475	927	587	287	321	71	49	18	15264	96	441	851	675	14	90	4503	908	1809	
160672	495	945	559	292	322	68	49	19	15567	96	449	841	508	6	87	4369	879	1851	
160347	499	960	566	302	332	67	46	19	15843	98	454	839	530	6	86	4407	863	1909	
160123	398	982	567	302	330	70	46	17	16139	100	459	846	536	12	88	4410	836	1859	
159898	357	949	562	305	333	72	39	19	16428	105	466	820	662	12	91	4509	850	1767	
159572	380	957	568	318	309	74	40	16	16718	106	475	799	661	21	113	4586	874	1772	
159261	433	904	574	304	323	76	41	17	17017	108	475	823	529	12	74	4523	840	1815	
159048	403	864	565	305	309	71	43	16	17315	109	485	854	532	8	89	4473	839	1721	
158843	338	866	552	304	285	68	42	18	17615	112	490	827	594	5	84	4320	782	1673	
158643	313	797	575	308	284	61	41	18	17889	113	491	857	532	6	98	4348	779	1600	
158453	296	758	553	297	294	62	40	15	18158	115	492	881	640	5	98	4395	797	1503	
158263	280	708	541	292	292	59	37	13	18434	117	497	858	474	5	84	4412	795	1414	
158126	237	634	527	284	275	58	37	13	18720	119	503	881	693	13	79	4386	778	1274	
157951	231	611	478	273	258	58	39	13	18990	121	510	861	677	7	78	4418	775	1173	
157818	220	560	455	247	250	51	37	12	19242	126	515	836	227	4	74	4336	746	1074	
157667	224	520	445	219	240	62	38	15	19457	128	518	853	528	12	65	4129	733	1015	
157525	209	510	420	217	220	65	35	15	19663	129	525	832	519	5	70	3998	722	954	
157418	194	478	392	214	206	62	33	16	19862	130	528	843	539	4	46	3803	661	918	
157318	173	459	356	219	195	64	29	20	20037	131	532	857	632	2	55	3720	647	848	
157184	186	453	315	189	183	62	31	20	20245	131	534	850	683	6	57	3521	593	826	
157035	211	423	303	179	175	65	34	18	20417	131	542	862	651	2	61	3301	586	804	
156924	204	393	291	169	180	59	34	18	20579	133	549	820	323	7	39	3124	550	780	
156823	185	388	286	157	166	59	32	18	20733	136	550	848	228	6	41	2996	510	763	
156705	187	367	275	149	158	60	34	15	20890	137	556	830	565	3	46	2788	472	758	
156605	171	362	270	141	146	58	32	16	21029	138	565	834	549	3	44	2642	456	724	
156514	155	342	266	135	135	56	30	19	21168	138	575	837	258	4	39	2518	417	702	
156418	138	335	254	143	140	51	27	19	21290	140	578	851	544	2	51	2426	396	692	
156303	148	318	238	128	141	49	28	18	21437	141	584	884	494	5	39	2387	357	693	
156185	153	324	233	116	137	45	28	18	21562	142	590	871	669	10	44	2310	348	688	
156080	162	305	210	105	139	46	24	15	21706	145	596	848	518	6	26	2220	325	666	
155967	157	333	207	107	129	44	23	14	21805	145	602	843	618	0	43	2091	330	670	
155874	150	322	202	104	140	40	24	13	21915	145	604	834	514	1	24	2028	332	650	
155799	122	321	206	101	133	33	20	15	22026	147	610	835	476	3	41	1976	327	609	
155709	124	292	213	110	128	30	19	14	22131	148	615	842	659	1	39	1915	325	591	
155610	138	277	203	107	124	30	16	14	22244	150	620	807	238	4	29	1820	314	581	
155519	146	291	195	95	110	31	15	11	22346	151	623	848	640	3	35	1740	290	593	
155430	137	300	194	88	102	30	12	13	22449	152	626	824	654	5	21	1623	275	588	
155339	137	283	190	97	104	28	12	11	22546	153	633	809	498	2	26	1585	271	580	
155260	131	274	180	99	101	25	10	11	22650	154	638	816	505	3	25	1498	256	564	
155186	118	268	184	96	89	25	6	11	22753	155	642	803	530	2	23	1475	234	552	
155096	118	262	181	89	89	24	5	10	22857	155	647	824	670	1	37	1466	236	532	
155000	125	250	173	99	88	26	4	9	22946	155	658	844	537	2	21	1450	224	541	
154925	127	241	170	96	91	24	3	6	23030	157	663	813	658	5	27	1339	225	527	
154833	129	247	164	93	88	24	3	6	23119	157	670	810	475	5	24	1335	225	523	
154746	138	236	157	98	87	18	5	6	23206	158	678	833	525	3	24	1334	212	527	
154677	124	250	158	89	86	14	4	6	23286	159	680	839	207	0	19	1273	213	512	
154601	109	257	157	91	82	15	7	6	23362	159	687	862	526	3	25	1291	220	498	
154512	124	247	152	90	83	18	9	7	23439	159	693	849	332	2	25	1249	218	505	
154460	117	217	151	91	78	21	8	6	23527	160	697	851	533	2	32	1246	205	478	
154381	129	213	145	83	75	18	8	6	23611	161	703	853	193	2	21	1240	189	482	
154298	128	233	132	73	64	16	7	7	23708	161	706	902	244	3	26	1171	191	462	
154217	124	237	139	71	71	17	9	4	23771	161	712	870	543	3	17	1183	198	470	
154161	116	218	137	78	75	16	6	7	23841	161	717	905	337	0	27	1198	203	443	
154108	95	223	129	75	69	15	6	7	23922	161	723	904	234	2	20	1159	183	429	
154038	89	230	129	75	68	16	7	7	23983	161	730	887	243	1	27	1163	200	414	
