S	E	I1	I2	I3	I4	I5_h	I6_h	R_h	R	D1	D2	H	T	P1	P2	Q	QT	NQ
162748	470	999	657	339	337	66	49	15	13427	79	347	863	554	16	96	5051	966	1951	
162378	500	1039	664	332	319	64	51	14	13735	81	356	870	597	12	103	5002	963	2006	
162016	514	1054	646	318	326	63	46	14	14084	88	364	871	617	8	86	4915	922	2045	
161630	531	1087	654	306	319	59	49	13	14426	88	371	860	509	8	89	4962	920	2085	
161391	484	1026	661	310	327	56	47	14	14750	91	376	877	629	9	89	4879	871	2040	
161159	417	973	636	332	344	54	41	17	15083	94	383	858	635	16	98	4964	856	1941	
160804	447	1029	626	332	304	57	41	17	15396	95	385	869	523	9	125	5037	899	1937	
160421	498	1027	619	341	309	57	42	17	15716	98	388	888	545	15	87	4997	907	1986	
160068	514	1016	656	336	318	56	38	18	16011	104	398	890	602	13	117	5024	916	2018	
159701	560	1018	628	336	318	53	37	17	16354	106	405	852	664	8	103	4854	931	2019	
159356	581	1002	630	347	334	54	43	16	16654	106	410	841	647	11	107	4842	955	2036	
159112	523	1016	623	321	332	53	40	18	16969	110	416	853	530	20	95	4796	931	1977	
158864	460	998	623	331	335	55	42	18	17274	113	420	881	648	12	89	4875	916	1928	
158533	448	1060	610	321	328	54	39	15	17584	116	425	844	534	9	115	5011	931	1929	
158215	461	1042	614	327	325	57	37	17	17889	117	432	877	520	14	93	5059	933	1930	
157870	481	1019	637	318	335	60	36	11	18214	118	434	839	647	16	80	4991	904	1982	
157544	484	1019	646	342	324	60	35	11	18508	119	441	826	544	14	109	4864	931	1979	
157204	512	1000	662	329	309	57	40	11	18842	122	445	837	620	12	76	4797	879	2030	
156983	445	973	648	334	300	55	36	13	19175	125	446	856	555	7	93	4761	849	1942	
156746	396	944	621	335	310	49	34	14	19508	126	450	853	716	9	109	4792	853	1836	
156423	421	952	625	317	297	55	34	13	19814	128	454	862	620	8	110	4816	882	1819	
156103	455	945	602	325	306	53	35	11	20111	129	458	840	498	10	80	4818	903	1818	
155852	434	926	583	326	301	56	40	11	20413	130	461	871	528	9	89	4843	885	1781	
155638	397	867	588	320	299	64	37	12	20712	132	467	913	577	12	97	4723	857	1715	
155399	378	850	594	307	288	65	37	13	20997	136	469	845	621	12	86	4691	847	1672	
155182	343	846	560	306	273	65	36	12	21298	137	475	872	613	8	93	4749	865	1564	
154972	346	768	533	302	297	65	38	11	21586	139	476	856	668	11	79	4639	849	1500	
154763	346	719	499	301	310	62	33	14	21859	143	484	844	494	9	83	4703	875	1395	
154580	333	688	485	283	291	62	32	16	22130	147	486	820	488	10	86	4635	874	1300	
154443	295	624	488	268	278	66	33	16	22379	152	491	833	205	5	75	4536	855	1197	
154277	273	621	475	240	257	65	36	15	22624	153	497	818	645	12	69	4323	801	1166	
154124	263	575	461	225	238	63	36	15	22877	153	503	832	564	8	61	4220	779	1082	
153959	275	531	435	228	220	62	40	15	23098	154	516	831	350	5	57	4095	748	1043	
153827	249	513	421	210	210	59	38	17	23313	154	522	822	535	4	59	3950	704	996	
153658	249	499	408	208	196	51	38	16	23520	158	532	842	504	3	58	3833	657	992	
153514	228	506	391	207	176	49	35	14	23716	161	536	861	508	5	55	3633	609	983	
153364	203	502	365	201	165	49	35	12	23928	162	547	851	484	3	42	3418	551	969	
153219	216	476	356	198	168	47	33	15	24086	165	554	888	236	6	47	3255	524	970	
153084	207	485	323	201	154	46	32	17	24262	167	555	872	560	3	53	3048	497	951	
152979	179	491	318	175	152	50	29	17	24412	169	562	851	645	4	50	2902	481	913	
152881	185	432	322	173	152	54	26	14	24558	174	562	886	225	4	44	2786	456	888	
152759	194	399	315	173	150	53	28	14	24707	176	565	884	551	5	68	2733	459	853	
152636	177	411	293	153	146	52	28	9	24876	178	574	858	539	4	39	2616	418	842	
152511	193	399	285	134	133	52	25	8	25034	181	578	852	548	2	45	2537	392	829	
152403	184	376	282	138	137	51	25	9	25163	181	584	890	501	3	33	2430	376	817	
152276	182	382	274	144	126	46	24	9	25299	183	588	855	221	3	45	2341	383	795	
152184	161	365	284	143	115	45	27	8	25427	183	591	852	534	5	29	2245	353	787	
152093	157	348	279	131	109	43	22	10	25560	185	596	856	492	3	31	2134	324	765	
151975	148	358	276	132	102	45	21	10	25679	185	602	847	545	7	40	2054	325	757	
151865	158	338	272	131	101	45	22	9	25797	186	609	849	579	8	33	1957	318	749	
151741	166	335	272	125	97	42	20	9	25921	188	617	816	488	5	35	1913	314	743	
151614	175	351	260	121	99	40	17	12	26031	188	625	857	532	3	36	1748	310	753	
151496	174	368	244	117	93	37	17	12	26157	188	630	866	521	1	33	1740	311	739	
151423	156	333	252	121	103	37	13	14	26259	189	633	899	218	2	28	1678	306	709	
151335	131	341	240	110	95	35	14	10	26391	189	642	857	497	3	30	1716	297	669	
151226	131	328	242	111	100	31	13	11	26500	190	650	847	546	5	34	1670	315	641	
151145	132	302	225	99	121	32	13	9	26614	190	651	835	551	5	27	1682	304	620	
151049	141	290	203	116	106	29	12	8	26735	191	653	811	621	1	36	1688	300	597	
150945	145	286	186	130	104	28	11	8	26840	192	658	828	534	1	27	1620	296	594	
150844	161	277	183	123	105	27	10	7	26943	194	659	835	535	2	38	1669	314	572	
150775	139	255	200	117	109	26	10	7	27033	194	668	870	542	0	20	1598	300	556	
150698	133	265	186	101	99	26	13	7	27137	194	674	866	501	2	29	1560	290	533	
150603	130	280	185	97	87	26	12	4	27232	196	681	856	224	2	31	1534	280	537	
150510	144	257	177	106	94	27	10	4	27319	197	688	852	527	0	27	1515	263	552	
150437	129	259	183	91	99	24	12	3	27404	198	694	867	217	2	32	1492	257	540	
150362	117	268	183	80	98	23	12	3	27486	200	701	838	532	2	24	1412	248	533	
150280	122	256	184	83	88	24	12	2	27578	201	703	833	545	2	32	1434	251	518	
150234	100	237	186	75	86	20	12	2	27673	201	707	834	512	4	21	1382	229	487	
150188	90	212	182	75	86	18	11	3	27756	202	710	867	520	1	23	1382	230	444	
150108	97	218	157	79	83	16	11	4	27844	203	713	883	216	2	31	1300	228	433	
