S	E	I1	I2	I3	I4	I5_h	I6_h	R_h	R	D1	D2	H	T	P1	P2	Q	QT	NQ
175327	236	428	258	130	138	33	12	6	2794	14	157	875	635	7	57	1671	344	891	
175148	257	449	254	143	137	32	10	7	2919	15	162	831	581	8	47	1761	364	918	
174978	266	474	271	140	130	31	11	7	3046	15	164	847	565	6	46	1829	367	956	
174845	223	524	261	134	137	35	11	7	3169	15	172	835	551	12	36	1912	378	947	
174695	219	514	264	146	150	33	9	8	3300	17	178	827	487	5	41	1944	383	952	
174488	260	513	266	152	159	31	13	8	3442	17	184	841	649	1	57	1995	397	997	
174278	307	520	268	152	161	32	11	8	3586	19	191	866	570	5	56	2092	416	1035	
174083	310	538	280	159	171	33	11	8	3726	19	195	847	615	9	53	2160	422	1080	
173859	321	571	274	167	173	33	12	7	3894	20	202	867	514	9	47	2211	416	1135	
173608	332	634	275	181	179	35	13	8	4037	20	211	875	559	13	59	2315	447	1202	
173430	310	615	317	193	191	34	18	7	4185	21	212	884	491	3	56	2281	475	1203	
173259	278	634	318	194	191	34	19	6	4361	22	217	880	551	9	80	2358	500	1168	
173026	287	651	313	209	218	34	20	5	4521	23	226	881	548	3	72	2453	546	1186	
172797	316	665	317	204	214	34	21	4	4707	24	230	878	551	7	72	2665	568	1203	
172576	320	676	339	222	200	38	23	5	4874	24	236	897	559	11	51	2725	540	1278	
172291	372	704	332	213	210	41	22	4	5072	29	243	881	341	8	53	2721	535	1359	
172007	411	721	354	221	228	43	23	5	5240	30	250	830	512	9	76	2800	566	1435	
171792	393	715	381	224	244	50	20	6	5423	32	253	856	645	11	70	2905	575	1452	
171556	389	715	412	222	265	46	18	7	5607	33	263	827	544	6	83	3112	637	1430	
171268	396	752	436	225	264	49	23	5	5811	34	270	821	570	13	74	3180	674	1471	
170972	435	753	452	226	258	53	26	4	6041	34	279	860	530	9	76	3330	670	1533	
170678	454	786	464	224	270	52	31	4	6252	35	283	877	527	9	89	3350	682	1599	
170335	467	875	451	250	250	57	31	4	6485	36	292	898	543	12	80	3385	702	1679	
170006	458	934	490	261	248	57	30	6	6710	36	297	887	652	10	74	3404	689	1789	
169730	462	921	487	285	251	63	29	7	6957	40	301	894	522	21	68	3546	707	1791	
169476	448	902	470	307	279	61	29	6	7207	41	307	853	557	17	100	3776	771	1725	
169122	474	956	468	319	272	64	28	6	7471	43	310	852	664	6	105	3888	807	1774	
168779	491	986	495	328	286	65	29	6	7709	44	315	879	529	11	91	4032	833	1847	
168453	499	1009	500	322	297	72	28	10	7976	45	322	861	623	9	91	4098	830	1897	
168086	504	1059	524	311	303	79	30	9	8250	48	330	847	561	13	105	4211	863	1947	
167761	498	1070	560	301	317	85	30	9	8519	48	335	860	539	16	96	4340	883	1978	
167516	454	1049	560	313	319	83	28	11	8813	49	338	898	624	11	92	4329	888	1918	
167256	417	1032	593	314	321	83	27	14	9082	50	344	912	516	9	120	4482	944	1843	
166889	455	1023	607	338	314	84	23	14	9378	52	356	878	540	5	100	4560	947	1897	
166503	529	1005	603	338	329	83	24	10	9697	52	360	875	633	13	102	4678	953	1958	
166144	543	996	637	349	324	82	28	12	10000	52	366	867	559	7	105	4665	953	2006	
165806	525	1028	664	343	304	82	27	14	10315	53	372	888	547	13	102	4642	963	2010	
165408	562	1068	681	341	296	83	27	16	10620	55	376	883	554	11	90	4612	927	2131	
165160	533	1019	704	327	310	81	33	13	10916	55	382	898	530	15	94	4667	922	2085	
164903	486	976	727	329	326	79	35	13	11220	56	383	860	679	16	99	4691	918	2040	
164539	514	1021	704	308	322	76	35	12	11553	58	391	861	662	10	119	4764	931	2049	
164205	517	1036	672	325	320	79	35	14	11877	58	395	856	645	13	82	4796	917	2067	
163830	549	1057	651	321	339	82	35	15	12195	60	399	857	661	12	97	4697	897	2137	
163463	584	1049	676	310	340	86	36	17	12507	62	403	839	561	20	107	4781	922	2159	
163089	588	1075	679	326	352	85	37	14	12815	65	408	890	659	23	103	4881	923	2219	
162850	522	1049	716	312	355	77	38	11	13125	67	411	882	527	14	105	4922	937	2132	
162574	469	1052	693	317	338	77	43	11	13474	70	415	868	675	12	97	4934	937	2052	
162201	515	1033	668	325	352	72	49	10	13819	71	418	869	664	11	131	5066	969	2045	
161840	536	1048	657	336	344	79	48	11	14138	74	422	907	629	13	101	5124	985	2063	
161482	557	1075	642	333	348	79	45	13	14455	75	429	874	520	20	94	5140	989	2090	
161094	583	1083	649	328	355	75	46	11	14798	77	434	876	647	15	105	5021	964	2155	
160724	596	1129	660	322	353	78	45	13	15091	79	443	897	617	8	118	5174	1024	2159	
160436	540	1123	677	333	334	79	50	12	15424	80	445	852	639	18	88	5195	1010	2126	
160186	460	1082	691	326	357	87	49	11	15755	81	448	859	624	9	111	5196	1019	2033	
159818	478	1103	705	306	327	94	46	11	16111	83	451	836	624	18	115	5179	1005	2054	
159453	511	1104	681	292	335	95	47	10	16459	86	460	842	566	12	88	5127	975	2090	
159068	547	1096	680	314	345	97	47	12	16774	86	467	849	608	9	101	5163	970	2156	
158704	538	1119	693	322	338	100	42	14	17101	91	471	854	674	4	95	5024	961	2191	
158342	534	1157	684	324	318	95	44	12	17451	93	479	833	514	12	110	4977	948	2208	
158073	494	1106	696	326	334	98	43	11	17776	94	482	789	640	12	100	4968	934	2163	
157810	437	1100	671	329	344	94	41	13	18115	96	483	772	647	15	114	5034	946	2070	
157427	468	1105	688	323	347	95	38	11	18444	102	485	797	647	13	113	5020	973	2091	
157052	514	1061	697	349	360	92	39	11	18762	102	494	849	572	11	109	5164	1022	2090	
156798	469	1023	693	355	360	91	40	12	19088	104	500	874	613	9	90	5182	1013	2018	
156558	433	989	689	341	358	93	40	13	19412	104	503	860	625	9	90	5124	984	1959	
156320	400	935	680	343	355	89	35	19	19746	106	505	879	625	5	129	5255	1021	1816	
156080	387	879	668	310	355	86	41	19	20088	108	512	877	542	6	98	5207	1004	1722	
155841	382	844	634	296	350	80	39	18	20413	115	521	848	513	10	104	5222	1006	1619	
155659	331	801	605	306	340	74	45	15	20715	115	527	832	529	12	97	5180	998	1504	
155436	313	797	554	280	325	79	45	13	21040	119	532	853	638	7	77	5072	942	1451	
155272	294	698	537	285	320	76	46	12	21335	121	537	829	591	10	92	4923	907	1349	
155098	267	666	508	292	292	75	43	13	21612	124	543	854	559	7	74	4738	885	1258	
154954	251	621	487	267	292	69	41	16	21865	126	544	846	649	8	88	4628	860	1168	
154826	227	575	453	241	276	74	42	16	22128	127	548	846	500	2	60	4499	792	1096	
154696	221	533	416	236	242	74	42	15	22373	131	554	855	631	6	64	4484	745	1019	
154549	212	518	376	221	229	74	39	16	22606	133	560	857	516	8	66	4191	689	980	
154408	203	469	372	216	230	70	38	17	22810	134	566	859	508	4	53	3989	635	963	
154259	210	468	345	208	208	67	39	19	23004	137	569	862	553	8	67	3805	618	927	
154092	224	456	331	199	189	69	36	17	23201	141	578	869	309	4	49	3583	592	912	
153956	213	438	319	198	177	68	34	15	23387	145	583	876	514	5	46	3424	559	888	
153823	209	429	316	180	167	67	33	15	23559	145	590	855	598	5	51	3203	526	875	
153712	207	412	304	150	156	66	32	13	23737	148	596	844	526	4	58	3098	497	830	
153580	213	404	289	140	150	62	38	12	23898	149	598	846	207	4	38	2812	450	846	
153451	217	395	292	138	136	63	36	13	24040	151	601	836	503	5	49	2743	438	839	
153337	198	406	279	136	134	57	38	12	24177	152	607	837	516	2	35	2599	411	837	
153215	186	390	302	136	137	55	36	12	24299	154	611	883	604	7	33	2458	391	851	
153086	201	391	272	128	131	50	32	13	24457	156	616	868	644	3	41	2431	391	814	
153008	168	386	249	133	131	52	28	10	24586	161	621	880	509	2	39	2257	373	774	
152899	171	363	254	139	127	45	27	10	24709	163	626	856	545	5	38	2168	376	750	
152780	182	350	238	140	128	44	21	12	24839	167	632	870	539	5	39	2117	371	732	
152644	177	363	238	119	136	41	21	11	24973	167	643	846	230	3	29	1997	353	742	
152531	176	375	229	108	134	40	20	10	25092	168	650	849	512	2	50	1951	353	729	
152428	169	364	240	109	121	34	22	10	25215	169	652	871	551	2	28	1903	334	725	
152302	172	365	236	107	129	34	22	10	25329	170	657	865	535	1	30	1826	322	743	
152207	159	342	241	113	123	35	18	9	25450	173	663	860	523	2	47	1848	328	703	
152114	146	338	224	106	125	38	21	8	25570	174	669	855	238	2	32	1864	328	670	
151996	146	333	232	113	122	37	21	7	25678	174	674	858	496	4	44	1809	350	654	
151877	165	324	234	99	108	35	23	7	25804	174	683	849	519	2	27	1758	312	676	
151773	178	288	232	106	115	35	22	5	25912	178	689	880	546	3	42	1743	325	651	
151665	168	307	215	108	110	37	22	7	26021	178	695	837	519	3	40	1748	337	630	
151550	165	338	215	100	99	35	18	7	26124	182	700	852	503	2	24	1736	312	658	
151467	141	344	209	97	89	32	15	7	26240	185	707	842	495	5	29	1650	305	622	
151378	129	355	198	97	80	32	14	5	26348	185	712	849	221	3	23	1659	299	606	
151295	126	312	201	105	83	33	12	6	26455	186	719	840	526	6	24	1670	291	581	
151200	132	296	189	99	87	28	14	5	26574	187	722	851	245	0	30	1624	277	568	
151118	132	268	189	103	100	26	13	5	26665	188	726	872	217	5	25	1587	274	557	
151040	117	274	195	88	93	27	13	4	26761	188	733	847	653	4	43	1552	291	516	
150950	113	257	199	94	103	26	12	4	26843	189	743	853	531	1	14	1537	263	541	
150882	101	243	186	91	114	26	10	5	26934	190	751	848	527	5	33	1502	268	503	
150819	102	230	168	89	101	23	12	6	27039	190	754	860	620	5	31	1432	259	466	
150752	106	214	173	81	89	23	12	7	27123	190	763	815	497	4	32	1485	269	429	
