S	E	I1	I2	I3	I4	I5_h	I6_h	R_h	R	D1	D2	H	T	P1	P2	Q	QT	NQ
171856	396	733	366	204	194	45	21	4	5475	21	218	853	553	9	64	2649	527	1432	
171652	374	727	382	216	210	41	21	5	5656	21	228	871	526	11	48	2729	524	1447	
171426	338	765	403	228	208	42	26	4	5837	21	235	821	487	2	75	2820	565	1445	
171097	388	808	422	238	225	42	25	5	6018	23	242	850	507	15	79	2904	602	1546	
170794	432	819	437	242	228	45	27	6	6232	23	248	811	546	10	72	3050	622	1608	
170486	475	832	440	260	227	45	28	5	6457	26	252	806	512	19	61	3088	608	1699	
170183	461	918	441	277	221	43	29	6	6669	28	257	810	546	7	70	3121	613	1777	
169801	511	947	463	287	260	43	34	6	6888	30	263	840	638	11	82	3244	663	1882	
169542	496	926	460	300	288	43	39	6	7134	30	269	809	684	11	91	3334	710	1842	
169298	456	928	486	291	282	43	36	9	7398	33	273	818	677	10	103	3525	749	1773	
168965	472	948	504	289	282	47	37	10	7664	35	280	820	649	10	110	3763	807	1772	
168599	505	987	521	285	297	45	33	14	7925	37	285	803	617	14	89	3944	827	1846	
168284	520	975	513	318	309	44	34	13	8193	39	291	810	535	10	86	3999	834	1879	
167933	520	1006	557	325	307	49	38	12	8451	39	296	859	633	15	98	4041	840	1962	
167571	525	1058	578	341	291	52	37	13	8722	41	304	855	665	8	108	4160	883	1999	
167302	494	1018	621	340	278	55	38	13	9014	43	317	881	535	10	99	4338	897	1947	
167033	449	1015	639	352	289	53	37	15	9284	44	323	867	547	17	73	4442	906	1928	
166677	488	1036	630	315	309	60	36	17	9593	45	327	843	551	15	102	4565	930	1944	
166344	500	1025	636	331	309	62	35	15	9898	47	331	845	556	10	96	4591	905	1993	
165950	552	1046	619	329	317	63	37	16	10221	48	335	831	647	12	89	4530	867	2096	
165598	564	1074	611	337	310	70	35	12	10534	50	338	826	558	15	103	4489	855	2146	
165245	558	1084	610	346	326	74	39	13	10840	52	346	832	569	22	95	4531	867	2170	
164969	510	1066	621	351	334	74	40	14	11150	53	351	800	519	17	114	4779	909	2087	
164717	444	1049	616	355	340	78	40	12	11470	54	358	806	560	14	105	4864	928	1994	
164355	476	1067	612	318	345	80	40	13	11810	56	361	810	539	12	129	4905	973	1965	
163980	528	1052	631	330	349	84	40	12	12098	58	371	811	678	15	98	4940	1001	2013	
163605	567	1045	641	343	355	80	37	13	12410	62	375	842	645	21	82	5094	1023	2045	
163239	573	1078	653	335	353	81	35	11	12730	66	379	799	616	17	110	5074	1031	2077	
162882	579	1073	661	368	364	84	38	11	13026	66	381	781	536	12	99	5083	1043	2124	
162615	490	1111	638	369	347	88	37	15	13370	66	387	790	673	11	108	5215	1049	2031	
162350	450	1040	666	395	343	88	36	14	13688	69	394	800	511	19	103	5198	1042	1976	
161978	472	1048	647	389	341	92	36	16	14046	70	398	813	662	16	104	5210	1033	1992	
161651	493	1000	680	388	337	85	35	14	14379	71	400	826	561	16	100	5090	1025	1993	
161299	488	1058	654	361	331	93	29	13	14722	76	409	787	513	8	92	5068	1005	2009	
160937	485	1089	641	353	347	88	24	14	15060	80	415	779	536	11	90	4967	967	2060	
160602	473	1064	671	375	366	84	25	13	15362	80	418	812	561	13	115	5004	985	2073	
160337	448	1059	658	358	364	85	23	13	15685	83	420	819	532	15	102	5162	984	2011	
160101	395	1032	660	346	346	77	22	14	16030	86	424	786	685	13	113	5182	986	1892	
159738	451	1016	659	321	352	77	28	12	16361	87	431	834	631	17	113	5224	985	1919	
159409	483	963	690	317	332	72	27	14	16699	87	440	828	540	15	100	5189	934	1950	
159074	492	962	671	317	333	74	26	16	17032	89	447	841	653	14	93	5207	955	1920	
158778	490	945	646	298	345	77	25	16	17368	94	451	829	508	10	90	5200	943	1883	
158441	494	950	633	326	336	76	27	15	17676	96	463	853	550	12	106	5254	958	1884	
158183	480	908	628	321	327	78	31	12	17998	98	469	854	672	13	81	5265	952	1821	
157983	385	909	654	326	317	79	28	11	18266	101	474	816	254	13	94	5248	938	1760	
157697	378	901	642	330	294	88	34	11	18578	102	478	797	553	16	107	5147	946	1721	
157369	409	925	601	289	292	84	36	10	18932	103	483	803	672	10	98	5086	943	1693	
157119	404	875	615	282	286	82	36	10	19234	104	486	834	205	5	70	4842	899	1681	
156881	390	860	579	287	267	81	36	10	19545	105	492	835	667	18	79	4713	859	1641	
156686	369	812	559	284	284	77	41	8	19811	106	496	832	685	14	88	4666	871	1555	
156463	359	810	543	264	271	73	37	10	20093	109	501	833	548	7	83	4599	832	1525	
156238	345	758	537	280	275	74	33	11	20363	111	508	854	634	13	75	4540	822	1480	
156011	336	737	530	283	285	68	31	8	20617	114	513	837	506	3	79	4335	809	1461	
155805	321	725	508	282	272	68	31	10	20878	114	519	850	554	8	97	4390	834	1373	
155572	338	720	486	279	266	66	31	10	21127	114	524	876	569	9	68	4291	810	1376	
155376	327	695	465	261	251	69	32	8	21407	115	527	886	237	4	77	4186	779	1321	
155192	310	681	431	257	248	64	27	10	21656	120	537	916	534	12	70	4011	734	1284	
154992	290	693	419	261	246	64	25	12	21864	121	546	890	657	11	64	4031	737	1261	
154832	272	656	397	258	243	65	26	9	22103	122	550	850	521	11	75	3957	721	1196	
154627	290	615	387	231	261	70	27	10	22334	124	557	860	550	8	66	3933	709	1172	
154454	275	613	352	220	270	66	26	10	22557	127	563	843	559	8	74	3801	691	1131	
154298	254	592	363	214	249	70	28	13	22758	127	567	841	628	6	69	3707	681	1089	
154126	264	563	353	211	244	67	28	12	22966	128	571	842	648	7	64	3646	650	1080	
153954	263	549	341	196	233	68	29	12	23181	130	577	811	605	5	55	3427	607	1072	
153822	243	521	352	186	208	64	33	11	23379	130	584	855	622	6	65	3386	599	1008	
153704	230	486	349	188	201	64	27	10	23549	134	591	849	531	5	69	3319	610	935	
153556	226	482	332	180	197	59	28	10	23733	134	596	884	664	7	58	3247	583	921	
153423	213	479	316	163	193	55	27	10	23916	135	603	859	635	5	56	3166	557	889	
153302	189	475	308	162	189	54	26	9	24077	136	606	854	607	9	35	3000	515	888	
153144	211	471	289	154	185	51	25	9	24244	139	611	855	504	8	43	2851	489	897	
153009	224	437	298	162	180	52	27	7	24381	139	617	845	619	6	50	2685	490	890	
152914	199	414	306	165	170	51	28	7	24517	140	622	858	522	6	47	2558	468	865	
152816	166	411	297	158	160	49	28	9	24673	140	626	842	669	3	59	2504	443	826	
152692	178	400	289	147	151	46	23	13	24825	141	628	832	610	5	44	2432	425	809	
152559	177	406	275	152	142	48	21	16	24965	142	630	842	604	7	34	2312	400	821	
152442	180	383	278	158	137	43	22	11	25104	142	633	848	485	6	37	2135	382	819	
152331	177	386	252	158	135	41	21	11	25240	142	639	826	491	4	37	2087	368	802	
152202	168	402	255	144	131	44	24	12	25361	143	647	818	489	7	32	1994	350	818	
152109	163	370	259	148	142	45	23	13	25467	144	650	809	527	1	38	2006	347	803	
152002	152	356	262	139	137	47	24	16	25596	144	658	807	543	2	55	2050	373	744	
151875	164	365	251	129	143	43	22	15	25716	145	665	836	547	6	39	1992	376	741	
151768	162	357	263	119	129	38	23	14	25845	147	668	852	517	3	25	1880	355	736	
151655	161	367	254	113	120	44	25	13	25959	149	673	851	525	3	31	1777	339	745	
151538	159	364	251	118	110	39	27	13	26084	149	681	865	477	10	43	1800	336	732	
151423	159	361	256	129	103	40	24	13	26186	151	688	855	515	3	30	1797	327	745	
151345	134	347	254	125	105	34	23	14	26308	152	692	821	499	3	37	1804	339	683	
151270	121	332	254	120	100	32	24	11	26415	154	700	820	233	3	35	1794	337	646	
151151	153	309	237	127	104	36	24	10	26524	154	704	846	647	1	34	1767	343	647	
151045	167	288	232	117	103	36	24	11	26650	154	706	855	539	3	40	1790	341	626	
150962	156	291	232	108	100	34	19	12	26752	156	711	830	535	0	25	1643	306	634	
150877	144	283	222	106	101	26	18	10	26871	157	718	846	231	2	30	1610	295	605	
150795	137	281	202	97	99	25	21	8	26991	157	720	835	518	2	27	1606	281	581	
150732	127	274	198	89	86	22	19	7	27099	158	722	837	530	5	33	1601	278	537	
150656	110	279	194	79	83	20	17	8	27198	159	730	855	509	1	19	1493	261	521	
150581	111	251	188	90	103	17	17	7	27274	159	735	862	507	5	20	1464	257	520	
