S	E	I1	I2	I3	I4	I5_h	I6_h	R_h	R	D1	D2	H	T	P1	P2	Q	QT	NQ
175595	194	484	244	135	116	15	12	3	2584	20	131	844	531	8	30	1685	304	896	
175404	220	506	227	152	132	17	12	3	2703	21	136	873	515	9	44	1719	317	949	
175216	261	490	243	159	138	19	15	3	2829	21	139	852	648	3	56	1870	348	977	
175031	271	503	252	148	157	19	13	5	2965	22	147	873	519	5	61	1990	380	983	
174802	289	553	249	163	160	21	13	4	3103	22	154	853	645	1	60	2061	406	1042	
174600	284	598	267	161	174	29	12	4	3225	23	156	827	550	8	54	2171	427	1098	
174432	282	587	276	162	162	31	15	4	3400	23	159	847	665	9	55	2246	439	1076	
174300	251	567	283	171	173	31	19	5	3549	23	161	850	620	6	54	2288	453	1042	
174093	250	577	283	186	194	30	20	5	3707	23	165	876	533	7	66	2408	463	1077	
173880	269	593	307	186	195	36	20	6	3850	23	168	840	538	7	75	2515	483	1123	
173648	290	596	324	202	209	36	19	6	4001	24	178	882	522	4	57	2647	499	1177	
173427	300	609	339	197	195	36	20	6	4199	24	181	909	654	7	64	2732	507	1189	
173175	303	684	344	203	190	35	19	8	4361	24	187	887	504	5	65	2803	536	1242	
172992	307	635	380	203	186	35	19	7	4554	27	188	881	532	8	40	2768	504	1261	
172831	266	650	374	193	193	36	20	7	4739	28	196	874	508	5	66	2839	512	1220	
172554	307	671	380	195	220	41	20	8	4905	28	204	896	526	9	74	2872	533	1301	
172303	363	680	364	198	212	44	20	9	5098	28	214	914	605	12	79	2947	531	1350	
172026	385	733	382	192	227	44	20	7	5264	28	225	896	500	8	66	3005	566	1417	
171729	405	788	386	203	230	47	22	7	5455	28	233	869	616	10	61	2974	555	1526	
171436	424	790	427	209	232	47	25	7	5671	28	237	868	642	12	81	2942	546	1608	
171242	385	771	422	239	253	46	26	6	5872	28	243	881	542	8	68	3032	574	1568	
171037	341	768	439	233	262	44	28	6	6090	31	254	888	648	18	89	3152	630	1485	
170732	382	794	447	243	262	41	29	7	6304	32	260	883	552	7	89	3227	681	1517	
170448	403	810	462	236	270	37	28	6	6537	33	263	864	639	8	76	3392	694	1552	
170140	434	828	461	250	266	43	28	6	6773	34	270	868	547	8	67	3453	704	1606	
169810	465	857	478	247	267	44	26	6	7019	37	277	854	590	12	78	3540	702	1682	
169479	516	879	482	257	267	47	24	8	7250	39	285	857	325	9	83	3615	733	1739	
169248	478	885	482	270	260	50	26	9	7496	39	290	853	641	11	88	3803	737	1714	
169025	426	905	476	272	265	51	26	10	7744	40	293	835	520	9	81	3951	766	1655	
168727	401	928	510	273	285	51	23	10	7981	42	302	845	628	11	85	3985	774	1697	
168405	423	938	505	282	267	58	24	7	8268	44	312	866	536	14	98	4152	790	1707	
168070	472	925	507	289	272	57	24	8	8548	46	315	867	557	11	78	4035	766	1780	
167763	480	947	522	290	285	66	27	8	8775	48	322	859	531	11	86	3962	785	1832	
167451	486	951	509	291	301	69	24	11	9066	50	324	865	536	10	103	3967	804	1827	
167200	481	913	509	299	304	63	23	11	9351	52	327	844	563	14	86	4081	809	1783	
166964	432	907	526	304	301	65	23	14	9610	53	334	875	545	13	92	4159	818	1740	
166642	453	936	539	289	284	68	27	15	9885	53	342	898	633	9	111	4205	829	1767	
166334	496	886	568	276	313	68	28	15	10148	54	347	890	539	9	75	4126	813	1822	
165995	516	919	562	267	297	66	25	15	10459	57	355	876	677	10	106	4223	813	1839	
165685	507	933	547	268	301	69	30	13	10763	58	359	856	661	20	82	4272	808	1847	
165384	490	949	563	262	318	66	37	11	11034	59	360	858	688	10	93	4241	796	1889	
165153	435	943	570	280	319	66	41	11	11292	59	364	827	632	9	97	4395	811	1843	
164941	384	921	585	272	339	64	38	8	11549	63	369	830	225	8	100	4532	860	1743	
164623	416	889	601	283	338	65	40	5	11833	65	375	806	542	12	101	4482	901	1731	
164297	475	877	578	280	328	76	42	5	12128	67	380	800	644	9	99	4595	891	1765	
163980	451	927	603	271	302	77	38	6	12424	70	384	820	679	14	100	4673	871	1798	
163633	489	959	571	278	295	76	41	7	12723	71	390	834	678	18	97	4572	896	1813	
163302	514	965	565	281	289	82	39	7	13017	74	398	825	637	17	81	4655	873	1862	
163060	452	971	576	276	296	82	37	8	13300	75	400	844	528	8	90	4622	880	1810	
162847	396	945	572	290	282	79	37	7	13599	77	402	823	562	12	101	4762	908	1693	
162522	427	937	582	290	296	79	40	7	13871	78	404	823	509	9	104	4807	917	1734	
162194	471	942	582	278	292	85	38	10	14148	80	413	823	633	14	86	4781	884	1804	
161901	480	944	598	278	308	88	36	10	14389	83	418	833	612	18	87	4660	886	1846	
161582	493	949	597	297	314	79	40	12	14665	84	421	839	511	8	79	4623	888	1881	
161281	459	982	582	286	320	82	42	12	14973	85	429	855	524	15	90	4497	874	1879	
161016	443	957	592	288	312	76	44	12	15277	85	431	862	673	17	82	4416	840	1872	
160782	425	909	589	290	304	74	42	11	15584	87	436	874	646	12	96	4396	822	1811	
160472	427	930	544	298	295	77	44	11	15905	88	442	878	524	8	103	4452	824	1791	
160161	429	941	554	284	294	76	41	13	16200	92	448	864	556	10	104	4521	853	1766	
159879	452	918	555	268	291	78	37	15	16492	95	453	879	487	14	73	4474	809	1790	
159571	463	922	566	259	296	80	37	16	16772	96	455	882	545	10	85	4385	825	1798	
159252	476	921	582	260	309	80	36	18	17041	101	457	898	654	12	78	4341	807	1857	
159020	453	880	586	258	310	83	32	18	17322	106	465	869	543	17	98	4447	802	1800	
158796	388	886	607	253	290	81	30	16	17605	110	471	894	663	8	88	4509	798	1737	
158475	412	895	593	274	296	79	28	18	17872	111	480	887	648	9	91	4413	805	1772	
158169	441	901	578	266	293	71	27	18	18169	113	487	910	548	7	87	4446	823	1754	
157956	383	876	586	287	277	73	28	14	18445	115	493	903	627	5	71	4338	811	1699	
157750	331	860	576	298	267	71	26	15	18721	117	501	877	622	8	75	4206	785	1644	
157526	346	795	588	292	261	65	27	13	18997	117	506	897	225	7	80	4078	777	1597	
157328	330	763	539	274	267	72	23	11	19295	120	511	906	627	9	78	4107	751	1517	
157139	312	741	517	255	261	66	27	10	19568	120	517	934	620	6	76	4052	767	1412	
156927	292	737	484	258	259	65	26	11	19821	122	531	876	666	11	83	4101	770	1351	
156771	278	667	467	273	239	64	29	11	20076	124	534	890	531	7	77	4004	745	1272	
156632	247	612	445	286	237	64	29	11	20306	127	537	926	320	7	70	3934	737	1183	
156489	216	589	433	269	231	64	29	10	20535	129	539	908	517	4	68	3897	723	1108	
156361	207	528	411	256	214	69	32	7	20774	130	544	852	512	2	63	3751	654	1063	
156196	208	536	384	223	198	66	34	4	21005	131	548	880	654	12	72	3808	661	988	
156064	212	473	399	211	195	64	33	5	21189	133	555	866	573	1	52	3627	624	963	
155920	219	450	364	190	194	66	32	7	21393	134	564	856	660	12	60	3535	601	914	
155765	236	465	334	163	159	62	34	7	21604	135	569	848	532	5	59	3436	564	889	
155628	228	444	336	158	152	68	32	7	21766	135	579	837	500	6	43	3275	533	885	
155485	212	453	319	143	162	64	36	7	21934	135	583	861	223	1	36	3098	489	900	
155340	216	450	306	141	156	66	36	7	22090	137	588	832	536	9	48	2950	490	881	
155236	182	426	290	146	162	65	35	6	22251	138	596	846	538	5	39	2818	464	842	
155141	159	399	294	156	163	63	36	5	22378	139	600	846	630	4	52	2710	472	798	
155002	166	403	295	152	156	65	30	7	22513	143	601	813	658	3	58	2635	477	790	
154883	178	392	291	152	147	62	31	8	22638	144	607	788	482	4	38	2432	432	821	
154763	195	378	281	144	139	57	28	8	22780	148	612	861	641	1	40	2392	424	798	
154650	188	371	261	140	130	51	28	6	22938	150	620	870	547	7	36	2275	383	786	
154520	185	377	264	141	130	53	27	5	23051	151	629	886	514	5	44	2207	372	805	
154416	183	360	261	139	123	45	26	6	23186	152	636	867	512	6	34	2181	346	791	
154316	174	339	254	134	120	44	27	4	23329	152	640	875	232	4	31	2139	340	752	
154216	159	344	223	131	119	40	24	7	23474	153	643	910	633	4	39	2053	331	709	
154109	160	359	215	129	111	38	18	10	23582	156	646	907	648	3	36	2066	331	699	
154005	156	342	240	133	103	34	15	11	23685	157	652	898	337	4	26	1938	311	712	
153894	165	333	236	127	106	32	14	11	23804	157	654	928	557	3	33	1852	307	706	
153792	153	329	221	121	111	35	11	12	23929	159	660	919	233	1	25	1831	298	683	
153710	128	326	205	121	111	32	10	13	24049	159	669	903	534	5	38	1834	299	634	
153628	121	295	211	131	105	29	9	11	24157	160	676	897	516	2	27	1816	304	597	
153529	137	279	204	128	112	26	10	8	24256	160	684	860	548	2	39	1762	308	588	
153440	139	263	210	116	112	25	8	9	24360	161	690	868	302	5	34	1703	314	559	
153341	131	267	224	109	110	25	11	7	24451	161	696	841	496	1	32	1656	311	566	
153237	147	270	217	102	97	25	10	6	24554	164	704	842	624	4	24	1569	296	572	
153160	140	257	208	105	82	23	10	6	24667	164	711	839	512	3	25	1507	259	566	
153089	126	257	181	99	73	23	10	5	24787	165	718	865	606	4	22	1472	225	544	
153028	118	230	178	106	78	21	9	6	24871	165	723	849	463	1	25	1411	219	521	
152964	93	246	185	90	83	21	8	4	24945	167	727	852	600	1	34	1424	229	497	
152886	99	242	183	85	82	19	7	4	25024	168	734	854	513	4	35	1379	230	487	
152800	108	243	174	78	88	21	7	3	25102	169	740	854	318	1	26	1354	223	496	
152711	112	252	172	85	83	21	8	3	25173	169	744	854	546	4	23	1299	222	511	
152616	126	260	171	74	82	20	9	3	25252	169	751	867	526	6	27	1273	239	503	
152557	118	235	172	74	88	18	10	1	25335	169	756	828	542	2	20	1209	232	483	
152501	102	228	179	75	82	20	10	2	25405	169	760	847	508	1	23	1253	233	463	
152424	95	235	157	77	84	21	11	1	25494	169	765	847	509	1	19	1236	233	447	
